"lncRNA_id" "lncRNA_coord"
"7908" "lncRNA_8143" "Porites_evermani_scaffold_150:161548-172135"
"7909" "lncRNA_8144" "Porites_evermani_scaffold_150:207038-224467"
"7910" "lncRNA_8145" "Porites_evermani_scaffold_150:270539-279688"
"7911" "lncRNA_8146" "Porites_evermani_scaffold_150:300230-303292"
"7912" "lncRNA_8147" "Porites_evermani_scaffold_150:309972-310452"
"7913" "lncRNA_8148" "Porites_evermani_scaffold_150:3450-11601"
"7914" "lncRNA_8149" "Porites_evermani_scaffold_150:11601-15497"
"7915" "lncRNA_8150" "Porites_evermani_scaffold_150:40817-49164"
"7916" "lncRNA_8151" "Porites_evermani_scaffold_150:50439-67723"
"7917" "lncRNA_8153" "Porites_evermani_scaffold_150:50777-67723"
"7918" "lncRNA_8154" "Porites_evermani_scaffold_150:50904-73625"
"7919" "lncRNA_8155" "Porites_evermani_scaffold_150:64037-67723"
"7920" "lncRNA_8156" "Porites_evermani_scaffold_150:87911-91750"
"7921" "lncRNA_8157" "Porites_evermani_scaffold_150:97533-98456"
"7922" "lncRNA_8158" "Porites_evermani_scaffold_150:105606-105984"
"7923" "lncRNA_8159" "Porites_evermani_scaffold_150:112646-113289"
"7924" "lncRNA_8160" "Porites_evermani_scaffold_150:118473-121505"
"7925" "lncRNA_8161" "Porites_evermani_scaffold_150:119705-121505"
"7926" "lncRNA_8162" "Porites_evermani_scaffold_150:119705-125165"
"7927" "lncRNA_8163" "Porites_evermani_scaffold_150:123260-127531"
"7928" "lncRNA_8164" "Porites_evermani_scaffold_150:123289-125165"
"7929" "lncRNA_8165" "Porites_evermani_scaffold_150:123374-125165"
"7930" "lncRNA_8166" "Porites_evermani_scaffold_150:137958-140939"
"7931" "lncRNA_8167" "Porites_evermani_scaffold_150:138298-140939"
"7932" "lncRNA_8168" "Porites_evermani_scaffold_150:172210-184479"
"7933" "lncRNA_8169" "Porites_evermani_scaffold_150:174674-184479"
"7934" "lncRNA_8170" "Porites_evermani_scaffold_150:205528-206982"
"7935" "lncRNA_8171" "Porites_evermani_scaffold_150:243271-248740"
"7936" "lncRNA_8172" "Porites_evermani_scaffold_150:254894-258196"
"7937" "lncRNA_8173" "Porites_evermani_scaffold_150:259559-270252"
"7938" "lncRNA_8174" "Porites_evermani_scaffold_150:260389-263379"
"7939" "lncRNA_8175" "Porites_evermani_scaffold_150:260721-270076"
"7940" "lncRNA_8176" "Porites_evermani_scaffold_150:287015-287545"
"7941" "lncRNA_8177" "Porites_evermani_scaffold_150:294800-297296"
"7942" "lncRNA_8178" "Porites_evermani_scaffold_150:298374-299424"
"7943" "lncRNA_8179" "Porites_evermani_scaffold_150:323960-324743"
"7944" "lncRNA_8180" "Porites_evermani_scaffold_150:334813-337357"
"7945" "lncRNA_8181" "Porites_evermani_scaffold_150:360049-360680"
"7946" "lncRNA_8182" "Porites_evermani_scaffold_150:385667-386108"
"7947" "lncRNA_8183" "Porites_evermani_scaffold_150:405589-406861"
"7948" "lncRNA_8184" "Porites_evermani_scaffold_150:85001-85412"
"7949" "lncRNA_8185" "Porites_evermani_scaffold_150:203518-204597"
"7950" "lncRNA_8186" "Porites_evermani_scaffold_150:204897-205278"
"7951" "lncRNA_8187" "Porites_evermani_scaffold_150:316528-317873"
"7952" "lncRNA_8188" "Porites_evermani_scaffold_150:318761-319006"
"7953" "lncRNA_8189" "Porites_evermani_scaffold_1500:7056-11943"
"7954" "lncRNA_8190" "Porites_evermani_scaffold_1500:12120-12462"
"7955" "lncRNA_8191" "Porites_evermani_scaffold_1500:19934-22913"
"7956" "lncRNA_8192" "Porites_evermani_scaffold_1500:19934-29442"
"7957" "lncRNA_8193" "Porites_evermani_scaffold_1500:25210-26203"
"7958" "lncRNA_8194" "Porites_evermani_scaffold_1500:36052-36820"
"7959" "lncRNA_8195" "Porites_evermani_scaffold_1500:44975-49089"
"7960" "lncRNA_8196" "Porites_evermani_scaffold_1500:49294-50835"
"7961" "lncRNA_8197" "Porites_evermani_scaffold_1500:55883-59693"
"7962" "lncRNA_8198" "Porites_evermani_scaffold_1500:107060-108641"
"7963" "lncRNA_8199" "Porites_evermani_scaffold_1500:107078-108641"
"7964" "lncRNA_8200" "Porites_evermani_scaffold_1501:27352-27790"
"7965" "lncRNA_8201" "Porites_evermani_scaffold_1501:28694-29132"
"7966" "lncRNA_8202" "Porites_evermani_scaffold_1501:30274-36683"
"7967" "lncRNA_8203" "Porites_evermani_scaffold_1501:30378-33341"
"7968" "lncRNA_8204" "Porites_evermani_scaffold_1501:72758-73141"
"7969" "lncRNA_8205" "Porites_evermani_scaffold_1501:92743-93208"
"7970" "lncRNA_8206" "Porites_evermani_scaffold_1501:94407-94716"
"7971" "lncRNA_8207" "Porites_evermani_scaffold_1502:6302-29221"
"7972" "lncRNA_8208" "Porites_evermani_scaffold_1502:92691-102299"
"7973" "lncRNA_8209" "Porites_evermani_scaffold_1502:117793-122661"
"7974" "lncRNA_8210" "Porites_evermani_scaffold_1503:68661-72148"
"7975" "lncRNA_8211" "Porites_evermani_scaffold_1503:9386-12462"
"7976" "lncRNA_8212" "Porites_evermani_scaffold_1503:89868-111298"
"7977" "lncRNA_8213" "Porites_evermani_scaffold_1504:2009-17074"
"7978" "lncRNA_8214" "Porites_evermani_scaffold_1504:3028-17074"
"7979" "lncRNA_8215" "Porites_evermani_scaffold_1504:21217-29922"
"7980" "lncRNA_8216" "Porites_evermani_scaffold_1504:21551-29922"
"7981" "lncRNA_8217" "Porites_evermani_scaffold_1504:53315-66812"
"7982" "lncRNA_8218" "Porites_evermani_scaffold_1504:53335-66812"
"7983" "lncRNA_8219" "Porites_evermani_scaffold_1504:53857-66812"
"7984" "lncRNA_8220" "Porites_evermani_scaffold_1504:20661-21066"
"7985" "lncRNA_8221" "Porites_evermani_scaffold_1504:43838-52940"
"7986" "lncRNA_8222" "Porites_evermani_scaffold_1504:44006-52940"
"7987" "lncRNA_8223" "Porites_evermani_scaffold_1504:108278-109088"
"7988" "lncRNA_8224" "Porites_evermani_scaffold_1504:118909-119557"
"7989" "lncRNA_8225" "Porites_evermani_scaffold_1504:76143-76419"
"7990" "lncRNA_8226" "Porites_evermani_scaffold_1504:76999-77443"
"7991" "lncRNA_8227" "Porites_evermani_scaffold_1504:79555-80174"
"7992" "lncRNA_8228" "Porites_evermani_scaffold_1505:24633-25421"
"7993" "lncRNA_8229" "Porites_evermani_scaffold_1505:11304-11697"
"7994" "lncRNA_8230" "Porites_evermani_scaffold_1505:39721-59328"
"7995" "lncRNA_8231" "Porites_evermani_scaffold_1505:39730-59328"
"7996" "lncRNA_8232" "Porites_evermani_scaffold_1505:65323-65677"
"7997" "lncRNA_8233" "Porites_evermani_scaffold_1505:65749-66763"
"7998" "lncRNA_8234" "Porites_evermani_scaffold_1505:69704-74071"
"7999" "lncRNA_8235" "Porites_evermani_scaffold_1505:75822-78243"
"8000" "lncRNA_8236" "Porites_evermani_scaffold_1505:75959-76999"
"8001" "lncRNA_8237" "Porites_evermani_scaffold_1506:50499-58897"
"8002" "lncRNA_8238" "Porites_evermani_scaffold_1506:50524-58897"
"8003" "lncRNA_8239" "Porites_evermani_scaffold_1506:50533-66396"
"8004" "lncRNA_8240" "Porites_evermani_scaffold_1506:75812-100674"
"8005" "lncRNA_8241" "Porites_evermani_scaffold_1506:75838-100674"
"8006" "lncRNA_8242" "Porites_evermani_scaffold_1506:75876-100674"
"8007" "lncRNA_8243" "Porites_evermani_scaffold_1506:88841-100674"
"8008" "lncRNA_8244" "Porites_evermani_scaffold_1506:109963-115623"
"8009" "lncRNA_8245" "Porites_evermani_scaffold_1506:109978-117214"
"8010" "lncRNA_8246" "Porites_evermani_scaffold_1506:5044-5959"
"8011" "lncRNA_8247" "Porites_evermani_scaffold_1506:17172-24366"
"8012" "lncRNA_8248" "Porites_evermani_scaffold_1506:17765-47257"
"8013" "lncRNA_8249" "Porites_evermani_scaffold_1506:30104-47257"
"8014" "lncRNA_8250" "Porites_evermani_scaffold_1506:18976-19701"
"8015" "lncRNA_8251" "Porites_evermani_scaffold_1506:67262-75450"
"8016" "lncRNA_8252" "Porites_evermani_scaffold_1506:101256-101735"
"8017" "lncRNA_8253" "Porites_evermani_scaffold_1507:6792-11449"
"8018" "lncRNA_8255" "Porites_evermani_scaffold_1507:7137-11449"
"8019" "lncRNA_8256" "Porites_evermani_scaffold_1507:24716-26832"
"8020" "lncRNA_8257" "Porites_evermani_scaffold_1507:24716-27625"
"8021" "lncRNA_8258" "Porites_evermani_scaffold_1507:24775-27625"
"8022" "lncRNA_8259" "Porites_evermani_scaffold_1507:77735-79123"
"8023" "lncRNA_8260" "Porites_evermani_scaffold_1507:96092-96298"
"8024" "lncRNA_8261" "Porites_evermani_scaffold_1507:8353-23603"
"8025" "lncRNA_8262" "Porites_evermani_scaffold_1507:30824-36501"
"8026" "lncRNA_8263" "Porites_evermani_scaffold_1507:38427-39074"
"8027" "lncRNA_8264" "Porites_evermani_scaffold_1507:64073-70922"
"8028" "lncRNA_8265" "Porites_evermani_scaffold_1507:82734-87861"
"8029" "lncRNA_8266" "Porites_evermani_scaffold_1507:106490-115360"
"8030" "lncRNA_8267" "Porites_evermani_scaffold_1507:117072-117988"
"8031" "lncRNA_8269" "Porites_evermani_scaffold_1507:60712-60973"
"8032" "lncRNA_8270" "Porites_evermani_scaffold_1507:61719-63048"
"8033" "lncRNA_8271" "Porites_evermani_scaffold_1508:25147-26100"
"8034" "lncRNA_8272" "Porites_evermani_scaffold_1508:59463-59937"
"8035" "lncRNA_8273" "Porites_evermani_scaffold_1508:7784-8243"
"8036" "lncRNA_8274" "Porites_evermani_scaffold_1508:18166-21219"
"8037" "lncRNA_8275" "Porites_evermani_scaffold_1508:18174-21219"
"8038" "lncRNA_8276" "Porites_evermani_scaffold_1508:19018-23000"
"8039" "lncRNA_8277" "Porites_evermani_scaffold_1508:25123-27555"
"8040" "lncRNA_8278" "Porites_evermani_scaffold_1508:26387-27203"
"8041" "lncRNA_8279" "Porites_evermani_scaffold_1508:29965-30910"
"8042" "lncRNA_8280" "Porites_evermani_scaffold_1508:56851-57377"
"8043" "lncRNA_8281" "Porites_evermani_scaffold_1508:75787-76252"
"8044" "lncRNA_8282" "Porites_evermani_scaffold_1508:89524-90028"
"8045" "lncRNA_8283" "Porites_evermani_scaffold_1508:96908-97538"
"8046" "lncRNA_8284" "Porites_evermani_scaffold_1508:99225-99921"
"8047" "lncRNA_8285" "Porites_evermani_scaffold_1508:109494-110187"
"8048" "lncRNA_8286" "Porites_evermani_scaffold_1508:70412-71354"
"8049" "lncRNA_8287" "Porites_evermani_scaffold_1508:120470-121253"
"8050" "lncRNA_8288" "Porites_evermani_scaffold_1509:1205-16117"
"8051" "lncRNA_8289" "Porites_evermani_scaffold_1509:72609-82290"
"8052" "lncRNA_8290" "Porites_evermani_scaffold_1509:72706-82290"
"8053" "lncRNA_8291" "Porites_evermani_scaffold_1509:73466-82290"
"8054" "lncRNA_8292" "Porites_evermani_scaffold_1509:72650-73563"
"8055" "lncRNA_8293" "Porites_evermani_scaffold_1509:83000-95220"
"8056" "lncRNA_8294" "Porites_evermani_scaffold_1509:85367-94951"
"8057" "lncRNA_8295" "Porites_evermani_scaffold_1509:106115-120318"
"8058" "lncRNA_8296" "Porites_evermani_scaffold_151:63338-65054"
"8059" "lncRNA_8297" "Porites_evermani_scaffold_151:81423-82150"
"8060" "lncRNA_8298" "Porites_evermani_scaffold_151:139016-148472"
"8061" "lncRNA_8299" "Porites_evermani_scaffold_151:139376-148472"
"8062" "lncRNA_8300" "Porites_evermani_scaffold_151:152986-153452"
"8063" "lncRNA_8301" "Porites_evermani_scaffold_151:153518-155539"
"8064" "lncRNA_8302" "Porites_evermani_scaffold_151:278139-278808"
"8065" "lncRNA_8303" "Porites_evermani_scaffold_151:1159-1876"
"8066" "lncRNA_8304" "Porites_evermani_scaffold_151:2238-2736"
"8067" "lncRNA_8305" "Porites_evermani_scaffold_151:4484-6697"
"8068" "lncRNA_8306" "Porites_evermani_scaffold_151:68058-68475"
"8069" "lncRNA_8307" "Porites_evermani_scaffold_151:78557-80038"
"8070" "lncRNA_8308" "Porites_evermani_scaffold_151:156371-156896"
"8071" "lncRNA_8309" "Porites_evermani_scaffold_151:166255-167418"
"8072" "lncRNA_8310" "Porites_evermani_scaffold_151:175321-175948"
"8073" "lncRNA_8311" "Porites_evermani_scaffold_151:282345-283063"
"8074" "lncRNA_8312" "Porites_evermani_scaffold_151:392690-393482"
"8075" "lncRNA_8313" "Porites_evermani_scaffold_151:403188-403686"
"8076" "lncRNA_8314" "Porites_evermani_scaffold_151:16786-17304"
"8077" "lncRNA_8315" "Porites_evermani_scaffold_1510:81206-81576"
"8078" "lncRNA_8316" "Porites_evermani_scaffold_1511:26-11974"
"8079" "lncRNA_8317" "Porites_evermani_scaffold_1511:44639-53068"
"8080" "lncRNA_8318" "Porites_evermani_scaffold_1511:54870-63766"
"8081" "lncRNA_8319" "Porites_evermani_scaffold_1511:67614-70449"
"8082" "lncRNA_8320" "Porites_evermani_scaffold_1511:80419-82002"
"8083" "lncRNA_8321" "Porites_evermani_scaffold_1511:97799-107134"
"8084" "lncRNA_8322" "Porites_evermani_scaffold_1511:98792-100402"
"8085" "lncRNA_8323" "Porites_evermani_scaffold_1511:103980-121540"
"8086" "lncRNA_8324" "Porites_evermani_scaffold_1512:17-9587"
"8087" "lncRNA_8325" "Porites_evermani_scaffold_1512:246-9587"
"8088" "lncRNA_8326" "Porites_evermani_scaffold_1512:70280-83516"
"8089" "lncRNA_8327" "Porites_evermani_scaffold_1512:70353-83516"
"8090" "lncRNA_8328" "Porites_evermani_scaffold_1512:3697-4465"
"8091" "lncRNA_8329" "Porites_evermani_scaffold_1512:53457-70256"
"8092" "lncRNA_8330" "Porites_evermani_scaffold_1512:53947-70256"
"8093" "lncRNA_8332" "Porites_evermani_scaffold_1512:56654-69646"
"8094" "lncRNA_8333" "Porites_evermani_scaffold_1512:95771-98207"
"8095" "lncRNA_8334" "Porites_evermani_scaffold_1512:116242-118519"
"8096" "lncRNA_8335" "Porites_evermani_scaffold_1512:52570-52822"
"8097" "lncRNA_8336" "Porites_evermani_scaffold_1513:140-3165"
"8098" "lncRNA_8337" "Porites_evermani_scaffold_1513:68329-86299"
"8099" "lncRNA_8338" "Porites_evermani_scaffold_1513:68329-92906"
"8100" "lncRNA_8339" "Porites_evermani_scaffold_1513:68349-86299"
"8101" "lncRNA_8340" "Porites_evermani_scaffold_1513:68355-86299"
"8102" "lncRNA_8341" "Porites_evermani_scaffold_1513:71941-86299"
"8103" "lncRNA_8342" "Porites_evermani_scaffold_1513:100729-102493"
"8104" "lncRNA_8343" "Porites_evermani_scaffold_1513:111851-121390"
"8105" "lncRNA_8344" "Porites_evermani_scaffold_1513:47022-60846"
"8106" "lncRNA_8345" "Porites_evermani_scaffold_1513:111887-112976"
"8107" "lncRNA_8346" "Porites_evermani_scaffold_1513:36233-36451"
"8108" "lncRNA_8347" "Porites_evermani_scaffold_1513:42176-42416"
"8109" "lncRNA_8348" "Porites_evermani_scaffold_1514:92781-93664"
"8110" "lncRNA_8349" "Porites_evermani_scaffold_1514:99595-101144"
"8111" "lncRNA_8350" "Porites_evermani_scaffold_1514:2297-3083"
"8112" "lncRNA_8351" "Porites_evermani_scaffold_1514:2714-3083"
"8113" "lncRNA_8352" "Porites_evermani_scaffold_1514:5785-8031"
"8114" "lncRNA_8353" "Porites_evermani_scaffold_1514:9291-10290"
"8115" "lncRNA_8354" "Porites_evermani_scaffold_1514:69680-70488"
"8116" "lncRNA_8355" "Porites_evermani_scaffold_1514:90376-91487"
"8117" "lncRNA_8356" "Porites_evermani_scaffold_1514:91801-92104"
"8118" "lncRNA_8357" "Porites_evermani_scaffold_1514:95705-96671"
"8119" "lncRNA_8358" "Porites_evermani_scaffold_1514:28765-29383"
"8120" "lncRNA_8359" "Porites_evermani_scaffold_1515:37693-38527"
"8121" "lncRNA_8360" "Porites_evermani_scaffold_1515:24425-24662"
"8122" "lncRNA_8361" "Porites_evermani_scaffold_1515:92628-92847"
"8123" "lncRNA_8362" "Porites_evermani_scaffold_1515:96087-96302"
"8124" "lncRNA_8363" "Porites_evermani_scaffold_1516:13078-56475"
"8125" "lncRNA_8364" "Porites_evermani_scaffold_1516:14232-56475"
"8126" "lncRNA_8365" "Porites_evermani_scaffold_1516:21834-56475"
"8127" "lncRNA_8366" "Porites_evermani_scaffold_1516:29434-56475"
"8128" "lncRNA_8367" "Porites_evermani_scaffold_1516:68783-70960"
"8129" "lncRNA_8368" "Porites_evermani_scaffold_1516:72786-82657"
"8130" "lncRNA_8370" "Porites_evermani_scaffold_1516:72824-82657"
"8131" "lncRNA_8371" "Porites_evermani_scaffold_1516:108310-108693"
"8132" "lncRNA_8372" "Porites_evermani_scaffold_1516:3253-3937"
"8133" "lncRNA_8373" "Porites_evermani_scaffold_1516:9162-12927"
"8134" "lncRNA_8374" "Porites_evermani_scaffold_1516:56162-57335"
"8135" "lncRNA_8375" "Porites_evermani_scaffold_1516:56671-57335"
"8136" "lncRNA_8376" "Porites_evermani_scaffold_1517:101194-118993"
"8137" "lncRNA_8377" "Porites_evermani_scaffold_1517:101296-118993"
"8138" "lncRNA_8378" "Porites_evermani_scaffold_1517:117160-118993"
"8139" "lncRNA_8379" "Porites_evermani_scaffold_1517:119316-120142"
"8140" "lncRNA_8381" "Porites_evermani_scaffold_1517:504-3358"
"8141" "lncRNA_8382" "Porites_evermani_scaffold_1517:504-4511"
"8142" "lncRNA_8383" "Porites_evermani_scaffold_1517:26565-29449"
"8143" "lncRNA_8384" "Porites_evermani_scaffold_1517:26585-29449"
"8144" "lncRNA_8385" "Porites_evermani_scaffold_1517:72657-75655"
"8145" "lncRNA_8386" "Porites_evermani_scaffold_1517:81808-83869"
"8146" "lncRNA_8387" "Porites_evermani_scaffold_1517:86375-91448"
"8147" "lncRNA_8388" "Porites_evermani_scaffold_1517:6794-7839"
"8148" "lncRNA_8389" "Porites_evermani_scaffold_1517:56722-57054"
"8149" "lncRNA_8390" "Porites_evermani_scaffold_1517:81223-81540"
"8150" "lncRNA_8391" "Porites_evermani_scaffold_1518:99032-103020"
"8151" "lncRNA_8392" "Porites_evermani_scaffold_1518:8177-30570"
"8152" "lncRNA_8393" "Porites_evermani_scaffold_1518:8177-35544"
"8153" "lncRNA_8394" "Porites_evermani_scaffold_1518:8202-34239"
"8154" "lncRNA_8395" "Porites_evermani_scaffold_1518:9696-35191"
"8155" "lncRNA_8396" "Porites_evermani_scaffold_1518:40614-41709"
"8156" "lncRNA_8397" "Porites_evermani_scaffold_1518:54784-55288"
"8157" "lncRNA_8398" "Porites_evermani_scaffold_1518:60279-61298"
"8158" "lncRNA_8399" "Porites_evermani_scaffold_1518:66127-70420"
"8159" "lncRNA_8400" "Porites_evermani_scaffold_1518:71846-84342"
"8160" "lncRNA_8401" "Porites_evermani_scaffold_1518:5604-5906"
"8161" "lncRNA_8402" "Porites_evermani_scaffold_1519:17032-17653"
"8162" "lncRNA_8403" "Porites_evermani_scaffold_1519:119415-120576"
"8163" "lncRNA_8404" "Porites_evermani_scaffold_1519:32565-45001"
"8164" "lncRNA_8405" "Porites_evermani_scaffold_1519:32570-45001"
"8165" "lncRNA_8406" "Porites_evermani_scaffold_1519:45799-54908"
"8166" "lncRNA_8407" "Porites_evermani_scaffold_1519:45843-68339"
"8167" "lncRNA_8408" "Porites_evermani_scaffold_1519:56492-58241"
"8168" "lncRNA_8409" "Porites_evermani_scaffold_1519:97339-99004"
"8169" "lncRNA_8410" "Porites_evermani_scaffold_1519:5003-5280"
"8170" "lncRNA_8411" "Porites_evermani_scaffold_1519:17788-18061"
"8171" "lncRNA_8412" "Porites_evermani_scaffold_1519:107834-108170"
"8172" "lncRNA_8413" "Porites_evermani_scaffold_1519:109063-109327"
"8173" "lncRNA_8414" "Porites_evermani_scaffold_1519:111801-112326"
"8174" "lncRNA_8415" "Porites_evermani_scaffold_1519:113216-113449"
"8175" "lncRNA_8416" "Porites_evermani_scaffold_152:69178-76338"
"8176" "lncRNA_8417" "Porites_evermani_scaffold_152:69186-76545"
"8177" "lncRNA_8418" "Porites_evermani_scaffold_152:69291-76338"
"8178" "lncRNA_8419" "Porites_evermani_scaffold_152:193747-195934"
"8179" "lncRNA_8420" "Porites_evermani_scaffold_152:214380-223436"
"8180" "lncRNA_8421" "Porites_evermani_scaffold_152:226139-226847"
"8181" "lncRNA_8422" "Porites_evermani_scaffold_152:277582-320818"
"8182" "lncRNA_8423" "Porites_evermani_scaffold_152:280249-320818"
"8183" "lncRNA_8424" "Porites_evermani_scaffold_152:385247-387104"
"8184" "lncRNA_8425" "Porites_evermani_scaffold_152:8441-9528"
"8185" "lncRNA_8426" "Porites_evermani_scaffold_152:9543-17458"
"8186" "lncRNA_8427" "Porites_evermani_scaffold_152:24820-27980"
"8187" "lncRNA_8428" "Porites_evermani_scaffold_152:54595-60190"
"8188" "lncRNA_8429" "Porites_evermani_scaffold_152:65238-68836"
"8189" "lncRNA_8430" "Porites_evermani_scaffold_152:99687-123267"
"8190" "lncRNA_8431" "Porites_evermani_scaffold_152:125891-126665"
"8191" "lncRNA_8432" "Porites_evermani_scaffold_152:148817-177166"
"8192" "lncRNA_8433" "Porites_evermani_scaffold_152:181202-183325"
"8193" "lncRNA_8434" "Porites_evermani_scaffold_152:201633-207340"
"8194" "lncRNA_8435" "Porites_evermani_scaffold_152:229935-254331"
"8195" "lncRNA_8436" "Porites_evermani_scaffold_152:229935-256055"
"8196" "lncRNA_8437" "Porites_evermani_scaffold_152:233336-256055"
"8197" "lncRNA_8438" "Porites_evermani_scaffold_152:325962-327845"
"8198" "lncRNA_8439" "Porites_evermani_scaffold_152:326727-334787"
"8199" "lncRNA_8440" "Porites_evermani_scaffold_152:326727-338027"
"8200" "lncRNA_8441" "Porites_evermani_scaffold_152:343441-344242"
"8201" "lncRNA_8442" "Porites_evermani_scaffold_152:351155-365956"
"8202" "lncRNA_8443" "Porites_evermani_scaffold_152:351155-369330"
"8203" "lncRNA_8444" "Porites_evermani_scaffold_152:409372-413686"
"8204" "lncRNA_8445" "Porites_evermani_scaffold_152:20484-20695"
"8205" "lncRNA_8446" "Porites_evermani_scaffold_152:49470-51801"
"8206" "lncRNA_8447" "Porites_evermani_scaffold_152:145095-145402"
"8207" "lncRNA_8448" "Porites_evermani_scaffold_152:207952-208337"
"8208" "lncRNA_8449" "Porites_evermani_scaffold_1520:10806-12147"
"8209" "lncRNA_8450" "Porites_evermani_scaffold_1520:26341-26928"
"8210" "lncRNA_8451" "Porites_evermani_scaffold_1520:3641-7272"
"8211" "lncRNA_8452" "Porites_evermani_scaffold_1520:28890-29684"
"8212" "lncRNA_8453" "Porites_evermani_scaffold_1520:66028-66403"
"8213" "lncRNA_8454" "Porites_evermani_scaffold_1521:117403-117680"
"8214" "lncRNA_8455" "Porites_evermani_scaffold_1521:21283-65028"
"8215" "lncRNA_8456" "Porites_evermani_scaffold_1521:113530-113758"
"8216" "lncRNA_8457" "Porites_evermani_scaffold_1522:4198-23544"
"8217" "lncRNA_8458" "Porites_evermani_scaffold_1522:38769-39672"
"8218" "lncRNA_8459" "Porites_evermani_scaffold_1522:45102-49041"
"8219" "lncRNA_8460" "Porites_evermani_scaffold_1522:56035-77498"
"8220" "lncRNA_8461" "Porites_evermani_scaffold_1522:56039-77498"
"8221" "lncRNA_8462" "Porites_evermani_scaffold_1522:58408-77498"
"8222" "lncRNA_8463" "Porites_evermani_scaffold_1522:81216-88199"
"8223" "lncRNA_8464" "Porites_evermani_scaffold_1522:81358-88199"
"8224" "lncRNA_8465" "Porites_evermani_scaffold_1522:91041-94778"
"8225" "lncRNA_8466" "Porites_evermani_scaffold_1522:114837-115932"
"8226" "lncRNA_8467" "Porites_evermani_scaffold_1522:31959-32161"
"8227" "lncRNA_8468" "Porites_evermani_scaffold_1522:53842-54461"
"8228" "lncRNA_8469" "Porites_evermani_scaffold_1522:78567-79229"
"8229" "lncRNA_8470" "Porites_evermani_scaffold_1523:64884-72263"
"8230" "lncRNA_8471" "Porites_evermani_scaffold_1523:65017-72263"
"8231" "lncRNA_8472" "Porites_evermani_scaffold_1523:65577-72263"
"8232" "lncRNA_8473" "Porites_evermani_scaffold_1523:91648-97044"
"8233" "lncRNA_8474" "Porites_evermani_scaffold_1523:91669-93531"
"8234" "lncRNA_8475" "Porites_evermani_scaffold_1523:14769-39822"
"8235" "lncRNA_8477" "Porites_evermani_scaffold_1523:14785-49530"
"8236" "lncRNA_8478" "Porites_evermani_scaffold_1523:19443-49530"
"8237" "lncRNA_8479" "Porites_evermani_scaffold_1523:40802-50749"
"8238" "lncRNA_8480" "Porites_evermani_scaffold_1523:41103-54671"
"8239" "lncRNA_8481" "Porites_evermani_scaffold_1523:106452-116551"
"8240" "lncRNA_8482" "Porites_evermani_scaffold_1523:106705-116551"
"8241" "lncRNA_8483" "Porites_evermani_scaffold_1523:107084-116551"
"8242" "lncRNA_8484" "Porites_evermani_scaffold_1523:79206-79462"
"8243" "lncRNA_8485" "Porites_evermani_scaffold_1523:82262-82772"
"8244" "lncRNA_8486" "Porites_evermani_scaffold_1524:35722-37267"
"8245" "lncRNA_8487" "Porites_evermani_scaffold_1524:63535-63880"
"8246" "lncRNA_8488" "Porites_evermani_scaffold_1524:26847-27234"
"8247" "lncRNA_8489" "Porites_evermani_scaffold_1525:21184-34485"
"8248" "lncRNA_8490" "Porites_evermani_scaffold_1525:36702-49710"
"8249" "lncRNA_8491" "Porites_evermani_scaffold_1525:51543-54070"
"8250" "lncRNA_8492" "Porites_evermani_scaffold_1525:17902-18135"
"8251" "lncRNA_8493" "Porites_evermani_scaffold_1525:90166-90552"
"8252" "lncRNA_8494" "Porites_evermani_scaffold_1526:64189-72784"
"8253" "lncRNA_8495" "Porites_evermani_scaffold_1526:11456-14516"
"8254" "lncRNA_8496" "Porites_evermani_scaffold_1526:62724-64088"
"8255" "lncRNA_8497" "Porites_evermani_scaffold_1526:96619-100786"
"8256" "lncRNA_8498" "Porites_evermani_scaffold_1527:1202-5093"
"8257" "lncRNA_8499" "Porites_evermani_scaffold_1527:41009-41794"
"8258" "lncRNA_8500" "Porites_evermani_scaffold_1527:41833-44164"
"8259" "lncRNA_8501" "Porites_evermani_scaffold_1527:117934-118615"
"8260" "lncRNA_8502" "Porites_evermani_scaffold_1527:76515-76759"
"8261" "lncRNA_8503" "Porites_evermani_scaffold_1528:2958-4000"
"8262" "lncRNA_8504" "Porites_evermani_scaffold_1528:47593-56246"
"8263" "lncRNA_8505" "Porites_evermani_scaffold_1528:47669-56246"
"8264" "lncRNA_8506" "Porites_evermani_scaffold_1528:50210-50487"
"8265" "lncRNA_8507" "Porites_evermani_scaffold_1528:57765-64558"
"8266" "lncRNA_8508" "Porites_evermani_scaffold_1528:69675-89888"
"8267" "lncRNA_8509" "Porites_evermani_scaffold_1528:69794-89888"
"8268" "lncRNA_8511" "Porites_evermani_scaffold_1528:73626-89888"
"8269" "lncRNA_8512" "Porites_evermani_scaffold_1528:73933-89888"
"8270" "lncRNA_8513" "Porites_evermani_scaffold_1528:46362-47511"
"8271" "lncRNA_8514" "Porites_evermani_scaffold_1528:68295-69593"
"8272" "lncRNA_8515" "Porites_evermani_scaffold_1528:68295-70672"
"8273" "lncRNA_8516" "Porites_evermani_scaffold_1528:68295-73325"
"8274" "lncRNA_8517" "Porites_evermani_scaffold_1528:79016-80990"
"8275" "lncRNA_8518" "Porites_evermani_scaffold_1528:8869-9122"
"8276" "lncRNA_8519" "Porites_evermani_scaffold_1529:335-4247"
"8277" "lncRNA_8520" "Porites_evermani_scaffold_1529:1224-2802"
