"","miRNA","lncRNA","PCC.cor","p_value","adjusted_p_value"
"586","Cluster_4629","lncRNA_337",0.997938030915672,0.0408894104551393,0.98228265447747
"587","Cluster_10061","lncRNA_337",0.998126576037554,0.0389745384665627,0.98228265447747
"588","Cluster_10934","lncRNA_337",0.998758250045998,0.0317290557481573,0.98228265447747
"589","Cluster_13502","lncRNA_337",0.997844556977271,0.0418062711782387,0.98228265447747
"590","Cluster_16498","lncRNA_337",0.99999477106698,0.002058741643755,0.474104713260342
"591","Cluster_1167","lncRNA_338",0.999156984571362,0.0261422760798245,0.98228265447747
"592","Cluster_7658","lncRNA_339",-0.996918739743343,0.0499885902861327,0.98228265447747
"593","Cluster_11134","lncRNA_339",0.999033490459371,0.0279919516192651,0.98228265447747
"594","Cluster_1167","lncRNA_340",0.999909726776791,0.00855416971793389,0.733461705393618
"595","Cluster_4629","lncRNA_341",0.997938030915672,0.0408894104551393,0.98228265447747
"596","Cluster_10061","lncRNA_341",0.998126576037554,0.0389745384665615,0.98228265447747
"597","Cluster_10934","lncRNA_341",0.998758250045998,0.0317290557481573,0.98228265447747
"598","Cluster_13502","lncRNA_341",0.997844556977271,0.0418062711782397,0.98228265447747
"599","Cluster_16498","lncRNA_341",0.99999477106698,0.002058741643755,0.474104713260342
"600","Cluster_11134","lncRNA_342",-0.997644892181412,0.043700437910668,0.98228265447747
"601","Cluster_4629","lncRNA_343",0.997938030915672,0.0408894104551393,0.98228265447747
"602","Cluster_10061","lncRNA_343",0.998126576037554,0.0389745384665615,0.98228265447747
"603","Cluster_10934","lncRNA_343",0.998758250045998,0.0317290557481573,0.98228265447747
"604","Cluster_13502","lncRNA_343",0.997844556977271,0.0418062711782397,0.98228265447747
"605","Cluster_16498","lncRNA_343",0.99999477106698,0.002058741643755,0.474104713260342
"606","Cluster_4629","lncRNA_344",0.997938030915672,0.0408894104551393,0.98228265447747
"607","Cluster_10061","lncRNA_344",0.998126576037554,0.0389745384665627,0.98228265447747
"608","Cluster_10934","lncRNA_344",0.998758250045998,0.0317290557481573,0.98228265447747
"609","Cluster_13502","lncRNA_344",0.997844556977271,0.0418062711782387,0.98228265447747
"610","Cluster_16498","lncRNA_344",0.99999477106698,0.002058741643755,0.474104713260342
"611","Cluster_589","lncRNA_345",-0.997629381724651,0.0438441613885522,0.98228265447747
"612","Cluster_796","lncRNA_345",0.999762244319207,0.0138825477871373,0.899568409626673
"613","Cluster_2882","lncRNA_345",-0.999744506908799,0.0143910985840994,0.911155083032047
"614","Cluster_15890","lncRNA_345",-0.997549349312881,0.0445784083961211,0.98228265447747
"615","Cluster_5563","lncRNA_346",0.999999071002988,0.000867765366718484,0.335385703239155
"616","Cluster_7658","lncRNA_346",-0.999211119649728,0.025288859569771,0.98228265447747
"617","Cluster_7855","lncRNA_346",0.999755539458757,0.0140769430299406,0.904725450661125
"618","Cluster_8988","lncRNA_346",0.999506781509416,0.0199955174526389,0.980928409850608
"619","Cluster_11134","lncRNA_346",0.997242814254183,0.0472854982366358,0.98228265447747
"620","Cluster_4629","lncRNA_347",-0.997821215495826,0.0420321053612187,0.98228265447747
"621","Cluster_7053","lncRNA_347",-0.999939669039574,0.00699306272637069,0.733461705393618
"622","Cluster_589","lncRNA_348",-0.9969244406342,0.049942301139697,0.98228265447747
"623","Cluster_1140","lncRNA_348",-0.999799320959781,0.0127542049513804,0.869593624205707
"624","Cluster_8634","lncRNA_348",0.999925720663383,0.00775946569293777,0.733461705393618
"625","Cluster_8884","lncRNA_348",-0.999123190485903,0.026661187275707,0.98228265447747
"626","Cluster_11997","lncRNA_348",-0.998680533751046,0.0327070992110667,0.98228265447747
"627","Cluster_15890","lncRNA_348",-0.997014164333109,0.0492080541321312,0.98228265447747
"628","Cluster_589","lncRNA_349",-0.9969244406342,0.049942301139697,0.98228265447747
"629","Cluster_1140","lncRNA_349",-0.999799320959781,0.0127542049513804,0.869593624205707
"630","Cluster_8634","lncRNA_349",0.999925720663383,0.00775946569293777,0.733461705393618
"631","Cluster_8884","lncRNA_349",-0.999123190485903,0.026661187275707,0.98228265447747
"632","Cluster_11997","lncRNA_349",-0.998680533751046,0.0327070992110667,0.98228265447747
"633","Cluster_15890","lncRNA_349",-0.997014164333109,0.0492080541321312,0.98228265447747
"634","Cluster_589","lncRNA_351",-0.999946589337237,0.00657977491659265,0.733461705393618
"635","Cluster_8634","lncRNA_351",0.998436595965798,0.0356030605301764,0.98228265447747
"636","Cluster_8884","lncRNA_351",-0.999655897815428,0.0167013389474067,0.954911834349577
"637","Cluster_15890","lncRNA_351",-0.999957844505921,0.00584552790901162,0.705692452225512
"638","Cluster_589","lncRNA_352",-0.997588339003749,0.0442222229865517,0.98228265447747
"639","Cluster_796","lncRNA_352",0.999775017052057,0.013504486189143,0.889172890684278
"640","Cluster_2882","lncRNA_352",-0.999757753919015,0.0140130369861135,0.90213208311121
"641","Cluster_15890","lncRNA_352",-0.997507623329821,0.0449564699941191,0.98228265447747
"642","Cluster_1167","lncRNA_353",0.999985035662081,0.00348276695962547,0.632437453629576
"643","Cluster_6904","lncRNA_358",-0.997587375851418,0.0442310562396387,0.98228265447747
"644","Cluster_1167","lncRNA_359",0.998949770230637,0.029179328911134,0.98228265447747
"645","Cluster_6906","lncRNA_362",0.999865473788297,0.010442475039307,0.79755444331212
"646","Cluster_7657","lncRNA_362",0.999940531971753,0.00694287014501551,0.733461705393618
"647","Cluster_10060","lncRNA_362",0.99873806076655,0.0319860066959028,0.98228265447747
"648","Cluster_1167","lncRNA_365",0.999909726776791,0.00855416971793915,0.733461705393618
"649","Cluster_4115","lncRNA_367",-0.998480602332568,0.0350982814834024,0.98228265447747
"650","Cluster_6904","lncRNA_367",-0.999969226776038,0.00499439323093477,0.68452864595018
"651","Cluster_6905","lncRNA_367",-0.998468418626965,0.0352387588844424,0.98228265447747
"652","Cluster_4080","lncRNA_368",-0.999980295588648,0.00399647928834899,0.662512376920039
"653","Cluster_8888","lncRNA_368",-0.999948197892223,0.0064799359200271,0.733461705393618
"654","Cluster_5563","lncRNA_371",-0.999275149656816,0.0242407209371567,0.98228265447747
"655","Cluster_7658","lncRNA_371",0.997080053451243,0.0486618151402292,0.98228265447747
"656","Cluster_7855","lncRNA_371",-0.998270240172246,0.0374498986003993,0.98228265447747
"657","Cluster_8988","lncRNA_371",-0.999985927101971,0.00337743811780589,0.621348312403159
"658","Cluster_1167","lncRNA_372",0.999909726776791,0.00855416971794441,0.733461705393618
"659","Cluster_589","lncRNA_374",-0.999753240857604,0.0141429718778551,0.905790912499481
"660","Cluster_796","lncRNA_374",0.997657448958745,0.0435837372978392,0.98228265447747
"661","Cluster_2882","lncRNA_374",-0.997602484536906,0.0440922880948106,0.98228265447747
"662","Cluster_8884","lncRNA_374",-0.998272623185553,0.0374240857418376,0.98228265447747
"663","Cluster_15890","lncRNA_374",-0.999726955458251,0.0148772188854218,0.922523335919832
"664","Cluster_1167","lncRNA_375",0.999909726776791,0.00855416971793915,0.733461705393618
"665","Cluster_1167","lncRNA_377",0.999672010240444,0.0163056131347702,0.950004596535659
"666","Cluster_6914","lncRNA_379",0.996927753307021,0.0499153837708675,0.98228265447747
"667","Cluster_6914","lncRNA_380",0.999829646909249,0.0117510397408895,0.836814660655737
"668","Cluster_10965","lncRNA_380",-0.999995450862687,0.00192025899616756,0.474104713260342
"669","Cluster_14500","lncRNA_380",-0.998121182088917,0.0390306232983554,0.98228265447747
"670","Cluster_1167","lncRNA_381",0.999881190077062,0.00981354182733654,0.778303282462088
"671","Cluster_1167","lncRNA_382",0.999932772341255,0.00738195761572573,0.733461705393618
"672","Cluster_1167","lncRNA_384",0.999929197719351,0.00757567450980037,0.733461705393618
"673","Cluster_6906","lncRNA_386",0.999142727528637,0.0263624391539806,0.98228265447747
"674","Cluster_7657","lncRNA_386",0.999900579920849,0.00897709396965178,0.750984892469142
"675","Cluster_10060","lncRNA_386",0.999681576921938,0.0160660425812358,0.944129317763823
"676","Cluster_1140","lncRNA_389",-0.999997398058536,0.00145225866363976,0.462088243269303
"677","Cluster_8634","lncRNA_389",0.999404796009035,0.0219659293079026,0.98228265447747
"678","Cluster_8884","lncRNA_389",-0.997940224158634,0.0408676508906748,0.98228265447747
"679","Cluster_11997","lncRNA_389",-0.999577766690054,0.0185006355961021,0.96112738434866
"680","Cluster_1140","lncRNA_390",-0.999997398058536,0.00145225866363976,0.462088243269303
"681","Cluster_8634","lncRNA_390",0.999404796009035,0.0219659293079026,0.98228265447747
"682","Cluster_8884","lncRNA_390",-0.997940224158634,0.0408676508906748,0.98228265447747
"683","Cluster_11997","lncRNA_390",-0.999577766690054,0.0185006355961021,0.96112738434866
"684","Cluster_1140","lncRNA_392",-0.999997398058536,0.00145225866363976,0.462088243269303
"685","Cluster_8634","lncRNA_392",0.999404796009035,0.0219659293079026,0.98228265447747
"686","Cluster_8884","lncRNA_392",-0.997940224158634,0.0408676508906748,0.98228265447747
"687","Cluster_11997","lncRNA_392",-0.999577766690054,0.0185006355961021,0.96112738434866
"688","Cluster_796","lncRNA_393",0.996973370037869,0.0495432374488576,0.98228265447747
"689","Cluster_2787","lncRNA_393",0.999928461943046,0.00761493639079244,0.733461705393618
"690","Cluster_2882","lncRNA_393",-0.997035155995916,0.0490346866518856,0.98228265447747
"691","Cluster_8887","lncRNA_393",-0.997239196808861,0.0473165217850312,0.98228265447747
"692","Cluster_11135","lncRNA_393",0.999437598829504,0.0213520011820225,0.98228265447747
"693","Cluster_1167","lncRNA_394",0.999782314868677,0.0132836487240948,0.884336446371372
"694","Cluster_2854","lncRNA_395",0.999962448044095,0.00551712420276981,0.68452864595018
"695","Cluster_4735","lncRNA_395",0.99999940598563,0.000693894776324798,0.333905264034847
"696","Cluster_9149","lncRNA_395",1,1.34157585525081e-08,1.35863579821783e-05
"697","Cluster_9983","lncRNA_395",-0.9999989623726,0.000917098269863602,0.335385703239155
"698","Cluster_14999","lncRNA_395",-0.999571546587001,0.0186364175217789,0.96112738434866
"699","Cluster_15726","lncRNA_395",1,0,0
"700","Cluster_16738","lncRNA_395",0.999974190676381,0.00457387578916138,0.666668074379835
"701","Cluster_2854","lncRNA_396",0.999962448044095,0.00551712420276981,0.68452864595018
"702","Cluster_4735","lncRNA_396",0.99999940598563,0.000693894776324798,0.333905264034847
"703","Cluster_9149","lncRNA_396",1,1.34157585525081e-08,1.35863579821783e-05
"704","Cluster_9983","lncRNA_396",-0.9999989623726,0.000917098269863602,0.335385703239155
"705","Cluster_14999","lncRNA_396",-0.999571546587001,0.0186364175217789,0.96112738434866
"706","Cluster_15726","lncRNA_396",1,0,0
"707","Cluster_16738","lncRNA_396",0.999974190676381,0.00457387578916138,0.666668074379835
"708","Cluster_4080","lncRNA_397",0.997338902008747,0.0464538710163484,0.98228265447747
"709","Cluster_1140","lncRNA_400",-0.999338094440353,0.023164188658273,0.98228265447747
"710","Cluster_8634","lncRNA_400",0.997647324214911,0.0436778593025856,0.98228265447747
"711","Cluster_11997","lncRNA_400",-0.999987277598971,0.00321129439859304,0.603229367934095
"712","Cluster_1167","lncRNA_402",0.999987487606855,0.00318467973579331,0.603229367934095
"713","Cluster_4629","lncRNA_403",0.997938030915672,0.0408894104551393,0.98228265447747
"714","Cluster_10061","lncRNA_403",0.998126576037554,0.0389745384665615,0.98228265447747
"715","Cluster_10934","lncRNA_403",0.998758250045998,0.0317290557481573,0.98228265447747
"716","Cluster_13502","lncRNA_403",0.997844556977271,0.0418062711782397,0.98228265447747
"717","Cluster_16498","lncRNA_403",0.99999477106698,0.002058741643755,0.474104713260342
"718","Cluster_1167","lncRNA_405",0.997152386304002,0.0480550208213136,0.98228265447747
"719","Cluster_4115","lncRNA_409",-0.997952470266814,0.0407459417274361,0.98228265447747
"720","Cluster_6905","lncRNA_409",-0.997966559448012,0.0406054643263976,0.98228265447747
"721","Cluster_14500","lncRNA_409",-0.999609834769142,0.0177841668779656,0.96112738434866
"722","Cluster_4629","lncRNA_414",0.997938030915672,0.0408894104551393,0.98228265447747
"723","Cluster_10061","lncRNA_414",0.998126576037554,0.0389745384665615,0.98228265447747
"724","Cluster_10934","lncRNA_414",0.998758250045998,0.0317290557481573,0.98228265447747
"725","Cluster_13502","lncRNA_414",0.997844556977271,0.0418062711782397,0.98228265447747
"726","Cluster_16498","lncRNA_414",0.99999477106698,0.002058741643755,0.474104713260342
"727","Cluster_7658","lncRNA_415",-0.997128612226407,0.048255299778055,0.98228265447747
"728","Cluster_11134","lncRNA_415",0.999149462744491,0.0262586611111873,0.98228265447747
"729","Cluster_589","lncRNA_416",-0.997186568634219,0.0477655911858852,0.98228265447747
"730","Cluster_796","lncRNA_416",0.999877589952463,0.00996111798980701,0.781620301345836
"731","Cluster_2882","lncRNA_416",-0.999864772239556,0.0104696687867764,0.797895579446643
"732","Cluster_15890","lncRNA_416",-0.997099450527588,0.0484998381934546,0.98228265447747
"733","Cluster_6906","lncRNA_419",-0.999289524083722,0.0239991310652801,0.98228265447747
"734","Cluster_7053","lncRNA_419",-0.997151260788788,0.04806452123482,0.98228265447747
"735","Cluster_7657","lncRNA_419",-0.997887816037786,0.0413844762496114,0.98228265447747
"736","Cluster_1140","lncRNA_422",0.99998593862807,0.00337605472285451,0.621348312403159
"737","Cluster_8634","lncRNA_422",-0.999295986304113,0.0238897253671856,0.98228265447747
"738","Cluster_8884","lncRNA_422",0.997741811551526,0.0427914469499584,0.98228265447747
"739","Cluster_11997","lncRNA_422",0.999661008595028,0.0165768395368155,0.952987220637459
"740","Cluster_11997","lncRNA_423",-0.997734260752919,0.0428629560087918,0.98228265447747
"741","Cluster_6906","lncRNA_424",0.99696972656615,0.0495730637419502,0.98228265447747
"742","Cluster_7053","lncRNA_424",0.999376026379075,0.0224905885581514,0.98228265447747
"743","Cluster_1167","lncRNA_425",0.999909726776791,0.00855416971793915,0.733461705393618
"744","Cluster_1167","lncRNA_426",0.999991236979608,0.00266515424711783,0.554744482593019
"745","Cluster_1167","lncRNA_427",0.999991236979608,0.00266515424711783,0.554744482593019
"746","Cluster_1167","lncRNA_429",0.999952881072507,0.006180086082347,0.723023733860585
"747","Cluster_1167","lncRNA_430",0.999971998455603,0.00476416864773735,0.67991077561154
"748","Cluster_1167","lncRNA_431",0.999971998455603,0.00476416864773735,0.67991077561154
"749","Cluster_1140","lncRNA_432",-0.997582082977955,0.044279566789647,0.98228265447747
"750","Cluster_11997","lncRNA_432",-0.999270000890746,0.0243266725299561,0.98228265447747
"751","Cluster_1140","lncRNA_434",-0.99740672300854,0.0458578271175332,0.98228265447747
"752","Cluster_11997","lncRNA_434",-0.999172220294689,0.0259049328578457,0.98228265447747
"753","Cluster_1140","lncRNA_435",-0.998865738668322,0.0303244367509918,0.98228265447747
"754","Cluster_11997","lncRNA_435",-0.999867295131929,0.0103715424912969,0.796270063835993
"755","Cluster_2854","lncRNA_436",0.999962448044095,0.00551712420276981,0.68452864595018
"756","Cluster_4735","lncRNA_436",0.99999940598563,0.000693894776195108,0.333905264034847
"757","Cluster_9149","lncRNA_436",1,0,0
"758","Cluster_9983","lncRNA_436",-0.9999989623726,0.000917098269814539,0.335385703239155
"759","Cluster_14999","lncRNA_436",-0.999571546587002,0.0186364175217716,0.96112738434866
"760","Cluster_15726","lncRNA_436",1,0,0
"761","Cluster_16738","lncRNA_436",0.999974190676381,0.00457387578916138,0.666668074379835
"762","Cluster_2854","lncRNA_437",0.999962448044095,0.00551712420276981,0.68452864595018
"763","Cluster_4735","lncRNA_437",0.99999940598563,0.000693894776324798,0.333905264034847
"764","Cluster_9149","lncRNA_437",1,1.34157585525081e-08,1.35863579821783e-05
"765","Cluster_9983","lncRNA_437",-0.9999989623726,0.000917098269863602,0.335385703239155
"766","Cluster_14999","lncRNA_437",-0.999571546587001,0.0186364175217789,0.96112738434866
"767","Cluster_15726","lncRNA_437",1,0,0
"768","Cluster_16738","lncRNA_437",0.999974190676381,0.00457387578916138,0.666668074379835
"769","Cluster_4629","lncRNA_439",0.997938030915672,0.0408894104551393,0.98228265447747
"770","Cluster_10061","lncRNA_439",0.998126576037554,0.0389745384665615,0.98228265447747
"771","Cluster_10934","lncRNA_439",0.998758250045998,0.0317290557481573,0.98228265447747
"772","Cluster_13502","lncRNA_439",0.997844556977271,0.0418062711782397,0.98228265447747
"773","Cluster_16498","lncRNA_439",0.99999477106698,0.002058741643755,0.474104713260342
"774","Cluster_6904","lncRNA_442",-0.997125694024068,0.0482798263268042,0.98228265447747
"775","Cluster_1167","lncRNA_443",0.999600056051225,0.018005664821851,0.96112738434866
"776","Cluster_589","lncRNA_444",-0.997942584514939,0.0408442204311071,0.98228265447747
"777","Cluster_1140","lncRNA_444",-0.99941093820791,0.0218522856599691,0.98228265447747
"778","Cluster_8634","lncRNA_444",0.999997789344938,0.00133861501563933,0.440979661029037
"779","Cluster_8884","lncRNA_444",-0.999619473518004,0.0175631065671169,0.96112738434866
"780","Cluster_11997","lncRNA_444",-0.997844669461338,0.0418051799196597,0.98228265447747
"781","Cluster_15890","lncRNA_444",-0.998015866735552,0.0401099734235374,0.98228265447747
"782","Cluster_4115","lncRNA_445",-0.997867871264431,0.0415794774444839,0.98228265447747
"783","Cluster_6904","lncRNA_445",-0.999997272804568,0.00148680273014387,0.467528479554447
"784","Cluster_6905","lncRNA_445",-0.997853445182061,0.0417199548455233,0.98228265447747
"785","Cluster_1140","lncRNA_446",-0.999781974083112,0.0132940427959629,0.884336446371372
"786","Cluster_8634","lncRNA_446",0.998590259136189,0.0338077134402745,0.98228265447747
"787","Cluster_11997","lncRNA_446",-0.999945297842751,0.00665885146373283,0.733461705393618
"788","Cluster_1167","lncRNA_448",0.999576392702979,0.0185307146776372,0.96112738434866
"789","Cluster_6904","lncRNA_449",-0.999175364801757,0.025855676412652,0.98228265447747
"790","Cluster_1167","lncRNA_450",0.999999154226741,0.000827984346802791,0.335385703239155
"791","Cluster_1140","lncRNA_454",-0.998868481028611,0.0302877491890238,0.98228265447747
"792","Cluster_11997","lncRNA_454",-0.999868232292508,0.0103348549293325,0.794810338294721
"793","Cluster_589","lncRNA_455",-0.99791467875642,0.0411203785154826,0.98228265447747
"794","Cluster_1140","lncRNA_455",-0.999425731242251,0.0215761275755869,0.98228265447747
"795","Cluster_8634","lncRNA_455",0.999998607380969,0.00106245693125296,0.375190679436344
"796","Cluster_8884","lncRNA_455",-0.999607413612449,0.0178392646514929,0.96112738434866
"797","Cluster_11997","lncRNA_455",-0.997873040855811,0.0415290218352824,0.98228265447747
"798","Cluster_15890","lncRNA_455",-0.997988460269758,0.040386131507915,0.98228265447747
"799","Cluster_589","lncRNA_456",-0.99791467875642,0.0411203785154826,0.98228265447747
"800","Cluster_1140","lncRNA_456",-0.999425731242251,0.0215761275755869,0.98228265447747
"801","Cluster_8634","lncRNA_456",0.999998607380969,0.00106245693125296,0.375190679436344
"802","Cluster_8884","lncRNA_456",-0.999607413612449,0.0178392646514929,0.96112738434866
"803","Cluster_11997","lncRNA_456",-0.997873040855811,0.0415290218352824,0.98228265447747
"804","Cluster_15890","lncRNA_456",-0.997988460269758,0.040386131507915,0.98228265447747
"805","Cluster_589","lncRNA_457",-0.99791467875642,0.0411203785154826,0.98228265447747
"806","Cluster_1140","lncRNA_457",-0.999425731242251,0.0215761275755869,0.98228265447747
"807","Cluster_8634","lncRNA_457",0.999998607380969,0.00106245693125296,0.375190679436344
"808","Cluster_8884","lncRNA_457",-0.999607413612449,0.0178392646514929,0.96112738434866
"809","Cluster_11997","lncRNA_457",-0.997873040855811,0.0415290218352824,0.98228265447747
"810","Cluster_15890","lncRNA_457",-0.997988460269758,0.040386131507915,0.98228265447747
"811","Cluster_4629","lncRNA_458",0.997938030915672,0.0408894104551393,0.98228265447747
"812","Cluster_10061","lncRNA_458",0.998126576037554,0.0389745384665638,0.98228265447747
"813","Cluster_10934","lncRNA_458",0.998758250045998,0.0317290557481573,0.98228265447747
"814","Cluster_13502","lncRNA_458",0.997844556977271,0.0418062711782397,0.98228265447747
"815","Cluster_16498","lncRNA_458",0.99999477106698,0.002058741643755,0.474104713260342
"816","Cluster_4080","lncRNA_460",-0.999609107715697,0.0178007301984335,0.96112738434866
"817","Cluster_8888","lncRNA_460",-0.999933818136033,0.00732431499007184,0.733461705393618
"818","Cluster_5563","lncRNA_461",0.999296883287983,0.0238744997815435,0.98228265447747
"819","Cluster_7658","lncRNA_461",-0.997123817184988,0.0482955939846161,0.98228265447747
"820","Cluster_7855","lncRNA_461",0.998303895751862,0.037083677444786,0.98228265447747
"821","Cluster_8988","lncRNA_461",0.999988813530446,0.00301121696220013,0.585096793491478
"822","Cluster_2787","lncRNA_464",0.997762302970107,0.0425967810601838,0.98228265447747
"823","Cluster_4079","lncRNA_464",-0.998015636563664,0.0401123006301123,0.98228265447747
"824","Cluster_8887","lncRNA_464",-0.999812305415134,0.012334677115637,0.857504310568766
"825","Cluster_11135","lncRNA_464",0.999770820954237,0.0136298434873732,0.892464526390341
"826","Cluster_1167","lncRNA_467",0.999999439411989,0.00067408869488195,0.333905264034847
"827","Cluster_1167","lncRNA_469",0.999945213752092,0.00666396769056117,0.733461705393618
"828","Cluster_1167","lncRNA_471",0.9997560522867,0.0140621694113712,0.904189766684457
"829","Cluster_11134","lncRNA_472",0.997626340845148,0.0438722837653215,0.98228265447747
"830","Cluster_29","lncRNA_473",-0.997606343041924,0.0440567790834586,0.98228265447747
"831","Cluster_5882","lncRNA_473",-0.999651337429284,0.0168116524849173,0.954911834349577
"832","Cluster_6914","lncRNA_474",0.998838208006943,0.0306903164103816,0.98228265447747
"833","Cluster_10965","lncRNA_474",-0.999463239960541,0.0208595356656746,0.98228265447747
"834","Cluster_14500","lncRNA_474",-0.999502043042586,0.0200913466288682,0.98228265447747
"835","Cluster_1167","lncRNA_475",0.998576878364468,0.0339678179588567,0.98228265447747
"836","Cluster_4115","lncRNA_478",-0.99979180223036,0.0129909434531828,0.878597634749449
"837","Cluster_6904","lncRNA_478",-0.999093979057172,0.0271017312611441,0.98228265447747
"838","Cluster_6905","lncRNA_478",-0.999787275358147,0.0131314208542251,0.882289414002623
"839","Cluster_4079","lncRNA_479",-0.999018516129402,0.0282079958945877,0.98228265447747
"840","Cluster_1167","lncRNA_480",0.999468613540388,0.0207548498631978,0.98228265447747
"841","Cluster_1140","lncRNA_485",-0.999715972329212,0.0151734985252438,0.929493469614249
"842","Cluster_8634","lncRNA_485",0.99842920240862,0.035687169169555,0.98228265447747
"843","Cluster_11997","lncRNA_485",-0.999971819175075,0.00477939573446238,0.680685450159936
"844","Cluster_2854","lncRNA_487",0.99827088129181,0.0374429557253076,0.98228265447747
"845","Cluster_4735","lncRNA_487",0.998687572371763,0.0326197262987655,0.98228265447747
"846","Cluster_9149","lncRNA_487",0.998742803470574,0.0319258315225378,0.98228265447747
"847","Cluster_9983","lncRNA_487",-0.998813980190341,0.0310087332527116,0.98228265447747
"848","Cluster_15726","lncRNA_487",0.998742803470574,0.0319258315225378,0.98228265447747
"849","Cluster_16738","lncRNA_487",0.998356878973245,0.0364997073116905,0.98228265447747
"850","Cluster_2854","lncRNA_488",0.998301654883888,0.0371081734971218,0.98228265447747
"851","Cluster_4735","lncRNA_488",0.998714367756161,0.0322849440705791,0.98228265447747
"852","Cluster_9149","lncRNA_488",0.998769026397486,0.0315910492943504,0.98228265447747
"853","Cluster_9983","lncRNA_488",-0.998839446471035,0.030673951024525,0.98228265447747
"854","Cluster_15726","lncRNA_488",0.998769026397486,0.0315910492943504,0.98228265447747
"855","Cluster_16738","lncRNA_488",0.998386874704244,0.0361649250835015,0.98228265447747
"856","Cluster_4629","lncRNA_489",0.997938030915672,0.0408894104551405,0.98228265447747
"857","Cluster_10061","lncRNA_489",0.998126576037554,0.0389745384665627,0.98228265447747
"858","Cluster_10934","lncRNA_489",0.998758250045998,0.0317290557481587,0.98228265447747
"859","Cluster_13502","lncRNA_489",0.997844556977271,0.0418062711782408,0.98228265447747
"860","Cluster_16498","lncRNA_489",0.99999477106698,0.00205874164377685,0.474104713260342
"861","Cluster_5563","lncRNA_490",0.999462394225348,0.0208759641236272,0.98228265447747
"862","Cluster_7658","lncRNA_490",-0.997469731991099,0.0452970583266964,0.98228265447747
"863","Cluster_7855","lncRNA_490",0.998567032900169,0.0340851417868675,0.98228265447747
"864","Cluster_8988","lncRNA_490",0.999999999801602,1.26813056483947e-05,0.0126300407957735
"865","Cluster_1167","lncRNA_491",0.998906317023876,0.0297769654139963,0.98228265447747
"866","Cluster_1167","lncRNA_492",0.998906317023876,0.0297769654139963,0.98228265447747
"867","Cluster_1167","lncRNA_493",0.998906317023876,0.0297769654139963,0.98228265447747
"868","Cluster_1140","lncRNA_494",-0.996985247881172,0.0494458780266365,0.98228265447747
"869","Cluster_11997","lncRNA_494",-0.998927074651796,0.0294929837669461,0.98228265447747
"870","Cluster_1140","lncRNA_495",-0.998905554939417,0.0297873398784819,0.98228265447747
"871","Cluster_11997","lncRNA_495",-0.99988068339485,0.00983444561879957,0.779244345935272
"872","Cluster_1167","lncRNA_497",0.998906317023876,0.0297769654139963,0.98228265447747
"873","Cluster_1167","lncRNA_498",0.998906317023876,0.0297769654139963,0.98228265447747
"874","Cluster_1167","lncRNA_499",0.998901396113099,0.0298438916254635,0.98228265447747
"875","Cluster_2854","lncRNA_501",-0.9999874843354,0.00318509603811492,0.603229367934095
"876","Cluster_4735","lncRNA_501",-0.99992087978455,0.0080083254646773,0.733461705393618
"877","Cluster_9149","lncRNA_501",-0.999906574993464,0.00870222024090162,0.738758510335294
"878","Cluster_9983","lncRNA_501",0.999885846270248,0.00961931851073302,0.774898343603792
"879","Cluster_14999","lncRNA_501",0.999878250690644,0.00993419728087007,0.780525545031285
"880","Cluster_15726","lncRNA_501",-0.999906574993464,0.00870222024090679,0.738758510335294
"881","Cluster_16738","lncRNA_501",-0.999978973834032,0.00412834445175616,0.666668074379835
"882","Cluster_6904","lncRNA_502",-0.997711662611528,0.0430762611779491,0.98228265447747
"883","Cluster_2854","lncRNA_503",0.999962448044095,0.00551712420278612,0.68452864595018
"884","Cluster_4735","lncRNA_503",0.99999940598563,0.000693894776259953,0.333905264034847
"885","Cluster_9149","lncRNA_503",1,9.48637384723993e-09,1.35017379665666e-05
"886","Cluster_9983","lncRNA_503",-0.9999989623726,0.000917098269814539,0.335385703239155
"887","Cluster_14999","lncRNA_503",-0.999571546587002,0.0186364175217764,0.96112738434866
"888","Cluster_15726","lncRNA_503",1,9.48637384723993e-09,1.35017379665666e-05
"889","Cluster_16738","lncRNA_503",0.999974190676381,0.00457387578916138,0.666668074379835
"890","Cluster_1167","lncRNA_504",0.999909726776791,0.00855416971793915,0.733461705393618
"891","Cluster_1167","lncRNA_506",0.999079207195216,0.0273218063931167,0.98228265447747
"892","Cluster_6904","lncRNA_508",-0.998052286556303,0.0397400278413581,0.98228265447747
"893","Cluster_4629","lncRNA_509",0.997938030915672,0.0408894104551393,0.98228265447747
"894","Cluster_10061","lncRNA_509",0.998126576037554,0.0389745384665627,0.98228265447747
"895","Cluster_10934","lncRNA_509",0.998758250045998,0.0317290557481573,0.98228265447747
"896","Cluster_13502","lncRNA_509",0.997844556977271,0.0418062711782376,0.98228265447747
"897","Cluster_16498","lncRNA_509",0.99999477106698,0.002058741643755,0.474104713260342
"898","Cluster_8888","lncRNA_512",-0.997050065966469,0.0489111745934757,0.98228265447747
"899","Cluster_8988","lncRNA_512",0.998282860316303,0.0373129939964393,0.98228265447747
"900","Cluster_1167","lncRNA_513",0.999909726776791,0.00855416971794441,0.733461705393618
"901","Cluster_1167","lncRNA_514",0.99957103021511,0.0186476452443554,0.961206845433995
"902","Cluster_1167","lncRNA_515",0.999909726776791,0.00855416971793915,0.733461705393618
