,source,target,PCC.cor,PCC_magnitude,PCC_direction,p_value,interaction_support
387,peve-mir-100,Peve_00043809,0.999909726776791,0.999909726776791,1,0.00855416971793389,predicted binding + coexpression
388,peve-mir-100,Peve_00043856,0.99891562964676,0.99891562964676,1,0.0296498971347644,predicted binding + coexpression
389,peve-mir-100,Peve_00044041,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
390,peve-mir-100,Peve_00044798,0.999909726776791,0.999909726776791,1,0.00855416971793389,predicted binding + coexpression
391,peve-mir-100,Peve_00044833,0.998564982655492,0.998564982655492,1,0.034109522881364,predicted binding + coexpression
392,peve-mir-100,Peve_00044993,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
393,peve-mir-100,Peve_00045011,0.999909726776791,0.999909726776791,1,0.00855416971793389,predicted binding + coexpression
394,peve-mir-100,Peve_00045068,0.996947347218333,0.996947347218333,1,0.0497558748086694,predicted binding + coexpression
395,peve-mir-100,Peve_00043653,0.999909726776791,0.999909726776791,1,0.00855416971793389,predicted binding + coexpression
396,peve-mir-100,Peve_00045262,0.999140395172539,0.999140395172539,1,0.0263982816855058,predicted binding + coexpression
397,peve-mir-100,Peve_00045265,0.998095362879249,0.998095362879249,1,0.03929797736504,predicted binding + coexpression
398,peve-mir-novel-39,Peve_00000573,0.997993695501655,0.997993695501655,1,0.0403335252007132,predicted binding + coexpression
399,peve-mir-novel-39,Peve_00000718,0.99999406092141,0.99999406092141,1,0.00219409219147524,predicted binding + coexpression
400,peve-mir-novel-39,Peve_00000701,0.999443593359727,0.999443593359727,1,0.0212378921988233,predicted binding + coexpression
401,peve-mir-novel-39,Peve_00001089,-0.997451283642094,0.997451283642094,-1,0.0454619602813742,predicted binding + coexpression
402,peve-mir-novel-39,Peve_00001408,0.99783352309857,0.99783352309857,1,0.0419131779151554,predicted binding + coexpression
403,peve-mir-novel-39,Peve_00001522,0.999999453445442,0.999999453445442,1,0.000665597835339763,predicted binding + coexpression
404,peve-mir-novel-39,Peve_00001631,0.997124687493112,0.997124687493112,1,0.0482882830107525,predicted binding + coexpression
405,peve-mir-novel-39,Peve_00001931,0.99785995039932,0.99785995039932,1,0.0416566673105075,predicted binding + coexpression
406,peve-mir-novel-39,Peve_00001847,0.99919831613102,0.99919831613102,1,0.0254932797372286,predicted binding + coexpression
407,peve-mir-novel-39,Peve_00002221,0.999980672456975,0.999980672456975,1,0.00395807614315678,predicted binding + coexpression
408,peve-mir-novel-39,Peve_00001819,0.999817636668151,0.999817636668151,1,0.0121582335095889,predicted binding + coexpression
409,peve-mir-novel-39,Peve_00002287,-0.999983802832915,0.999983802832915,-1,0.00362339130752193,predicted binding + coexpression
410,peve-mir-novel-39,Peve_00002349,0.999743054310315,0.999743054310315,1,0.0144319524323624,predicted binding + coexpression
411,peve-mir-novel-39,Peve_00002952,0.99978090846462,0.99978090846462,1,0.0133264922094828,predicted binding + coexpression
412,peve-mir-novel-39,Peve_00003173,0.999661999574085,0.999661999574085,1,0.0165525907644587,predicted binding + coexpression
413,peve-mir-novel-39,Peve_00003392,0.997354196901045,0.997354196901045,1,0.0463201207098193,predicted binding + coexpression
414,peve-mir-novel-39,Peve_00003545,0.99717621236632,0.99717621236632,1,0.0478534645739355,predicted binding + coexpression
415,peve-mir-novel-39,Peve_00003302,0.999980135670977,0.999980135670977,1,0.00401266394534835,predicted binding + coexpression
416,peve-mir-novel-39,Peve_00003305,0.999819424207648,0.999819424207648,1,0.0120984969926468,predicted binding + coexpression
417,peve-mir-novel-39,Peve_00003898,0.998457229830989,0.998457229830989,1,0.0353672740541857,predicted binding + coexpression
418,peve-mir-novel-39,Peve_00004069,0.998859776055425,0.998859776055425,1,0.0304040525129495,predicted binding + coexpression
419,peve-mir-novel-39,Peve_00004523,0.999999085687885,0.999999085687885,1,0.000860879549426188,predicted binding + coexpression
420,peve-mir-novel-39,Peve_00004566,-0.999636187928725,0.999636187928725,-1,0.017173026532108,predicted binding + coexpression
421,peve-mir-novel-39,Peve_00004847,0.99704225336107,0.99704225336107,1,0.048975931865785,predicted binding + coexpression
422,peve-mir-novel-39,Peve_00004912,0.999805909005942,0.999805909005942,1,0.0125430986396607,predicted binding + coexpression
423,peve-mir-novel-39,Peve_00006122,-0.999839845331302,0.999839845331302,-1,0.0113938558027464,predicted binding + coexpression
424,peve-mir-novel-39,Peve_00006481,0.999312796815682,0.999312796815682,1,0.0236027483638687,predicted binding + coexpression
425,peve-mir-novel-39,Peve_00006231,0.999963027291266,0.999963027291266,1,0.00547440714279664,predicted binding + coexpression
426,peve-mir-novel-39,Peve_00006612,0.999741217032286,0.999741217032286,1,0.0144834602394057,predicted binding + coexpression
427,peve-mir-novel-39,Peve_00007009,-0.999797200270235,0.999797200270235,-1,0.012821420582154,predicted binding + coexpression
428,peve-mir-novel-39,Peve_00007030,0.999928416611485,0.999928416611485,1,0.00761734871801782,predicted binding + coexpression
429,peve-mir-novel-39,Peve_00007851,0.999117725600671,0.999117725600671,1,0.0267441559078376,predicted binding + coexpression
430,peve-mir-novel-39,Peve_00008684,0.99769821407441,0.99769821407441,1,0.0432027035935973,predicted binding + coexpression
431,peve-mir-novel-39,Peve_00009375,0.999957006613217,0.999957006613217,1,0.0059033360413808,predicted binding + coexpression
432,peve-mir-novel-39,Peve_00009466,0.999047644234391,0.999047644234391,1,0.0277862028185553,predicted binding + coexpression
433,peve-mir-novel-39,Peve_00009505,0.99959671207991,0.99959671207991,1,0.0180807867542241,predicted binding + coexpression
434,peve-mir-novel-39,Peve_00010166,-0.999698083700696,0.999698083700696,-1,0.015644054775235,predicted binding + coexpression
435,peve-mir-novel-39,Peve_00010342,0.999671024295392,0.999671024295392,1,0.0163301036180213,predicted binding + coexpression
436,peve-mir-novel-39,Peve_00010422,0.996936931004056,0.996936931004056,1,0.0498407339402141,predicted binding + coexpression
437,peve-mir-novel-39,Peve_00010591,0.997238292841101,0.997238292841101,1,0.0473242711265986,predicted binding + coexpression
438,peve-mir-novel-39,Peve_00010733,0.999101148305045,0.999101148305045,1,0.0269942756006821,predicted binding + coexpression
439,peve-mir-novel-39,Peve_00011328,0.999984105773436,0.999984105773436,1,0.00358934658638763,predicted binding + coexpression
440,peve-mir-novel-39,Peve_00011078,0.998382772633742,0.998382772633742,1,0.0362108907750523,predicted binding + coexpression
441,peve-mir-novel-39,Peve_00012083,0.999040187210008,0.999040187210008,1,0.0278947921741052,predicted binding + coexpression
442,peve-mir-novel-39,Peve_00012139,0.999990517292289,0.999990517292289,1,0.00277243674471523,predicted binding + coexpression
443,peve-mir-novel-39,Peve_00012279,0.999525998637372,0.999525998637372,1,0.0196020761520992,predicted binding + coexpression
444,peve-mir-novel-39,Peve_00012780,0.999514551705761,0.999514551705761,1,0.019837373988273,predicted binding + coexpression
445,peve-mir-novel-39,Peve_00013818,0.999999565158952,0.999999565158952,1,0.000593690915329897,predicted binding + coexpression
446,peve-mir-novel-39,Peve_00015572,0.999927947314274,0.999927947314274,1,0.00764227770951619,predicted binding + coexpression
447,peve-mir-novel-39,Peve_00015583,0.997965012193854,0.997965012193854,1,0.0406209150714785,predicted binding + coexpression
448,peve-mir-novel-39,Peve_00016648,0.999756154929201,0.999756154929201,1,0.014059210607724,predicted binding + coexpression
449,peve-mir-novel-39,Peve_00016980,-0.999963153550721,0.999963153550721,-1,0.00546505171493988,predicted binding + coexpression
450,peve-mir-novel-39,Peve_00018009,0.999938989744559,0.999938989744559,1,0.00703232203684336,predicted binding + coexpression
451,peve-mir-novel-39,Peve_00018683,-0.999977403674274,0.999977403674274,-1,0.00427971502873518,predicted binding + coexpression
452,peve-mir-novel-39,Peve_00018721,-0.999787569512439,0.999787569512439,-1,0.0131223383688255,predicted binding + coexpression
453,peve-mir-novel-39,Peve_00018749,0.998587521356217,0.998587521356217,1,0.0338405332897438,predicted binding + coexpression
454,peve-mir-novel-39,Peve_00018891,0.99879347004041,0.99879347004041,1,0.0312757585322912,predicted binding + coexpression
455,peve-mir-novel-39,Peve_00019318,0.997831174284316,0.997831174284316,1,0.0419359003350525,predicted binding + coexpression
456,peve-mir-novel-39,Peve_00019345,0.998480857242945,0.998480857242945,1,0.0350953363827291,predicted binding + coexpression
457,peve-mir-novel-39,Peve_00020132,0.999414316705503,0.999414316705503,1,0.0217895237502879,predicted binding + coexpression
458,peve-mir-novel-39,Peve_00020418,0.997336126674048,0.997336126674048,1,0.0464780994944581,predicted binding + coexpression
459,peve-mir-novel-39,Peve_00020792,0.999488779325587,0.999488779325587,1,0.0203571899357057,predicted binding + coexpression
460,peve-mir-novel-39,Peve_00021264,0.999955012057579,0.999955012057579,1,0.00603871890632299,predicted binding + coexpression
461,peve-mir-novel-39,Peve_00021477,0.999886728835656,0.999886728835656,1,0.0095820603692022,predicted binding + coexpression
462,peve-mir-novel-39,Peve_00021504,0.999979738168967,0.999979738168967,1,0.00405261361177111,predicted binding + coexpression
463,peve-mir-novel-39,Peve_00021731,0.999642017056776,0.999642017056776,1,0.017034886514364,predicted binding + coexpression
464,peve-mir-novel-39,Peve_00022001,0.999999203932145,0.999999203932145,1,0.000803285991715918,predicted binding + coexpression
465,peve-mir-novel-39,Peve_00022290,0.999737413073421,0.999737413073421,1,0.0145895257421886,predicted binding + coexpression
466,peve-mir-novel-39,Peve_00022876,0.999985553864935,0.999985553864935,1,0.00342193281993488,predicted binding + coexpression
467,peve-mir-novel-39,Peve_00024262,0.999974516288872,0.999974516288872,1,0.00454493189547208,predicted binding + coexpression
468,peve-mir-novel-39,Peve_00024536,0.99951468205366,0.99951468205366,1,0.019834710323715,predicted binding + coexpression
469,peve-mir-novel-39,Peve_00025408,0.997403727712652,0.997403727712652,1,0.0458843143728729,predicted binding + coexpression
470,peve-mir-novel-39,Peve_00025813,-0.999374785885544,0.999374785885544,-1,0.0225129360429094,predicted binding + coexpression
471,peve-mir-novel-39,Peve_00026574,0.999746939611819,0.999746939611819,1,0.0143224186683252,predicted binding + coexpression
472,peve-mir-novel-39,Peve_00026798,0.99891167795814,0.99891167795814,1,0.0297038832251294,predicted binding + coexpression
473,peve-mir-novel-39,Peve_00026855,0.997509002164895,0.997509002164895,1,0.0449440276735495,predicted binding + coexpression
474,peve-mir-novel-39,Peve_00027141,-0.998668319889808,0.998668319889808,-1,0.0328581633481719,predicted binding + coexpression
475,peve-mir-novel-39,Peve_00027053,0.999963682861668,0.999963682861668,1,0.00542565587934728,predicted binding + coexpression
476,peve-mir-novel-39,Peve_00028185,0.999599913721229,0.999599913721229,1,0.0180088686322114,predicted binding + coexpression
477,peve-mir-novel-39,Peve_00028650,0.999981475796067,0.999981475796067,1,0.00387494522615433,predicted binding + coexpression
478,peve-mir-novel-39,Peve_00029338,0.99719372066599,0.99719372066599,1,0.0477048115691659,predicted binding + coexpression
479,peve-mir-novel-39,Peve_00030641,0.998537133427223,0.998537133427223,1,0.0344389923541351,predicted binding + coexpression
480,peve-mir-novel-39,Peve_00030841,0.997836013002892,0.997836013002892,1,0.0418890771515329,predicted binding + coexpression
481,peve-mir-novel-39,Peve_00031195,0.99925323466706,0.99925323466706,1,0.0246044819355876,predicted binding + coexpression
482,peve-mir-novel-39,Peve_00031564,0.999359286033301,0.999359286033301,1,0.0227903191671166,predicted binding + coexpression
483,peve-mir-novel-39,Peve_00031465,0.997462783776488,0.997462783776488,1,0.0453592357210168,predicted binding + coexpression
484,peve-mir-novel-39,Peve_00031473,0.999991589178695,0.999991589178695,1,0.00261104663249684,predicted binding + coexpression
485,peve-mir-novel-39,Peve_00031638,0.999978115201414,0.999978115201414,1,0.00421179466202015,predicted binding + coexpression
486,peve-mir-novel-39,Peve_00031656,0.998196352178269,0.998196352178269,1,0.0382416206805407,predicted binding + coexpression
487,peve-mir-novel-39,Peve_00032481,0.999978115201415,0.999978115201415,1,0.00421179466200947,predicted binding + coexpression
488,peve-mir-novel-39,Peve_00032506,-0.999036126103867,0.999036126103867,-1,0.02795375278729,predicted binding + coexpression
489,peve-mir-novel-39,Peve_00032517,0.999599545379435,0.999599545379435,1,0.0180171572637455,predicted binding + coexpression
490,peve-mir-novel-39,Peve_00032682,0.999628088147808,0.999628088147808,1,0.0173631529557996,predicted binding + coexpression
491,peve-mir-novel-39,Peve_00032828,0.999988003727036,0.999988003727036,1,0.00311830595838265,predicted binding + coexpression
492,peve-mir-novel-39,Peve_00032838,0.998122190167769,0.998122190167769,1,0.039020147682088,predicted binding + coexpression
493,peve-mir-novel-39,Peve_00032861,0.997807072719316,0.997807072719316,1,0.0421683523975289,predicted binding + coexpression
494,peve-mir-novel-39,Peve_00033060,0.9990684077698,0.9990684077698,1,0.0274815846094019,predicted binding + coexpression
495,peve-mir-novel-39,Peve_00033299,0.998005749759204,0.998005749759204,1,0.0402121365010448,predicted binding + coexpression
496,peve-mir-novel-39,Peve_00034184,-0.999828291583492,0.999828291583492,-1,0.0117976939825935,predicted binding + coexpression
497,peve-mir-novel-39,Peve_00034279,-0.998798423387131,0.998798423387131,-1,0.031211479105201,predicted binding + coexpression
498,peve-mir-novel-39,Peve_00034941,0.999365959883862,0.999365959883862,1,0.0226713007702915,predicted binding + coexpression
499,peve-mir-novel-39,Peve_00035307,0.999619556547579,0.999619556547579,1,0.0175611902362094,predicted binding + coexpression
500,peve-mir-novel-39,Peve_00035821,0.999361810020579,0.999361810020579,1,0.0227453807293251,predicted binding + coexpression
501,peve-mir-novel-39,Peve_00035885,0.997398092984475,0.997398092984475,1,0.0459341006789982,predicted binding + coexpression
502,peve-mir-novel-39,Peve_00036426,-0.999557126167793,0.999557126167793,-1,0.0189474670428339,predicted binding + coexpression
503,peve-mir-novel-39,Peve_00036514,0.99802220152848,0.99802220152848,1,0.0400458710105364,predicted binding + coexpression
504,peve-mir-novel-39,Peve_00036864,0.999926519877196,0.999926519877196,1,0.00771760802126556,predicted binding + coexpression
505,peve-mir-novel-39,Peve_00037061,-0.999649545771953,0.999649545771953,-1,0.0168547943103946,predicted binding + coexpression
506,peve-mir-novel-39,Peve_00036941,0.997625825176949,0.997625825176949,1,0.043877050934988,predicted binding + coexpression
507,peve-mir-novel-39,Peve_00038239,0.999697706867341,0.999697706867341,1,0.0156538151958382,predicted binding + coexpression
508,peve-mir-novel-39,Peve_00038670,0.998301344116502,0.998301344116502,1,0.0371115693761464,predicted binding + coexpression
509,peve-mir-novel-39,Peve_00038927,0.998051613088915,0.998051613088915,1,0.0397469000009701,predicted binding + coexpression
510,peve-mir-novel-39,Peve_00039096,0.997430536559693,0.997430536559693,1,0.0456466991605926,predicted binding + coexpression
511,peve-mir-novel-39,Peve_00039063,0.997105325686941,0.997105325686941,1,0.0484506705316052,predicted binding + coexpression
512,peve-mir-novel-39,Peve_00039669,0.998598356942047,0.998598356942047,1,0.0337104520372765,predicted binding + coexpression
513,peve-mir-novel-39,Peve_00039735,0.99963307893818,0.99963307893818,1,0.0172462517680552,predicted binding + coexpression
514,peve-mir-novel-39,Peve_00039588,0.998194007213558,0.998194007213558,1,0.0382664795011216,predicted binding + coexpression
515,peve-mir-novel-39,Peve_00040141,0.999981133900363,0.999981133900363,1,0.00391054119681501,predicted binding + coexpression
516,peve-mir-novel-39,Peve_00040544,0.999182752758358,0.999182752758358,1,0.0257395786957529,predicted binding + coexpression
517,peve-mir-novel-39,Peve_00040758,0.998547527735705,0.998547527735705,1,0.0343163924254722,predicted binding + coexpression
518,peve-mir-novel-39,Peve_00041010,0.997467141500268,0.997467141500268,1,0.045320249773458,predicted binding + coexpression
519,peve-mir-novel-39,Peve_00041134,0.999935504551868,0.999935504551868,1,0.00723039439541066,predicted binding + coexpression
520,peve-mir-novel-39,Peve_00041037,0.998942356327033,0.998942356327033,1,0.0292821589318241,predicted binding + coexpression
521,peve-mir-novel-39,Peve_00041609,0.99948661934441,0.99948661934441,1,0.020400154311116,predicted binding + coexpression
522,peve-mir-novel-39,Peve_00042855,0.999964675100817,0.999964675100817,1,0.00535102358037463,predicted binding + coexpression
523,peve-mir-novel-39,Peve_00043472,0.99728265353091,0.99728265353091,1,0.0469424791144549,predicted binding + coexpression
524,peve-mir-novel-39,Peve_00044098,0.998576798713468,0.998576798713468,1,0.0339687687471795,predicted binding + coexpression
525,peve-mir-novel-39,Peve_00044958,0.999761494514925,0.999761494514925,1,0.0139044219501823,predicted binding + coexpression
526,peve-mir-novel-39,Peve_00045103,0.998442124139319,0.998442124139319,1,0.035540042458098,predicted binding + coexpression
527,peve-mir-novel-40,Peve_00000772,0.999952919799256,0.999952919799256,1,0.0061775458534996,predicted binding + coexpression
528,peve-mir-novel-40,Peve_00001436,0.998208024584781,0.998208024584781,1,0.0381176413484374,predicted binding + coexpression
529,peve-mir-novel-40,Peve_00001435,-0.99830812163304,0.99830812163304,-1,0.0370374381818108,predicted binding + coexpression
530,peve-mir-novel-40,Peve_00002593,-0.999856496315378,0.999856496315378,-1,0.0107852903355044,predicted binding + coexpression
531,peve-mir-novel-40,Peve_00003572,-0.999998761813949,0.999998761813949,-1,0.00100181635887822,predicted binding + coexpression
532,peve-mir-novel-40,Peve_00004802,-0.999895927074034,0.999895927074034,-1,0.00918475909477155,predicted binding + coexpression
533,peve-mir-novel-40,Peve_00006544,0.999868704185365,0.999868704185365,1,0.0103163320854201,predicted binding + coexpression
534,peve-mir-novel-40,Peve_00006587,0.9994271673678,0.9994271673678,1,0.0215491294262711,predicted binding + coexpression
535,peve-mir-novel-40,Peve_00007756,0.999962448044095,0.999962448044095,1,0.00551712420276166,predicted binding + coexpression
536,peve-mir-novel-40,Peve_00009508,0.998612130404786,0.998612130404786,1,0.0335443741149563,predicted binding + coexpression
537,peve-mir-novel-40,Peve_00010511,0.999962448044095,0.999962448044095,1,0.00551712420276981,predicted binding + coexpression
538,peve-mir-novel-40,Peve_00010711,0.999962448044095,0.999962448044095,1,0.00551712420277797,predicted binding + coexpression
539,peve-mir-novel-40,Peve_00011724,0.999962448044095,0.999962448044095,1,0.00551712420276166,predicted binding + coexpression
540,peve-mir-novel-40,Peve_00015124,0.999962448044095,0.999962448044095,1,0.00551712420276166,predicted binding + coexpression
541,peve-mir-novel-40,Peve_00013445,0.999666874556682,0.999666874556682,1,0.0164327814720114,predicted binding + coexpression
542,peve-mir-novel-40,Peve_00016793,0.998844137775377,0.998844137775377,1,0.0306118796323651,predicted binding + coexpression
543,peve-mir-novel-40,Peve_00016830,0.997788949392921,0.997788949392921,1,0.0423423068696936,predicted binding + coexpression
544,peve-mir-novel-40,Peve_00017150,-0.999275446346948,0.999275446346948,-1,0.0242357588178883,predicted binding + coexpression
545,peve-mir-novel-40,Peve_00017979,0.999962448044095,0.999962448044095,1,0.00551712420276166,predicted binding + coexpression
546,peve-mir-novel-40,Peve_00018147,-0.999981086743335,0.999981086743335,-1,0.00391542548647461,predicted binding + coexpression
547,peve-mir-novel-40,Peve_00020543,0.998432065435628,0.998432065435628,1,0.0356546230703885,predicted binding + coexpression
548,peve-mir-novel-40,Peve_00021417,-0.999791289095414,0.999791289095414,-1,0.0130069432315257,predicted binding + coexpression
549,peve-mir-novel-40,Peve_00022083,0.999962448044095,0.999962448044095,1,0.00551712420276166,predicted binding + coexpression
550,peve-mir-novel-40,Peve_00022183,-0.999945152530085,0.999945152530085,-1,0.00666769007808603,predicted binding + coexpression
551,peve-mir-novel-40,Peve_00022723,-0.999968633848047,0.999968633848047,-1,0.00504227905314111,predicted binding + coexpression
552,peve-mir-novel-40,Peve_00022773,0.999962448044095,0.999962448044095,1,0.00551712420276166,predicted binding + coexpression
553,peve-mir-novel-40,Peve_00022762,-0.999347892022002,0.999347892022002,-1,0.0229920915957954,predicted binding + coexpression
554,peve-mir-novel-40,Peve_00023189,-0.99980197200197,0.99980197200197,-1,0.0126696782625539,predicted binding + coexpression
555,peve-mir-novel-40,Peve_00024330,0.998712895978614,0.998712895978614,1,0.0323034224717031,predicted binding + coexpression
556,peve-mir-novel-40,Peve_00024485,-0.998027654256883,0.998027654256883,-1,0.0399906121196841,predicted binding + coexpression
557,peve-mir-novel-40,Peve_00024575,-0.997453644368208,0.997453644368208,-1,0.045440892085478,predicted binding + coexpression
558,peve-mir-novel-40,Peve_00026671,-0.997785330464857,0.997785330464857,-1,0.0423769572915879,predicted binding + coexpression
559,peve-mir-novel-40,Peve_00026728,-0.9999999977338,0.9999999977338,-1,4.28592208061732e-05,predicted binding + coexpression
560,peve-mir-novel-40,Peve_00026513,-0.998903304384371,0.998903304384371,-1,0.0298179562466768,predicted binding + coexpression
561,peve-mir-novel-40,Peve_00026894,-0.997426651890488,0.997426651890488,-1,0.0456812066416228,predicted binding + coexpression
562,peve-mir-novel-40,Peve_00026871,-0.999966636237709,0.999966636237709,-1,0.00520036512853229,predicted binding + coexpression
563,peve-mir-novel-40,Peve_00027870,0.998125484911018,0.998125484911018,1,0.0389858902094067,predicted binding + coexpression
564,peve-mir-novel-40,Peve_00028991,-0.999364508377098,0.999364508377098,-1,0.0226972393627853,predicted binding + coexpression
565,peve-mir-novel-40,Peve_00030679,0.999962448044095,0.999962448044095,1,0.00551712420277797,predicted binding + coexpression
566,peve-mir-novel-40,Peve_00031287,0.999982172170468,0.999982172170468,1,0.00380141253449467,predicted binding + coexpression
567,peve-mir-novel-40,Peve_00032011,0.999962448044095,0.999962448044095,1,0.00551712420276981,predicted binding + coexpression
568,peve-mir-novel-40,Peve_00032395,-0.998857649878391,0.998857649878391,-1,0.0304323919424018,predicted binding + coexpression
569,peve-mir-novel-40,Peve_00032523,0.999962448044095,0.999962448044095,1,0.00551712420276166,predicted binding + coexpression
570,peve-mir-novel-40,Peve_00034406,0.997281121151485,0.997281121151485,1,0.0469557192682797,predicted binding + coexpression
571,peve-mir-novel-40,Peve_00035451,-0.999371623109792,0.999371623109792,-1,0.022569813346519,predicted binding + coexpression
572,peve-mir-novel-40,Peve_00035967,0.999999046646997,0.999999046646997,1,0.000879067096608153,predicted binding + coexpression
573,peve-mir-novel-40,Peve_00037185,-0.999042445184161,0.999042445184161,-1,0.0278619561486011,predicted binding + coexpression
574,peve-mir-novel-40,Peve_00037231,0.99967338084874,0.99967338084874,1,0.016271506544801,predicted binding + coexpression
575,peve-mir-novel-40,Peve_00037537,0.999962448044095,0.999962448044095,1,0.00551712420276166,predicted binding + coexpression
576,peve-mir-novel-40,Peve_00037049,-0.997894257144077,0.997894257144077,-1,0.0413213048798677,predicted binding + coexpression
577,peve-mir-novel-40,Peve_00037939,0.999962448044095,0.999962448044095,1,0.00551712420276981,predicted binding + coexpression
578,peve-mir-novel-40,Peve_00038534,-0.998485426650187,0.998485426650187,-1,0.0350425019077328,predicted binding + coexpression
579,peve-mir-novel-40,Peve_00041797,0.999925407085804,0.999925407085804,1,0.0077758273230635,predicted binding + coexpression
580,peve-mir-novel-40,Peve_00041884,0.999999550681443,0.999999550681443,1,0.00060349310788746,predicted binding + coexpression
581,peve-mir-novel-40,Peve_00041682,-0.998485426650187,0.998485426650187,-1,0.0350425019077328,predicted binding + coexpression
582,peve-mir-novel-40,Peve_00042929,-0.999607236533936,0.999607236533936,-1,0.0178432877164636,predicted binding + coexpression
583,peve-mir-novel-40,Peve_00043346,0.999962448044095,0.999962448044095,1,0.00551712420276166,predicted binding + coexpression
584,peve-mir-novel-40,Peve_00041707,0.999795898790508,0.999795898790508,1,0.0128624973090348,predicted binding + coexpression
585,peve-mir-novel-40,Peve_00043948,-0.999925689816771,0.999925689816771,-1,0.00776107671533052,predicted binding + coexpression
586,peve-mir-novel-40,Peve_00044389,0.999986498807432,0.999986498807432,1,0.00330812320175955,predicted binding + coexpression
587,peve-mir-novel-40,Peve_00044518,0.999901905632251,0.999901905632251,1,0.00891703984388479,predicted binding + coexpression
588,peve-mir-novel-40,Peve_00044684,0.999962448044095,0.999962448044095,1,0.00551712420276166,predicted binding + coexpression
589,peve-mir-novel-40,Peve_00045236,-0.999000731937584,0.999000731937584,-1,0.0284624509847491,predicted binding + coexpression
590,peve-mir-novel-40,Peve_00045254,-0.999992320114512,0.999992320114512,-1,0.00249501275975525,predicted binding + coexpression
591,peve-mir-novel-6,Peve_00000242,-0.996940885947183,0.996940885947183,-1,0.0498085306799997,predicted binding + coexpression
592,peve-mir-novel-6,Peve_00001230,-0.997937527792035,0.997937527792035,-1,0.0408944004063604,predicted binding + coexpression
593,peve-mir-novel-6,Peve_00001286,-0.999831516694319,0.999831516694319,-1,0.0116863706387285,predicted binding + coexpression
594,peve-mir-novel-6,Peve_00001600,-0.999968762882795,0.999968762882795,-1,0.00503189679255099,predicted binding + coexpression
595,peve-mir-novel-6,Peve_00002096,-0.998926876388747,0.998926876388747,-1,0.0294957090939906,predicted binding + coexpression
596,peve-mir-novel-6,Peve_00002350,-0.9974322416173,0.9974322416173,-1,0.0456315449231137,predicted binding + coexpression
597,peve-mir-novel-6,Peve_00003586,-0.998590344098593,0.998590344098593,-1,0.033806694422102,predicted binding + coexpression
598,peve-mir-novel-6,Peve_00004622,-0.99854349113181,0.99854349113181,-1,0.0343640557012432,predicted binding + coexpression
599,peve-mir-novel-6,Peve_00006220,-0.998529572564813,0.998529572564813,-1,0.0345278988141967,predicted binding + coexpression
600,peve-mir-novel-6,Peve_00006527,-0.999847649720536,0.999847649720536,-1,0.0111127683729467,predicted binding + coexpression
601,peve-mir-novel-6,Peve_00000005,-0.998189752804816,0.998189752804816,-1,0.0383115390865436,predicted binding + coexpression
602,peve-mir-novel-6,Peve_00006896,-0.999754770568984,0.999754770568984,-1,0.0140990643134194,predicted binding + coexpression
603,peve-mir-novel-6,Peve_00007645,-0.99711685553391,0.99711685553391,-1,0.0483540352291861,predicted binding + coexpression
604,peve-mir-novel-6,Peve_00008382,-0.999998674676404,0.999998674676404,-1,0.00103646856226412,predicted binding + coexpression
605,peve-mir-novel-6,Peve_00009585,-0.999810478284584,0.999810478284584,-1,0.0123945701379348,predicted binding + coexpression
606,peve-mir-novel-6,Peve_00010241,-0.999280470349742,0.999280470349742,-1,0.0241515780394229,predicted binding + coexpression
607,peve-mir-novel-6,Peve_00011277,-0.998762352756012,0.998762352756012,-1,0.0316765855529158,predicted binding + coexpression
608,peve-mir-novel-6,Peve_00013068,0.997427621442327,0.997427621442327,1,0.0456725965588281,predicted binding + coexpression
609,peve-mir-novel-6,Peve_00013326,-0.997240786263881,0.997240786263881,-1,0.0473028929719221,predicted binding + coexpression
610,peve-mir-novel-6,Peve_00015249,-0.999160764172372,0.999160764172372,-1,0.0260835984901328,predicted binding + coexpression
611,peve-mir-novel-6,Peve_00015953,-0.999740923544185,0.999740923544185,-1,0.014491671178143,predicted binding + coexpression
612,peve-mir-novel-6,Peve_00018009,-0.998541509666997,0.998541509666997,-1,0.0343874282242607,predicted binding + coexpression
613,peve-mir-novel-6,Peve_00018891,-0.999873054198373,0.999873054198373,-1,0.0101439917288081,predicted binding + coexpression
614,peve-mir-novel-6,Peve_00018941,-0.999999932848589,0.999999932848589,-1,0.000233304273359623,predicted binding + coexpression
615,peve-mir-novel-6,Peve_00020567,0.998597279659724,0.998597279659724,1,0.0337234072578845,predicted binding + coexpression
616,peve-mir-novel-6,Peve_00020859,-0.999908910369173,0.999908910369173,-1,0.00859276408710134,predicted binding + coexpression
617,peve-mir-novel-6,Peve_00020888,-0.999989002458213,0.999989002458213,-1,0.00298568048308791,predicted binding + coexpression
618,peve-mir-novel-6,Peve_00021878,-0.99780584165499,0.99780584165499,-1,0.0421801912909202,predicted binding + coexpression
619,peve-mir-novel-6,Peve_00024666,-0.997381924336928,0.997381924336928,-1,0.0460766625438826,predicted binding + coexpression
620,peve-mir-novel-6,Peve_00026810,-0.999890968595625,0.999890968595625,-1,0.0094010176895016,predicted binding + coexpression
621,peve-mir-novel-6,Peve_00027615,-0.999570935117446,0.999570935117446,-1,0.0186497122617979,predicted binding + coexpression
