sample47	sample48	sample50	sample53	sample57
Cluster_1831	21	450	13	524	95
Cluster_1832	4	103	2	124	0
Cluster_1833	22	0	183	424	11
Cluster_1834	598	248	357	327	121
Cluster_1835	45	29	55	30	11
Cluster_1836	30	19	49	19	9
Cluster_1837	47	20	34	30	10
Cluster_1838	1353	508	1764	4719	99
Cluster_1839	194	35	145	0	15
Cluster_1840	1618	382	972	719	141
Cluster_1841	40	7	34	27	14
Cluster_1842	227	5	77	72	23
Cluster_1843	7	1	96	118	3
Cluster_1844	39	11	44	41	2
Cluster_1845	303	48	134	103	26
Cluster_1846	9	20	17	72	33
Cluster_1847	1	7	1	85	95
Cluster_1848	17	1	507	16	2
Cluster_1849	669	75	3475	2373	1607
Cluster_1850	42	3	34	24	12
Cluster_1851	323	0	18	21	8
Cluster_1852	192	25	211	163	64
Cluster_1853	18	28	22	159	35
Cluster_1854	197	48	151	98	59
Cluster_1855	195	32	146	311	163
Cluster_1856	51	14	62	38	10
Cluster_1857	57	20	24	23	21
Cluster_1858	342	90	137	234	117
Cluster_1859	177	21	9	174	35
Cluster_1860	12	2	52	55	8
Cluster_1861	160	1	111	233	51
Cluster_1862	114	12	75	381	46
Cluster_1863	37	42	65	30	15
Cluster_1864	236	77	161	333	175
Cluster_1865	12	37	31	69	101
Cluster_1866	46	25	103	3	4
Cluster_1867	112	58	44	67	12
Cluster_1868	100	36	23	75	14
Cluster_1869	21	27	22	36	102
Cluster_1870	19	19	14	13	8
Cluster_1871	115	52	44	10	3
Cluster_1872	1	0	1308	2	0
Cluster_1873	129	40	5	167	17
Cluster_1874	777	445	1081	778	276
Cluster_1875	85	39	115	76	4
Cluster_1876	59	14	138	2	19
Cluster_1877	121	48	44	52	5
Cluster_1878	1435	1112	179	8	3
Cluster_1879	577	371	105	413	49
Cluster_1880	4152	1803	125	3191	839
Cluster_1881	1	4	77	32	2
Cluster_1882	83	4	14	1	7
Cluster_1883	7	17	4	14	74
Cluster_1884	145	27	1	12	4
Cluster_1885	170	579	59	22	67
Cluster_1886	18	19	105	63	45
Cluster_1887	172	364	426	61	211
Cluster_1888	48	87	76	26	30
Cluster_1889	152	74	97	87	12
Cluster_1890	89	288	8	20	64
Cluster_1891	39	161	99	105	569
Cluster_1892	16	43	16	58	299
Cluster_1893	437	1354	418	828	1515
Cluster_1894	6244	9939	6196	7746	24515
Cluster_1895	66	0	10	0	0
Cluster_1896	19	26	27	59	106
Cluster_1897	517	948	525	2371	3790
Cluster_1898	28	2	129	4	12
Cluster_1899	57	0	71	54	18
Cluster_1900	372	16	20	171	45
Cluster_1901	91	45	79	88	16
Cluster_1902	2209	676	2187	2443	606
Cluster_1903	2	5	0	49	150
Cluster_1904	101	53	44	7	2
Cluster_1905	0	38	18	108	0
Cluster_1906	45	53	462	19	26
Cluster_1907	133	366	408	57	207
Cluster_1908	381	24	350	68	47
Cluster_1909	200	621	73	18	77
Cluster_1910	694	390	101	53	120
Cluster_1911	45	81	11	3	4
Cluster_1912	34	133	20	12	10
Cluster_1913	51	71	101	21	46
Cluster_1914	111	333	496	58	190
Cluster_1915	21	25	105	52	43
Cluster_1916	208	619	78	22	75
Cluster_1917	310	18	54	1	45
Cluster_1918	653	65	247	23	210
Cluster_1919	490	73	190	18	136
Cluster_1920	519	54	255	13	66
Cluster_1921	137	121	536	34	14
Cluster_1922	24	75	13	40	97
Cluster_1923	23	61	19	66	124
Cluster_1924	18	58	14	68	97
Cluster_1925	67	0	0	96	1
Cluster_1926	177	244	304	639	1150
Cluster_1927	1297	593	1776	1247	1245
Cluster_1928	0	0	95	0	0
Cluster_1929	369	158	151	3	5
Cluster_1930	1424	633	663	6	10
Cluster_1931	3	10	21	25	10
Cluster_1932	1	0	0	83	0
Cluster_1933	123	56	65	80	23
Cluster_1934	23	5	78	7	12
Cluster_1935	94	36	52	48	15
Cluster_1936	33	46	33	233	7
Cluster_1937	4	14	18	27	39
Cluster_1938	16214	5330	16851	13992	5803
Cluster_1939	3	104	14	98	142
Cluster_1940	70	297	96	433	785
Cluster_1941	26	35	32	37	5
Cluster_1942	174	67	80	102	84
Cluster_1943	92	214	141	235	228
Cluster_1944	268	746	428	767	1629
Cluster_1945	135	252	165	412	641
Cluster_1946	28	55	34	95	207
Cluster_1947	2	71	1	46	21
Cluster_1948	61	55	127	138	62
Cluster_1949	3345	2640	3634	5780	877
Cluster_1950	22	90	32	255	2
Cluster_1951	39	10	559	0	39
Cluster_1952	6856	6404	8991	7179	1556
Cluster_1953	3935	1957	2556	2210	677
Cluster_1954	416	763	581	910	1184
Cluster_1955	19	12	23	10	18
Cluster_1956	21	2	45	1	0
Cluster_1957	9	22	19	35	75
Cluster_1958	21	55	53	35	116
Cluster_1959	29	63	21	43	81
Cluster_1960	106	0	0	0	0
Cluster_1961	49	43	78	89	174
Cluster_1962	3	2	10	77	2
Cluster_1963	18	37	10	19	104
Cluster_1964	7	43	29	47	119
Cluster_1965	187	579	348	741	1422
Cluster_1966	2	35	1	2	123
Cluster_1967	81	46	28	28	13
Cluster_1968	1641	592	2007	5139	170
Cluster_1969	28	142	80	144	355
Cluster_1970	799	604	813	1274	3124
Cluster_1971	46	17	41	29	43
Cluster_1972	6	18	6	41	51
Cluster_1973	11	47	24	54	65
Cluster_1974	21	57	26	66	89
Cluster_1975	276	276	294	534	584
Cluster_1976	158	7	3	31	41
Cluster_1977	0	130	2	3	1
Cluster_1978	176	12	23	10	6
Cluster_1979	506	1082	852	1852	1768
Cluster_1980	122	399	226	510	585
Cluster_1981	84	105	134	27	1
Cluster_1982	0	131	22	63	3
Cluster_1983	3818	514	1517	976	469
Cluster_1984	52	15	1	38	4
Cluster_1985	258	311	4	1	100
Cluster_1986	1095	147	1950	6	109
Cluster_1987	22	133	5	9	24
Cluster_1988	233	23	189	25	24
Cluster_1989	444	134	147	138	60
Cluster_1990	56	5	35	13	105
Cluster_1991	14	3	6	123	12
Cluster_1992	80	15	21	177	2
Cluster_1993	46	43	31	37	22
Cluster_1994	17	19	510	1	31
Cluster_1995	698	34	10	2	4
Cluster_1996	208	56	3	20	14
Cluster_1997	264	55	133	3	5
Cluster_1998	420	3	782	4	5
Cluster_1999	303	378	100	56	100
Cluster_2000	43	272	2	5	4
Cluster_2001	44	102	6	7	1
Cluster_2002	32	136	14	13	4
Cluster_2003	1267	13110	24428	4932	244
Cluster_2004	111	150	77	118	17
Cluster_2005	22	17	129	42	18
Cluster_2006	35	12	33	19	19
Cluster_2007	75	27	58	66	19
Cluster_2008	163	53	112	66	38
Cluster_2009	59	26	58	45	24
Cluster_2010	155	34	180	149	65
Cluster_2011	597	244	176	4316	101
Cluster_2012	583	248	104	1041	47
Cluster_2013	35	1	31	32	12
Cluster_2014	899	9	2128	12	1
Cluster_2015	61	21	62	46	23
Cluster_2016	45	7	81	26	7
Cluster_2017	8	11	40	178	1
Cluster_2018	1	3	17	60	12
Cluster_2019	152	157	72	98	7
Cluster_2020	30	13	56	13	16
Cluster_2021	24	17	495	12	18
Cluster_2022	54	28	260	258	161
Cluster_2023	337	35	107	41	72
Cluster_2024	10	15	77	35	24
Cluster_2025	168	16	2	287	3
Cluster_2026	52	172	122	20	15
Cluster_2027	65	21	108	28	20
Cluster_2028	148	31	110	90	17
Cluster_2029	32	67	1	31	24
Cluster_2030	159	654	108	244	7
Cluster_2031	113	257	0	167	8
Cluster_2032	41	17	2	206	116
Cluster_2033	131	2	108	50	3
Cluster_2034	0	80	88	213	2
Cluster_2035	222	9	23	10	10
Cluster_2036	99	3	0	4	109
Cluster_2037	194	135	239	25	1
Cluster_2038	51	2	91	3	1
Cluster_2039	1271	115	20	1683	31
Cluster_2040	34	10	124	1	1
Cluster_2041	22	12	46	4	3
Cluster_2042	19	36	38	18	34
Cluster_2043	5	164	1	1	8
Cluster_2044	192	4	27	29	8
Cluster_2045	161	1	10	50	6
Cluster_2046	207	2	93	23	1
Cluster_2047	50	27	54	14	18
Cluster_2048	69	13	124	48	8
Cluster_2049	142	7	30	52	6
Cluster_2050	254	113	265	606	9
Cluster_2051	118	5	198	67	67
Cluster_2052	62	15	197	63	72
Cluster_2053	38	10	75	46	45
Cluster_2054	29	56	11	21	4
Cluster_2055	38	90	574	96	87
Cluster_2056	128	36	86	41	23
Cluster_2057	18	1	249	12	1
Cluster_2058	42	14	86	32	23
Cluster_2059	1023	375	1488	1199	376
Cluster_2060	1716	907	904	1004	828
Cluster_2061	134	0	0	0	0
Cluster_2062	57	223	26	53	30
Cluster_2063	100	8	72	66	512
Cluster_2064	1100	576	1230	1014	111
Cluster_2065	1224	832	1162	1625	74
Cluster_2066	65	37	209	100	4
Cluster_2067	3912	979	2497	2641	149
Cluster_2068	2197	1759	4558	2271	641
Cluster_2069	38	12	39	614	8
Cluster_2070	17	58	26	12	2
Cluster_2071	561	0	4	12	134
Cluster_2072	145	60	175	10	13
Cluster_2073	155	0	101	223	1
Cluster_2074	15	195	842	4888	12
Cluster_2075	0	43	440	557	0
Cluster_2076	191	1	138	305	5
Cluster_2077	48	115	68	10	20
Cluster_2078	181	78	196	18	13
Cluster_2079	17	9	82	22	13
Cluster_2080	2197	279	317	129	80
Cluster_2081	402	187	680	784	81
Cluster_2082	3	1	494	12	4
Cluster_2083	3	6	159	2	3
Cluster_2084	187	290	40	63	64
Cluster_2085	145	12	24	28	10
Cluster_2086	64	55	670	39	81
Cluster_2087	282	271	0	409	20
Cluster_2088	0	30	607	32	20
Cluster_2089	3	4	24	77	8
Cluster_2090	483	350	313	245	77
Cluster_2091	8	0	116	4	1
Cluster_2092	377	36	31	476	270
Cluster_2093	40	5	36	115	32
Cluster_2094	1	8	123	6	23
Cluster_2095	62	242	172	176	15
Cluster_2096	1251	6	0	2308	5
Cluster_2097	32	0	5	96	1
Cluster_2098	6	3	1	84	3
Cluster_2099	213	113	503	179	492
Cluster_2100	67	15	87	28	203
Cluster_2101	54	7	50	42	37
Cluster_2102	10	9	60	9	1
Cluster_2103	277	41	495	655	28
Cluster_2104	62	39	750	162	19
Cluster_2105	26	8	33	103	6
Cluster_2106	58	10	82	28	28
Cluster_2107	26	4	111	20	6
Cluster_2108	117	28	119	59	45
Cluster_2109	2095	889	2370	3004	414
Cluster_2110	393	97	115	117	440
Cluster_2111	40	19	40	23	8
Cluster_2112	119	49	165	105	39
Cluster_2113	132	41	165	97	43
Cluster_2114	60	28	93	94	7
Cluster_2115	107	58	180	141	51
Cluster_2116	67	13	34	24	25
Cluster_2117	157	27	216	149	20
Cluster_2118	41	26	1293	1645	19
Cluster_2119	1443	1633	2848	3532	215
Cluster_2120	7	14	53	15	8
Cluster_2121	37	22	21	18	9
Cluster_2122	1176	11	29	642	13
Cluster_2123	97	0	0	0	1
Cluster_2124	8	39	92	38	0
Cluster_2125	39	24	49	18	13
Cluster_2126	1107	33	16	20	156
Cluster_2127	379	272	602	403	189
Cluster_2128	335	26	321	104	20
Cluster_2129	9	6	194	2	1
Cluster_2130	264	103	197	171	9
Cluster_2131	1037	348	863	2559	562
Cluster_2132	10	310	76	4	1
Cluster_2133	62	5	11	15	9
Cluster_2134	73	0	0	25	13
Cluster_2135	115	8	49	42	37
Cluster_2136	82	4	11	41	128
Cluster_2137	446	1067	363	2388	136
Cluster_2138	81	2	44	40	7
Cluster_2139	110	16	91	158	16
Cluster_2140	149	71	389	288	76
Cluster_2141	21	8	61	23	458
Cluster_2142	164	41	126	81	38
Cluster_2143	521	184	344	663	165
Cluster_2144	73	2	17	32	9
Cluster_2145	33	7	71	14	10
Cluster_2146	34	6	34	20	22
Cluster_2147	54	4	41	45	14
Cluster_2148	67	31	80	40	27
Cluster_2149	51	10	52	11	24
Cluster_2150	39	16	83	4	5
Cluster_2151	1653	350	841	3095	2677
Cluster_2152	642	84	220	847	402
Cluster_2153	271	121	157	232	40
Cluster_2154	2959	690	3392	3048	794
Cluster_2155	354	112	55	787	175
Cluster_2156	62	11	27	33	8
Cluster_2157	1990	2047	1676	1707	935
Cluster_2158	31	6	36	70	32
Cluster_2159	4064	153	5451	43	4252
Cluster_2160	3626	9	1460	10	1146
Cluster_2161	857	45	442	223	31
Cluster_2162	45	21	64	72	27
Cluster_2163	281	1251	325	531	495
Cluster_2164	844	787	778	884	1160
Cluster_2165	129	285	215	246	480
Cluster_2166	564	1400	811	970	1583
Cluster_2167	483	826	320	785	759
Cluster_2168	94	16	25	162	19
Cluster_2169	0	32	24	22	0
Cluster_2170	2	742	6	710	120
Cluster_2171	5	544	1	416	75
Cluster_2172	564	600	724	662	153
Cluster_2173	94	40	91	50	9
Cluster_2174	260	319	224	3	106
Cluster_2175	25	2	14	119	0
Cluster_2176	2	2	0	9	131
Cluster_2177	163	92	246	664	141
Cluster_2178	49	20	23	84	1
Cluster_2179	0	52	0	13	49
Cluster_2180	1	0	103	2	3
Cluster_2181	2	1	112	1	0
Cluster_2182	5	1	132	52	0
Cluster_2183	934	3	17	292	14
Cluster_2184	3	0	6	265	3
Cluster_2185	79	0	2	68	14
Cluster_2186	139	16	15	20	14
Cluster_2187	113	52	82	107	126
Cluster_2188	215	558	223	488	1112
Cluster_2189	109	7	8	18	14
Cluster_2190	2144	695	1553	579	180
Cluster_2191	45	53	22	19	21
Cluster_2192	1060	771	579	1950	279
Cluster_2193	11	21	48	25	1
Cluster_2194	72	5	9	23	131
Cluster_2195	7	2	104	15	8
Cluster_2196	225	14	2133	817	7
Cluster_2197	19	75	88	26	8
Cluster_2198	118	467	24	303	7
Cluster_2199	49	91	181	93	14
Cluster_2200	15	32	15	40	28
Cluster_2201	2	15	8	240	8
Cluster_2202	167	13	45	47	18
Cluster_2203	72	2	15	25	21
Cluster_2204	18	16	44	50	0
Cluster_2205	113	2	22	118	18
Cluster_2206	59	7	33	834	61
Cluster_2207	360	78	127	884	429
Cluster_2208	1356	386	454	21	3
Cluster_2209	61	13	87	128	14
Cluster_2210	36	34	80	126	18
Cluster_2211	131	30	97	294	55
Cluster_2212	228	28	3736	74	444
Cluster_2213	36	6	108	48	33
Cluster_2214	32	37	81	9	24
Cluster_2215	62	65	32	75	206
Cluster_2216	1	1512	0	662	809
Cluster_2217	1490	0	0	0	0
Cluster_2218	59	4	107	7	3
Cluster_2219	2	0	20	74	4
Cluster_2220	2	0	41	71	3
Cluster_2221	109	1	134	5	15
Cluster_2222	16	0	44	14	18
Cluster_2223	440	502	949	314	503
Cluster_2224	2	1	3	8	80
Cluster_2225	13	74	186	6	0
Cluster_2226	144	108	25	96	29
Cluster_2227	0	189	39	1	12
Cluster_2228	484	898	556	622	3568
Cluster_2229	140	312	204	493	640
Cluster_2230	52	89	54	62	346
Cluster_2231	0	7	0	21	646
Cluster_2232	17	51	1	2	167
Cluster_2233	186	85	174	77	65
Cluster_2234	579	117	283	151	98
Cluster_2235	544	1787	219	684	58
Cluster_2236	466	30	198	239	112
Cluster_2237	1907	2057	2794	2410	1296
Cluster_2238	154	9	61	8	39
Cluster_2239	675	127	447	865	155
Cluster_2240	443	124	295	155	0
Cluster_2241	338	83	230	93	4
Cluster_2242	8	34	733	10	28
Cluster_2243	2	35	729	5	26
Cluster_2244	3408	176	1671	686	1365
Cluster_2245	1	43	750	6	24
Cluster_2246	891	1458	702	958	426
Cluster_2247	166	11	3	15	24
Cluster_2248	465	232	1	39	39
Cluster_2249	265	31	3	2	6
Cluster_2250	82	67	97	72	10
Cluster_2251	3186	299	2533	2368	1287
Cluster_2252	20	3206	1707	1389	16
Cluster_2253	74	158	380	513	15
Cluster_2254	3914	1354	6264	10751	1379
Cluster_2255	517	307	465	3870	140
Cluster_2256	764	37	1938	3483	513
Cluster_2257	2226	124	281	570	390
Cluster_2258	215	443	3320	2846	531
Cluster_2259	3067	1015	3688	2265	205
Cluster_2260	1120	712	1252	2024	570
Cluster_2261	50	11	21	40	2
Cluster_2262	104	10	59	33	12
Cluster_2263	132	20	73	55	18
Cluster_2264	39	9	70	32	13
Cluster_2265	75	15	63	38	8
Cluster_2266	137	11	118	4	45
Cluster_2267	41	17	36	31	25
Cluster_2268	8	89	13	10	3
Cluster_2269	120	7	20	22	19
Cluster_2270	94	13	54	45	29
Cluster_2271	99	31	43	3	8
Cluster_2272	185	19	50	4	23
Cluster_2273	109	26	53	50	13
Cluster_2274	115	19	119	43	49
Cluster_2275	1	60	1	1	205
Cluster_2276	19	2	2	20	1144
Cluster_2277	428	113	6	161	6
Cluster_2278	134	49	0	1	25
Cluster_2279	469	867	3	0	571
Cluster_2280	460	123	30	31	46
Cluster_2281	168	26	97	206	131
Cluster_2282	73	13	99	132	54
Cluster_2283	10	31	20	72	5
Cluster_2284	21	78	838	942	5
Cluster_2285	23	33	51	83	31
Cluster_2286	40	6	134	65	13
Cluster_2287	378	78	367	286	91
Cluster_2288	471	96	190	95	79
Cluster_2289	1063	180	6791	270	284
Cluster_2290	435	171	2508	1671	2022
Cluster_2291	18	5	276	9	1
Cluster_2292	1164	32	82	5607	25
Cluster_2293	78	14	42	58	8
Cluster_2294	98	58	54	30	24
Cluster_2295	102	16	114	24	16
Cluster_2296	40	745	326	19	9
Cluster_2297	81	5	17	8	68
Cluster_2298	4	0	85	0	1
Cluster_2299	126	19	96	46	24
Cluster_2300	117	32	44	116	9
Cluster_2301	462	77	292	248	67
Cluster_2302	152	19	166	112	31
Cluster_2303	112	11	89	120	9
Cluster_2304	1211	8	1032	2161	35
Cluster_2305	145	0	126	345	33
Cluster_2306	16	288	4	646	56
Cluster_2307	0	37	2	357	0
Cluster_2308	15	9245	1502	5959	260
Cluster_2309	1	0	0	128	1
Cluster_2310	203	8	68	61	37
Cluster_2311	377	62	194	170	46
Cluster_2312	548	218	384	559	44
Cluster_2313	3389	480	2096	866	129
Cluster_2314	608	101	345	281	87
Cluster_2315	82	22	57	42	29
Cluster_2316	228	3	0	1	9
Cluster_2317	37	23	41	70	440
Cluster_2318	3752	1801	4041	3990	1075
Cluster_2319	564	370	651	543	192
Cluster_2320	66	6	40	24	28
Cluster_2321	241	49	13	72	50
Cluster_2322	174	80	254	33	36
Cluster_2323	66	16	53	21	3
Cluster_2324	80	146	107	87	109
Cluster_2325	151	121	395	168	50
Cluster_2326	48	3	783	142	47
Cluster_2327	27	26	128	2385	22
Cluster_2328	19	6	39	4	1447
Cluster_2329	0	0	1	0	118
Cluster_2330	167	42	84	66	28
Cluster_2331	406	30	5	19	127
Cluster_2332	65	80	48	211	262
Cluster_2333	0	14	8	17	53
Cluster_2334	8	36	396	61	87
Cluster_2335	11	22	359	28	106
Cluster_2336	2	12	4	0	67
Cluster_2337	73	143	274	75	0
Cluster_2338	120	0	82	129	0
Cluster_2339	2	3	257	0	3
Cluster_2340	9	17	15	55	85
Cluster_2341	9	37	14	37	59
Cluster_2342	33	50	19	83	143
Cluster_2343	19	22	16	31	49
Cluster_2344	246	27	80	315	33
Cluster_2345	190	24	94	140	30
Cluster_2346	74	30	10	28	11
Cluster_2347	47	13	41	19	29
Cluster_2348	9	41	8	3	140
Cluster_2349	70	19	20	68	137
Cluster_2350	14	23	24	21	64
Cluster_2351	242	903	380	675	536
Cluster_2352	75	119	83	97	74
Cluster_2353	413	876	425	561	761
Cluster_2354	8	17	94	0	9
Cluster_2355	3	6	197	0	3
Cluster_2356	101	27	2	16	8
Cluster_2357	18	44	14	44	156
Cluster_2358	211	130	40	20	118
Cluster_2359	1	2	89	0	1
Cluster_2360	16	34	73	68	206
Cluster_2361	411	198	887	934	296
Cluster_2362	28	38	32	79	55
Cluster_2363	115	222	227	619	1731
Cluster_2364	31	52	34	67	214
Cluster_2365	338	642	442	600	1199
Cluster_2366	150	67	50	51	22
Cluster_2367	33	18	33	8	7
Cluster_2368	65	69	157	248	0
Cluster_2369	54	1	59	60	15
Cluster_2370	64	1	63	2	2
Cluster_2371	44	26	0	0	14
Cluster_2372	100	23	14	74	47
Cluster_2373	62	17	4	6	4
Cluster_2374	156	23	42	35	14
Cluster_2375	156	21	44	38	15
Cluster_2376	876	506	1306	1272	192
Cluster_2377	60	13	152	56	167
Cluster_2378	156	23	44	35	15
Cluster_2379	258	9	30	29	8
Cluster_2380	902	2	20	5	25
Cluster_2381	5	25	42	162	33
Cluster_2382	161	24	47	40	18
Cluster_2383	160	25	46	36	16
Cluster_2384	156	26	48	40	18
Cluster_2385	153	26	50	40	16
Cluster_2386	150	29	1	2	29
Cluster_2387	6	78	0	3	2
Cluster_2388	21	11	123	20	20
Cluster_2389	2	0	16	111	1
Cluster_2390	68	1556	13	0	1192
Cluster_2391	74	0	82	14	2
Cluster_2392	0	71	0	0	110
Cluster_2393	34	3	164	3	1
Cluster_2394	41	4	159	5	1
Cluster_2395	178	4	75	1244	102
Cluster_2396	6827	673	4	4	664
Cluster_2397	187	108	1	2	60
Cluster_2398	1414	1259	2189	1916	749
Cluster_2399	98	293	207	114	7
Cluster_2400	150	47	82	44	25
Cluster_2401	493	124	326	167	34
Cluster_2402	23067	31848	21094	34451	4217
Cluster_2403	370	347	660	441	30
Cluster_2404	862	487	705	606	154
Cluster_2405	45	410	64	33	10
Cluster_2406	523	67	308	201	51
Cluster_2407	175	10	66	49	7
Cluster_2408	2553	458	2246	1093	632
Cluster_2409	82	9	46	43	9
Cluster_2410	1344	60	235	96	193
Cluster_2411	96	33	13	32	10
Cluster_2412	24	46	37	39	89
Cluster_2413	0	900	2	0	1
Cluster_2414	546	139	250	399	94
Cluster_2415	82	18	24	15	4
Cluster_2416	216	101	74	84	43
Cluster_2417	105	49	95	32	14
Cluster_2418	82	19	6	104	9
Cluster_2419	5	21	1	49	12
Cluster_2420	3	25	5	17	94
Cluster_2421	0	3	0	68	14
Cluster_2422	120	302	263	12	12
Cluster_2423	0	0	1	119	3
Cluster_2424	1259	421	1072	578	147
Cluster_2425	147	48	82	168	24
Cluster_2426	138	105	142	75	45
Cluster_2427	16	29	1	9	61
Cluster_2428	441	2	299	504	172
Cluster_2429	97	106	76	168	374
Cluster_2430	543	156	226	397	97
Cluster_2431	90	16	23	14	9
Cluster_2432	204	105	77	89	51
Cluster_2433	1472	63	90	128	25
Cluster_2434	627	14	46	12	5
Cluster_2435	7	4	51	13	7
Cluster_2436	71	2	9	4	10
Cluster_2437	4	10	1	98	269
Cluster_2438	5	2247	3	1	0
Cluster_2439	3	727	4	0	0
Cluster_2440	42	1157	17	30	3
Cluster_2441	24	183	4	10	2
Cluster_2442	3078	1322	3256	3157	747
Cluster_2443	10	4	16	32	301
Cluster_2444	336	4	195	29	3
Cluster_2445	2123	560	624	17	52
Cluster_2446	18	11	107	56	39
Cluster_2447	1318	352	1133	104	195
Cluster_2448	48	70	94	21	41
Cluster_2449	244	14	14	53	14
Cluster_2450	651	441	3488	464	1637
Cluster_2451	302	160	943	225	356
Cluster_2452	7300	6388	1289	23083	4608
Cluster_2453	4457	837	5043	2122	1802
Cluster_2454	154	80	243	195	75
Cluster_2455	125	14	65	27	24
Cluster_2456	57	27	65	51	27
Cluster_2457	139	40	154	112	50
Cluster_2458	126	24	141	68	37
Cluster_2459	1904	836	2558	1817	953
Cluster_2460	2618	998	1914	2307	388
Cluster_2461	248	44	87	70	48
Cluster_2462	4797	999	3397	2186	463
Cluster_2463	65	37	39	24	91
Cluster_2464	9523	2728	2730	13671	755
Cluster_2465	32752	25884	37763	43810	10002
Cluster_2466	11279	3736	4719	3639	1354
Cluster_2467	453	119	248	243	107
Cluster_2468	22617	11870	25892	24111	9268
Cluster_2469	864	385	978	421	200
Cluster_2470	3402	8617	984	33989	1954
Cluster_2471	74	19	52	33	18
Cluster_2472	17	15	14	30	27
Cluster_2473	14	13	126	17	7
Cluster_2474	285	47	370	91	73
Cluster_2475	178	22	223	172	58
Cluster_2476	230	79	191	296	77
Cluster_2477	115	21	145	54	32
Cluster_2478	2927	39	90	58	44
Cluster_2479	58	13	62	74	34
Cluster_2480	115	47	67	234	30
Cluster_2481	34	9	25	77	6
Cluster_2482	438	176	694	817	90
Cluster_2483	167	72	984	624	20
Cluster_2484	32	146	78	512	33
Cluster_2485	99	121	1	40	5
Cluster_2486	82	17	45	11	7
Cluster_2487	2	38	6	10	35
Cluster_2488	22	10	25	2	18
Cluster_2489	115	49	0	0	23
Cluster_2490	454	838	2	0	565
Cluster_2491	1623	1593	1381	1547	1616
Cluster_2492	77	29	121	47	16
Cluster_2493	31261	681	638	1074	235
Cluster_2494	180	14	19	24	18
Cluster_2495	13674	19574	21139	19101	6886
Cluster_2496	363	130	246	2118	89
Cluster_2497	12010	4470	14257	10204	4028
Cluster_2498	11	361	8	4	3
Cluster_2499	241	1470	3385	3483	1083
Cluster_2500	19	0	13	6	61
Cluster_2501	3	9	53	156	6
Cluster_2502	3	1	0	803	1
Cluster_2503	5	101	160	71	26
Cluster_2504	827	77	517	654	353
Cluster_2505	8924	6720	9496	12595	8164
Cluster_2506	2	37	0	70	121
Cluster_2507	117	57	58	48	12
Cluster_2508	101	42	25	74	11
Cluster_2509	6	11	67	7	3
Cluster_2510	151	297	268	608	1035
Cluster_2511	11	124	22	69	17
Cluster_2512	12	29	34	2	7
Cluster_2513	1340	1077	510	1349	193
Cluster_2514	3	34	18	43	0
Cluster_2515	16	28	217	142	8
Cluster_2516	9	13	65	63	13
Cluster_2517	74	77	123	224	22
Cluster_2518	64	97	571	409	35
Cluster_2519	36	30	6	28	30
Cluster_2520	35	26	111	25	18
Cluster_2521	38	27	6	28	20
Cluster_2522	34	28	7	25	16
Cluster_2523	1	29	10	0	121
Cluster_2524	56	35	7	17	8
Cluster_2525	1	35	1	1	136
Cluster_2526	329	123	149	95	102
Cluster_2527	158	51	117	54	44
Cluster_2528	127	69	110	91	23
Cluster_2529	80	10	3	41	4
Cluster_2530	2098	255	685	486	331
Cluster_2531	86	13	23	13	13
Cluster_2532	209	105	70	100	51
Cluster_2533	101	45	84	38	12
Cluster_2534	155	4	31	157	12
Cluster_2535	89	2	64	42	1
Cluster_2536	4	0	93	0	3
Cluster_2537	0	3	20	93	173
Cluster_2538	8	50	21	51	276
Cluster_2539	102	83	130	0	2
Cluster_2540	102	668	196	779	2473
Cluster_2541	36	195	49	239	760
Cluster_2542	16	152	39	129	575
Cluster_2543	23	166	61	217	921
Cluster_2544	61	451	141	551	2202
Cluster_2545	21	138	68	227	794
Cluster_2546	33	105	53	180	576
Cluster_2547	133	209	106	197	313
Cluster_2548	18	66	52	80	138
Cluster_2549	323	2158	451	1338	1653
Cluster_2550	806	0	664	0	0
Cluster_2551	102	77	39	1	0
Cluster_2552	117	94	70	253	87
Cluster_2553	26	25	135	0	273
Cluster_2554	958	65	7	311	5
Cluster_2555	12	7	559	3	31
Cluster_2556	16	982	0	338	1
Cluster_2557	8	47	617	186	8
Cluster_2558	0	1	0	238	5
Cluster_2559	231	0	0	11	0
Cluster_2560	1	34	2	1	125
Cluster_2561	235	26	97	109	67
Cluster_2562	105	60	51	50	16
Cluster_2563	108	35	18	80	9
Cluster_2564	109	0	46	15	15
Cluster_2565	182	116	119	153	288
Cluster_2566	212	357	320	351	321
Cluster_2567	490	15	69	412	28
Cluster_2568	106	121	81	219	113
Cluster_2569	23	35	31	23	75
Cluster_2570	13	2	2	117	1
Cluster_2571	0	0	0	69	41
Cluster_2572	4	36	6	53	5
Cluster_2573	0	10	0	114	25
Cluster_2574	97	10	7	9	10
Cluster_2575	14	139	23	178	183
Cluster_2576	18	99	17	74	56
Cluster_2577	51	37	10	13	1
Cluster_2578	940	665	515	2015	235
Cluster_2579	44	1	33	11	9
Cluster_2580	45	9	8	11	1
Cluster_2581	59	7	41	20	19
Cluster_2582	0	0	97	0	0
Cluster_2583	5	13	52	86	361
Cluster_2584	95	82	42	219	82
Cluster_2585	0	12	0	336	3
Cluster_2586	0	1	7	106	0
Cluster_2587	0	74	0	727	0
Cluster_2588	13	5	4	170	32
Cluster_2589	224	88	106	416	333
