miRNA	lncRNA	mRNA	PCC_lncRNA_mRNA	p_value_lncRNA_mRNA	FDR_lncRNA_mRNA
ptuh-mir-novel-5	lncRNA_13376	gene-Pocillopora_meandrina_HIv1___RNAseq.g16481.t1	0.931179198065853	0.0214475979323341	0.0405093671958557
ptuh-mir-novel-5	lncRNA_13376	gene-Pocillopora_meandrina_HIv1___TS.g15117.t1	0.890472448889658	0.0427909648082273	0.0482317092332578
ptuh-mir-novel-5	lncRNA_13376	gene-Pocillopora_meandrina_HIv1___RNAseq.11406_t	0.885917060018519	0.0454558691965348	0.0489162715825818
ptuh-mir-novel-5	lncRNA_13376	gene-Pocillopora_meandrina_HIv1___RNAseq.g5860.t1	0.900678425482582	0.0370101583777482	0.0465665771579599
ptuh-mir-novel-5	lncRNA_13376	gene-Pocillopora_meandrina_HIv1___TS.g23876.t1	0.984639248026787	0.00228007627051516	0.0192208110027883
ptuh-mir-novel-5	lncRNA_13376	gene-Pocillopora_meandrina_HIv1___RNAseq.g12993.t1	0.965942769297472	0.00750614088086892	0.029803696485256
ptuh-mir-novel-5	lncRNA_13376	gene-Pocillopora_meandrina_HIv1___RNAseq.g8574.t1	0.978486943263095	0.0037755533634927	0.0233792200080279
ptuh-mir-novel-5	lncRNA_13376	gene-Pocillopora_meandrina_HIv1___RNAseq.g8585.t1	0.89162686422903	0.0421237934285437	0.0480441171195306
ptuh-mir-novel-5	lncRNA_13376	gene-Pocillopora_meandrina_HIv1___TS.g20707.t1	0.897974037491895	0.0385158410189656	0.0470300240109911
ptuh-mir-novel-5	lncRNA_13376	gene-Pocillopora_meandrina_HIv1___RNAseq.g9701.t1	0.96662578548111	0.00728222825590303	0.0295144850793168
ptuh-mir-novel-5	lncRNA_13376	gene-Pocillopora_meandrina_HIv1___RNAseq.g9702.t1	0.965500554863134	0.00765229570114018	0.0299939303877404
ptuh-mir-novel-5	lncRNA_13376	gene-Pocillopora_meandrina_HIv1___TS.g21810.t1	0.922477219539114	0.0256072066854483	0.0424305636133969
ptuh-mir-novel-5	lncRNA_13376	gene-Pocillopora_meandrina_HIv1___RNAseq.g28506.t1	0.885626300094396	0.0456276901330477	0.0489589922533034
ptuh-mir-novel-5	lncRNA_13376	gene-Pocillopora_meandrina_HIv1___RNAseq.g849.t1	0.919585517762832	0.0270412147003087	0.0430208536174055
ptuh-mir-novel-5	lncRNA_13376	gene-Pocillopora_meandrina_HIv1___RNAseq.g539.t1	0.97632518579639	0.00435727949605316	0.0247387986390834
ptuh-mir-novel-5	lncRNA_13376	gene-Pocillopora_meandrina_HIv1___RNAseq.g3896.t1	0.980651279734988	0.00322142292517825	0.0220187046789607
ptuh-mir-novel-5	lncRNA_13376	gene-Pocillopora_meandrina_HIv1___RNAseq.29409_t	0.92651150650476	0.0236492144504661	0.041566198286854
ptuh-mir-novel-5	lncRNA_13376	gene-Pocillopora_meandrina_HIv1___TS.g933.t1	0.939364958047116	0.0177594474076932	0.0385059211055145
ptuh-mir-novel-5	lncRNA_13376	gene-Pocillopora_meandrina_HIv1___RNAseq.g2747.t1	0.8989602909145	0.0379645220042618	0.046870914289722
ptuh-mir-novel-5	lncRNA_13376	gene-Pocillopora_meandrina_HIv1___RNAseq.g28187.t1	0.927482977036154	0.0231852880707592	0.04136566113587
ptuh-mir-novel-5	lncRNA_13376	gene-Pocillopora_meandrina_HIv1___RNAseq.25719_t	0.908410737325474	0.0328127367233914	0.045215298770911
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___TS.g7132.t1	0.946488551734325	0.0147396415763255	0.0365735538050515
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___RNAseq.g26877.t1	0.930343311678206	0.021836728677443	0.040701746228315
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___RNAseq.g18289.t1	0.988042147864732	0.00156687050970769	0.0163803070381463
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___TS.g9824.t1	0.993146112606553	0.00068044387689431	0.0108537599516266
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___RNAseq.g21104.t1	0.986617181259308	0.0018547334980019	0.0176080835465264
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___RNAseq.g22634.t1	0.941521890924801	0.0168258582561106	0.0379710799701186
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___TS.g28963.t1	0.992043231872153	0.000850981061275258	0.0121474058553372
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___TS.g29288.t1	0.975022719655549	0.00472082324281149	0.0254751964045299
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___RNAseq.g18923.t1	0.963051096417084	0.00847841064230669	0.0309818454290496
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___RNAseq.g18965.t1	0.975061804959227	0.00470977446087032	0.0254587244627649
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___TS.g1655.t1	0.953051833184484	0.0121249391040871	0.0345356835423412
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___TS.g1697.t1	0.980525822310168	0.00325274369329558	0.0220983034279056
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___RNAseq.g16130.t1	0.931599542689272	0.0212527723180905	0.0404073445305436
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___RNAseq.g16481.t1	0.99315966722413	0.000678427733896262	0.0108371932062191
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___RNAseq.g27772.t1	0.941659357222641	0.0167669160421217	0.0379310528846926
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___TS.g15117.t1	0.899267297036864	0.037793422599906	0.0468192577205444
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___RNAseq.g27117.t1	0.995962492520557	0.000307780196438828	0.00691313242044393
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___RNAseq.11406_t	0.896384031890775	0.0394099749321835	0.0472979642262185
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___RNAseq.g5860.t1	0.902035180189899	0.0362620304106816	0.046328391320894
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___TS.g23876.t1	0.893042629607411	0.0413101440495001	0.0478339336239769
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___RNAseq.g12993.t1	0.954946797123341	0.011401590950271	0.0339142532154521
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___RNAseq.g8574.t1	0.966389124957626	0.00735955995951825	0.0296219318300831
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___RNAseq.g8585.t1	0.983963316664901	0.00243197008585876	0.0197027791806161
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___TS.g20707.t1	0.991910681736531	0.000872316460346393	0.01228467302995
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___RNAseq.g9701.t1	0.946133027610262	0.0148859699640653	0.0366891138007039
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___RNAseq.g9702.t1	0.960871129516638	0.00923664537489513	0.0317829927169776
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___RNAseq.g28506.t1	0.974697043874993	0.00481321784593984	0.0256325784673636
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___RNAseq.g849.t1	0.944135229834077	0.0157169320703423	0.0372547690358094
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___RNAseq.g539.t1	0.904855747269052	0.0347224625041302	0.0458462654394397
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___RNAseq.g3896.t1	0.943690023829811	0.0159041044450204	0.0373752265688683
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___TS.g933.t1	0.9205127839587	0.0265786402947646	0.0428462057793215
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___RNAseq.g2747.t1	0.996166376861089	0.000284772526492875	0.00658658808675459
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___RNAseq.g28187.t1	0.990648994716508	0.0010839548917333	0.0137054937821798
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___RNAseq.g18288.t1	0.988879747745171	0.00140533566944794	0.0155047779840968
ptuh-mir-novel-5	lncRNA_13377	gene-Pocillopora_meandrina_HIv1___RNAseq.25719_t	0.983008012246689	0.00265210128339742	0.0203788203834164
ptuh-mir-novel-5	lncRNA_13869	gene-Pocillopora_meandrina_HIv1___TS.g7132.t1	0.981918955897271	0.00291063486604673	0.0211362590113675
ptuh-mir-novel-5	lncRNA_13869	gene-Pocillopora_meandrina_HIv1___RNAseq.g22634.t1	0.960671793720475	0.00930703519322752	0.0318544260487383
ptuh-mir-novel-5	lncRNA_13869	gene-Pocillopora_meandrina_HIv1___TS.g28963.t1	0.938608253474174	0.0180908346113091	0.0387274261653884
ptuh-mir-novel-5	lncRNA_13869	gene-Pocillopora_meandrina_HIv1___TS.g1655.t1	0.902016611234007	0.0362722365493961	0.0463318208944965
ptuh-mir-novel-5	lncRNA_13869	gene-Pocillopora_meandrina_HIv1___TS.g1697.t1	0.943930826416239	0.0158027772537016	0.0373146249623561
ptuh-mir-novel-5	lncRNA_13869	gene-Pocillopora_meandrina_HIv1___RNAseq.g16481.t1	0.89907110938298	0.0379027326774722	0.0468521941746961
ptuh-mir-novel-5	lncRNA_13869	gene-Pocillopora_meandrina_HIv1___RNAseq.g24083.t1	0.985234679059908	0.00214898794061038	0.0187605129339426
ptuh-mir-novel-5	lncRNA_13869	gene-Pocillopora_meandrina_HIv1___RNAseq.g27772.t1	0.887456326083812	0.0445496917983234	0.0486886508344738
ptuh-mir-novel-5	lncRNA_13869	gene-Pocillopora_meandrina_HIv1___TS.g15117.t1	0.962370899078057	0.00871270511529042	0.0312315381014646
ptuh-mir-novel-5	lncRNA_13869	gene-Pocillopora_meandrina_HIv1___RNAseq.g27117.t1	0.887444597797294	0.0445565744267689	0.0486897147385104
ptuh-mir-novel-5	lncRNA_13869	gene-Pocillopora_meandrina_HIv1___RNAseq.11406_t	0.882482726359929	0.0474983881201913	0.0494107764643179
ptuh-mir-novel-5	lncRNA_13869	gene-Pocillopora_meandrina_HIv1___RNAseq.g5860.t1	0.992974200984879	0.000706186191463764	0.0110540159979004
ptuh-mir-novel-5	lncRNA_13869	gene-Pocillopora_meandrina_HIv1___RNAseq.g12993.t1	0.912930809516127	0.0304351710936327	0.0443669515362033
ptuh-mir-novel-5	lncRNA_13869	gene-Pocillopora_meandrina_HIv1___RNAseq.g8574.t1	0.889403231634677	0.0434118601118188	0.0483873261526872
ptuh-mir-novel-5	lncRNA_13869	gene-Pocillopora_meandrina_HIv1___RNAseq.g8585.t1	0.958371027961594	0.0101320371646326	0.0327025973245723
ptuh-mir-novel-5	lncRNA_13869	gene-Pocillopora_meandrina_HIv1___TS.g20707.t1	0.937734272892187	0.0184760487347654	0.0389137781606518
ptuh-mir-novel-5	lncRNA_13869	gene-Pocillopora_meandrina_HIv1___RNAseq.g9701.t1	0.959038751082931	0.00989024672762998	0.0324518011269036
ptuh-mir-novel-5	lncRNA_13869	gene-Pocillopora_meandrina_HIv1___TS.g21810.t1	0.922716557056141	0.0254896508531458	0.0423834612555019
ptuh-mir-novel-5	lncRNA_13869	gene-Pocillopora_meandrina_HIv1___TS.g5522.t2	0.889148045158738	0.0435604663364212	0.048432702980148
ptuh-mir-novel-5	lncRNA_13869	gene-Pocillopora_meandrina_HIv1___RNAseq.g849.t1	0.879813815279534	0.0491051662464901	0.0497992258725219
ptuh-mir-novel-5	lncRNA_13869	gene-Pocillopora_meandrina_HIv1___RNAseq.g539.t1	0.878348296794123	0.04999461431546	0.0499988405275294
ptuh-mir-novel-5	lncRNA_13869	gene-Pocillopora_meandrina_HIv1___TS.g933.t1	0.966897812304817	0.00719367262661363	0.0293875445538275
ptuh-mir-novel-5	lncRNA_13869	gene-Pocillopora_meandrina_HIv1___RNAseq.g2747.t1	0.922132628996907	0.0257767658476875	0.042509298480014
ptuh-mir-novel-5	lncRNA_13869	gene-Pocillopora_meandrina_HIv1___RNAseq.25719_t	0.906062345547503	0.0340704111413542	0.0456290685566462
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___TS.g7132.t1	0.924503173011246	0.0246176522522756	0.0420045272913251
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___RNAseq.g18289.t1	0.948909801998876	0.0137557329283848	0.0358390719554103
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___TS.g9824.t1	0.955232123486314	0.0112939421281135	0.0338190900037705
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___RNAseq.g21104.t1	0.947014859277266	0.0145238883099137	0.0364138666254428
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___RNAseq.g22634.t1	0.95675948841052	0.0107234124664478	0.0332807949894357
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___TS.g28963.t1	0.971688532175735	0.00569409192771385	0.027230810561552
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___TS.g29288.t1	0.921586906608356	0.0260460308113528	0.0426217018562439
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___RNAseq.g18923.t1	0.879658899206193	0.0491989488399343	0.049818717747116
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___RNAseq.g18965.t1	0.899010198756922	0.0379366907925181	0.0468614485036784
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___TS.g1655.t1	0.998030067715476	0.000104925834726668	0.00335271470255725
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___TS.g1697.t1	0.932799159545141	0.020699939200336	0.0401266439454344
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___RNAseq.g16130.t1	0.983708995005054	0.00248995533902818	0.0198758635367364
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___RNAseq.g16481.t1	0.981812786740721	0.0029362616320833	0.0212016171130778
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___RNAseq.g27772.t1	0.991262878684072	0.000979076023270988	0.0130255421030172
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___TS.g15117.t1	0.94835746877049	0.0139782253644991	0.0360023792620299
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___RNAseq.g27117.t1	0.969176628965959	0.00646600228828045	0.0284021759465951
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___RNAseq.g5860.t1	0.905370022559006	0.0344440622621619	0.0457463057710993
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___RNAseq.g12993.t1	0.883596247962364	0.0468330266494964	0.049253657464923
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___RNAseq.g8574.t1	0.898547714046696	0.0381948454731086	0.0469398702038068
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___RNAseq.g8585.t1	0.965661150087378	0.00759911082476125	0.0299279793477968
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___TS.g20707.t1	0.961417216193612	0.00904471062526193	0.0315579256559721
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___RNAseq.g9701.t1	0.928012709414434	0.0229335685499551	0.0412343875102897
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___RNAseq.g28506.t1	0.895484615338375	0.039918644807728	0.0474443576594167
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___RNAseq.g849.t1	0.9755758548722	0.00456525881403812	0.0251772445602419
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___RNAseq.g539.t1	0.906483156842315	0.0338439347893826	0.0455542123135008
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___RNAseq.g3896.t1	0.880118291835594	0.0489210080765759	0.0497587103557449
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___TS.g933.t1	0.880528134619478	0.0486734662647347	0.0497003048915404
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___RNAseq.g2747.t1	0.963940186454909	0.00817534241418126	0.0306370027838843
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___RNAseq.g28187.t1	0.951100368991441	0.0128848930508745	0.0351578276776193
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___RNAseq.g18288.t1	0.94937060602679	0.013571004029759	0.0357004131418378
ptuh-mir-novel-5	lncRNA_13870	gene-Pocillopora_meandrina_HIv1___RNAseq.25719_t	0.994211319939827	0.000528233231831629	0.00944923820066359
ptuh-mir-novel-5	lncRNA_14671	gene-Pocillopora_meandrina_HIv1___TS.g7132.t1	0.995679844427613	0.000340644439475072	0.00734636025090084
ptuh-mir-novel-5	lncRNA_14671	gene-Pocillopora_meandrina_HIv1___TS.g9824.t1	0.879505265885912	0.0492920107005018	0.0498364087995978
ptuh-mir-novel-5	lncRNA_14671	gene-Pocillopora_meandrina_HIv1___RNAseq.g22634.t1	0.970125452012565	0.00617063844368358	0.0279642861963418
ptuh-mir-novel-5	lncRNA_14671	gene-Pocillopora_meandrina_HIv1___TS.g28963.t1	0.952792670621373	0.0122249926670268	0.0346164901815569
ptuh-mir-novel-5	lncRNA_14671	gene-Pocillopora_meandrina_HIv1___TS.g1655.t1	0.899625204839432	0.0375942663868684	0.0467498023558786
ptuh-mir-novel-5	lncRNA_14671	gene-Pocillopora_meandrina_HIv1___TS.g1697.t1	0.968816568252443	0.0065792716312447	0.0285740532560575
ptuh-mir-novel-5	lncRNA_14671	gene-Pocillopora_meandrina_HIv1___RNAseq.g16481.t1	0.913554349290565	0.0301117172179432	0.0442518132360293
ptuh-mir-novel-5	lncRNA_14671	gene-Pocillopora_meandrina_HIv1___RNAseq.g24083.t1	0.981011784772124	0.0031319817917294	0.0217955112378969
ptuh-mir-novel-5	lncRNA_14671	gene-Pocillopora_meandrina_HIv1___RNAseq.g27772.t1	0.880646614282275	0.048601979473319	0.0496831218203734
ptuh-mir-novel-5	lncRNA_14671	gene-Pocillopora_meandrina_HIv1___TS.g15117.t1	0.942869003345813	0.0162511613717562	0.037611784562171
ptuh-mir-novel-5	lncRNA_14671	gene-Pocillopora_meandrina_HIv1___RNAseq.g27117.t1	0.914156365013317	0.0298004836692323	0.0441326563999423
ptuh-mir-novel-5	lncRNA_14671	gene-Pocillopora_meandrina_HIv1___RNAseq.11406_t	0.919440106281937	0.0271139872656715	0.0430537838650873
ptuh-mir-novel-5	lncRNA_14671	gene-Pocillopora_meandrina_HIv1___RNAseq.g5860.t1	0.987003135540741	0.00177518352579591	0.0173243295663938
ptuh-mir-novel-5	lncRNA_14671	gene-Pocillopora_meandrina_HIv1___RNAseq.g12993.t1	0.937359006327	0.0186422574548075	0.0390185118986107
ptuh-mir-novel-5	lncRNA_14671	gene-Pocillopora_meandrina_HIv1___RNAseq.g8574.t1	0.914138223956903	0.0298098471508484	0.0441367222213155
ptuh-mir-novel-5	lncRNA_14671	gene-Pocillopora_meandrina_HIv1___RNAseq.g8585.t1	0.975438299338889	0.00460378425691844	0.0252426370002111
ptuh-mir-novel-5	lncRNA_14671	gene-Pocillopora_meandrina_HIv1___TS.g20707.t1	0.96049362027809	0.0093701002767045	0.0319192665237448
ptuh-mir-novel-5	lncRNA_14671	gene-Pocillopora_meandrina_HIv1___RNAseq.g9701.t1	0.961592512976899	0.00898337940741111	0.031500521492188
ptuh-mir-novel-5	lncRNA_14671	gene-Pocillopora_meandrina_HIv1___TS.g21810.t1	0.900635306169753	0.0370340146584878	0.0465727776713185
ptuh-mir-novel-5	lncRNA_14671	gene-Pocillopora_meandrina_HIv1___TS.g933.t1	0.97557476959263	0.00456556235202646	0.0251780671574822
ptuh-mir-novel-5	lncRNA_14671	gene-Pocillopora_meandrina_HIv1___RNAseq.g2747.t1	0.94678174865678	0.0146193211649283	0.0364873169670589
ptuh-mir-novel-5	lncRNA_14671	gene-Pocillopora_meandrina_HIv1___RNAseq.25719_t	0.91344047630994	0.0301707046223673	0.0442692097450033
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___RNAseq.g26877.t1	0.960079021497225	0.00951738830281417	0.0320636988470169
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___RNAseq.g18289.t1	0.945837525429615	0.0150079521802193	0.0367781746018663
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___TS.g9824.t1	0.946411490190693	0.0147713189446194	0.0365998032334557
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___RNAseq.g21104.t1	0.962938682501306	0.00851698694393555	0.0310205506764377
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___TS.g28963.t1	0.963707242767857	0.00825439646069831	0.0307290562462981
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___TS.g29288.t1	0.981418612667799	0.00303205365062105	0.0215010709087922
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___RNAseq.g18923.t1	0.951173811561135	0.0128560200764026	0.0351320029501148
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___RNAseq.g18965.t1	0.950324285128675	0.0131912892432236	0.035406003879939
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___TS.g1655.t1	0.937424019369236	0.0186134280349021	0.0389996316444312
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___TS.g1697.t1	0.909605769845143	0.0321785839602589	0.0450009176692175
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___RNAseq.g16130.t1	0.95262461101862	0.0122900180641806	0.0346740629265999
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___RNAseq.g16481.t1	0.979450993502832	0.00352514440850175	0.0227600579089891
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___RNAseq.g27772.t1	0.950490216944733	0.0131255822681326	0.0353495207251518
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___TS.g15117.t1	0.906519921618377	0.0338241713350922	0.0455476977733088
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___RNAseq.g27117.t1	0.935264930270597	0.0195785550977172	0.039558821744973
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___TS.g23876.t1	0.936444095136898	0.019049498140812	0.0392600818470711
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___RNAseq.g12993.t1	0.924850759791687	0.0244491459722079	0.0419290239152948
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___RNAseq.g8574.t1	0.954578486204216	0.0115410414363239	0.0340203292640825
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___RNAseq.g8585.t1	0.913787392167479	0.0299911141879431	0.0442055597220237
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___TS.g20707.t1	0.922852143114242	0.0254231322542222	0.0423563714324092
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___RNAseq.g9701.t1	0.94234014993251	0.0164760025532955	0.0377423381453222
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___RNAseq.g9702.t1	0.945691693155286	0.0150682706436264	0.036821649915438
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___RNAseq.g28506.t1	0.918730967696251	0.0274697832994246	0.0431932663949856
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___RNAseq.g849.t1	0.979323832642865	0.00355784797003042	0.0228440077602921
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___RNAseq.g539.t1	0.970529830423755	0.00604614614807537	0.0277704364318073
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___RNAseq.g3896.t1	0.980641757205885	0.00322379673249842	0.0220271800506247
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___TS.g933.t1	0.884023664149589	0.0465784233559445	0.049201561529606
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___RNAseq.g2747.t1	0.931674150801126	0.0212182523849543	0.040392183871793
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___RNAseq.g28187.t1	0.975898601191284	0.00447528722392275	0.0249905285598011
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___RNAseq.g18288.t1	0.932543874415417	0.0208171895117495	0.0401843533928743
ptuh-mir-novel-5	lncRNA_15438	gene-Pocillopora_meandrina_HIv1___RNAseq.25719_t	0.970846914010313	0.00594911475181004	0.0276219692922802
ptuh-mir-novel-5	lncRNA_15439	gene-Pocillopora_meandrina_HIv1___RNAseq.g26877.t1	0.960079021497225	0.00951738830281417	0.0320636988470169
ptuh-mir-novel-5	lncRNA_15439	gene-Pocillopora_meandrina_HIv1___RNAseq.g18289.t1	0.945837525429615	0.0150079521802193	0.0367781746018663
ptuh-mir-novel-5	lncRNA_15439	gene-Pocillopora_meandrina_HIv1___TS.g9824.t1	0.946411490190693	0.0147713189446194	0.0365998032334557
ptuh-mir-novel-5	lncRNA_15439	gene-Pocillopora_meandrina_HIv1___RNAseq.g21104.t1	0.962938682501306	0.00851698694393555	0.0310205506764377
ptuh-mir-novel-5	lncRNA_15439	gene-Pocillopora_meandrina_HIv1___TS.g28963.t1	0.963707242767857	0.00825439646069831	0.0307290562462981
ptuh-mir-novel-5	lncRNA_15439	gene-Pocillopora_meandrina_HIv1___TS.g29288.t1	0.981418612667799	0.00303205365062105	0.0215010709087922
ptuh-mir-novel-5	lncRNA_15439	gene-Pocillopora_meandrina_HIv1___RNAseq.g18923.t1	0.951173811561135	0.0128560200764026	0.0351320029501148
ptuh-mir-novel-5	lncRNA_15439	gene-Pocillopora_meandrina_HIv1___RNAseq.g18965.t1	0.950324285128675	0.0131912892432236	0.035406003879939
ptuh-mir-novel-5	lncRNA_15439	gene-Pocillopora_meandrina_HIv1___TS.g1655.t1	0.937424019369236	0.0186134280349021	0.0389996316444312
ptuh-mir-novel-5	lncRNA_15439	gene-Pocillopora_meandrina_HIv1___TS.g1697.t1	0.909605769845143	0.0321785839602589	0.0450009176692175
ptuh-mir-novel-5	lncRNA_15439	gene-Pocillopora_meandrina_HIv1___RNAseq.g16130.t1	0.95262461101862	0.0122900180641806	0.0346740629265999
