miRNA	lncRNA	mRNA	PCC_lncRNA_mRNA	p_value_lncRNA_mRNA	FDR_lncRNA_mRNA
peve-mir-novel-2	lncRNA_5654	gene-Peve_00038545	0.909818995327743	0.0320658519438058	0.0409628720257338
peve-mir-novel-2	lncRNA_5654	gene-Peve_00043949	0.895313875528892	0.040015441977244	0.0451537513674294
peve-mir-novel-2	lncRNA_7239	gene-Peve_00001787	0.917030763663339	0.0283288799902064	0.0387976235542133
peve-mir-novel-2	lncRNA_7239	gene-Peve_00004712	0.945151408503554	0.0152924263180421	0.0297583967818922
peve-mir-novel-2	lncRNA_7239	gene-Peve_00006541	0.942719461218504	0.0163146369918486	0.0305920957459553
peve-mir-novel-2	lncRNA_7239	gene-Peve_00006234	0.879857718831055	0.0490785983399505	0.0495684935475393
peve-mir-novel-2	lncRNA_7239	gene-Peve_00009560	0.878770888739824	0.0497376189049099	0.049881386066196
peve-mir-novel-2	lncRNA_7239	gene-Peve_00010793	0.896372149814031	0.0394166813519163	0.0448499949598524
peve-mir-novel-2	lncRNA_7239	gene-Peve_00014398	0.980321154694419	0.00330405409690596	0.0159937843645245
peve-mir-novel-2	lncRNA_7239	gene-Peve_00015640	0.92914993145302	0.0223961915942272	0.0350550074442243
peve-mir-novel-2	lncRNA_7239	gene-Peve_00018700	0.985818461874144	0.0020229859131396	0.0132839842115504
peve-mir-novel-2	lncRNA_7239	gene-Peve_00023658	0.965263232151792	0.00773111350504616	0.0224160479005869
peve-mir-novel-2	lncRNA_7239	gene-Peve_00024151	0.982180257782307	0.00284788021372445	0.0151442002640496
peve-mir-novel-2	lncRNA_7239	gene-Peve_00027364	0.926187438606763	0.0238046325185722	0.0360134955447387
peve-mir-novel-2	lncRNA_7239	gene-Peve_00029564	0.912614843558479	0.030599497721907	0.0401265539806719
peve-mir-novel-2	lncRNA_7239	gene-Peve_00028686	0.973477693181394	0.00516434741968194	0.019023239476854
peve-mir-novel-2	lncRNA_7239	gene-Peve_00031348	0.927939030076349	0.0229685264742451	0.0354537795587563
peve-mir-novel-2	lncRNA_7239	gene-Peve_00038381	0.990449402840789	0.00111881042356756	0.0105301140814918
peve-mir-novel-2	lncRNA_7239	gene-Peve_00041525	0.932259515937576	0.0209480452648297	0.0340857862649902
peve-mir-novel-2	lncRNA_7239	gene-Peve_00041749	0.893223605580925	0.0412065002866071	0.0457518692123206
peve-mir-novel-2	lncRNA_7239	gene-Peve_00042905	0.980295561982293	0.00331048887826136	0.0160089767056695
peve-mir-novel-2	lncRNA_7239	gene-Peve_00029556	0.985860019572964	0.0020141127823186	0.0132649937169072
peve-mir-novel-2	lncRNA_7359	gene-Peve_00009459	0.893728478965615	0.0409178007837911	0.0456137078657287
peve-mir-novel-2	lncRNA_7359	gene-Peve_00001787	0.906989589679451	0.03357201970219	0.0417885644522639
peve-mir-novel-2	lncRNA_7359	gene-Peve_00006541	0.98706191709918	0.00176316970094068	0.0125931685914426
peve-mir-novel-2	lncRNA_7359	gene-Peve_00009118	0.941999395185125	0.0166214054011454	0.0308447116936418
peve-mir-novel-2	lncRNA_7359	gene-Peve_00014398	0.916060519939482	0.0288229339549216	0.0390895614067051
peve-mir-novel-2	lncRNA_7359	gene-Peve_00018700	0.940486773590668	0.0172718445727105	0.0313722282261474
peve-mir-novel-2	lncRNA_7359	gene-Peve_00023658	0.981012270385536	0.0031318618739318	0.0156885707928525
peve-mir-novel-2	lncRNA_7359	gene-Peve_00024151	0.930563539915781	0.0217339860640653	0.0346081739436392
peve-mir-novel-2	lncRNA_7359	gene-Peve_00027364	0.985400622079888	0.00211291502037918	0.0134991183330788
peve-mir-novel-2	lncRNA_7359	gene-Peve_00029564	0.937490043425372	0.0185841651189464	0.0323783199607677
peve-mir-novel-2	lncRNA_7359	gene-Peve_00028686	0.977061873488206	0.00415595490339984	0.0174607859049866
peve-mir-novel-2	lncRNA_7359	gene-Peve_00031348	0.97128442864753	0.00581608190246432	0.0199413399931306
peve-mir-novel-2	lncRNA_7359	gene-Peve_00038381	0.962038492371816	0.00882796299087157	0.0236677384501319
peve-mir-novel-2	lncRNA_7359	gene-Peve_00041525	0.983889956697251	0.0024486496746262	0.0142612920363627
peve-mir-novel-2	lncRNA_7359	gene-Peve_00042905	0.965622932223178	0.00761175651150776	0.022262419956871
peve-mir-novel-2	lncRNA_7359	gene-Peve_00009458	0.886342508434569	0.0452048263693964	0.0477462125371015
peve-mir-novel-2	lncRNA_7359	gene-Peve_00029556	0.954679030640054	0.0115029181254079	0.0263900399414393
peve-mir-novel-2	lncRNA_7664	gene-Peve_00000404	0.935390021142298	0.0195222078306446	0.0330683386696716
peve-mir-novel-2	lncRNA_7664	gene-Peve_00003439	0.909387638113794	0.0322940410458723	0.0410979425938606
peve-mir-novel-2	lncRNA_7664	gene-Peve_00003610	0.979597095781195	0.00348769289702743	0.0163263827017118
peve-mir-novel-2	lncRNA_7664	gene-Peve_00010793	0.884855474500506	0.0460841924972627	0.0481687308658434
peve-mir-novel-2	lncRNA_7664	gene-Peve_00013831	0.911592434764699	0.0311331706668742	0.0404245248164188
peve-mir-novel-2	lncRNA_7664	gene-Peve_00016798	0.939181479643274	0.0178396160740446	0.0318049008191016
peve-mir-novel-2	lncRNA_7664	gene-Peve_00018950	0.934128065998448	0.0200930628583091	0.0334781816390235
peve-mir-novel-2	lncRNA_7664	gene-Peve_00024001	0.904374644393225	0.0349835530602986	0.0425534607360656
peve-mir-novel-2	lncRNA_7664	gene-Peve_00024022	0.911781920492979	0.0310340402581183	0.0403666535645305
peve-mir-novel-2	lncRNA_7664	gene-Peve_00024584	0.903668989675885	0.0353676353836298	0.0427552485881065
peve-mir-novel-2	lncRNA_7664	gene-Peve_00026919	0.996920523416774	0.000205044679595039	0.00492641407810211
peve-mir-novel-2	lncRNA_7664	gene-Peve_00027092	0.952789816003587	0.0122260962303971	0.0270619901261215
peve-mir-novel-2	lncRNA_7664	gene-Peve_00035882	0.885127755688211	0.0459227762708803	0.0480917289425738
peve-mir-novel-2	lncRNA_7664	gene-Peve_00038399	0.950648230882603	0.0130631103465472	0.027813165038386
peve-mir-novel-2	lncRNA_7664	gene-Peve_00040028	0.913868424449455	0.0299492152569273	0.0397555350901999
peve-mir-novel-2	lncRNA_7664	gene-Peve_00040857	0.909705619929839	0.0321257775704544	0.0409974419606694
peve-mir-novel-2	lncRNA_7664	gene-Peve_00042017	0.986200489450472	0.00194190678599254	0.0130631149951769
peve-mir-novel-2	lncRNA_7664	gene-Peve_00042902	0.904155099199077	0.0351029060677517	0.0426161409708139
peve-mir-novel-2	lncRNA_7664	gene-Peve_00028238	0.879236860031725	0.0494547281377169	0.0497439444966764
peve-mir-novel-2	lncRNA_7664	gene-Peve_00033813	0.890526215841758	0.042759817380747	0.0465432984318941
peve-mir-novel-2	lncRNA_8149	gene-Peve_00035783	0.993893279459858	0.000572331579279486	0.00796904244524727
peve-mir-novel-2	lncRNA_8149	gene-Peve_00001193	0.975942717697191	0.00446303490601014	0.0179552369421884
peve-mir-novel-2	lncRNA_8149	gene-Peve_00045100	0.961975640201776	0.00884981201685198	0.0236922497291758
peve-mir-novel-2	lncRNA_8149	gene-Peve_00000388	0.98890358111437	0.00140082515999404	0.0115059200852717
peve-mir-novel-2	lncRNA_8149	gene-Peve_00002659	0.976255514977535	0.00437648160531599	0.0178080584556354
peve-mir-novel-2	lncRNA_8149	gene-Peve_00004323	0.887399871327288	0.0445828248062816	0.0474447930949814
peve-mir-novel-2	lncRNA_8149	gene-Peve_00013491	0.996767248482408	0.000220537088582861	0.00510459964469232
peve-mir-novel-2	lncRNA_8149	gene-Peve_00014560	0.961469046666802	0.00902656240581978	0.0238865138027374
peve-mir-novel-2	lncRNA_8149	gene-Peve_00018907	0.943304797779053	0.0160666412439613	0.0303929624156439
peve-mir-novel-2	lncRNA_8149	gene-Peve_00018950	0.894013920567825	0.0407548639773959	0.0455253182437502
peve-mir-novel-2	lncRNA_8149	gene-Peve_00021321	0.918826744010719	0.0274216422840033	0.0382678167676232
peve-mir-novel-2	lncRNA_8149	gene-Peve_00024001	0.934200484358857	0.0200601597982589	0.0334534444703189
peve-mir-novel-2	lncRNA_8149	gene-Peve_00024584	0.949931614047436	0.0133472081953064	0.0280729930088585
peve-mir-novel-2	lncRNA_8149	gene-Peve_00026073	0.950586657618351	0.0130874421960949	0.0278346874234319
peve-mir-novel-2	lncRNA_8149	gene-Peve_00026823	0.974683535339773	0.00481706297976876	0.018488380471739
peve-mir-novel-2	lncRNA_8149	gene-Peve_00027092	0.881055215177779	0.048355697902352	0.0492362004196259
peve-mir-novel-2	lncRNA_8149	gene-Peve_00031069	0.975460398562651	0.00459758768363385	0.0181608254318645
peve-mir-novel-2	lncRNA_8149	gene-Peve_00035302	0.96034267849336	0.0094236357856692	0.0243145410470378
peve-mir-novel-2	lncRNA_8149	gene-Peve_00035430	0.92140919334053	0.0261339108304987	0.0374840621791366
peve-mir-novel-2	lncRNA_8149	gene-Peve_00035839	0.902740205570208	0.0358752037381475	0.0430313652187354
peve-mir-novel-2	lncRNA_8149	gene-Peve_00037143	0.902491292691092	0.0360116235234701	0.0431013780280156
peve-mir-novel-2	lncRNA_8149	gene-Peve_00036939	0.90569302790111	0.0342695719633732	0.0421635112042906
peve-mir-novel-2	lncRNA_8149	gene-Peve_00038409	0.96975096399073	0.00628667132073003	0.0205802236758987
peve-mir-novel-2	lncRNA_8149	gene-Peve_00038545	0.889137559366702	0.043566576118226	0.0469310475100476
peve-mir-novel-2	lncRNA_8149	gene-Peve_00041013	0.931208389758559	0.0214340492789942	0.0344125485625649
peve-mir-novel-2	lncRNA_8149	gene-Peve_00041060	0.990441932143536	0.00112012216003462	0.0105370511888622
peve-mir-novel-2	lncRNA_8149	gene-Peve_00041486	0.887238614353837	0.044677508714325	0.047491011274883
peve-mir-novel-2	lncRNA_9182	gene-Peve_00009459	0.938819079021744	0.0179983068711273	0.0319267100293311
peve-mir-novel-2	lncRNA_9182	gene-Peve_00001787	0.948676381880947	0.0138496177631326	0.0285296275553456
peve-mir-novel-2	lncRNA_9182	gene-Peve_00004323	0.941963614515638	0.0166366974034193	0.0308586945415817
peve-mir-novel-2	lncRNA_9182	gene-Peve_00006541	0.964410636799543	0.00801644975244281	0.0227493169687369
peve-mir-novel-2	lncRNA_9182	gene-Peve_00009118	0.995545877439553	0.000356604426079439	0.00646356840216895
peve-mir-novel-2	lncRNA_9182	gene-Peve_00009537	0.889985583798012	0.0430733355186017	0.0466957445346491
peve-mir-novel-2	lncRNA_9182	gene-Peve_00010869	0.955655055837824	0.0111349929294614	0.0260230344334883
peve-mir-novel-2	lncRNA_9182	gene-Peve_00013326	0.961503663823492	0.00901444801822891	0.0238743607759167
peve-mir-novel-2	lncRNA_9182	gene-Peve_00018907	0.882179582714516	0.0476800389202075	0.0489215680928073
peve-mir-novel-2	lncRNA_9182	gene-Peve_00020426	0.93443943615232	0.0199517168767404	0.0333767717151219
peve-mir-novel-2	lncRNA_9182	gene-Peve_00021321	0.899578129723101	0.0376204419504297	0.0439311141871548
peve-mir-novel-2	lncRNA_9182	gene-Peve_00023658	0.884859902261974	0.0460815661564048	0.0481677074127815
peve-mir-novel-2	lncRNA_9182	gene-Peve_00026073	0.881189391271794	0.0482749104403757	0.0491996754723965
peve-mir-novel-2	lncRNA_9182	gene-Peve_00027364	0.968663549663465	0.0066276044880905	0.0210390488337761
peve-mir-novel-2	lncRNA_9182	gene-Peve_00029564	0.993888523818789	0.000572999859241716	0.00797424365674473
peve-mir-novel-2	lncRNA_9182	gene-Peve_00028686	0.955991124330727	0.0110092162586827	0.0259006321504246
peve-mir-novel-2	lncRNA_9182	gene-Peve_00031348	0.993099359849332	0.00068741322245874	0.0086091895414319
peve-mir-novel-2	lncRNA_9182	gene-Peve_00035839	0.941274850438975	0.0169319521384312	0.0311003289331991
peve-mir-novel-2	lncRNA_9182	gene-Peve_00036931	0.934690221835857	0.0198381085789063	0.0332934129411819
peve-mir-novel-2	lncRNA_9182	gene-Peve_00038381	0.885198421142518	0.0458809130645703	0.048070393014681
peve-mir-novel-2	lncRNA_9182	gene-Peve_00041013	0.892102547072271	0.0418498529062357	0.0460824558153489
peve-mir-novel-2	lncRNA_9182	gene-Peve_00041525	0.945270243123512	0.0152430312265744	0.0297180031792126
peve-mir-novel-2	lncRNA_9182	gene-Peve_00041486	0.959139904478689	0.0098537851056803	0.024774426011641
peve-mir-novel-2	lncRNA_9182	gene-Peve_00008377	0.943042174369657	0.0161777567700209	0.0304842128432437
peve-mir-novel-2	lncRNA_9182	gene-Peve_00009458	0.953750148870185	0.0118566859153453	0.02670969336483
peve-mir-novel-2	lncRNA_9182	gene-Peve_00015066	0.936629297780344	0.018966831276984	0.0326585891248419
peve-mir-novel-2	lncRNA_9933	gene-Peve_00028810	0.926585909494767	0.0236135783463734	0.0358920359767197
peve-mir-novel-2	lncRNA_9933	gene-Peve_00026462	0.970226435445701	0.00613947136786149	0.0203787154409519
peve-mir-novel-2	lncRNA_9933	gene-Peve_00001538	0.965560051422722	0.00763257780558611	0.0222898626629653
peve-mir-novel-2	lncRNA_9933	gene-Peve_00001529	0.992608013561501	0.000762067549733581	0.00898609700008381
peve-mir-novel-2	lncRNA_9933	gene-Peve_00001905	0.982640806151485	0.00273838242184655	0.0149253216811371
peve-mir-novel-2	lncRNA_9933	gene-Peve_00000035	0.970487233961757	0.00605922052470958	0.0202603009893354
peve-mir-novel-2	lncRNA_9933	gene-Peve_00002096	0.943454362268554	0.0160034722531149	0.0303502917432691
peve-mir-novel-2	lncRNA_9933	gene-Peve_00002249	0.998964074938092	4.00183217284274e-05	0.00200517933680956
peve-mir-novel-2	lncRNA_9933	gene-Peve_00001835	0.986196176193895	0.00194281605521928	0.0130653659973815
peve-mir-novel-2	lncRNA_9933	gene-Peve_00003922	0.987977617552368	0.00157955563434242	0.012061939724945
peve-mir-novel-2	lncRNA_9933	gene-Peve_00007386	0.98083510868198	0.00317571096873418	0.0157675489283262
peve-mir-novel-2	lncRNA_9933	gene-Peve_00007420	0.987126139113152	0.0017500749123169	0.0125579820354859
peve-mir-novel-2	lncRNA_9933	gene-Peve_00008033	0.888300603443159	0.0440551232344312	0.0471789967601861
peve-mir-novel-2	lncRNA_9933	gene-Peve_00009560	0.88324842949859	0.0470405391356564	0.0486085337514688
peve-mir-novel-2	lncRNA_9933	gene-Peve_00010789	0.954730204734235	0.0114835303575522	0.0263673682269854
peve-mir-novel-2	lncRNA_9933	gene-Peve_00009990	0.897531552015648	0.0387640140516372	0.0445203063633087
peve-mir-novel-2	lncRNA_9933	gene-Peve_00011539	0.944695799630148	0.0154822874191466	0.029918772043835
peve-mir-novel-2	lncRNA_9933	gene-Peve_00012512	0.998860195960273	4.6185418125844e-05	0.00218667027211397
peve-mir-novel-2	lncRNA_9933	gene-Peve_00013778	0.996527413240358	0.00024552016483512	0.00540451878636856
peve-mir-novel-2	lncRNA_9933	gene-Peve_00013831	0.88509395832503	0.0459428025783197	0.048098623929535
peve-mir-novel-2	lncRNA_9933	gene-Peve_00013835	0.973779408132012	0.00507670667676055	0.0188935793236969
peve-mir-novel-2	lncRNA_9933	gene-Peve_00014141	0.971051677891727	0.00588672987850457	0.0200418600006564
peve-mir-novel-2	lncRNA_9933	gene-Peve_00017180	0.971041435912807	0.00588984512592719	0.0200457927299987
peve-mir-novel-2	lncRNA_9933	gene-Peve_00017997	0.982534441374826	0.00276354487596762	0.0149680029803236
peve-mir-novel-2	lncRNA_9933	gene-Peve_00018779	0.942517655938459	0.0164004241097898	0.0306648344231157
peve-mir-novel-2	lncRNA_9933	gene-Peve_00019866	0.947953764173972	0.0141415817831517	0.0287787302108608
peve-mir-novel-2	lncRNA_9933	gene-Peve_00020262	0.943009412514746	0.0161916357332623	0.0304932904837335
peve-mir-novel-2	lncRNA_9933	gene-Peve_00020859	0.962631703445452	0.00862262315539622	0.0234386396427052
peve-mir-novel-2	lncRNA_9933	gene-Peve_00023009	0.955926669845185	0.0110333026761956	0.0259261517805284
peve-mir-novel-2	lncRNA_9933	gene-Peve_00023210	0.951835931847554	0.0125966738081307	0.02738666920698
peve-mir-novel-2	lncRNA_9933	gene-Peve_00023919	0.933257342616494	0.0204900385172584	0.0337614484500958
peve-mir-novel-2	lncRNA_9933	gene-Peve_00024022	0.885207579093743	0.0458754886512342	0.0480673703039002
peve-mir-novel-2	lncRNA_9933	gene-Peve_00024196	0.958966283052535	0.00991639558135091	0.0248337100934299
peve-mir-novel-2	lncRNA_9933	gene-Peve_00027784	0.973991638271858	0.00501535611868285	0.0187965206887812
peve-mir-novel-2	lncRNA_9933	gene-Peve_00027984	0.889661286500997	0.0432617475502208	0.0467828087642722
peve-mir-novel-2	lncRNA_9933	gene-Peve_00028312	0.985553338119463	0.0020798966862377	0.0134280122216813
peve-mir-novel-2	lncRNA_9933	gene-Peve_00030794	0.997244444985885	0.000173567295666726	0.00452160925536257
peve-mir-novel-2	lncRNA_9933	gene-Peve_00031585	0.947995490757455	0.0141246687231512	0.0287643363390363
peve-mir-novel-2	lncRNA_9933	gene-Peve_00033832	0.989952970414465	0.00120707648859783	0.0108496498690603
peve-mir-novel-2	lncRNA_9933	gene-Peve_00036365	0.987349962442015	0.00170469146172686	0.012427024478558
peve-mir-novel-2	lncRNA_9933	gene-Peve_00036728	0.959911486546577	0.00957711915714263	0.0244760150002643
peve-mir-novel-2	lncRNA_9933	gene-Peve_00037142	0.948216636831248	0.0140351417562362	0.0286908042213588
peve-mir-novel-2	lncRNA_9933	gene-Peve_00037071	0.973962961337156	0.00502363153967351	0.0188082624055814
peve-mir-novel-2	lncRNA_9933	gene-Peve_00038083	0.966306205608005	0.00738671833138704	0.0220026870878544
peve-mir-novel-2	lncRNA_9933	gene-Peve_00036956	0.952894430071671	0.0121856748746711	0.0270215781101576
peve-mir-novel-2	lncRNA_9933	gene-Peve_00036966	0.927592767244663	0.0231330447566904	0.0355705312489151
peve-mir-novel-2	lncRNA_9933	gene-Peve_00039910	0.999578806220084	1.03759851305468e-05	0.000813907872644478
peve-mir-novel-2	lncRNA_9933	gene-Peve_00039806	0.982877367023056	0.00268269369701489	0.01479673611689
peve-mir-novel-2	lncRNA_9933	gene-Peve_00040009	0.985181932897661	0.00216049628700994	0.0136097895870335
peve-mir-novel-2	lncRNA_9933	gene-Peve_00041875	0.996070742027425	0.000295490510490996	0.00594324820431803
peve-mir-novel-2	lncRNA_9933	gene-Peve_00042902	0.903724897521614	0.0353371563062346	0.0427414276311292
peve-mir-novel-2	lncRNA_9933	gene-Peve_00042906	0.928393688419931	0.0227530840243769	0.0353019014320344
peve-mir-novel-2	lncRNA_9933	gene-Peve_00043039	0.964802484910351	0.00788488896065275	0.0225981790654035
peve-mir-novel-2	lncRNA_9933	gene-Peve_00021093	0.982213211063791	0.00283999829441859	0.015132977225946
peve-mir-novel-2	lncRNA_9933	gene-Peve_00033813	0.884463799437518	0.0463167032828938	0.048266267409996
peve-mir-novel-2	lncRNA_9933	gene-Peve_00044403	0.968181283736033	0.00678069356515612	0.0212461872072972
peve-mir-novel-2	lncRNA_9933	gene-Peve_00044772	0.996153261885586	0.000286234538806008	0.0058493403424112
peve-mir-novel-14a; peve-mir-novel-14b	lncRNA_1267	gene-Peve_00014436	0.961853998163131	0.00889214821405251	0.0237379156075325
peve-mir-novel-14a; peve-mir-novel-14b	lncRNA_1267	gene-Peve_00007302	0.898530430566588	0.0382045037687884	0.0442449478003996
peve-mir-novel-14a; peve-mir-novel-14b	lncRNA_1267	gene-Peve_00039844	0.899472587626238	0.037679148507531	0.0439575249301261
peve-mir-novel-14a; peve-mir-novel-14b	lncRNA_1267	gene-Peve_00002367	0.998772563986035	5.16121764680244e-05	0.00233690726938985
peve-mir-novel-14a; peve-mir-novel-14b	lncRNA_1267	gene-Peve_00010915	0.978949630945486	0.0036546631496903	0.0166314334816814
peve-mir-novel-14a; peve-mir-novel-14b	lncRNA_1267	gene-Peve_00011228	0.993182297820651	0.000675066045459062	0.00854820439295379
peve-mir-novel-14a; peve-mir-novel-14b	lncRNA_1267	gene-Peve_00042462	0.994864684583878	0.000441417680422289	0.00713771663431985
peve-mir-novel-14a; peve-mir-novel-14b	lncRNA_1438	gene-Peve_00014436	0.944730511178199	0.0154677956042763	0.0299075462506984
peve-mir-novel-14a; peve-mir-novel-14b	lncRNA_1438	gene-Peve_00007302	0.922941523781487	0.0253793127152663	0.0370267531904916
peve-mir-novel-14a; peve-mir-novel-14b	lncRNA_1438	gene-Peve_00002367	0.976719179053037	0.00424921642361374	0.0176013140260816
peve-mir-novel-14a; peve-mir-novel-14b	lncRNA_1438	gene-Peve_00010915	0.991222422501182	0.000985878128669815	0.0100159784899641
peve-mir-novel-14a; peve-mir-novel-14b	lncRNA_1438	gene-Peve_00011228	0.970908075431308	0.00593045817989019	0.0201027945879156
peve-mir-novel-14a; peve-mir-novel-14b	lncRNA_1438	gene-Peve_00021519	0.895617345192663	0.0398434481311251	0.0450667898165143
peve-mir-novel-14a; peve-mir-novel-14b	lncRNA_1438	gene-Peve_00042462	0.964990865512401	0.0078218962714267	0.0225250691133673
peve-mir-novel-14a; peve-mir-novel-14b	lncRNA_1439	gene-Peve_00014436	0.944730511178199	0.0154677956042763	0.0299075462506984
peve-mir-novel-14a; peve-mir-novel-14b	lncRNA_1439	gene-Peve_00007302	0.922941523781487	0.0253793127152663	0.0370267531904916
peve-mir-novel-14a; peve-mir-novel-14b	lncRNA_1439	gene-Peve_00002367	0.976719179053037	0.00424921642361374	0.0176013140260816
peve-mir-novel-14a; peve-mir-novel-14b	lncRNA_1439	gene-Peve_00010915	0.991222422501182	0.000985878128669815	0.0100159784899641
peve-mir-novel-14a; peve-mir-novel-14b	lncRNA_1439	gene-Peve_00011228	0.970908075431308	0.00593045817989019	0.0201027945879156
peve-mir-novel-14a; peve-mir-novel-14b	lncRNA_1439	gene-Peve_00021519	0.895617345192663	0.0398434481311251	0.0450667898165143
peve-mir-novel-14a; peve-mir-novel-14b	lncRNA_1439	gene-Peve_00042462	0.964990865512401	0.0078218962714267	0.0225250691133673
peve-mir-novel-14a; peve-mir-novel-14b	lncRNA_3454	gene-Peve_00016785	0.967158173159004	0.00710924910224773	0.0216512321008424
peve-mir-novel-14a; peve-mir-novel-14b	lncRNA_3454	gene-Peve_00007262	0.918240251807947	0.0277168626637186	0.0384447053194969
peve-mir-novel-14a; peve-mir-novel-14b	lncRNA_5218	gene-Peve_00021945	0.912014852259602	0.0309123199230294	0.0402959360902099
peve-mir-novel-15	lncRNA_10040	gene-Peve_00042534	0.965567828363341	0.00763000166702824	0.0222867455221175
peve-mir-novel-3	lncRNA_7510	gene-Peve_00031940	0.972647518717404	0.00540802933332596	0.0193833256953238
peve-mir-novel-3	lncRNA_7510	gene-Peve_00012907	0.985737872175145	0.00204022970045537	0.0133288244857001
peve-mir-novel-3	lncRNA_7510	gene-Peve_00002405	0.896297459441172	0.0394588460249319	0.0448729682603968
peve-mir-novel-3	lncRNA_7510	gene-Peve_00021252	0.995734458219848	0.000334208189342528	0.00628364325526684
peve-mir-novel-3	lncRNA_7510	gene-Peve_00040912	0.991579282517661	0.000926420553454466	0.0097564932901054
peve-mir-novel-3	lncRNA_7510	gene-Peve_00042419	0.922703497321038	0.0254960609259091	0.0370982306718284
peve-mir-novel-3	lncRNA_7510	gene-Peve_00000718	0.891028971633264	0.0424689177384544	0.0463924714286263
peve-mir-novel-20	lncRNA_1578	gene-Peve_00028555	0.990512745424834	0.001107708999537	0.0104948378737655
peve-mir-novel-20	lncRNA_8099	gene-Peve_00028555	0.984150168788154	0.0023896571562151	0.0141385387547395
peve-mir-novel-21	lncRNA_681	gene-Peve_00032682	0.920130581077574	0.0267689938674886	0.0378736752745426
peve-mir-novel-24	lncRNA_2215	gene-Peve_00022773	0.892105423582224	0.0418481980845567	0.0460814764165285
peve-mir-novel-24	lncRNA_2215	gene-Peve_00038822	0.929247161641056	0.0223504384668636	0.0350193321443916
peve-mir-novel-24	lncRNA_2216	gene-Peve_00022773	0.892105423582224	0.0418481980845567	0.0460814764165285
peve-mir-novel-24	lncRNA_2216	gene-Peve_00038822	0.929247161641056	0.0223504384668636	0.0350193321443916
