sample140	sample145	sample150	sample173	sample178
Cluster_2885	1	12	0	4	2025
Cluster_2886	3	29	1	116	0
Cluster_2887	2264	3970	3349	2316	39
Cluster_2888	52	8	36	466	1
Cluster_2889	46	54	54	3092	9
Cluster_2890	76	56	62	2727	25
Cluster_2891	7	19	13	2766	12
Cluster_2892	1	2	1	1943	0
Cluster_2893	247	847	952	2666	24
Cluster_2894	1	65	128	42	1
Cluster_2895	41	5020	1614	1207	2241
Cluster_2896	6	3	431	12	1
Cluster_2897	295	14	239	227	236
Cluster_2898	1533	46	1631	1511	1008
Cluster_2899	503	4459	249	12	909
Cluster_2900	18	13	177	46	19
Cluster_2901	226	160	137	51	81
Cluster_2902	23	3052	477	4	7431
Cluster_2903	14	808	116	1	158
Cluster_2904	76	68	180	147	0
Cluster_2905	9	20	683	15	2
Cluster_2906	0	4	1	251	2
Cluster_2907	0	0	0	107	0
Cluster_2908	232	82	33	188	17
Cluster_2909	556	2418	357	539	1091
Cluster_2910	7	225	86	105	23
Cluster_2911	15	5	30	49	38
Cluster_2912	126	1	287	481	1
Cluster_2913	214	2	303	253	1
Cluster_2914	0	1	12	111	0
Cluster_2915	73	168	3	9	1
Cluster_2916	14	26	716	306	150
Cluster_2917	653	366	408	439	58
Cluster_2918	3	4	1	456	1
Cluster_2919	47	16	107	53	44
Cluster_2920	1	7	224	0	1
Cluster_2921	69	21	35	19	32
Cluster_2922	42	211	7	0	28
Cluster_2923	169	9	11	4	1
Cluster_2924	174	607	1	1	85
Cluster_2925	37	53	33	19	67
Cluster_2926	788	2462	4547	255	1750
Cluster_2927	65	96	101	22	76
Cluster_2928	17	78	27	73	0
Cluster_2929	52	0	30	44	27
Cluster_2930	7	181	9	2	6
Cluster_2931	506	1	5	9	6
Cluster_2932	1041	7	6	330	16
Cluster_2933	1	4	2	175	0
Cluster_2934	0	5	0	1198	24
Cluster_2935	42	45	1	14	19
Cluster_2936	4032	3648	4296	5973	4356
Cluster_2937	109	1017	48	5	13
Cluster_2938	31	74	40	1	2
Cluster_2939	24	1057	477	724	135
Cluster_2940	38	289	45	2	31
Cluster_2941	367	1135	2753	606	2359
Cluster_2942	32	7	92	8	1
Cluster_2943	34	70	27	32	117
Cluster_2944	99	187	157	142	69
Cluster_2945	96	219	668	174	160
Cluster_2946	305	3	222	103	106
Cluster_2947	1	1	87	2	96
Cluster_2948	51	15	46	0	3
Cluster_2949	18	129	8	23	4
Cluster_2950	0	5	0	74	10
Cluster_2951	56	19	37	0	0
Cluster_2952	8	8	6	53	672
Cluster_2953	0	0	80	0	1
Cluster_2954	324	240	0	10	1
Cluster_2955	33	0	31	90	108
Cluster_2956	49	67	1	0	4
Cluster_2957	7	282	17	2	8
Cluster_2958	48	47	0	0	2
Cluster_2959	19	252	12	2	10
Cluster_2960	39	64	0	0	1
Cluster_2961	12	252	8	0	8
Cluster_2962	0	0	1687	287	120
Cluster_2963	575	585	0	277	822
Cluster_2964	96	17	92	62	87
Cluster_2965	275	250	402	140	340
Cluster_2966	234	9	47	0	6
Cluster_2967	103	0	7	306	9
Cluster_2968	8	193	392	199	2
Cluster_2969	51	64	3	1	0
Cluster_2970	0	0	174	2720	1590
Cluster_2971	19	75	28	15	40
Cluster_2972	83	24	44	0	60
Cluster_2973	25	216	1840	0	1799
Cluster_2974	0	8	0	379	15
Cluster_2975	32	11	59	15	6
Cluster_2976	35	38	45	26	24
Cluster_2977	32	52	57	39	33
Cluster_2978	185	13	84	219	106
Cluster_2979	120	95	51	126	95
Cluster_2980	76	65	494	761	316
Cluster_2981	86	154	226	4	53
Cluster_2982	14	62	1	6	1
Cluster_2983	28	0	199	123	0
Cluster_2984	336	30	369	498	31
Cluster_2985	123	89	36	46	6
Cluster_2986	68	0	45	0	0
Cluster_2987	26	62	54	10	16
Cluster_2988	22	41	17	108	44
Cluster_2989	503	624	507	7	855
Cluster_2990	1269	1825	1235	16	809
Cluster_2991	102	86	8	40	5
Cluster_2992	580	1457	3652	971	77
Cluster_2993	404	247	0	21	13
Cluster_2994	108	78	522	35	91
Cluster_2995	40	2	1214	23	1503
Cluster_2996	118	3289	848	253	1237
Cluster_2997	1113	13	27	23	27
Cluster_2998	2	123	2	0	0
Cluster_2999	10	33	50	33	26
Cluster_3000	44	71	143	27	56
Cluster_3001	0	281	170	0	7
Cluster_3002	281	822	448	850	1919
Cluster_3003	9	14	23	57	2
Cluster_3004	95	93	64	68	131
Cluster_3005	6	125	10	0	6
Cluster_3006	32	189	7	3	14
Cluster_3007	11	4	43	30	254
Cluster_3008	1	155	0	77	23
Cluster_3009	56	8	9	17	10
Cluster_3010	41	59	33	26	18
Cluster_3011	41	59	6	12	59
Cluster_3012	25	25	21	0	17
Cluster_3013	18	40	30	38	17
Cluster_3014	0	0	0	26	179
Cluster_3015	25	0	0	53	78
Cluster_3016	99	0	1	322	273
Cluster_3017	209	3	1	253	184
Cluster_3018	34	103	54	39	51
Cluster_3019	34	126	115	11	128
Cluster_3020	48	4	28	16	5
Cluster_3021	23	16	37	10	8
Cluster_3022	24	19	41	5	9
Cluster_3023	48	5	32	18	45
Cluster_3024	0	2	82	0	30
Cluster_3025	9	2	111	17	2143
Cluster_3026	987	5	11	608	139
Cluster_3027	613	717	1432	286	577
Cluster_3028	3	1	1523	20	43
Cluster_3029	11	215	1344	47	194
Cluster_3030	23	29	34	14	16
Cluster_3031	10	35	19	9	32
Cluster_3032	5612	42	5276	892	3467
Cluster_3033	9	0	4	468	46
Cluster_3034	39	0	628	329	0
Cluster_3035	1	849	0	0	17
Cluster_3036	3	109	16	8	14
Cluster_3037	11	133	59	24	21
Cluster_3038	550	306	289	192	213
Cluster_3039	720	971	1240	539	824
Cluster_3040	172	195	327	113	193
Cluster_3041	1345	1013	2423	532	1575
Cluster_3042	2213	2140	4966	917	1923
Cluster_3043	621	0	259	115	96
Cluster_3044	1	0	173	81	3
Cluster_3045	57	211	314	96	85
Cluster_3046	263	1	0	0	0
Cluster_3047	32	3	23	3	31
Cluster_3048	2283	70	43	127	0
Cluster_3049	10	40	26	5	2
Cluster_3050	10	16	17	143	13
Cluster_3051	114	134	213	79	139
Cluster_3052	141	264	668	88	369
Cluster_3053	149	134	183	130	153
Cluster_3054	0	40	59	107	25
Cluster_3055	100	93	51	210	174
Cluster_3056	28	61	25	19	19
Cluster_3057	0	0	212	0	0
Cluster_3058	1	223	1	3	118
Cluster_3059	20	341	76	20	162
Cluster_3060	0	275	9	2	23
Cluster_3061	909	70	51	427	65
Cluster_3062	116	1163	0	0	123
Cluster_3063	795	939	1050	325	611
Cluster_3064	443	4	0	41	0
Cluster_3065	29	494	0	2	0
Cluster_3066	639	2963	3763	13683	682
Cluster_3067	101	27	18	215	11
Cluster_3068	0	0	65	121	87
Cluster_3069	1	23	2	517	9
Cluster_3070	1771	2027	602	1634	679
Cluster_3071	3	85	0	2	21
Cluster_3072	214	134	211	1046	0
Cluster_3073	0	112	0	2	0
Cluster_3074	2	17	176	0	0
Cluster_3075	63	67	62	0	5
Cluster_3076	93	326	127	2894	3439
Cluster_3077	1	1	522	1543	0
Cluster_3078	3	691	126	450	0
Cluster_3079	6099	2833	2	10912	31466
Cluster_3080	24	74	46	8	206
Cluster_3081	29	27	9	9	1870
Cluster_3082	71	1	65	43	11
Cluster_3083	0	181	75	2	100
Cluster_3084	35	540	35	0	289
Cluster_3085	3	34	28	88	156
Cluster_3086	20	66	58	66	13
Cluster_3087	60	79	76	66	116
Cluster_3088	94	538	213	279	281
Cluster_3089	0	230	2	5	133
Cluster_3090	46	69	49	24	44
Cluster_3091	1516	423	50	136	4
Cluster_3092	95	0	4	0	0
Cluster_3093	435	1095	63	420	186
Cluster_3094	629	332	441	316	438
Cluster_3095	1142	1828	1663	804	2177
Cluster_3096	56	30	29	16	22
Cluster_3097	30	32	77	19	21
Cluster_3098	48	201	120	39	96
Cluster_3099	3444	4947	3263	2451	1908
Cluster_3100	32830	52726	31240	57731	37648
Cluster_3101	82	110	236	25	40
Cluster_3102	64	42	94	50	31
Cluster_3103	106	124	183	78	57
Cluster_3104	424	564	131	155	68
Cluster_3105	82	118	138	43	39
Cluster_3106	145	26	18	44	4
Cluster_3107	97	81	63	28	34
Cluster_3108	274	449	137	46	71
Cluster_3109	58	90	78	32	10
Cluster_3110	66	73	69	33	29
Cluster_3111	139	0	36	0	3
Cluster_3112	25	69	3	1	8
Cluster_3113	85	108	113	103	139
Cluster_3114	38	8	28	19	8
Cluster_3115	0	103	15	0	3
Cluster_3116	91	88	76	1	26
Cluster_3117	53	3	121	57	1
Cluster_3118	28	2	182	3	40
Cluster_3119	460	780	992	560	624
Cluster_3120	68	96	78	122	200
Cluster_3121	424	13	89	35	76
Cluster_3122	211	1	0	0	0
Cluster_3123	4	164	5	1	9
Cluster_3124	1246	19	444	30	7
Cluster_3125	28	326	328	0	28
Cluster_3126	19	1	3403	5	0
Cluster_3127	10	0	46	4	42
Cluster_3128	165	44	63	0	7
Cluster_3129	0	22	10	0	120
Cluster_3130	12624	29610	301134	18853	204676
Cluster_3131	10	22	29	15	7
Cluster_3132	386	448	511	494	314
Cluster_3133	0	0	8	53	83
Cluster_3134	47	24	36	17	18
Cluster_3135	49	99	166	66	89
Cluster_3136	0	128	4	0	2
Cluster_3137	2	90	10	7	0
Cluster_3138	0	20	1	149	8
Cluster_3139	252	287	276	175	322
Cluster_3140	4	1	104	5	2
Cluster_3141	6238	3094	5995	2825	3562
Cluster_3142	1	49	2	40	29
Cluster_3143	2	1	87	4	0
Cluster_3144	0	344	2	10	1
Cluster_3145	81	102	45	80	147
Cluster_3146	106	52	16	26	22
Cluster_3147	1296	1887	1304	665	1885
Cluster_3148	198	262	140	75	181
Cluster_3149	174	39	47	42	37
Cluster_3150	141	53	98	60	61
Cluster_3151	4207	1409	3044	1273	1296
Cluster_3152	24	92	101	115	24
Cluster_3153	341	404	249	279	347
Cluster_3154	85	111	378	0	51
Cluster_3155	3760	3602	1475	2503	1979
Cluster_3156	238	83	71	129	56
Cluster_3157	12	26	32	24	13
Cluster_3158	326	749	729	405	395
Cluster_3159	33	38	38	29	22
Cluster_3160	62	0	5	12	11
Cluster_3161	48	31	41	41	47
Cluster_3162	26	52	32	16	13
Cluster_3163	50	42	41	46	125
Cluster_3164	5	363	45	2	36
Cluster_3165	2090	4787	250	1937	4390
Cluster_3166	0	15	20	90	1068
Cluster_3167	0	725	81	24	0
Cluster_3168	337	412	351	261	257
Cluster_3169	91	0	0	0	0
Cluster_3170	0	375	292	26	1
Cluster_3171	17	115	7	118	0
Cluster_3172	34	179	137	0	19
Cluster_3173	21	17	36	4	29
Cluster_3174	14	5	7	98	2
Cluster_3175	115	1	114	0	1
Cluster_3176	23	156	20	301	63
Cluster_3177	0	155	0	0	0
Cluster_3178	26	0	423	32	31
Cluster_3179	192	38	508	45	9
Cluster_3180	48	482	273	68	196
Cluster_3181	513	3	587	187	553
Cluster_3182	0	417	52	64	227
Cluster_3183	22	6	54	27	77
Cluster_3184	26	127	70	13	5
Cluster_3185	70	68	475	17	3
Cluster_3186	9	0	97	81	25
Cluster_3187	3337	234	110	156	62
Cluster_3188	412	41	43	72	20
Cluster_3189	8	285	2330	193	0
Cluster_3190	722	90	80	169	37
Cluster_3191	104	0	13	118	13
Cluster_3192	1000	1790	2283	2283	989
Cluster_3193	9	68	21	46	22
Cluster_3194	78	74	83	37	35
Cluster_3195	6791	817	1159	2614	430
Cluster_3196	195	10	0	0	990
Cluster_3197	40	71	144	158	579
Cluster_3198	194	512	385	493	527
Cluster_3199	285	432	49	251	73
Cluster_3200	2182	1172	13	1329	896
Cluster_3201	161	50	37	256	13
Cluster_3202	303	1	347	14	328
Cluster_3203	490	15	2	0	92
Cluster_3204	617	372	418	283	375
Cluster_3205	1	32	0	70	0
Cluster_3206	9	26	15	29	37
Cluster_3207	27	57	0	1	3
Cluster_3208	1693	2384	35	645	3
Cluster_3209	240	7	1199	1	8
Cluster_3210	2361	223	436	293	851
Cluster_3211	1	0	18	163	30
Cluster_3212	2	66	4	86	21
Cluster_3213	2	48	25	4	21
Cluster_3214	2	254	0	0	0
Cluster_3215	396	510	401	171	364
Cluster_3216	55	3	38	0	0
Cluster_3217	48	2790	412	982	28
Cluster_3218	0	332	833	636	0
Cluster_3219	168	1	112	0	0
Cluster_3220	819	88	535	29	45
Cluster_3221	679	42	1432	12	50
Cluster_3222	141	180	26	42	46
Cluster_3223	243	30	92	144	5
Cluster_3224	77	134	46	354	129
Cluster_3225	7	31	91	9223	10
Cluster_3226	66	66	8	58	132
Cluster_3227	0	61	0	67	10
Cluster_3228	0	6	12	146	73
Cluster_3229	36	3253	93	772	206
Cluster_3230	72	415	56	54	0
Cluster_3231	169	5	10	2	1
Cluster_3232	1001	1079	187	659	112
Cluster_3233	152	83	748	117	98
Cluster_3234	122	25	101	219	55
Cluster_3235	41	91	3	0	5
Cluster_3236	74	142	93	124	134
Cluster_3237	22	141	45	39	84
Cluster_3238	7	3	37	34	5
Cluster_3239	321	9	710	73	259
Cluster_3240	897	54	732	92	704
Cluster_3241	204	11	109	16	94
Cluster_3242	27	3	153	0	6
Cluster_3243	978	4096	650	1181	1746
Cluster_3244	651	115	1	103	115
Cluster_3245	113	63	55	14	21
Cluster_3246	414	56	1	10	11
Cluster_3247	0	0	0	0	334
Cluster_3248	544	178	0	4414	700
Cluster_3249	56	663	119	26	5
Cluster_3250	15	113	26	3	7
Cluster_3251	0	719	42	0	5
Cluster_3252	109	2	0	4	16
Cluster_3253	63	8	21	23	890
Cluster_3254	33	3283	14	34	6
Cluster_3255	22	171	3	4	6
Cluster_3256	26	2689	1	2	10
Cluster_3257	35	318	9	321	22
Cluster_3258	81	153	3	1	3
Cluster_3259	159	92	182	160	53
Cluster_3260	326	170	355	186	116
Cluster_3261	31	87	0	0	0
Cluster_3262	87	731	438	63	69
Cluster_3263	3458	5568	4380	4924	4319
Cluster_3264	101	579	358	289	341
Cluster_3265	1677	6121	1399	558	1576
Cluster_3266	40	21	38	14	29
Cluster_3267	16	20	13	13	239
Cluster_3268	31	39	1	41	49
Cluster_3269	388	253	723	247	230
Cluster_3270	124	0	1	0	0
Cluster_3271	0	0	230	12	0
Cluster_3272	7	20	23	167	250
Cluster_3273	0	221	0	125	1102
Cluster_3274	18	30	24	19	7
Cluster_3275	5	48	16	25	21
Cluster_3276	11	7	57	95	39
Cluster_3277	55	151	85	55	29
Cluster_3278	140	274	8	105	65
Cluster_3279	30	7	129	134	2620
Cluster_3280	26	15	50	158	227
Cluster_3281	185	36	12	46	32
Cluster_3282	25	10	47	3	8
Cluster_3283	161	18	172	203	0
Cluster_3284	523	37	132	93	387
Cluster_3285	4	9	287	8	0
Cluster_3286	88	5	53	26	56
Cluster_3287	8	75	28	42	30
Cluster_3288	0	0	91	128	47
Cluster_3289	439	387	80	167	182
Cluster_3290	610	317	138	148	200
Cluster_3291	527	280	127	99	160
Cluster_3292	88	63	22	27	39
Cluster_3293	20	23	22	7	14
Cluster_3294	5	11	56	64	12
Cluster_3295	4	6	201	9	93
Cluster_3296	0	1	18	167	0
Cluster_3297	9	1	234	0	3
Cluster_3298	147	118	75	19	445
Cluster_3299	13	62	30	203	0
Cluster_3300	33	12	43	15	27
Cluster_3301	33	73	98	15	40
Cluster_3302	0	0	0	93	1
Cluster_3303	102	47	17	205	44
Cluster_3304	5	91	0	0	0
Cluster_3305	1	30	72	17	25
Cluster_3306	29	28	68	27	21
Cluster_3307	18	57	44	20	53
Cluster_3308	648	2540	2337	15	4832
Cluster_3309	141	109	2	3	69
Cluster_3310	0	0	255	0	0
Cluster_3311	1	116	0	0	0
Cluster_3312	14	123	0	0	3
Cluster_3313	20	2630	452	9177	112
Cluster_3314	27	9	20	63	9
Cluster_3315	1	406	0	0	0
Cluster_3316	13	9	2	48	32
Cluster_3317	5	12	38	60	54
Cluster_3318	25	25	13	32	26
Cluster_3319	10	12	34	48	53
Cluster_3320	26	39	0	0	47
Cluster_3321	1075	576	2239	864	239
Cluster_3322	195	309	199	62	36
Cluster_3323	38	239	238	97	51
Cluster_3324	10	135	68	41	20
Cluster_3325	93	60	461	87	22
Cluster_3326	203	1	25	20	2
Cluster_3327	80	31	60	23	41
Cluster_3328	37	25	41	45	9
Cluster_3329	0	20	158	72	41
Cluster_3330	133	205	58	0	388
Cluster_3331	109	156	42	634	113
Cluster_3332	0	3	115	1	0
Cluster_3333	20	1	3	883	6
Cluster_3334	72	49	72	0	3
Cluster_3335	47	73	66	0	20
Cluster_3336	1	1	55	26	65
Cluster_3337	1	107	3	0	10
Cluster_3338	3	174	9	69	1
Cluster_3339	0	0	377	1	1
Cluster_3340	54	20	2	13	5
Cluster_3341	316	30	1	24	218
Cluster_3342	103	0	0	2	0
Cluster_3343	91	0	0	0	0
Cluster_3344	2532	1987	482	874	1487
Cluster_3345	26	40	41	23	39
Cluster_3346	1211	4188	1098	2557	2478
Cluster_3347	21	0	265	13	25
Cluster_3348	685	2152	1094	168	169
Cluster_3349	94	88	350	124	106
Cluster_3350	188	419	292	90	77
Cluster_3351	1	0	70	0	22
Cluster_3352	0	0	341	119	1
Cluster_3353	125	1	0	0	2
Cluster_3354	39	0	4	1028	183
Cluster_3355	42	50	1106	90	8
Cluster_3356	6	14	147	11	2
Cluster_3357	68	103	18	24	7
Cluster_3358	379	15	1	4	0
Cluster_3359	1	1	0	1831	1
Cluster_3360	88	116	25	15	65
Cluster_3361	125	2	0	0	1
Cluster_3362	209	246	261	191	266
Cluster_3363	398	0	177	143	0
Cluster_3364	0	292	0	0	0
Cluster_3365	213	13	26	0	25
Cluster_3366	2	5	0	142	0
Cluster_3367	0	13	55	37	0
Cluster_3368	135	46	45	33	60
Cluster_3369	183	66	54	35	34
Cluster_3370	433	245	358	105	765
Cluster_3371	43	3099	21	0	409
Cluster_3372	463	810	505	3	5
Cluster_3373	0	2	3	85	0
Cluster_3374	1	123	0	2	2
Cluster_3375	0	10	0	0	138
Cluster_3376	2369	618	2259	3813	2822
Cluster_3377	69	123	296	7	116
Cluster_3378	17	0	66	3	23
Cluster_3379	227	4	268	22	0
Cluster_3380	96	33	141	94	454
Cluster_3381	647	333	343	262	51
Cluster_3382	140	2	1	10	60
Cluster_3383	43	30	39	118	92
Cluster_3384	15	12	2	115	93
Cluster_3385	1	204	160	0	3
Cluster_3386	578	0	0	0	0
Cluster_3387	4	1	0	142	0
Cluster_3388	4	530	14	1	2
Cluster_3389	0	0	0	0	112
Cluster_3390	5	4	356	6	0
Cluster_3391	90	53	65	47	12
Cluster_3392	160	168	300	46	6
Cluster_3393	147	93	135	29	1
Cluster_3394	114	305	419	1	76
Cluster_3395	54	421	373	2	8
Cluster_3396	92	63	49	0	1
Cluster_3397	32	143	185	1	0
Cluster_3398	141	263	132	20	14
Cluster_3399	37	182	152	0	0
Cluster_3400	92	225	251	0	1
Cluster_3401	30	29	1	48	44
Cluster_3402	1	1	4	516	2
Cluster_3403	19	93	4	90	7
Cluster_3404	1530	1094	99	1833	1664
Cluster_3405	329	13	58	18	228
Cluster_3406	9	8	19	293	4
Cluster_3407	186	122	106	102	57
Cluster_3408	53	10	7	87	33
Cluster_3409	105	26	129	88	383
Cluster_3410	260	191	124	114	216
Cluster_3411	95	72	104	115	160
Cluster_3412	0	67	12	35	107
Cluster_3413	357	18	116	2	106
Cluster_3414	42	180	0	3	2
Cluster_3415	66	1316	0	345	793
Cluster_3416	11	1170	45	5	225
Cluster_3417	7	133	26	4	32
Cluster_3418	16	45	22	2	13
Cluster_3419	0	5	0	147	0
Cluster_3420	1902	42	9	2734	1
Cluster_3421	2347	22	4	132	830
Cluster_3422	193	320	872	4941	5247
Cluster_3423	37	33	65	22	24
Cluster_3424	41	20	39	24	19
Cluster_3425	14	43	125	25	0
Cluster_3426	73	1	0	40	1
Cluster_3427	34	17	28	28	46
Cluster_3428	26	18	40	3	3
Cluster_3429	147	3	49	0	0
Cluster_3430	38	27	23	72	34
Cluster_3431	0	3	108	0	3
Cluster_3432	2	0	139	1	1
Cluster_3433	7	5	0	104	5
Cluster_3434	56792	28	5875	4012	0
Cluster_3435	74	0	1	99	41
Cluster_3436	12	292	129	25	20
Cluster_3437	0	22708	6057	3921	25989
Cluster_3438	1	10	0	374	11
Cluster_3439	0	0	0	344	2
Cluster_3440	141	291	315	32	48
Cluster_3441	0	606	9	2	201
Cluster_3442	69	165	3	5	47
Cluster_3443	0	10	67	470	7
Cluster_3444	0	107	3	0	1
Cluster_3445	42	60	47	19	0
Cluster_3446	666	275	161	102	4
Cluster_3447	354	46	415	75	67
Cluster_3448	40	68	44	19	20
Cluster_3449	0	115	1	0	0
Cluster_3450	123	172	220	114	90
Cluster_3451	60	29	135	42	126
Cluster_3452	254	33	136	82	68
Cluster_3453	1	63	44	0	47
Cluster_3454	0	3	0	93	47
Cluster_3455	55	0	411	0	61
Cluster_3456	358	4	1060	307	978
Cluster_3457	0	3	0	164	0
Cluster_3458	46	41	0	6	1
Cluster_3459	111	145	133	93	175
Cluster_3460	147	224	123	199	175
Cluster_3461	8724	19542	6717	12034	9107
Cluster_3462	194	856	3006	101	1159
Cluster_3463	53	13	22	57	2
Cluster_3464	79	23	195	336	412
Cluster_3465	18	17	13	31	28
Cluster_3466	38	3	739	589	101
Cluster_3467	7	25	24	4	140
Cluster_3468	24	50	89	66	145
Cluster_3469	189	29	150	413	279
Cluster_3470	281	30	337	604	875
Cluster_3471	12	106	11	23	21
Cluster_3472	9	119	8	20	21
Cluster_3473	16	117	5	13	25
Cluster_3474	1274	2414	1343	1	8
Cluster_3475	156	2	126	29	0
Cluster_3476	8	116	2	1	98
Cluster_3477	27	124	63	2	8
Cluster_3478	0	0	0	0	87
Cluster_3479	17	25	43	18	11
Cluster_3480	24	42	23	0	81
Cluster_3481	383	2017	28	1705	436
Cluster_3482	58	14	5	30	22
Cluster_3483	12	401	37	14	8
Cluster_3484	74	25	1221	4454	18
Cluster_3485	10	9	17	299	5
Cluster_3486	7	7	18	540	1
Cluster_3487	2210	1184	207	157	1
Cluster_3488	40	111	34	28	25
Cluster_3489	53	38	59	31	26
Cluster_3490	5	906	5	3	0
Cluster_3491	5	54	7	110	144
Cluster_3492	137	141	96	150	141
Cluster_3493	21	101	28	0	2
Cluster_3494	202	349	152	49	148
Cluster_3495	24	36	369	15	10
Cluster_3496	414	144	679	205	1162
Cluster_3497	171	86	284	87	304
Cluster_3498	220	23	111	20	4
Cluster_3499	146	2	24	3	1
Cluster_3500	9	551	21	689	113
Cluster_3501	16	737	12	626	5
Cluster_3502	40	54	47	21	30
Cluster_3503	51	204	93	86	102
Cluster_3504	16	4	22	196	369
Cluster_3505	6	10	76	2	6
Cluster_3506	1	1	2	154	0
Cluster_3507	1	5	1	110	0
Cluster_3508	13	0	2	28	120
Cluster_3509	2257	3639	734	966	465
Cluster_3510	92	62	5	7	6
Cluster_3511	0	86	39	8	3
Cluster_3512	5	44	39	0	102
Cluster_3513	1015	1347	2335	10	178
Cluster_3514	211	850	288	488	514
Cluster_3515	0	84	38	75	130
Cluster_3516	376	11	8	26	39
Cluster_3517	408	336	78	179	96
Cluster_3518	117	276	6	43	38
Cluster_3519	41	47	56	126	6
Cluster_3520	30	24	26	14	22
Cluster_3521	156	40	269	208	60
Cluster_3522	0	61	20	0	85
Cluster_3523	760	1412	95	0	164
Cluster_3524	127	214	348	20	32
Cluster_3525	299	347	55	93	260
Cluster_3526	90	206	130	109	58
Cluster_3527	78	559	82	124	52
Cluster_3528	50	573	27	100	19
Cluster_3529	2959	1307	2602	181	707
Cluster_3530	1136	556	659	476	398
Cluster_3531	8060	5582	5726	3507	7163
Cluster_3532	5	71	189	50	6
Cluster_3533	155	3110	7797	4971	1876
Cluster_3534	24	56	76	90	20
Cluster_3535	109	30	47	8	53
Cluster_3536	16	34	63	100	18
Cluster_3537	0	0	3	315	83
Cluster_3538	484	45	21	138	8
Cluster_3539	76	134	58	68	42
Cluster_3540	218	101	47	30	32
Cluster_3541	111	43	152	49	72
Cluster_3542	179	148	161	107	96
Cluster_3543	143	156	356	82	53
Cluster_3544	61	55	75	16	10
Cluster_3545	100	17	11	9	4
Cluster_3546	1289	927	2	160	1
Cluster_3547	240	212	2039	4352	2183
Cluster_3548	148	80	187	32	22
Cluster_3549	0	15	40	2	29
Cluster_3550	965	577	1305	246	1376
Cluster_3551	3951	469	10507	494	364
Cluster_3552	184	161	85	170	573
Cluster_3553	1	181	2	80	0
Cluster_3554	668	11	11	680	3
Cluster_3555	12	1	5	307	165
Cluster_3556	30	25	23	109	26
Cluster_3557	257	78	355	174	231
Cluster_3558	569	115	201	262	360
Cluster_3559	167	78	317	130	146
Cluster_3560	3	0	0	0	215
Cluster_3561	26	0	95	30	1
Cluster_3562	108	478	193	2	326
Cluster_3563	0	244	7	1	56
Cluster_3564	2	106	0	1	301
Cluster_3565	356	63	3	176	26
Cluster_3566	74	94	85	29	18
Cluster_3567	56	69	36	35	17
Cluster_3568	303	0	8	0	0
Cluster_3569	47	52	95	26	13
Cluster_3570	364	140	247	122	249
Cluster_3571	36	34	88	51	62
Cluster_3572	78	86	136	151	173
Cluster_3573	230	44	53	47	31
Cluster_3574	1451	871	721	982	708
Cluster_3575	68	23	25	33	32
Cluster_3576	23	21	5	1048	34
Cluster_3577	0	0	1	0	105
Cluster_3578	38	56	65	19	9
Cluster_3579	45	68	112	67	30
Cluster_3580	164	129	427	130	143
Cluster_3581	22	76	26	13	25
Cluster_3582	234	99	345	178	132
Cluster_3583	35	51	95	17	19
Cluster_3584	232	100	428	81	180
Cluster_3585	192	104	144	36	64
Cluster_3586	67	53	79	7	106
Cluster_3587	126	33	0	36	0
Cluster_3588	11	196	27	80	0
Cluster_3589	5	9	16	121	2
Cluster_3590	35	210	1	0	0
Cluster_3591	197	155	11	1870	4
Cluster_3592	1	169	42	64	4
Cluster_3593	0	26	1	0	78
Cluster_3594	79	2	62	3	1
Cluster_3595	189	121	242	232	292
Cluster_3596	506	509	1016	368	457
Cluster_3597	45	30	30	33	7
Cluster_3598	1103	0	78	60	18
Cluster_3599	9	148	53	40	43
Cluster_3600	1877	1139	931	719	190
Cluster_3601	598	403	512	408	565
Cluster_3602	11	3	4	61	19
Cluster_3603	26	262	68	187	53
Cluster_3604	33	33	74	65	58
Cluster_3605	4	190	832	3	6
Cluster_3606	8	160	0	5	2
Cluster_3607	0	31	454	0	1
Cluster_3608	54	160	353	18	3726
Cluster_3609	367	186	102	8	652
Cluster_3610	235	0	88	34	365
Cluster_3611	0	23	521	0	5
Cluster_3612	4	79	26	3	111
Cluster_3613	4	10	0	0	160
Cluster_3614	448	2	118	0	1
Cluster_3615	27	57	23	63	5
Cluster_3616	38	27	114	6	4
Cluster_3617	63	56	193	11	4
Cluster_3618	2115	856	7300	47	38
Cluster_3619	189	0	1	23	59
Cluster_3620	54	60	98	4	24
Cluster_3621	132	5	9	12	0
Cluster_3622	24	83	1	1	62
Cluster_3623	21	39	0	131	47
Cluster_3624	18	36	27	22	9
Cluster_3625	0	6	96	66	243
Cluster_3626	3	37	174	36	141
Cluster_3627	4	108	17	6	4
Cluster_3628	47	14	12	31	16
Cluster_3629	33	63	35	0	1
Cluster_3630	15	74	89	13	11
Cluster_3631	2	323	42	1	0
Cluster_3632	175	152	320	137	130
Cluster_3633	81	23	294	0	7
Cluster_3634	136	169	243	72	49
Cluster_3635	81	40	41	398	150
Cluster_3636	41	23	15	30	1
Cluster_3637	6	2	154	1	0
Cluster_3638	8	148	5	2	257
Cluster_3639	35	192	1	4	0
Cluster_3640	3	9	94	1	20
Cluster_3641	0	0	90	0	0
Cluster_3642	22	123	36	33	44
Cluster_3643	179	26	0	81	46
Cluster_3644	142	0	0	3	36
Cluster_3645	0	0	47	115	21
