readfile	mapping_type	sequence_length	sequence_count	read_count
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-173-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	9577	47486
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-173-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	9418	41853
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-173-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	10118	52810
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-173-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	117729	1842308
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-173-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	72459	160157
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-173-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	33448	69131
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-173-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	36865	75065
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-173-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	39481	78218
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-173-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	41979	93095
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-173-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	611942	3103213
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	54606	305478
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	20478	87836
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	21346	219694
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	22836	97497
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	25590	109584
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	608619	3735071
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	25749	82833
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	9289	40062
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	10360	40100
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	12636	42512
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	18068	57053
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	447881	3399673
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	17664	31230
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	5752	9162
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	5624	10156
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	6254	13574
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	7808	16050
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	199206	763325
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	32230	156956
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	11110	41033
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	9513	37589
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	9539	37458
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	10364	43912
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	120760	2069038
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	77696	205251
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	34979	85098
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	39304	116299
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	37623	98408
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	37575	99974
/home/shared/8TB_HDD_02/shedurkin/deep-dive-expression/D-Apul/output/11-Apul-sRNA-ShortStack-pulchra_genome/ShortStack_out/sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	511178	2243372
