"","miRNA","lncRNA","PCC.cor","p_value","adjusted_p_value"
"8976","Cluster_4039","lncRNA_3484",0.9760044903559,0.00444589765071856,0.613674961855994
"8977","Cluster_4438","lncRNA_3484",0.91141920757768,0.0312238840401603,0.657096019284685
"8978","Cluster_21","lncRNA_3485",-0.944808104886291,0.0154354167927334,0.613674961855994
"8979","Cluster_2793","lncRNA_3485",-0.934543005223703,0.0199047736083393,0.622771066294763
"8980","Cluster_4438","lncRNA_3485",0.913916512704645,0.029924359415313,0.651344925532353
"8981","Cluster_1793","lncRNA_3486",0.986795451703678,0.00181784608950826,0.613674961855994
"8982","Cluster_4039","lncRNA_3486",0.889769733375309,0.0431987124298632,0.694174153260861
"8983","Cluster_4439","lncRNA_3486",0.941196134288396,0.0169658030696414,0.613674961855994
"8984","Cluster_1015","lncRNA_3487",-0.899745442567397,0.0375274360047398,0.678946390587213
"8985","Cluster_1080","lncRNA_3487",0.920900995674508,0.0263857426556067,0.638456802544334
"8986","Cluster_1080","lncRNA_3488",0.924546138158777,0.0245968029888849,0.631120251455084
"8987","Cluster_1116","lncRNA_3488",0.974337289116694,0.00491596506015784,0.613674961855994
"8988","Cluster_1296","lncRNA_3488",-0.937112045097884,0.0187519019877835,0.618118757522026
"8989","Cluster_2973","lncRNA_3488",0.935413223598434,0.0195117620612437,0.621450554996669
"8990","Cluster_4040","lncRNA_3488",0.951169588258218,0.0128576798387098,0.613674961855994
"8991","Cluster_5253","lncRNA_3488",0.932367122440658,0.0208984957955363,0.624799330937975
"8992","Cluster_5612","lncRNA_3488",0.881006529018592,0.048385022410276,0.708733806674746
"8993","Cluster_5740","lncRNA_3488",0.959481464265043,0.00973099358840955,0.613674961855994
"8994","Cluster_4823","lncRNA_3489",-0.906536991988824,0.0338149961588165,0.665010691613338
"8995","Cluster_1793","lncRNA_3490",0.91228643684953,0.0307705952260823,0.655325180085906
"8996","Cluster_21","lncRNA_3491",-0.960832440083553,0.00925029374678193,0.613674961855994
"8997","Cluster_2793","lncRNA_3491",-0.978151848188914,0.00386391443092785,0.613674961855994
"8998","Cluster_3661","lncRNA_3491",-0.907375953731568,0.0333650450317203,0.663187612245654
"8999","Cluster_5612","lncRNA_3492",0.926668298846355,0.0235741373515904,0.629053159705147
"9000","Cluster_36","lncRNA_3493",0.92412399552226,0.0248018988319857,0.632500819808005
"9001","Cluster_1080","lncRNA_3493",0.99301743848597,0.000699681864233558,0.613674961855994
"9002","Cluster_1116","lncRNA_3493",0.927169555197989,0.0233346382123126,0.629053159705147
"9003","Cluster_2973","lncRNA_3493",0.949437435490598,0.0135442809185751,0.613674961855994
"9004","Cluster_4040","lncRNA_3493",0.918493799288265,0.0275891105686177,0.641355493788786
"9005","Cluster_5740","lncRNA_3493",0.923936658403935,0.0248930915184017,0.63282866588794
"9006","Cluster_5612","lncRNA_3494",0.899497337787987,0.0376653788985141,0.679559754578982
"9007","Cluster_757","lncRNA_3495",-0.989893918654171,0.0012177232382977,0.613674961855994
"9008","Cluster_4438","lncRNA_3495",0.961555619154179,0.00899627609983277,0.613674961855994
"9009","Cluster_3661","lncRNA_3496",-0.947753897751953,0.0142226852226317,0.613674961855994
"9010","Cluster_4039","lncRNA_3497",0.915356220265465,0.0291832836724503,0.648929555047791
"9011","Cluster_4438","lncRNA_3497",0.977313625232883,0.00408787952460577,0.613674961855994
"9012","Cluster_757","lncRNA_3498",-0.9631115821349,0.00845767798059884,0.613674961855994
"9013","Cluster_2837","lncRNA_3499",-0.926395432518484,0.0237048439768951,0.629053159705147
"9014","Cluster_3661","lncRNA_3499",-0.906334471501579,0.0339239004910065,0.665379783899177
"9015","Cluster_36","lncRNA_3501",0.973460076464082,0.00516947990831527,0.613674961855994
"9016","Cluster_4754","lncRNA_3501",0.900735001717769,0.0369788643359487,0.676937719397554
"9017","Cluster_6382","lncRNA_3501",0.903952510177982,0.0352131562940174,0.671421818927636
"9018","Cluster_6382","lncRNA_3502",0.906951546761887,0.033592421390735,0.664316255500219
"9019","Cluster_5612","lncRNA_3503",0.909998882379911,0.031970844597956,0.659391863792593
"9020","Cluster_1116","lncRNA_3504",0.89783173555884,0.038595597251987,0.681668461061536
"9021","Cluster_1296","lncRNA_3504",-0.882945065050178,0.0472217667537501,0.70576170808729
"9022","Cluster_1953","lncRNA_3504",-0.929046392943315,0.0224449464558025,0.629053159705147
"9023","Cluster_5612","lncRNA_3504",0.907865186505645,0.0331035525784906,0.662670685788071
"9024","Cluster_1015","lncRNA_3505",-0.915946430982039,0.0288812089876091,0.647453456656035
"9025","Cluster_1080","lncRNA_3505",0.936784071376772,0.0188978362462332,0.618953797947072
"9026","Cluster_1080","lncRNA_3506",0.954126220253795,0.0117130357844402,0.613674961855994
"9027","Cluster_1116","lncRNA_3506",0.937406234534124,0.0186213131128749,0.617115921154515
"9028","Cluster_1296","lncRNA_3506",-0.892293000985156,0.0417403319743498,0.688521578824491
"9029","Cluster_2973","lncRNA_3506",0.923787680135554,0.0249656887816084,0.633176459772381
"9030","Cluster_4040","lncRNA_3506",0.953730705637845,0.0118641283121913,0.613674961855994
"9031","Cluster_5253","lncRNA_3506",0.883681047969843,0.0467824780436353,0.704769064547976
"9032","Cluster_5740","lncRNA_3506",0.923602050554233,0.02505624165782,0.633713336915172
"9033","Cluster_757","lncRNA_3507",-0.959181909104628,0.00983865714686248,0.613674961855994
"9034","Cluster_925","lncRNA_3507",0.900747744695009,0.0369718169724734,0.676875444853643
"9035","Cluster_36","lncRNA_3508",0.913163570750321,0.0303142991831753,0.652843314337797
"9036","Cluster_1080","lncRNA_3508",0.960941411451992,0.00921186911288087,0.613674961855994
"9037","Cluster_1116","lncRNA_3508",0.969734754089426,0.00629170991280778,0.613674961855994
"9038","Cluster_1296","lncRNA_3508",-0.884283075312385,0.0464241117532267,0.704454945844397
"9039","Cluster_2973","lncRNA_3508",0.976217789433397,0.00438689084254945,0.613674961855994
"9040","Cluster_4040","lncRNA_3508",0.939178271799669,0.0178410187456465,0.613674961855994
"9041","Cluster_5253","lncRNA_3508",0.923035368940414,0.0253333306720313,0.635344786469616
"9042","Cluster_5740","lncRNA_3508",0.970334549691834,0.00610616112388296,0.613674961855994
"9043","Cluster_6382","lncRNA_3508",0.922585445443773,0.025554027572348,0.636088530991439
"9044","Cluster_1938","lncRNA_3509",-0.917190663873553,0.028247721878824,0.644870164498799
"9045","Cluster_1953","lncRNA_3510",-0.911986027322038,0.0309273742983123,0.655784921839029
"9046","Cluster_21","lncRNA_3513",-0.97484439190169,0.0047713418575828,0.613674961855994
"9047","Cluster_1952","lncRNA_3513",0.878345670348518,0.0499962128715565,0.712550233911091
"9048","Cluster_2793","lncRNA_3513",-0.955776947755211,0.0110893197444325,0.613674961855994
"9049","Cluster_2839","lncRNA_3513",-0.900342735017305,0.0371960126986628,0.677590285169325
"9050","Cluster_3661","lncRNA_3514",-0.92081179216446,0.0264300267147473,0.638790384886826
"9051","Cluster_4754","lncRNA_3514",-0.899272964434609,0.0377902663868213,0.679769954537747
"9052","Cluster_1938","lncRNA_3515",-0.916598897871561,0.0285484493943995,0.646500097303547
"9053","Cluster_1080","lncRNA_3517",0.883979523777819,0.0466046965424198,0.704454945844397
"9054","Cluster_1116","lncRNA_3517",0.989747225123909,0.00124430530710522,0.613674961855994
"9055","Cluster_1296","lncRNA_3517",-0.97717770328496,0.00412458762748449,0.613674961855994
"9056","Cluster_2839","lncRNA_3517",0.915074970966257,0.029327584338238,0.649119227530652
"9057","Cluster_2973","lncRNA_3517",0.94054018622969,0.0172487387325418,0.613674961855994
"9058","Cluster_4040","lncRNA_3517",0.993990394924537,0.000558741435398787,0.613674961855994
"9059","Cluster_5253","lncRNA_3517",0.973826842628081,0.00506297318246539,0.613674961855994
"9060","Cluster_5612","lncRNA_3517",0.883474893041913,0.0469053953989416,0.705192008066461
"9061","Cluster_5740","lncRNA_3517",0.976993807733348,0.00417442401673182,0.613674961855994
"9062","Cluster_1116","lncRNA_3518",0.99206911084142,0.000846836078129848,0.613674961855994
"9063","Cluster_1296","lncRNA_3518",-0.980763347766271,0.00319352973364007,0.613674961855994
"9064","Cluster_2839","lncRNA_3518",0.922427095634474,0.0256318482138453,0.636284745421234
"9065","Cluster_2973","lncRNA_3518",0.941014169799077,0.0170441388004416,0.613674961855994
"9066","Cluster_4040","lncRNA_3518",0.993983370069689,0.000559720831703729,0.613674961855994
"9067","Cluster_5253","lncRNA_3518",0.979834962732746,0.00342700228348497,0.613674961855994
"9068","Cluster_5612","lncRNA_3518",0.885239243221372,0.045856735005208,0.702188935449414
"9069","Cluster_5740","lncRNA_3518",0.980083981450535,0.00336384490027328,0.613674961855994
"9070","Cluster_1080","lncRNA_3519",0.879513793187322,0.0492868439159942,0.71073430047609
"9071","Cluster_1116","lncRNA_3519",0.957314177901054,0.010518623331541,0.613674961855994
"9072","Cluster_1296","lncRNA_3519",-0.900879300002354,0.0368990868240827,0.67676556325117
"9073","Cluster_2973","lncRNA_3519",0.926724338940462,0.0235473223085954,0.629053159705147
"9074","Cluster_4040","lncRNA_3519",0.901928010820227,0.036320947021842,0.67505415821944
"9075","Cluster_4435","lncRNA_3519",0.917492320466909,0.0280948187433925,0.644250796126378
"9076","Cluster_5253","lncRNA_3519",0.924928492277208,0.0244115132576704,0.630120135174412
"9077","Cluster_5740","lncRNA_3519",0.95149863496734,0.0127285740844613,0.613674961855994
"9078","Cluster_6382","lncRNA_3519",0.903588915372005,0.0354113038286459,0.67206393917654
"9079","Cluster_1080","lncRNA_3520",0.879513793187322,0.0492868439159942,0.71073430047609
"9080","Cluster_1116","lncRNA_3520",0.957314177901054,0.010518623331541,0.613674961855994
"9081","Cluster_1296","lncRNA_3520",-0.900879300002354,0.0368990868240827,0.67676556325117
"9082","Cluster_2973","lncRNA_3520",0.926724338940462,0.0235473223085954,0.629053159705147
"9083","Cluster_4040","lncRNA_3520",0.901928010820227,0.036320947021842,0.67505415821944
"9084","Cluster_4435","lncRNA_3520",0.917492320466909,0.0280948187433925,0.644250796126378
"9085","Cluster_5253","lncRNA_3520",0.924928492277208,0.0244115132576704,0.630120135174412
"9086","Cluster_5740","lncRNA_3520",0.95149863496734,0.0127285740844613,0.613674961855994
"9087","Cluster_6382","lncRNA_3520",0.903588915372005,0.0354113038286459,0.67206393917654
"9088","Cluster_1952","lncRNA_3521",-0.914451077363045,0.0296485007440402,0.650234304265619
"9089","Cluster_4437","lncRNA_3524",-0.907282451325052,0.0334150965414059,0.663353961277894
"9090","Cluster_757","lncRNA_3525",-0.992568166534693,0.000768233212131645,0.613674961855994
"9091","Cluster_2839","lncRNA_3525",-0.88437476878877,0.0463696063819411,0.704269876669796
"9092","Cluster_1015","lncRNA_3526",-0.937156974048476,0.0187319391428164,0.617932943642836
"9093","Cluster_1080","lncRNA_3526",0.916798079169815,0.0284471138067761,0.646126091115525
"9094","Cluster_2859","lncRNA_3527",-0.906055538137543,0.0340740787915794,0.666192981826269
"9095","Cluster_4118","lncRNA_3527",-0.99069532761256,0.00107591611732662,0.613674961855994
"9096","Cluster_1953","lncRNA_3528",-0.920089867230538,0.0267892969013707,0.639397210042879
"9097","Cluster_2859","lncRNA_3528",-0.924083857671505,0.024821428198129,0.632574891491627
"9098","Cluster_4118","lncRNA_3528",-0.908200049148285,0.032924950477828,0.662670685788071
"9099","Cluster_925","lncRNA_3529",-0.880671173483728,0.0485871654028768,0.709077237717187
"9100","Cluster_4823","lncRNA_3529",-0.978618782052589,0.00374097442586245,0.613674961855994
"9101","Cluster_2793","lncRNA_3530",-0.887383177906425,0.0445926235861377,0.698726512977878
"9102","Cluster_3661","lncRNA_3530",-0.925236653006878,0.024262507366672,0.629971206850763
"9103","Cluster_2793","lncRNA_3531",-0.886551094752134,0.0450819076900771,0.700056145994537
"9104","Cluster_3661","lncRNA_3531",-0.928542428365553,0.0226827453875085,0.629053159705147
"9105","Cluster_3661","lncRNA_3532",-0.941366509907055,0.016892562806444,0.613674961855994
"9106","Cluster_1953","lncRNA_3533",-0.92522617323556,0.0242675698427072,0.629971206850763
"9107","Cluster_390","lncRNA_3534",-0.88816604572786,0.0441338283047239,0.697933418908675
"9108","Cluster_2859","lncRNA_3534",0.967825857973345,0.00689425271791839,0.613674961855994
"9109","Cluster_390","lncRNA_3535",-0.887292079375253,0.0446461090459087,0.698767456183792
"9110","Cluster_2859","lncRNA_3535",0.968926134216064,0.00654473543305496,0.613674961855994
"9111","Cluster_4118","lncRNA_3536",-0.894528584521009,0.0404616049576655,0.684848945791476
"9112","Cluster_1793","lncRNA_3537",0.892851808239034,0.0414195158440123,0.687485511567486
"9113","Cluster_1938","lncRNA_3537",0.915121801253239,0.0293035412387015,0.648973446520555
"9114","Cluster_1793","lncRNA_3538",0.892851808239034,0.0414195158440123,0.687485511567486
"9115","Cluster_1938","lncRNA_3538",0.915121801253239,0.0293035412387015,0.648973446520555
"9116","Cluster_1015","lncRNA_3539",-0.949279426056694,0.0136074918976395,0.613674961855994
"9117","Cluster_1080","lncRNA_3539",0.889264703980785,0.043492510808937,0.695312304215637
"9118","Cluster_1953","lncRNA_3539",-0.976456579991232,0.00432114163470992,0.613674961855994
"9119","Cluster_3392","lncRNA_3539",0.971103638843746,0.0058709335631007,0.613674961855994
"9120","Cluster_925","lncRNA_3540",0.929439787991113,0.0222598846645021,0.628985404857606
"9121","Cluster_1116","lncRNA_3541",0.942148466304271,0.0165577443936208,0.613674961855994
"9122","Cluster_1296","lncRNA_3541",-0.955627967805095,0.0111451512186931,0.613674961855994
"9123","Cluster_4040","lncRNA_3541",0.926594437282286,0.0236094949808375,0.629053159705147
"9124","Cluster_5253","lncRNA_3541",0.906788176913689,0.0336800786040139,0.664729248285944
"9125","Cluster_5612","lncRNA_3541",0.952078756234836,0.0125019953962366,0.613674961855994
"9126","Cluster_5740","lncRNA_3541",0.912082528131973,0.0308769841490898,0.655726950064885
"9127","Cluster_1116","lncRNA_3542",0.954828118512629,0.0114464646699126,0.613674961855994
"9128","Cluster_1296","lncRNA_3542",-0.930785182778958,0.0216307419564111,0.627100642525473
"9129","Cluster_2973","lncRNA_3542",0.89650971089774,0.0393390621043558,0.683353831717419
"9130","Cluster_4040","lncRNA_3542",0.913045048144672,0.0303758281672671,0.652843314337797
"9131","Cluster_4435","lncRNA_3542",0.878445370396392,0.0499355429000773,0.712375953567305
"9132","Cluster_5253","lncRNA_3542",0.917521547779549,0.0280800182498751,0.644168884083004
"9133","Cluster_5612","lncRNA_3542",0.90636972267122,0.0339049363037065,0.665345452129078
"9134","Cluster_5740","lncRNA_3542",0.936129919499922,0.0191899997743746,0.620856779639006
"9135","Cluster_1938","lncRNA_3543",0.89689545318919,0.0391216660511884,0.683353831717419
"9136","Cluster_5612","lncRNA_3546",0.886729176970919,0.0449770488964092,0.699675403901995
"9137","Cluster_1080","lncRNA_3547",0.906695394069015,0.0337298944244795,0.664767337900105
"9138","Cluster_1116","lncRNA_3547",0.954567709426767,0.0115451301015451,0.613674961855994
"9139","Cluster_1296","lncRNA_3547",-0.945898842065878,0.0149826142320956,0.613674961855994
"9140","Cluster_2973","lncRNA_3547",0.903292031612265,0.0355733593104068,0.672321978575078
"9141","Cluster_4040","lncRNA_3547",0.96654442578403,0.00730878322699158,0.613674961855994
"9142","Cluster_5253","lncRNA_3547",0.915596359281651,0.0290602566615511,0.648080824238388
"9143","Cluster_5612","lncRNA_3547",0.88847200507998,0.0439549321131606,0.697258649179686
"9144","Cluster_5740","lncRNA_3547",0.932576850361158,0.0208020318739497,0.624799330937975
"9145","Cluster_21","lncRNA_3548",-0.984344272852505,0.00234596328412961,0.613674961855994
"9146","Cluster_2793","lncRNA_3548",-0.989438776240662,0.00130081646295524,0.613674961855994
"9147","Cluster_3661","lncRNA_3548",-0.93860306404205,0.0180931141074665,0.614263433810177
"9148","Cluster_5612","lncRNA_3549",0.904159863502216,0.0351003146343873,0.670863942380977
"9149","Cluster_5612","lncRNA_3550",0.913486514026003,0.0301468521361779,0.652410909609819
"9150","Cluster_1938","lncRNA_3551",0.885627925990469,0.0456267287590983,0.701623810654217
"9151","Cluster_1793","lncRNA_3552",0.929050855305104,0.022442844483956,0.629053159705147
"9152","Cluster_1938","lncRNA_3552",0.92189389938669,0.025894446461085,0.637067654144431
"9153","Cluster_4437","lncRNA_3553",0.922962133753942,0.0253692119820704,0.635745133410468
"9154","Cluster_21","lncRNA_3554",-0.955372148536172,0.0112412353911305,0.613674961855994
"9155","Cluster_2793","lncRNA_3554",-0.922640145724492,0.0255271629855825,0.636049416389234
"9156","Cluster_4438","lncRNA_3554",0.941271076545229,0.0169335745541042,0.613674961855994
"9157","Cluster_757","lncRNA_3555",-0.913857742483973,0.0299547374473966,0.651472015946668
"9158","Cluster_1296","lncRNA_3555",0.881594306975546,0.0480313697257914,0.707692100811281
"9159","Cluster_2839","lncRNA_3555",-0.906271784367652,0.033957632876694,0.665619827158529
"9160","Cluster_4435","lncRNA_3555",-0.941172643128386,0.0169759094184547,0.613674961855994
"9161","Cluster_5253","lncRNA_3555",-0.892964949666356,0.0413546562375405,0.687449950089861
"9162","Cluster_757","lncRNA_3556",-0.89657247337269,0.0393036643874956,0.683353831717419
"9163","Cluster_4039","lncRNA_3556",0.88848766699174,0.0439457807083439,0.69724965118145
"9164","Cluster_4438","lncRNA_3556",0.973983878469062,0.00501759495281839,0.613674961855994
"9165","Cluster_1793","lncRNA_3557",0.898189574513508,0.0383951387882998,0.681229594252854
"9166","Cluster_1938","lncRNA_3557",0.996099470312674,0.000292257038526239,0.613674961855994
"9167","Cluster_36","lncRNA_3558",0.900335729330861,0.0371998945463936,0.677590285169325
"9168","Cluster_390","lncRNA_3558",0.892626569849566,0.0415487324813156,0.688150090081582
"9169","Cluster_1015","lncRNA_3558",-0.972610776025031,0.00541889979459621,0.613674961855994
"9170","Cluster_1080","lncRNA_3558",0.952514152930443,0.0123328177168158,0.613674961855994
"9171","Cluster_3392","lncRNA_3558",0.955950900380593,0.0110242457883259,0.613674961855994
"9172","Cluster_36","lncRNA_3559",0.900335729330861,0.0371998945463936,0.677590285169325
"9173","Cluster_390","lncRNA_3559",0.892626569849566,0.0415487324813156,0.688150090081582
"9174","Cluster_1015","lncRNA_3559",-0.972610776025031,0.00541889979459621,0.613674961855994
"9175","Cluster_1080","lncRNA_3559",0.952514152930443,0.0123328177168158,0.613674961855994
"9176","Cluster_3392","lncRNA_3559",0.955950900380593,0.0110242457883259,0.613674961855994
"9177","Cluster_1015","lncRNA_3560",-0.951696868720176,0.012651000195655,0.613674961855994
"9178","Cluster_1080","lncRNA_3560",0.89631293037428,0.0394501110986506,0.683353831717419
"9179","Cluster_5612","lncRNA_3562",0.960123148761977,0.00950167610645558,0.613674961855994
"9180","Cluster_390","lncRNA_3564",-0.908212399916288,0.0329183690010546,0.662670685788071
"9181","Cluster_1015","lncRNA_3564",0.961668265346521,0.00895691826375367,0.613674961855994
"9182","Cluster_1080","lncRNA_3564",-0.902234905311789,0.0361523126155969,0.674279086440404
"9183","Cluster_4439","lncRNA_3565",-0.929253732500761,0.0223473475418582,0.629053159705147
"9184","Cluster_360","lncRNA_3566",-0.971879990217428,0.00563659310827838,0.613674961855994
"9185","Cluster_1068","lncRNA_3566",0.93087834995135,0.0215873910098202,0.626853003207591
"9186","Cluster_1015","lncRNA_3567",-0.912291136269988,0.0307681447034342,0.655325180085906
"9187","Cluster_1068","lncRNA_3568",0.910118207868991,0.0319078727226708,0.65927035896649
"9188","Cluster_4039","lncRNA_3568",0.993311349763446,0.000656002328405764,0.613674961855994
"9189","Cluster_1116","lncRNA_3569",0.910144690713923,0.0318939022772726,0.659124471075205
"9190","Cluster_1296","lncRNA_3569",-0.91910688022563,0.0272809907379111,0.640452709734699
"9191","Cluster_1953","lncRNA_3569",-0.881789947906431,0.0479138391316446,0.707452223879988
"9192","Cluster_4040","lncRNA_3569",0.885126160771049,0.0459237212617496,0.702240911314942
"9193","Cluster_5612","lncRNA_3569",0.942590182368479,0.0163695763837452,0.613674961855994
"9194","Cluster_1296","lncRNA_3570",-0.885811060597359,0.0455184844307385,0.701285751585134
"9195","Cluster_5612","lncRNA_3570",0.952850771147211,0.0122025387289487,0.613674961855994
"9196","Cluster_2837","lncRNA_3571",-0.937015778484372,0.0187946984283524,0.61824221995524
"9197","Cluster_1080","lncRNA_3572",0.938152231868757,0.0182915010546133,0.615770613646749
"9198","Cluster_1116","lncRNA_3572",0.977561476660799,0.00402122256610541,0.613674961855994
"9199","Cluster_1296","lncRNA_3572",-0.9323453381722,0.0209085237094147,0.624799330937975
"9200","Cluster_2973","lncRNA_3572",0.947981229822852,0.0141304483733983,0.613674961855994
"9201","Cluster_4040","lncRNA_3572",0.95810358179274,0.0102294179392627,0.613674961855994
"9202","Cluster_5253","lncRNA_3572",0.934579845604495,0.0198880841437299,0.622769910666065
"9203","Cluster_5740","lncRNA_3572",0.965403580480995,0.00768447002000186,0.613674961855994
"9204","Cluster_1289","lncRNA_3574",-0.890886093036231,0.0425515245786725,0.691177764862051
"9205","Cluster_1793","lncRNA_3575",0.899217177676848,0.0378213380781044,0.679769954537747
"9206","Cluster_1068","lncRNA_3576",0.891680247075567,0.0420930225442165,0.689381416075536
"9207","Cluster_4039","lncRNA_3576",0.91641644506205,0.0286413758169266,0.646874843830019
"9208","Cluster_4438","lncRNA_3576",0.919601579625093,0.0270331802512011,0.639682591704385
"9209","Cluster_1080","lncRNA_3577",0.914381627672378,0.0296842934081245,0.650382098586034
"9210","Cluster_1116","lncRNA_3577",0.948573770827699,0.013890955241753,0.613674961855994
"9211","Cluster_1296","lncRNA_3577",-0.916080902451065,0.028812526839916,0.647062059350026
"9212","Cluster_1953","lncRNA_3577",-0.884870837120214,0.0460750803134479,0.702814614901962
"9213","Cluster_2973","lncRNA_3577",0.902108591915453,0.0362216897778746,0.674464905181884
"9214","Cluster_4040","lncRNA_3577",0.91867314071395,0.0274988626164187,0.640955736737292
"9215","Cluster_5253","lncRNA_3577",0.897205543247704,0.0389471845109055,0.682432879947421
"9216","Cluster_5612","lncRNA_3577",0.890391430747706,0.0428379125713248,0.692649684081259
"9217","Cluster_5740","lncRNA_3577",0.92840082976919,0.0227497052945293,0.629053159705147
"9218","Cluster_757","lncRNA_3582",-0.898956876925711,0.0379664260600449,0.679910609814838
"9219","Cluster_5612","lncRNA_3583",0.901751193437796,0.0364182195397428,0.675493545444421
"9220","Cluster_21","lncRNA_3584",-0.986791507605822,0.00181865953482899,0.613674961855994
"9221","Cluster_2793","lncRNA_3584",-0.962362318063865,0.00871567421983786,0.613674961855994
"9222","Cluster_3661","lncRNA_3584",-0.95610982886307,0.0109649018968643,0.613674961855994
"9223","Cluster_36","lncRNA_3587",0.883494333385121,0.046893799972497,0.705169853423672
"9224","Cluster_1080","lncRNA_3587",0.955015146660751,0.0113757734011387,0.613674961855994
"9225","Cluster_1116","lncRNA_3587",0.912376593765891,0.0307235936410714,0.655034889301832
"9226","Cluster_1953","lncRNA_3587",-0.919059445181419,0.0273047906730796,0.640656674912201
"9227","Cluster_2973","lncRNA_3587",0.907828845275975,0.033122954118841,0.662670685788071
"9228","Cluster_3392","lncRNA_3587",0.917577840584488,0.028051519063946,0.644085639660045
"9229","Cluster_5740","lncRNA_3587",0.901253084839139,0.0366926901437519,0.676157772191348
"9230","Cluster_360","lncRNA_3588",-0.927762227890923,0.0230524822702773,0.629053159705147
"9231","Cluster_360","lncRNA_3589",0.937756959206039,0.0184660162754916,0.616436519447291
"9232","Cluster_390","lncRNA_3590",0.954072046869271,0.0117336933823185,0.613674961855994
"9233","Cluster_1015","lncRNA_3590",-0.968040192784975,0.00682569809055397,0.613674961855994
"9234","Cluster_1068","lncRNA_3592",0.950038683655254,0.0133046344898753,0.613674961855994
"9235","Cluster_4039","lncRNA_3592",0.921714305267069,0.0259830903392753,0.637280280462354
"9236","Cluster_4438","lncRNA_3592",0.92234174765989,0.0256738239092865,0.636284745421234
"9237","Cluster_21","lncRNA_3593",-0.955993837454088,0.0110082027518218,0.613674961855994
"9238","Cluster_2793","lncRNA_3593",-0.954846697577686,0.0114394359097686,0.613674961855994
"9239","Cluster_4438","lncRNA_3593",0.883746204295028,0.0467436506219027,0.704763228940172
"9240","Cluster_21","lncRNA_3594",-0.923763912123572,0.0249772772663318,0.633250740466667
"9241","Cluster_2793","lncRNA_3594",-0.92742727934517,0.023211806195187,0.629053159705147
"9242","Cluster_3661","lncRNA_3594",-0.954699692757109,0.0114950888080018,0.613674961855994
"9243","Cluster_4118","lncRNA_3595",-0.978455831444369,0.00378372875232662,0.613674961855994
"9244","Cluster_4823","lncRNA_3596",0.88327210576586,0.0470264043941395,0.705211086606741
"9245","Cluster_1116","lncRNA_3597",0.893884262322926,0.0408288503264372,0.686095513651071
"9246","Cluster_1296","lncRNA_3597",-0.91629368483039,0.0287039543849357,0.646874843830019
"9247","Cluster_1953","lncRNA_3597",-0.879143083773428,0.0495116186509286,0.711441660697387
"9248","Cluster_5612","lncRNA_3597",0.956493922225803,0.0108219151155722,0.613674961855994
"9249","Cluster_925","lncRNA_3598",0.881992188980336,0.0477924393020006,0.707060360129422
"9250","Cluster_1938","lncRNA_3599",0.905735746695427,0.034246516135321,0.666833154399924
"9251","Cluster_1938","lncRNA_3600",0.905291205375167,0.0344866830017416,0.667880235485653
"9252","Cluster_1938","lncRNA_3601",0.905735746695427,0.034246516135321,0.666833154399924
"9253","Cluster_1938","lncRNA_3602",0.908014277356517,0.0330239953688347,0.662670685788071
"9254","Cluster_4039","lncRNA_3604",0.932305441241751,0.0209268934326245,0.624799330937975
"9255","Cluster_4039","lncRNA_3605",0.930291586374017,0.0218608827050389,0.627833541530885
"9256","Cluster_4039","lncRNA_3606",0.959851134619993,0.00959866629055853,0.613674961855994
"9257","Cluster_4438","lncRNA_3606",0.890715331663527,0.0426503190234511,0.691785975195303
"9258","Cluster_36","lncRNA_3607",0.970625460106142,0.00601682788265032,0.613674961855994
"9259","Cluster_1080","lncRNA_3607",0.939436506725699,0.0177282168891957,0.613674961855994
"9260","Cluster_4754","lncRNA_3607",0.949077430359519,0.0136884391303254,0.613674961855994
"9261","Cluster_1068","lncRNA_3608",0.913309468240327,0.0302386140222344,0.652724173460369
"9262","Cluster_4039","lncRNA_3608",0.962580417784592,0.0086403129684628,0.613674961855994
"9263","Cluster_4438","lncRNA_3608",0.913491910654798,0.0301440564990013,0.652410909609819
"9264","Cluster_1080","lncRNA_3609",0.907669643263674,0.0332079904017494,0.662840431078212
"9265","Cluster_1116","lncRNA_3609",0.975717978193716,0.00452556645112291,0.613674961855994
"9266","Cluster_1296","lncRNA_3609",-0.914482375311305,0.0296323750860444,0.650063754635017
"9267","Cluster_2973","lncRNA_3609",0.953877775102294,0.0118078716239914,0.613674961855994
"9268","Cluster_4040","lncRNA_3609",0.932120744688626,0.0210120012185971,0.624799330937975
"9269","Cluster_4435","lncRNA_3609",0.905062023465882,0.0346107098684753,0.668524023368649
"9270","Cluster_5253","lncRNA_3609",0.943256442554559,0.0160870815321972,0.613674961855994
"9271","Cluster_5740","lncRNA_3609",0.972051561300494,0.00558523039055142,0.613674961855994
"9272","Cluster_6382","lncRNA_3609",0.91596365350037,0.0288724095429801,0.647453456656035
"9273","Cluster_1068","lncRNA_3610",0.902966686680308,0.0357512217927074,0.673202615115088
"9274","Cluster_4039","lncRNA_3610",0.974471176196936,0.00487764282989831,0.613674961855994
"9275","Cluster_4438","lncRNA_3610",0.903367257447708,0.0355322745461897,0.672279807718088
"9276","Cluster_1068","lncRNA_3611",0.930506805909774,0.0217604390623939,0.627512093911605
"9277","Cluster_4039","lncRNA_3611",0.956324024251138,0.0108850874056512,0.613674961855994
