#Coverage	Number of genomic locations
1606.0	17.0
1607.0	13.0
1608.0	9.0
1609.0	13.0
1610.0	17.0
1611.0	18.0
1612.0	13.0
1613.0	12.0
1614.0	11.0
1615.0	18.0
1616.0	20.0
1617.0	16.0
1618.0	11.0
1619.0	12.0
1620.0	9.0
1621.0	13.0
1622.0	15.0
1623.0	8.0
1624.0	11.0
1625.0	18.0
1626.0	14.0
1627.0	13.0
1628.0	12.0
1629.0	13.0
1630.0	14.0
1631.0	11.0
1632.0	19.0
1633.0	9.0
1634.0	14.0
1635.0	11.0
1636.0	12.0
1637.0	9.0
1638.0	13.0
1639.0	14.0
1640.0	5.0
1641.0	10.0
1642.0	10.0
1643.0	11.0
1644.0	11.0
1645.0	8.0
1646.0	6.0
1647.0	17.0
1648.0	6.0
1649.0	12.0
1650.0	11.0
1651.0	14.0
1652.0	12.0
1653.0	8.0
1654.0	10.0
1655.0	14.0
1656.0	6.0
1657.0	11.0
1658.0	11.0
1659.0	6.0
1660.0	11.0
1661.0	11.0
1662.0	9.0
1663.0	10.0
1664.0	9.0
1665.0	7.0
1666.0	10.0
1667.0	10.0
1668.0	10.0
1669.0	6.0
1670.0	9.0
1671.0	7.0
1672.0	12.0
1673.0	9.0
1674.0	7.0
1675.0	7.0
1676.0	15.0
1677.0	12.0
1678.0	9.0
1679.0	6.0
1680.0	8.0
1681.0	11.0
1682.0	7.0
1683.0	12.0
1684.0	10.0
1685.0	10.0
1686.0	7.0
1687.0	12.0
1688.0	8.0
1689.0	12.0
1690.0	11.0
1691.0	13.0
1692.0	8.0
1693.0	10.0
1694.0	10.0
1695.0	12.0
1696.0	17.0
1697.0	5.0
1698.0	16.0
1699.0	16.0
1700.0	9.0
1701.0	10.0
1702.0	8.0
1703.0	7.0
1704.0	4.0
1705.0	11.0
1706.0	12.0
1707.0	4.0
1708.0	8.0
1709.0	6.0
1710.0	7.0
1711.0	12.0
1712.0	9.0
1713.0	11.0
1714.0	6.0
1715.0	18.0
1716.0	9.0
1717.0	16.0
1718.0	14.0
1719.0	9.0
1720.0	15.0
1721.0	12.0
1722.0	7.0
1723.0	12.0
1724.0	15.0
1725.0	10.0
1726.0	15.0
1727.0	6.0
1728.0	16.0
1729.0	13.0
1730.0	5.0
1731.0	9.0
1732.0	10.0
1733.0	8.0
1734.0	13.0
1735.0	6.0
1736.0	5.0
1737.0	8.0
1738.0	13.0
1739.0	7.0
1740.0	9.0
1741.0	10.0
1742.0	13.0
1743.0	11.0
1744.0	11.0
1745.0	11.0
1746.0	9.0
1747.0	3.0
1748.0	14.0
1749.0	5.0
1750.0	12.0
1751.0	8.0
1752.0	5.0
1753.0	5.0
1754.0	13.0
1755.0	5.0
1756.0	6.0
1757.0	7.0
1758.0	6.0
1759.0	13.0
1760.0	5.0
1761.0	4.0
1762.0	5.0
1763.0	5.0
1764.0	8.0
1765.0	4.0
1766.0	6.0
1767.0	7.0
1768.0	5.0
1769.0	7.0
1770.0	6.0
1771.0	3.0
1772.0	8.0
1773.0	9.0
1774.0	7.0
1775.0	8.0
1776.0	3.0
1777.0	3.0
1778.0	4.0
1779.0	4.0
1780.0	7.0
1781.0	6.0
1782.0	1.0
1783.0	7.0
1784.0	4.0
1785.0	5.0
1786.0	7.0
1787.0	7.0
1788.0	5.0
1789.0	7.0
1790.0	8.0
1791.0	11.0
1792.0	8.0
1793.0	8.0
1794.0	7.0
1795.0	4.0
1796.0	6.0
1797.0	3.0
1798.0	5.0
1799.0	1.0
1800.0	2.0
1801.0	6.0
1802.0	1.0
1803.0	3.0
1804.0	8.0
1805.0	4.0
1806.0	2.0
1807.0	3.0
1808.0	3.0
1809.0	1.0
1810.0	8.0
1811.0	11.0
1812.0	4.0
1813.0	6.0
1814.0	3.0
1815.0	7.0
1816.0	9.0
1817.0	7.0
1818.0	5.0
1819.0	6.0
1820.0	13.0
1821.0	6.0
1822.0	4.0
1823.0	8.0
1824.0	4.0
1825.0	4.0
1826.0	3.0
1827.0	5.0
1828.0	5.0
1829.0	6.0
1830.0	7.0
1831.0	4.0
1832.0	8.0
1833.0	10.0
1834.0	2.0
1835.0	3.0
1836.0	4.0
1837.0	8.0
1838.0	3.0
1839.0	6.0
1840.0	1.0
1841.0	2.0
1842.0	3.0
1843.0	7.0
1844.0	7.0
1845.0	7.0
1846.0	8.0
1847.0	1.0
1848.0	5.0
1849.0	4.0
1850.0	7.0
1851.0	4.0
1852.0	3.0
1853.0	4.0
1854.0	11.0
1855.0	5.0
1856.0	6.0
1857.0	3.0
1858.0	1.0
1859.0	5.0
1860.0	3.0
1861.0	4.0
1862.0	1.0
1863.0	4.0
1864.0	4.0
1865.0	2.0
1866.0	3.0
1867.0	4.0
1868.0	5.0
1869.0	5.0
1870.0	3.0
1871.0	3.0
1872.0	6.0
1873.0	4.0
1874.0	4.0
1875.0	4.0
1876.0	6.0
1877.0	3.0
1878.0	6.0
1879.0	7.0
1880.0	3.0
1881.0	7.0
1882.0	4.0
1883.0	3.0
1884.0	4.0
1885.0	6.0
1887.0	4.0
1888.0	3.0
1889.0	2.0
1890.0	2.0
1892.0	5.0
1893.0	2.0
1894.0	4.0
1895.0	6.0
1896.0	5.0
1897.0	4.0
1898.0	3.0
1899.0	3.0
1900.0	7.0
1901.0	4.0
1902.0	7.0
1903.0	6.0
1904.0	2.0
1905.0	3.0
1906.0	4.0
1907.0	2.0
1908.0	3.0
1909.0	9.0
1910.0	1.0
1911.0	3.0
1912.0	4.0
1913.0	5.0
1915.0	3.0
1916.0	2.0
1917.0	2.0
1918.0	3.0
1919.0	4.0
1920.0	3.0
1921.0	3.0
1922.0	5.0
1923.0	4.0
1924.0	6.0
1925.0	2.0
1926.0	2.0
1927.0	3.0
1928.0	3.0
1929.0	5.0
1930.0	3.0
1931.0	7.0
1932.0	3.0
1933.0	3.0
1934.0	8.0
1935.0	5.0
1936.0	2.0
1937.0	3.0
1938.0	6.0
1939.0	4.0
1940.0	6.0
1941.0	4.0
1942.0	2.0
1943.0	5.0
1944.0	4.0
1945.0	3.0
1946.0	3.0
1947.0	6.0
1948.0	1.0
1949.0	4.0
1950.0	2.0
1951.0	2.0
1952.0	2.0
1953.0	9.0
1954.0	2.0
1955.0	2.0
1956.0	3.0
1957.0	5.0
1958.0	3.0
1959.0	3.0
1960.0	5.0
1961.0	1.0
1962.0	6.0
1963.0	1.0
1964.0	3.0
1966.0	5.0
1967.0	5.0
1968.0	7.0
1969.0	4.0
1970.0	4.0
1971.0	4.0
1972.0	3.0
1973.0	1.0
1974.0	4.0
1975.0	6.0
1976.0	2.0
1977.0	1.0
1978.0	4.0
1979.0	6.0
1980.0	3.0
1981.0	2.0
1982.0	4.0
1983.0	1.0
1984.0	6.0
1985.0	5.0
1986.0	4.0
1987.0	4.0
1988.0	3.0
1989.0	1.0
1990.0	3.0
1991.0	4.0
1992.0	1.0
1994.0	2.0
1995.0	2.0
1996.0	3.0
1997.0	3.0
1998.0	3.0
1999.0	1.0
2000.0	3.0
2001.0	7.0
2002.0	3.0
2003.0	4.0
2004.0	6.0
2005.0	5.0
2006.0	5.0
2007.0	7.0
2008.0	4.0
2009.0	5.0
2010.0	6.0
2011.0	2.0
2012.0	4.0
2013.0	6.0
2014.0	2.0
2015.0	2.0
2016.0	2.0
2017.0	4.0
2018.0	1.0
2019.0	3.0
2020.0	6.0
2021.0	3.0
2022.0	3.0
2024.0	2.0
2025.0	4.0
2026.0	2.0
2027.0	1.0
2028.0	7.0
2029.0	2.0
2030.0	2.0
2031.0	3.0
2032.0	2.0
2033.0	4.0
2034.0	2.0
2035.0	4.0
2036.0	4.0
2037.0	3.0
2038.0	4.0
2039.0	5.0
2040.0	6.0
2041.0	5.0
2042.0	5.0
2043.0	9.0
2044.0	5.0
2045.0	1.0
2046.0	5.0
2047.0	7.0
2048.0	3.0
2049.0	3.0
2050.0	2.0
2051.0	7.0
2052.0	4.0
2053.0	8.0
2054.0	3.0
2055.0	4.0
2056.0	5.0
2057.0	5.0
2058.0	5.0
2059.0	4.0
2061.0	6.0
2062.0	4.0
2063.0	3.0
2064.0	4.0
2065.0	6.0
2066.0	2.0
2067.0	2.0
2068.0	2.0
2069.0	4.0
2070.0	4.0
2071.0	6.0
2072.0	6.0
2073.0	5.0
2074.0	6.0
2075.0	7.0
2076.0	3.0
2077.0	3.0
2078.0	7.0
2079.0	4.0
2080.0	3.0
2081.0	1.0
2082.0	1.0
2083.0	2.0
2084.0	6.0
2085.0	5.0
2086.0	2.0
2087.0	2.0
2088.0	5.0
2089.0	5.0
2090.0	4.0
2091.0	1.0
2092.0	6.0
2093.0	4.0
2094.0	2.0
2095.0	5.0
2096.0	4.0
2097.0	2.0
2098.0	1.0
2099.0	3.0
2100.0	1.0
2101.0	5.0
2102.0	1.0
2103.0	1.0
2104.0	1.0
2105.0	3.0
2106.0	1.0
2107.0	4.0
2108.0	2.0
2109.0	5.0
2110.0	4.0
2111.0	2.0
2112.0	1.0
2113.0	3.0
2114.0	4.0
2115.0	9.0
2116.0	6.0
2117.0	2.0
2118.0	4.0
2119.0	3.0
2121.0	3.0
2122.0	1.0
2123.0	2.0
2124.0	1.0
2125.0	1.0
2126.0	4.0
2127.0	8.0
2128.0	7.0
2129.0	5.0
2130.0	5.0
2131.0	3.0
2132.0	2.0
2133.0	7.0
2134.0	5.0
2135.0	2.0
2136.0	2.0
2137.0	4.0
2138.0	2.0
2139.0	1.0
2140.0	2.0
2141.0	4.0
2142.0	4.0
2143.0	8.0
2144.0	6.0
2145.0	2.0
2146.0	3.0
2147.0	1.0
2148.0	5.0
2149.0	1.0
2150.0	2.0
2151.0	3.0
2152.0	2.0
2153.0	3.0
2154.0	1.0
2155.0	4.0
2156.0	2.0
2157.0	1.0
2158.0	2.0
2160.0	3.0
2161.0	3.0
2162.0	2.0
2163.0	4.0
2164.0	1.0
2165.0	4.0
2166.0	4.0
2168.0	7.0
2169.0	3.0
2170.0	1.0
2171.0	3.0
2172.0	4.0
2173.0	2.0
2174.0	1.0
2175.0	2.0
2176.0	1.0
2177.0	1.0
2179.0	4.0
2180.0	1.0
2181.0	3.0
2182.0	1.0
2183.0	1.0
2184.0	3.0
2185.0	2.0
2186.0	5.0
2187.0	6.0
2188.0	5.0
2189.0	5.0
2190.0	2.0
2191.0	6.0
2192.0	4.0
2193.0	5.0
2194.0	7.0
2195.0	2.0
2196.0	2.0
2197.0	3.0
2198.0	4.0
2199.0	7.0
2200.0	5.0
2201.0	2.0
2202.0	3.0
2203.0	2.0
2204.0	1.0
2205.0	4.0
2207.0	2.0
2208.0	2.0
2209.0	1.0
2210.0	3.0
2211.0	4.0
2212.0	2.0
2213.0	3.0
2214.0	1.0
2215.0	1.0
2216.0	2.0
2217.0	4.0
2218.0	4.0
2219.0	1.0
2220.0	3.0
2221.0	1.0
2222.0	3.0
2224.0	4.0
2225.0	3.0
2226.0	4.0
2228.0	3.0
2229.0	2.0
2230.0	5.0
2231.0	3.0
2232.0	3.0
2233.0	1.0
2234.0	3.0
2235.0	3.0
2236.0	2.0
2239.0	2.0
2240.0	2.0
2241.0	3.0
2242.0	1.0
2243.0	1.0
2244.0	2.0
2245.0	2.0
2247.0	1.0
2248.0	2.0
2249.0	1.0
2251.0	2.0
2252.0	2.0
2253.0	1.0
2254.0	1.0
2255.0	1.0
2256.0	1.0
2257.0	1.0
2258.0	1.0
2259.0	3.0
2260.0	4.0
2262.0	1.0
2263.0	1.0
2264.0	1.0
2265.0	2.0
2267.0	3.0
2268.0	1.0
2270.0	2.0
2271.0	2.0
2272.0	1.0
2273.0	1.0
2274.0	2.0
2275.0	3.0
2276.0	1.0
2277.0	1.0
2278.0	3.0
2279.0	1.0
2280.0	3.0
2281.0	4.0
2282.0	2.0
2283.0	2.0
2284.0	3.0
2285.0	3.0
2286.0	1.0
2287.0	1.0
2288.0	3.0
2289.0	3.0
2290.0	5.0
2291.0	3.0
2292.0	1.0
2293.0	2.0
2294.0	2.0
2295.0	2.0
2296.0	4.0
2297.0	1.0
2298.0	1.0
2299.0	1.0
2300.0	1.0
2301.0	1.0
2302.0	2.0
2303.0	1.0
2304.0	1.0
2305.0	3.0
2306.0	2.0
2307.0	1.0
2308.0	3.0
2309.0	1.0
2310.0	2.0
2311.0	1.0
2313.0	1.0
2314.0	1.0
2316.0	1.0
2317.0	2.0
2318.0	1.0
2319.0	2.0
2321.0	2.0
2324.0	1.0
2325.0	1.0
2326.0	2.0
2328.0	1.0
2329.0	2.0
2331.0	1.0
2332.0	3.0
2333.0	1.0
2334.0	3.0
2335.0	3.0
2336.0	3.0
2337.0	1.0
2338.0	3.0
2339.0	1.0
2342.0	2.0
2344.0	3.0
2345.0	1.0
2346.0	1.0
2347.0	2.0
2348.0	1.0
2350.0	1.0
2351.0	1.0
2353.0	1.0
2362.0	1.0
2365.0	2.0
2368.0	2.0
2369.0	1.0
2373.0	2.0
2374.0	1.0
2377.0	1.0
2378.0	1.0
2385.0	1.0
2386.0	1.0
2387.0	1.0
2390.0	1.0
2391.0	1.0
2393.0	1.0
2395.0	1.0
2396.0	1.0
2398.0	1.0
2400.0	2.0
2405.0	4.0
2406.0	2.0
2407.0	1.0
2408.0	1.0
2409.0	2.0
2410.0	3.0
2411.0	1.0
2412.0	2.0
2413.0	3.0
2414.0	5.0
2416.0	2.0
2417.0	2.0
2418.0	2.0
2419.0	1.0
2421.0	1.0
2422.0	1.0
2425.0	3.0
2426.0	3.0
2427.0	2.0
2428.0	2.0
2430.0	2.0
2431.0	1.0
2432.0	1.0
2433.0	2.0
2435.0	3.0
2437.0	5.0
2438.0	2.0
2439.0	2.0
2440.0	2.0
2441.0	2.0
2442.0	2.0
2445.0	1.0
2448.0	1.0
2449.0	1.0
2451.0	2.0
2452.0	2.0
2453.0	1.0
2454.0	2.0
2455.0	1.0
2456.0	2.0
2459.0	1.0
2460.0	2.0
2463.0	1.0
2464.0	4.0
2465.0	1.0
2466.0	1.0
2467.0	2.0
2469.0	1.0
2471.0	1.0
2474.0	1.0
2479.0	2.0
2480.0	2.0
2482.0	1.0
2485.0	1.0
2486.0	1.0
2488.0	1.0
2489.0	1.0
2494.0	1.0
2496.0	1.0
2498.0	2.0
2501.0	1.0
2504.0	1.0
2507.0	1.0
2508.0	1.0
2510.0	2.0
2513.0	1.0
2515.0	1.0
2516.0	2.0
2519.0	1.0
2520.0	1.0
2521.0	1.0
2522.0	1.0
2523.0	1.0
2524.0	1.0
2525.0	2.0
2526.0	3.0
2528.0	1.0
2529.0	2.0
2532.0	1.0
2534.0	2.0
2535.0	1.0
2536.0	1.0
2538.0	2.0
2539.0	1.0
2540.0	1.0
2546.0	1.0
2549.0	1.0
2554.0	1.0
2557.0	1.0
2558.0	1.0
2560.0	2.0
2561.0	2.0
2563.0	3.0
2564.0	1.0
2566.0	1.0
2568.0	1.0
2569.0	3.0
2573.0	1.0
2575.0	1.0
2577.0	1.0
2578.0	2.0
2579.0	2.0
2580.0	2.0
2583.0	2.0
2584.0	3.0
2586.0	2.0
2587.0	2.0
2589.0	1.0
2590.0	4.0
2591.0	2.0
2593.0	1.0
2594.0	1.0
2595.0	2.0
2597.0	1.0
2599.0	1.0
2600.0	1.0
2602.0	1.0
2603.0	2.0
2604.0	1.0
2605.0	1.0
2606.0	1.0
2607.0	2.0
2608.0	2.0
2610.0	1.0
2612.0	1.0
2613.0	1.0
2615.0	1.0
2619.0	1.0
2620.0	1.0
2625.0	2.0
2630.0	1.0
2634.0	1.0
2636.0	1.0
2638.0	1.0
2651.0	1.0
2654.0	2.0
2655.0	1.0
2656.0	1.0
2662.0	1.0
2663.0	1.0
2669.0	1.0
2675.0	1.0
2681.0	1.0
2688.0	1.0
2689.0	2.0
2691.0	1.0
2692.0	1.0
2699.0	2.0
2706.0	1.0
2707.0	1.0
2712.0	1.0
2714.0	1.0
2720.0	2.0
2729.0	1.0
2731.0	1.0
2732.0	1.0
2734.0	1.0
2735.0	2.0
2738.0	1.0
2740.0	1.0
2743.0	1.0
2748.0	3.0
2749.0	1.0
2752.0	1.0
2756.0	1.0
2757.0	2.0
2759.0	1.0
2760.0	1.0
2762.0	1.0
2764.0	1.0
2768.0	1.0
2769.0	3.0
2771.0	1.0
2772.0	2.0
2773.0	2.0
2774.0	1.0
2775.0	2.0
2776.0	3.0
2778.0	1.0
2779.0	3.0
2780.0	1.0
2781.0	2.0
2783.0	1.0
2785.0	1.0
2786.0	3.0
2788.0	2.0
2789.0	2.0
2790.0	2.0
2793.0	1.0
2795.0	1.0
2797.0	3.0
2798.0	1.0
2801.0	1.0
2812.0	1.0
2813.0	1.0
2815.0	1.0
2816.0	1.0
2820.0	1.0
2821.0	1.0
2823.0	4.0
2824.0	1.0
2826.0	2.0
2827.0	1.0
2829.0	1.0
2830.0	1.0
2832.0	1.0
2833.0	2.0
2834.0	1.0
2841.0	1.0
2845.0	1.0
2852.0	1.0
2853.0	1.0
2854.0	1.0
2857.0	1.0
2858.0	1.0
2863.0	1.0
2865.0	1.0
2870.0	2.0
2871.0	1.0
2873.0	1.0
2876.0	1.0
2877.0	1.0
2878.0	1.0
2881.0	2.0
2882.0	1.0
2883.0	2.0
2888.0	2.0
2889.0	1.0
2890.0	1.0
2891.0	2.0
2897.0	4.0
2899.0	1.0
2900.0	2.0
2903.0	1.0
2904.0	1.0
2905.0	2.0
2908.0	1.0
2910.0	1.0
2911.0	2.0
2916.0	1.0
2917.0	1.0
2918.0	1.0
2923.0	1.0
2925.0	1.0
2927.0	3.0
2933.0	1.0
2934.0	1.0
2935.0	1.0
2946.0	1.0
2950.0	1.0
2951.0	1.0
2954.0	3.0
2957.0	1.0
2960.0	2.0
2962.0	1.0
2966.0	1.0
2971.0	1.0
2972.0	2.0
2973.0	2.0
2974.0	1.0
2980.0	2.0
2981.0	1.0
2986.0	1.0
2987.0	2.0
2993.0	1.0
2996.0	1.0
3002.0	1.0
3003.0	1.0
3007.0	1.0
3009.0	1.0
3010.0	1.0
3014.0	2.0
3015.0	1.0
3018.0	1.0
3019.0	2.0
3025.0	1.0
3029.0	1.0
3033.0	1.0
3034.0	1.0
3036.0	2.0
3037.0	1.0
3038.0	1.0
3045.0	1.0
3046.0	1.0
3049.0	1.0
3051.0	1.0
3052.0	1.0
3054.0	1.0
3055.0	1.0
3056.0	1.0
3061.0	1.0
3063.0	1.0
3064.0	1.0
3068.0	1.0
3069.0	1.0
3071.0	1.0
3074.0	1.0
3076.0	2.0
3078.0	1.0
3082.0	1.0
3085.0	1.0
3089.0	1.0
3093.0	1.0
3100.0	1.0
3103.0	1.0
3117.0	1.0
3118.0	1.0
3122.0	1.0
3130.0	1.0
3136.0	1.0
3148.0	1.0
3150.0	1.0
3163.0	1.0
3169.0	1.0
3175.0	1.0
3182.0	1.0
3183.0	1.0
3188.0	1.0
3189.0	2.0
3190.0	2.0
3191.0	1.0
3193.0	2.0
3194.0	1.0
3196.0	1.0
3198.0	1.0
3199.0	2.0
3202.0	2.0
3203.0	2.0
3205.0	3.0
3211.0	1.0
3213.0	2.0
3220.0	1.0
3221.0	1.0
3222.0	2.0
3228.0	1.0
3229.0	1.0
3231.0	1.0
3232.0	1.0
3233.0	2.0
3234.0	3.0
3237.0	1.0
3238.0	1.0
3243.0	2.0
3245.0	1.0
3246.0	3.0
3247.0	1.0
3249.0	1.0
3252.0	1.0
3253.0	1.0
3254.0	1.0
3256.0	1.0
3258.0	1.0
3259.0	2.0
3264.0	1.0
3265.0	2.0
3270.0	1.0
3271.0	1.0
3275.0	1.0
3276.0	1.0
3278.0	1.0
3279.0	1.0
3285.0	1.0
3286.0	1.0
3287.0	1.0
3289.0	1.0
3291.0	1.0
3294.0	1.0
3296.0	1.0
3299.0	1.0
3306.0	1.0
3309.0	1.0
3310.0	1.0
3311.0	1.0
3312.0	1.0
3314.0	1.0
3317.0	1.0
3320.0	1.0
3331.0	2.0
3339.0	1.0
3360.0	1.0
3361.0	1.0
3375.0	1.0
3379.0	1.0
3400.0	1.0
3411.0	1.0
3412.0	1.0
3415.0	1.0
3417.0	1.0
3421.0	1.0
3434.0	1.0
3435.0	1.0
3444.0	1.0
3450.0	1.0
3465.0	1.0
3471.0	1.0
3475.0	1.0
3486.0	1.0
3499.0	2.0
3511.0	1.0
3513.0	1.0
3517.0	1.0
3522.0	1.0
3526.0	1.0
3529.0	1.0
3530.0	1.0
3533.0	1.0
3541.0	1.0
3542.0	2.0
3546.0	1.0
3547.0	1.0
3550.0	1.0
3555.0	1.0
3556.0	3.0
3557.0	1.0
3558.0	1.0
3559.0	1.0
3561.0	1.0
3562.0	1.0
3564.0	1.0
3568.0	1.0
3569.0	2.0
3570.0	1.0
3571.0	1.0
3574.0	3.0
3579.0	1.0
3584.0	1.0
3595.0	1.0
3609.0	1.0
3620.0	1.0
3627.0	1.0
3628.0	1.0
3632.0	1.0
3637.0	1.0
3639.0	1.0
3642.0	1.0
3644.0	1.0
3648.0	2.0
3649.0	1.0
3654.0	1.0
3655.0	1.0
3657.0	1.0
3672.0	1.0
3673.0	1.0
3682.0	2.0
3685.0	1.0
3694.0	1.0
3695.0	1.0
3703.0	1.0
3707.0	1.0
3714.0	1.0
3716.0	1.0
3728.0	1.0
3732.0	1.0
3733.0	1.0
3800.0	1.0
3805.0	1.0
3814.0	1.0
3815.0	1.0
3818.0	1.0
3829.0	1.0
3833.0	1.0
3836.0	1.0
3839.0	1.0
3846.0	1.0
3848.0	1.0
3850.0	1.0
3858.0	1.0
3871.0	1.0
3882.0	1.0
3890.0	1.0
3892.0	1.0
3894.0	1.0
3898.0	2.0
3900.0	1.0
3901.0	1.0
3912.0	1.0
3917.0	1.0
3919.0	2.0
3923.0	2.0
3924.0	1.0
3928.0	1.0
3942.0	1.0
3961.0	1.0
3964.0	1.0
3967.0	2.0
3977.0	2.0
3978.0	1.0
3980.0	2.0
3981.0	3.0
3982.0	1.0
3987.0	2.0
3988.0	2.0
3994.0	2.0
3998.0	1.0
4001.0	1.0
4002.0	1.0
4013.0	1.0
4015.0	1.0
4019.0	1.0
4035.0	1.0
4062.0	1.0
4069.0	1.0
4077.0	1.0
4084.0	1.0
4114.0	1.0
4120.0	1.0
4144.0	1.0
4160.0	1.0
4179.0	1.0
4196.0	1.0
4220.0	1.0
4239.0	1.0
4240.0	1.0
4271.0	1.0
4274.0	1.0
4278.0	1.0
4291.0	3.0
4294.0	1.0
4297.0	1.0
4298.0	1.0
4304.0	1.0
4308.0	2.0
4311.0	1.0
4343.0	1.0
4360.0	1.0
4362.0	1.0
4370.0	1.0
4376.0	1.0
4377.0	1.0
4435.0	1.0
4496.0	1.0
4507.0	1.0
4544.0	1.0
4618.0	1.0
4660.0	1.0
4679.0	1.0
4703.0	1.0
4739.0	1.0
4780.0	1.0
4862.0	1.0
4872.0	1.0
4874.0	1.0
4934.0	1.0
4974.0	1.0
4989.0	1.0
5004.0	1.0
5098.0	1.0
5112.0	1.0
5237.0	1.0
5365.0	1.0
5389.0	1.0
5423.0	1.0
5436.0	1.0
5442.0	1.0
5466.0	1.0
5483.0	1.0
5505.0	1.0
5506.0	1.0
5524.0	1.0
5531.0	1.0
5557.0	1.0
5558.0	1.0
5561.0	1.0
5568.0	1.0
5593.0	1.0
5605.0	1.0
5614.0	1.0
5620.0	1.0
5626.0	1.0
5640.0	1.0
5641.0	1.0
5654.0	1.0
5661.0	1.0
5663.0	1.0
5692.0	1.0
5697.0	1.0
5702.0	1.0
5706.0	1.0
5707.0	2.0
5713.0	1.0
5730.0	1.0
5734.0	1.0
5737.0	1.0
5741.0	1.0
5821.0	1.0
5835.0	1.0
5841.0	2.0
5845.0	2.0
5852.0	1.0
5857.0	1.0
5862.0	1.0
5866.0	1.0
5868.0	1.0
5875.0	1.0
5877.0	1.0
5881.0	1.0
5887.0	1.0
5900.0	1.0
5905.0	1.0
5906.0	1.0
5907.0	1.0
5909.0	1.0
5913.0	1.0
5916.0	1.0
5918.0	1.0
5922.0	2.0
5927.0	1.0
5929.0	1.0
5930.0	1.0
5934.0	1.0
5936.0	1.0
5952.0	1.0
5962.0	1.0
5967.0	1.0
5970.0	1.0
5976.0	1.0
5984.0	1.0
5994.0	1.0
6001.0	1.0
6012.0	1.0
6028.0	1.0
6029.0	1.0
6032.0	1.0
6040.0	1.0
6047.0	2.0
6051.0	1.0
6065.0	1.0
6077.0	1.0
6097.0	1.0
6098.0	1.0
6106.0	1.0
6109.0	1.0
6111.0	1.0
6113.0	1.0
6114.0	1.0
6118.0	1.0
6124.0	2.0
6125.0	1.0
6132.0	1.0
6134.0	1.0
6136.0	2.0
6138.0	1.0
6148.0	1.0
6150.0	1.0
6151.0	1.0
6157.0	1.0
6158.0	1.0
6162.0	1.0
6163.0	1.0
6165.0	1.0
6168.0	1.0
6170.0	1.0
6190.0	1.0
6209.0	2.0
6219.0	1.0
6220.0	1.0
6239.0	1.0
6245.0	1.0
6277.0	1.0
6286.0	1.0
6296.0	1.0
6309.0	1.0
6313.0	1.0
6343.0	1.0
6355.0	1.0
6375.0	1.0
6391.0	1.0
6443.0	1.0
6452.0	1.0
6461.0	1.0
6479.0	1.0
6482.0	1.0
6545.0	1.0
6554.0	1.0
