"ACR.140" "ACR.145" "ACR.150" "ACR.173" "ACR.178"
"lncRNA_2178" 2 2 84 105 1
"lncRNA_2179" 5 0 6 0 0
"lncRNA_2180" 0 0 13 0 0
"lncRNA_2181" 29 30 46 78 89
"lncRNA_2182" 20 0 2 16 0
"lncRNA_2183" 17 0 1 0 5
"lncRNA_2184" 1 2 0 17 12
"lncRNA_2185" 0 3 111 10 0
"lncRNA_2186" 0 6 82 17 79
"lncRNA_2187" 39 8 2 3 8
"lncRNA_2188" 2 15 2 32 41
"lncRNA_2189" 7 2 12 0 109
"lncRNA_2190" 16 0 0 0 1
"lncRNA_2191" 19 1 39 2 15
"lncRNA_2192" 0 0 0 4 6
"lncRNA_2193" 2 1 5 1 18
"lncRNA_2194" 5 5 7 9 17
"lncRNA_2195" 22 0 0 4 0
"lncRNA_2196" 7 0 0 0 0
"lncRNA_2197" 53 18 21 22 17
"lncRNA_2198" 0 6 11 12 349
"lncRNA_2199" 0 64 6 30 58
"lncRNA_2200" 1062 754 61 340 235
"lncRNA_2201" 0 0 0 0 76
"lncRNA_2202" 0 0 3 2 23
"lncRNA_2203" 12 3 1 6 50
"lncRNA_2204" 85 0 56 4 164
"lncRNA_2205" 18 0 16 0 36
"lncRNA_2206" 0 0 0 0 14
"lncRNA_2207" 0 0 0 8 20
"lncRNA_2208" 0 5 0 10 1
"lncRNA_2209" 25 1 0 0 13
"lncRNA_2210" 16 0 14 0 60
"lncRNA_2211" 8 0 6 5 48
"lncRNA_2212" 5 3 18 8 79
"lncRNA_2213" 14 0 26 7 168
"lncRNA_2214" 3 0 33 2 90
"lncRNA_2215" 336 1110 452 433 386
"lncRNA_2216" 4 48 4 279 139
"lncRNA_2217" 11 1 6 22 15
"lncRNA_2218" 49 42 100 114 39
"lncRNA_2219" 17 51 9 47 23
"lncRNA_2220" 0 0 5 0 32
"lncRNA_2221" 17 0 11 0 105
"lncRNA_2222" 0 0 18 0 38
"lncRNA_2223" 0 0 16 0 0
"lncRNA_2224" 2 0 39 0 69
"lncRNA_2225" 2 0 22 0 31
"lncRNA_2226" 66 0 72 11 240
"lncRNA_2227" 61 0 155 18 0
"lncRNA_2228" 29 6 40 10 355
"lncRNA_2229" 15 0 21 4 62
"lncRNA_2230" 0 0 53 94 3
"lncRNA_2231" 0 10 7 0 111
"lncRNA_2232" 0 4 8 0 91
"lncRNA_2233" 0 0 71 0 137
"lncRNA_2234" 0 0 10 0 112
"lncRNA_2235" 45 16 6 87 15
"lncRNA_2236" 16 0 29 4 126
"lncRNA_2237" 16 2 2 10 146
"lncRNA_2238" 5 6 14 0 191
"lncRNA_2239" 0 10 0 0 25
"lncRNA_2240" 12 0 1 7 52
"lncRNA_2241" 42 6 0 28 95
"lncRNA_2242" 0 0 0 0 16
"lncRNA_2243" 2 0 0 0 20
"lncRNA_2244" 131 8 41 66 94
"lncRNA_2245" 14 0 36 0 32
"lncRNA_2246" 45 104 42 15 128
"lncRNA_2247" 68 33 37 35 21
"lncRNA_2248" 16 7 18 32 166
"lncRNA_2249" 74 0 12 65 15
"lncRNA_2250" 21 0 0 2 166
"lncRNA_2251" 12 0 1 0 178
"lncRNA_2252" 16 0 7 0 118
"lncRNA_2253" 18 11 34 0 86
"lncRNA_2254" 24 7 16 28 225
"lncRNA_2255" 1 0 0 2 38
"lncRNA_2256" 18 0 0 0 78
"lncRNA_2257" 0 0 0 0 42
"lncRNA_2258" 11 16 0 1 19
"lncRNA_2259" 188 120 9 88 41
"lncRNA_2260" 79 18 84 53 296
"lncRNA_2261" 0 0 11 0 46
"lncRNA_2262" 39 10 46 1 89
"lncRNA_2263" 113 32 0 0 0
"lncRNA_2264" 2 0 24 0 76
"lncRNA_2265" 24 2 4 26 0
"lncRNA_2266" 0 0 50 0 89
"lncRNA_2267" 8 12 14 9 56
"lncRNA_2268" 98 131 113 104 107
"lncRNA_2269" 0 1 0 69 0
"lncRNA_2270" 22 0 0 1 4
"lncRNA_2271" 24 0 12 2 65
"lncRNA_2272" 11 22 28 36 16
"lncRNA_2273" 4 0 24 2 152
"lncRNA_2274" 35 13 17 4 97
"lncRNA_2275" 77 5 15 0 120
"lncRNA_2276" 14 0 25 7 59
"lncRNA_2277" 0 5 35 0 54
"lncRNA_2278" 154 20 62 6 82
"lncRNA_2279" 6 26 26 3 14
"lncRNA_2280" 8 0 0 6 26
"lncRNA_2281" 12 0 16 0 50
"lncRNA_2282" 0 0 4 0 29
"lncRNA_2283" 26 4 16 0 56
"lncRNA_2284" 6 0 0 0 22
"lncRNA_2285" 13 18 0 0 2
"lncRNA_2286" 41 6 70 4 73
"lncRNA_2287" 12 0 6 41 0
"lncRNA_2288" 24 0 27 30 0
"lncRNA_2289" 44 0 39 55 0
"lncRNA_2290" 0 19 1 0 13
"lncRNA_2291" 0 0 0 6 25
"lncRNA_2292" 10 0 10 0 35
"lncRNA_2293" 0 0 18 4 0
"lncRNA_2294" 2 0 11 14 55
"lncRNA_2295" 0 0 4 17 45
"lncRNA_2296" 8 0 32 2 23
"lncRNA_2297" 0 0 14 1 74
"lncRNA_2298" 10 14 0 9 68
"lncRNA_2299" 18 12 7 0 1
"lncRNA_2300" 0 2 8 0 37
"lncRNA_2301" 2 0 10 7 43
"lncRNA_2302" 30 8 33 2 43
"lncRNA_2304" 19 12 29 3 33
"lncRNA_2305" 60 175 141 82 146
"lncRNA_2306" 36 2 23 37 52
"lncRNA_2307" 0 22 19 11 10
"lncRNA_2308" 33 3 18 48 175
"lncRNA_2309" 0 0 0 0 30
"lncRNA_2310" 3 0 0 8 22
"lncRNA_2311" 18 20 67 68 43
"lncRNA_2312" 12 17 8 32 8
"lncRNA_2313" 3 0 3 0 64
"lncRNA_2314" 74 30 109 79 352
"lncRNA_2315" 11 91 14 74 4
"lncRNA_2316" 37 14 78 47 253
"lncRNA_2317" 18 0 0 0 36
"lncRNA_2318" 10 2 22 0 85
"lncRNA_2319" 10 9 2 27 29
"lncRNA_2320" 10 0 6 0 76
"lncRNA_2321" 0 5 21 4 5
"lncRNA_2322" 15 26 44 42 24
"lncRNA_2323" 4 8 9 9 60
"lncRNA_2324" 16 0 20 1 141
"lncRNA_2325" 16 0 12 2 81
"lncRNA_2326" 12 0 26 12 71
"lncRNA_2327" 9 28 2 0 0
"lncRNA_2328" 23 0 17 0 65
"lncRNA_2329" 52 11 42 7 162
"lncRNA_2330" 12 0 38 0 105
"lncRNA_2331" 10 0 11 0 12
"lncRNA_2332" 20 0 1 12 1
"lncRNA_2333" 10 30 36 6 10
"lncRNA_2334" 19 0 35 8 86
"lncRNA_2335" 0 4 5 4 49
"lncRNA_2336" 7 66 14 0 62
"lncRNA_2337" 34 39 0 10 47
"lncRNA_2338" 16 0 28 0 116
"lncRNA_2339" 11 14 30 23 6
"lncRNA_2340" 0 0 0 0 25
"lncRNA_2341" 169 44 80 139 164
"lncRNA_2342" 19 0 1 18 57
"lncRNA_2343" 48 4 25 6 152
"lncRNA_2344" 83 14 59 30 60
"lncRNA_2345" 145 7 194 79 750
"lncRNA_2346" 34 13 41 3 2
"lncRNA_2347" 0 0 16 0 8
"lncRNA_2348" 10 17 33 4 128
"lncRNA_2349" 13 0 15 1 43
"lncRNA_2350" 0 0 0 1 23
"lncRNA_2351" 20 2 0 5 9
"lncRNA_2352" 6 14 0 0 29
"lncRNA_2353" 92 2 41 38 209
"lncRNA_2354" 0 0 0 0 25
"lncRNA_2355" 7 6 13 0 36
"lncRNA_2356" 0 0 43 29 0
"lncRNA_2357" 0 0 58 0 6
"lncRNA_2358" 12 1 112 0 98
"lncRNA_2359" 9 0 0 0 23
"lncRNA_2360" 0 0 18 2 42
"lncRNA_2361" 12 6 9 13 45
"lncRNA_2362" 6 0 14 0 8
"lncRNA_2363" 1 193 0 28 7
"lncRNA_2364" 66 8 37 134 76
"lncRNA_2366" 473 6 16 332 570
"lncRNA_2369" 0 0 4 0 59
"lncRNA_2370" 0 0 0 0 40
"lncRNA_2371" 88 32 2 0 0
"lncRNA_2372" 0 0 25 0 8
"lncRNA_2373" 2 0 26 152 133
"lncRNA_2374" 0 4 18 24 6
"lncRNA_2375" 12 0 51 0 81
"lncRNA_2376" 44 0 37 0 88
"lncRNA_2377" 255 75 241 82 858
"lncRNA_2378" 116 1 0 63 85
"lncRNA_2379" 0 0 34 5 71
"lncRNA_2380" 587 73 51 931 1463
"lncRNA_2381" 6 0 0 0 18
"lncRNA_2382" 2 0 43 2 37
"lncRNA_2383" 6 0 57 0 99
"lncRNA_2384" 4 0 0 1 61
"lncRNA_2385" 19 18 6 13 5
"lncRNA_2386" 0 22 3 33 5
"lncRNA_2387" 0 2 15 1 2
"lncRNA_2388" 37 102 9 35 20
"lncRNA_2389" 51 18 80 7 251
"lncRNA_2390" 18 2 12 7 144
"lncRNA_2391" 0 0 29 0 7
"lncRNA_2392" 7 0 11 0 39
"lncRNA_2393" 5 8 22 0 57
"lncRNA_2394" 4 24 119 0 13
"lncRNA_2395" 0 0 4 1 13
"lncRNA_2396" 14 0 33 0 113
"lncRNA_2397" 50 9 7 0 4
"lncRNA_2398" 5 7 3 2 0
"lncRNA_2399" 10 2 15 0 104
"lncRNA_2400" 36 8 0 8 3
"lncRNA_2401" 7 0 0 5 20
"lncRNA_2402" 80 5 98 46 442
"lncRNA_2403" 105 1 1 8 55
"lncRNA_2404" 33 0 42 10 124
"lncRNA_2405" 31 9 17 3 79
"lncRNA_2406" 11 9 12 37 37
"lncRNA_2407" 0 0 4 5 27
"lncRNA_2408" 110 6 191 12 535
"lncRNA_2409" 25 26 15 33 31
"lncRNA_2410" 51 13 32 11 156
"lncRNA_2411" 8 1 11 1 32
"lncRNA_2412" 10 9 10 4 96
"lncRNA_2413" 14 0 52 26 88
"lncRNA_2414" 14 0 65 0 209
"lncRNA_2415" 8 0 33 0 19
"lncRNA_2416" 2 0 2 0 97
"lncRNA_2417" 36 0 8 2 64
"lncRNA_2418" 26 20 16 5 213
"lncRNA_2419" 103 20 194 14 779
"lncRNA_2420" 0 0 0 0 122
"lncRNA_2421" 4 0 12 0 90
"lncRNA_2422" 41 2 22 3 89
"lncRNA_2423" 65 122 70 122 215
"lncRNA_2424" 32 2 147 13 218
"lncRNA_2425" 4 0 22 9 46
"lncRNA_2426" 20 2 56 4 0
"lncRNA_2427" 2 0 23 0 0
"lncRNA_2428" 22 20 0 7 0
"lncRNA_2429" 139 247 106 31 84
"lncRNA_2430" 4 56 24 72 106
"lncRNA_2431" 24 0 77 6 112
"lncRNA_2432" 81 38 38 160 118
"lncRNA_2433" 32 0 17 6 133
"lncRNA_2434" 0 0 0 4 77
"lncRNA_2435" 34 0 12 0 140
"lncRNA_2436" 2 4 0 5 47
"lncRNA_2437" 19 17 3 23 11
"lncRNA_2438" 0 0 1 0 24
"lncRNA_2439" 22 0 0 2 34
"lncRNA_2440" 0 15 29 38 11
"lncRNA_2441" 31 0 59 20 200
"lncRNA_2442" 5 0 0 0 18
"lncRNA_2443" 0 0 10 1 36
"lncRNA_2444" 62 0 36 2 110
"lncRNA_2445" 44 2 50 5 36
"lncRNA_2446" 0 0 28 4 57
"lncRNA_2447" 30 5 67 12 169
"lncRNA_2448" 21 0 28 17 100
"lncRNA_2449" 2 0 18 2 129
"lncRNA_2450" 6 6 5 0 23
"lncRNA_2451" 14 16 46 17 40
"lncRNA_2452" 0 19 2 0 3
"lncRNA_2453" 10 0 5 0 99
"lncRNA_2454" 0 0 20 0 67
"lncRNA_2455" 0 0 16 0 0
"lncRNA_2456" 16 1 57 4 150
"lncRNA_2457" 11 0 39 0 2
"lncRNA_2458" 14 0 61 0 174
"lncRNA_2459" 24 0 33 0 231
"lncRNA_2460" 20 0 3 22 86
"lncRNA_2461" 0 0 0 18 0
"lncRNA_2462" 0 0 0 2 58
"lncRNA_2463" 53 0 18 0 170
"lncRNA_2464" 0 8 25 0 0
"lncRNA_2465" 10 0 24 0 46
"lncRNA_2466" 13 0 0 0 21
"lncRNA_2467" 23 2 0 2 0
"lncRNA_2468" 12 0 28 0 82
"lncRNA_2469" 37 0 34 0 0
"lncRNA_2470" 31 12 83 13 36
"lncRNA_2471" 12 0 6 0 119
"lncRNA_2472" 28 0 7 12 183
"lncRNA_2473" 35 0 0 2 299
"lncRNA_2474" 20 0 1 0 158
"lncRNA_2475" 13 0 0 0 52
"lncRNA_2476" 14 0 4 5 166
"lncRNA_2477" 18 19 4 3 194
"lncRNA_2478" 12 0 2 0 210
"lncRNA_2479" 6 2 0 0 97
"lncRNA_2480" 4 2 2 0 25
"lncRNA_2481" 13 0 11 3 254
"lncRNA_2482" 18 0 0 0 204
"lncRNA_2483" 0 0 0 0 27
"lncRNA_2484" 16 0 0 2 122
"lncRNA_2485" 3 5 2 0 168
"lncRNA_2486" 26 0 2 1 121
"lncRNA_2487" 8 0 8 17 274
"lncRNA_2488" 0 0 0 0 174
"lncRNA_2489" 108 3 2 196 294
"lncRNA_2490" 0 0 0 0 42
"lncRNA_2491" 13 0 0 0 217
"lncRNA_2492" 30 0 4 0 132
"lncRNA_2493" 8 0 2 15 20
"lncRNA_2494" 29 0 15 0 216
"lncRNA_2495" 0 0 0 36 2
"lncRNA_2496" 3 0 23 3 32
"lncRNA_2497" 25 12 2 13 65
"lncRNA_2498" 10 0 4 0 223
"lncRNA_2499" 0 0 27 0 0
"lncRNA_2500" 14 12 0 0 104
"lncRNA_2501" 1 0 13 0 124
"lncRNA_2502" 12 0 0 0 26
"lncRNA_2503" 36 0 94 2 357
"lncRNA_2504" 28 0 6 0 113
"lncRNA_2505" 24 0 16 3 99
"lncRNA_2506" 18 0 1 0 20
"lncRNA_2507" 0 0 15 0 73
"lncRNA_2508" 0 12 2 6 4
"lncRNA_2509" 11 26 21 2 73
"lncRNA_2510" 6 2 21 0 60
"lncRNA_2511" 3 0 10 9 110
"lncRNA_2512" 6 0 21 0 0
"lncRNA_2513" 12 0 57 2 183
"lncRNA_2514" 10 0 43 4 104
"lncRNA_2515" 15 8 20 0 155
"lncRNA_2516" 10 4 98 4 64
"lncRNA_2517" 24 0 20 5 107
"lncRNA_2518" 21 0 23 3 39
"lncRNA_2519" 11 10 3 12 21
"lncRNA_2520" 0 2 16 3 38
"lncRNA_2521" 50 0 51 0 210
"lncRNA_2522" 139 442 17 45 64
"lncRNA_2523" 16 0 3 0 26
"lncRNA_2524" 412 32 19 168 137
"lncRNA_2525" 22 5 6 2 167
"lncRNA_2526" 117 1 60 74 182
"lncRNA_2527" 16 3 103 39 197
"lncRNA_2528" 1 0 0 9 28
"lncRNA_2529" 2 1 3 3 10
"lncRNA_2530" 2 3 1 3 23
"lncRNA_2531" 6 0 13 0 26
"lncRNA_2532" 0 0 1 22 0
"lncRNA_2533" 0 3 16 29 6
"lncRNA_2534" 34 0 12 6 39
"lncRNA_2535" 8 2 2 10 2
"lncRNA_2536" 3 12 1 15 6
"lncRNA_2537" 0 0 0 0 58
"lncRNA_2538" 38 0 104 14 242
"lncRNA_2539" 0 0 20 0 0
"lncRNA_2540" 39 3 58 4 102
"lncRNA_2541" 121 185 170 164 42
"lncRNA_2542" 25 0 24 0 60
"lncRNA_2543" 28 21 8 12 8
"lncRNA_2544" 21 5 76 18 178
"lncRNA_2545" 4 0 3 0 175
"lncRNA_2546" 35 5 4 25 11
"lncRNA_2547" 2 1 0 11 20
"lncRNA_2548" 56 8 2 11 244
"lncRNA_2549" 47 33 5 0 4
"lncRNA_2550" 10 0 8 0 110
"lncRNA_2551" 0 0 18 0 0
"lncRNA_2552" 16 0 6 7 82
"lncRNA_2553" 0 0 1 0 41
"lncRNA_2554" 24 0 43 0 485
"lncRNA_2555" 18 11 39 2 291
"lncRNA_2556" 4 5 78 12 462
"lncRNA_2557" 11 0 64 4 237
"lncRNA_2558" 0 15 5 2 1
"lncRNA_2559" 98 4 58 0 152
"lncRNA_2560" 2 0 89 4 102
"lncRNA_2561" 2 2 4 2 89
"lncRNA_2562" 0 0 14 0 89
"lncRNA_2563" 9 5 0 11 24
"lncRNA_2564" 5 25 28 9 28
"lncRNA_2566" 30 0 13 6 56
"lncRNA_2567" 0 5 1 16 30
"lncRNA_2568" 4 0 37 45 9
"lncRNA_2569" 36 0 88 29 26
"lncRNA_2570" 16 490 2 622 793
"lncRNA_2571" 79 9 24 0 141
"lncRNA_2572" 14 0 30 2 88
"lncRNA_2573" 38 0 8 0 139
"lncRNA_2574" 5 0 0 24 2
"lncRNA_2575" 24 0 0 0 0
"lncRNA_2576" 181 6 51 16 342
"lncRNA_2577" 6 4 12 6 30
"lncRNA_2578" 43 0 11 10 115
"lncRNA_2579" 23 19 22 3 233
"lncRNA_2580" 0 0 0 38 4
"lncRNA_2581" 0 7 0 0 52
"lncRNA_2582" 0 0 0 0 7
"lncRNA_2583" 74 12 17 0 156
"lncRNA_2584" 22 0 2 0 0
"lncRNA_2585" 0 0 12 12 139
"lncRNA_2586" 64 134 20 40 102
"lncRNA_2587" 0 0 0 2 47
"lncRNA_2588" 0 0 0 1 46
"lncRNA_2589" 26 2 59 10 116
"lncRNA_2590" 0 0 12 12 33
"lncRNA_2591" 28 5 33 5 13
"lncRNA_2592" 28 1 3 26 18
"lncRNA_2593" 7 7 3 6 0
"lncRNA_2594" 0 19 9 0 89
"lncRNA_2595" 12 0 2 2 125
"lncRNA_2596" 10 0 17 0 38
"lncRNA_2597" 5 0 90 0 18
"lncRNA_2598" 0 3 51 0 0
"lncRNA_2599" 0 0 0 41 0
"lncRNA_2600" 0 0 0 28 0
"lncRNA_2601" 0 0 0 20 0
"lncRNA_2602" 2 0 25 0 5
"lncRNA_2603" 22 34 2 53 73
"lncRNA_2604" 9 0 23 0 4
"lncRNA_2605" 24 0 135 20 17
"lncRNA_2606" 0 2 59 0 60
"lncRNA_2607" 6 2 2 3 1
"lncRNA_2608" 0 0 13 0 0
"lncRNA_2609" 66 14 77 37 136
"lncRNA_2610" 27 14 23 8 11
"lncRNA_2611" 0 0 62 9 5
"lncRNA_2612" 77 4 24 8 32
"lncRNA_2613" 0 0 37 0 0
"lncRNA_2614" 2 0 2 0 8
"lncRNA_2615" 0 1 31 4 3
"lncRNA_2616" 6 0 88 15 0
"lncRNA_2617" 2 0 48 0 1
"lncRNA_2618" 3 0 60 2 0
"lncRNA_2619" 0 0 37 2 2
"lncRNA_2620" 0 20 0 0 0
"lncRNA_2621" 1 0 9 7 5
"lncRNA_2625" 71 54 0 24 83
"lncRNA_2626" 0 2 0 0 17
"lncRNA_2627" 0 0 20 0 17
"lncRNA_2628" 43 0 29 79 56
"lncRNA_2629" 0 7 5 0 2
"lncRNA_2630" 0 0 0 14 0
"lncRNA_2631" 0 0 25 0 47
"lncRNA_2632" 4 6 22 4 174
"lncRNA_2633" 16 15 51 6 276
"lncRNA_2634" 58 1 50 67 215
"lncRNA_2635" 65 0 16 0 0
"lncRNA_2636" 21 31 14 20 65
"lncRNA_2637" 3 0 0 0 8
"lncRNA_2638" 0 2 2 0 54
"lncRNA_2639" 0 1 39 0 77
"lncRNA_2640" 57 0 21 9 47
"lncRNA_2641" 2 0 10 0 89
"lncRNA_2642" 0 4 11 0 153
"lncRNA_2643" 0 0 0 0 38
"lncRNA_2644" 17 0 28 4 122
"lncRNA_2645" 0 0 26 0 25
"lncRNA_2646" 33 0 81 9 214
"lncRNA_2647" 1 0 4 0 98
"lncRNA_2648" 1 0 1 0 35
"lncRNA_2649" 1 1 7 0 11
"lncRNA_2650" 0 0 13 0 67
"lncRNA_2651" 2 0 0 0 28
"lncRNA_2653" 8 0 10 0 18
"lncRNA_2654" 0 0 4 0 19
"lncRNA_2655" 9 13 12 12 10
"lncRNA_2656" 2 0 69 4 98
"lncRNA_2657" 1 0 0 0 48
"lncRNA_2658" 7 5 7 12 4
"lncRNA_2659" 9 1 31 4 56
"lncRNA_2660" 1 0 0 0 16
"lncRNA_2662" 0 0 3 4 29
"lncRNA_2663" 0 7 33 2 62
"lncRNA_2664" 9 0 20 16 181
"lncRNA_2665" 28 0 34 2 138
"lncRNA_2666" 6 0 43 0 116
"lncRNA_2667" 1 0 0 1 8
"lncRNA_2668" 0 1 20 0 64
"lncRNA_2669" 9 0 53 8 140
"lncRNA_2670" 18 8 1 12 12
"lncRNA_2671" 12 0 50 4 54
"lncRNA_2672" 42 0 0 0 1
"lncRNA_2673" 39 0 117 0 254
"lncRNA_2674" 71 1 67 8 205
"lncRNA_2675" 13 0 19 8 65
"lncRNA_2677" 49 0 2 0 11
"lncRNA_2678" 2 2 11 0 65
"lncRNA_2679" 17 0 0 0 76
"lncRNA_2680" 44 0 34 2 35
"lncRNA_2681" 63 0 48 0 153
"lncRNA_2682" 3 0 16 0 71
"lncRNA_2683" 0 0 0 0 28
"lncRNA_2684" 0 0 2 1 31
"lncRNA_2685" 0 0 1 0 35
"lncRNA_2686" 0 0 3 0 187
"lncRNA_2687" 11 0 0 1 136
"lncRNA_2688" 0 0 0 0 6
"lncRNA_2689" 0 0 0 0 65
"lncRNA_2690" 0 0 0 0 53
"lncRNA_2691" 0 0 0 0 40
"lncRNA_2692" 3 0 0 0 66
"lncRNA_2693" 5 0 5 0 65
"lncRNA_2694" 0 0 0 0 30
"lncRNA_2695" 0 0 0 0 55
"lncRNA_2696" 0 0 0 0 22
"lncRNA_2697" 2 0 1 0 22
"lncRNA_2698" 21 0 4 0 47
"lncRNA_2699" 4 1 2 4 99
"lncRNA_2700" 0 0 0 0 25
"lncRNA_2701" 0 7 0 0 83
"lncRNA_2702" 0 0 0 0 43
"lncRNA_2703" 2 0 1 0 45
"lncRNA_2704" 1 0 2 0 32
"lncRNA_2705" 0 0 0 0 10
"lncRNA_2706" 0 0 0 0 7
"lncRNA_2707" 2 0 0 0 9
"lncRNA_2708" 0 0 0 0 29
"lncRNA_2709" 2 0 0 0 22
"lncRNA_2710" 0 0 0 0 6
"lncRNA_2711" 0 0 0 0 23
"lncRNA_2712" 0 0 1 0 11
"lncRNA_2713" 3 0 0 0 123
"lncRNA_2714" 0 0 0 0 28
"lncRNA_2716" 0 0 0 0 24
"lncRNA_2717" 3 0 1 0 92
"lncRNA_2718" 5 3 2 1 75
"lncRNA_2719" 8 0 0 0 51
"lncRNA_2720" 0 3 0 0 13
"lncRNA_2721" 21 0 34 6 119
"lncRNA_2722" 6 0 2 0 75
"lncRNA_2723" 2 0 1 2 9
"lncRNA_2724" 3 4 5 0 30
"lncRNA_2728" 6 0 9 0 134
"lncRNA_2736" 1 1 2 0 9
"lncRNA_2737" 7 4 10 6 72
"lncRNA_2738" 57 6 1 0 19
"lncRNA_2739" 66 95 80 103 199
"lncRNA_2740" 10 2 1 61 47
"lncRNA_2741" 18 0 41 2 9
"lncRNA_2742" 15 4311 22 392 13
"lncRNA_2743" 156 101 64 103 214
"lncRNA_2744" 57 4 44 4 160
"lncRNA_2745" 79 25 88 29 208
"lncRNA_2746" 37 2 43 4 892
"lncRNA_2747" 1 38 5 10 15
"lncRNA_2748" 78 22 46 32 42
"lncRNA_2749" 12348 3913 4479 18793 7485
"lncRNA_2750" 61 78 43 79 39
"lncRNA_2751" 0 4 0 0 6
"lncRNA_2753" 17 0 132 3 98
"lncRNA_2754" 90 117 113 63 285
"lncRNA_2757" 21 11 16 12 14
"lncRNA_2758" 30 92 94 33 215
"lncRNA_2759" 0 0 7 1 42
"lncRNA_2760" 0 238 58 89 216
"lncRNA_2761" 0 0 26 44 1
"lncRNA_2762" 5 0 17 9 76
"lncRNA_2763" 36 25 14 14 83
"lncRNA_2764" 9 5 2 2 11
"lncRNA_2765" 2 0 22 29 21
"lncRNA_2766" 590 138 485 164 312
"lncRNA_2771" 19 2 14 2 43
"lncRNA_2776" 190 2 0 11 17
"lncRNA_2777" 13 1 1 0 22
"lncRNA_2780" 12 17 6 30 17
"lncRNA_2781" 77 8 32 39 45
"lncRNA_2783" 20 1 18 35 31
"lncRNA_2784" 61 42 23 12 31
"lncRNA_2785" 0 0 0 0 132
"lncRNA_2786" 24 8 23 13 73
"lncRNA_2787" 260 164 193 101 189
"lncRNA_2788" 1527 1146 590 2079 2405
"lncRNA_2789" 707 827 908 1844 226
"lncRNA_2790" 11 0 4 0 16
"lncRNA_2794" 40 11 51 159 158
"lncRNA_2795" 13 27 9 3 2
"lncRNA_2796" 12 53 277 8 109
"lncRNA_2797" 61 26 49 30 47
"lncRNA_2798" 0 14 20 0 3
"lncRNA_2799" 68 111 0 57 114
"lncRNA_2800" 0 18 24 0 8
"lncRNA_2805" 47 19 63 21 205
"lncRNA_2808" 1500 251 348 326 105
"lncRNA_2809" 56 19 169 7 276
"lncRNA_2811" 0 2 24 18 1
"lncRNA_2812" 0 0 9 0 6
"lncRNA_2827" 420 495 93 453 246
"lncRNA_2828" 228 466 63 147 43
"lncRNA_2829" 130 947 33 735 866
"lncRNA_2830" 87 4 1 1 348
"lncRNA_2837" 2 54 11 987 57
"lncRNA_2838" 332 738 167 1391 607
"lncRNA_2841" 43 29 74 337 44
"lncRNA_2844" 7 16 19 50 9
"lncRNA_2845" 0 6 3 1 26
"lncRNA_2846" 1340 1531 663 2014 2335
"lncRNA_2847" 0 40 0 40 0
"lncRNA_2848" 63 46 14 103 16
"lncRNA_2849" 27 10 5 16 44
"lncRNA_2850" 3 10 42 32 74
"lncRNA_2851" 4 9 1 34 12
"lncRNA_2852" 48 76 54 77 91
"lncRNA_2855" 102 57 37 183 21
"lncRNA_2859" 538 364 120 276 572
"lncRNA_2860" 250 9 2 168 40
"lncRNA_2861" 6 58 16 139 12
"lncRNA_2862" 5 652 48 187 129
"lncRNA_2863" 3386 2665 1998 2428 2353
"lncRNA_2866" 21282 26784 18238 22839 20717
"lncRNA_2867" 14 35 0 0 24
"lncRNA_2868" 0 6 19 18 8
"lncRNA_2870" 4 57 49 5 20
"lncRNA_2871" 291 172 113 246 258
"lncRNA_2875" 58 0 0 2 146
"lncRNA_2876" 38 0 45 9 163
"lncRNA_2877" 16 0 6 42 24
"lncRNA_2879" 40 84 51 81 55
"lncRNA_2880" 175 127 138 63 133
"lncRNA_2884" 8 0 5 2 24
"lncRNA_2885" 5 11 1 0 24
"lncRNA_2886" 2 1 1 3 8
"lncRNA_2888" 3 0 1 4 36
"lncRNA_2890" 0 0 8 0 19
"lncRNA_2891" 3 0 2 1 15
"lncRNA_2892" 1 0 1 0 18
"lncRNA_2893" 0 0 0 0 16
"lncRNA_2894" 8 0 2 2 26
"lncRNA_2895" 0 0 0 1 20
"lncRNA_2896" 84 2 35 14 558
"lncRNA_2897" 4 0 21 0 117
"lncRNA_2898" 0 0 2 0 7
"lncRNA_2900" 3 1 2 0 22
"lncRNA_2902" 1 0 0 0 9
"lncRNA_2904" 4 0 2 0 13
"lncRNA_2905" 0 0 19 3 4
"lncRNA_2906" 8 0 3 0 2
"lncRNA_2907" 0 0 2 1 7
"lncRNA_2911" 2 0 11 1 76
"lncRNA_2918" 0 0 0 0 7
"lncRNA_2919" 0 0 12 1 15
"lncRNA_2920" 7 0 3 1 29
"lncRNA_2921" 8 0 5 1 7
"lncRNA_2927" 2 0 15 3 35
"lncRNA_2932" 34 1 17 0 9
"lncRNA_2933" 3 0 3 2 8
"lncRNA_2935" 26 2 24 0 158
"lncRNA_2936" 10 0 19 11 58
"lncRNA_2937" 1 0 3 1 31
"lncRNA_2940" 2 0 2 1 53
"lncRNA_2941" 0 0 0 1 7
"lncRNA_2942" 21 0 19 1 37
"lncRNA_2945" 1 0 1 0 33
"lncRNA_2951" 16 0 15 2 118
"lncRNA_2952" 10 2 22 1 57
"lncRNA_2953" 42 0 50 7 265
"lncRNA_2954" 15 9 12 0 20
"lncRNA_2955" 7 0 22 0 50
"lncRNA_2956" 28 0 27 5 183
"lncRNA_2957" 52 22 16 13 215
"lncRNA_2958" 83 5 137 20 520
