#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
transcript::ntLink_8:6776969-6777253	284	41	0.36209	9.69251537322998	1	0.0177061	noncoding
transcript::ntLink_8:6794756-6795022	266	17	0.39682	5.940947914123535	1	0.00385192	noncoding
transcript::ntLink_8:6818519-6819320	801	70	0.33848	9.79888820648193	1	0.0492266	noncoding
transcript::ntLink_8:6833956-6834599	643	51	0.32455999999999996	9.138022804260256	1	0.0196065	noncoding
transcript::ntLink_8:6836200-6837039	839	39	0.31543	9.38513011932373	1	0.0131802	noncoding
transcript::ntLink_8:6853399-6853607	208	19	0.46382	5.2654733657836905	1	0.00704866	noncoding
transcript::ntLink_8:6854890-6855295	405	23	0.42810000000000004	10.834443855285645	1	0.0175415	noncoding
transcript::ntLink_8:6918495-6919514	1019	81	0.43115	4.546744346618653	1	0.41764	noncoding
transcript::ntLink_8:6931412-6931637	225	20	0.41265	6.520876121520996	-1	0.0155002	noncoding
transcript::ntLink_8:6936858-6939127	2269	272	0.35079	8.916638374328613	1	0.99777	coding
transcript::ntLink_8:6946208-6946453	245	15	0.41045	7.9536741256713865	1	0.00381761	noncoding
transcript::ntLink_8:6949950-6950404	454	45	0.36661	6.214457130432128	1	0.0156887	noncoding
transcript::ntLink_8:6963762-6964216	454	32	0.31862999999999997	6.493934440612793	1	0.00659995	noncoding
transcript::ntLink_8:6971941-6972831	890	69	0.43485	10.345902442932129	1	0.153051	noncoding
transcript::ntLink_8:6974625-6975457	832	34	0.31072999999999995	9.515291786193849	1	0.0115588	noncoding
transcript::ntLink_8:6980092-6980602	510	83	0.37366	10.229923820495603	1	0.118311	noncoding
transcript::ntLink_8:6982939-6983223	284	31	0.44107	6.508939933776855	1	0.0111419	noncoding
transcript::ntLink_8:7006731-7007147	416	25	0.29518999999999995	7.835052299499513	-1	0.11783	noncoding
transcript::ntLink_8:7016607-7017346	739	43	0.31158	9.786381340026853	1	0.017002	noncoding
transcript::ntLink_8:7019638-7020716	1078	46	0.38083999999999996	4.591988182067872	1	0.0370575	noncoding
transcript::ntLink_8:7021116-7021945	829	59	0.39431	11.637139701843264	1	0.0538602	noncoding
transcript::ntLink_8:7054261-7056522	2261	81	0.34504	10.104017066955567	1	0.0799877	noncoding
transcript::ntLink_8:7061824-7062153	329	36	0.41744000000000003	8.802529335021976	1	0.016557	noncoding
transcript::ntLink_8:7067258-7067558	300	44	0.40308	9.587625312805173	1	0.0270729	noncoding
transcript::ntLink_8:7126126-7126403	277	25	0.39026	10.90323162078857	1	0.0138712	noncoding
transcript::ntLink_8:7140840-7141313	473	69	0.38081	8.325076484680178	1	0.0582522	noncoding
transcript::ntLink_8:7161727-7162879	1152	43	0.36561	11.165940284729004	1	0.0251267	noncoding
transcript::ntLink_8:7200998-7201485	487	34	0.34955	6.796772575378417	1	0.00718233	noncoding
transcript::ntLink_8:7225154-7225827	673	67	0.37909	10.762948417663573	1	0.0686304	noncoding
transcript::ntLink_8:7226111-7227682	1571	70	0.30588000000000004	10.953259086608885	1	0.0452829	noncoding
transcript::ntLink_8:7234343-7234712	369	20	0.36238	11.999967765808105	1	0.0106282	noncoding
transcript::ntLink_8:7239007-7239208	201	28	0.40665	9.185149192810059	1	0.0110623	noncoding
transcript::ntLink_8:7251008-7251345	337	48	0.36787000000000003	10.573346900939939	1	0.0293947	noncoding
transcript::ntLink_8:7284837-7285175	338	14	0.41265	4.0500284194946286	1	0.00910242	noncoding
transcript::ntLink_8:7287770-7288136	366	20	0.37779999999999997	7.728136253356933	1	0.00403755	noncoding
transcript::ntLink_8:7289631-7290167	536	52	0.35858999999999996	11.71785411834717	1	0.0312481	noncoding
transcript::ntLink_8:7316248-7318337	2089	51	0.3373	11.641974830627444	1	0.0284869	noncoding
transcript::ntLink_8:7320051-7320916	865	50	0.32462	10.929986000061035	1	0.0271844	noncoding
transcript::ntLink_8:7322082-7324869	2787	64	0.2962	10.819164848327638	1	0.0380674	noncoding
transcript::ntLink_8:7329789-7330948	1159	82	0.36282	9.468423271179201	1	0.0958316	noncoding
transcript::ntLink_8:7346622-7347224	602	51	0.31356	9.390738868713381	1	0.0202317	noncoding
transcript::ntLink_8:7353534-7354453	919	94	0.34508	8.596939659118654	1	0.121459	noncoding
transcript::ntLink_8:7357070-7358141	1071	48	0.3505400000000001	10.15597858428955	1	0.024725	noncoding
transcript::ntLink_8:7363987-7364549	562	31	0.38103000000000004	8.363628578186038	1	0.0084758	noncoding
transcript::ntLink_8:7371959-7373364	1405	81	0.35384000000000004	9.624178886413574	1	0.0845822	noncoding
transcript::ntLink_8:7384634-7385216	582	49	0.35622	7.733479118347168	1	0.0164448	noncoding
transcript::ntLink_8:7385447-7385654	207	20	0.31555	8.500108146667483	1	0.00482474	noncoding
transcript::ntLink_8:7441439-7444440	3001	86	0.43692000000000003	10.362406349182127	1	0.310295	noncoding
transcript::ntLink_8:7456377-7457164	787	50	0.42433	9.690839195251463	1	0.0477273	noncoding
transcript::ntLink_8:7457937-7459184	1247	54	0.2972	10.50668659210205	-1	0.182517	noncoding
transcript::ntLink_8:7469227-7469641	414	59	0.26558000000000004	9.352509117126463	-1	0.175355	noncoding
transcript::ntLink_8:7489221-7489794	573	75	0.36497	6.8870328903198255	1	0.0701255	noncoding
transcript::ntLink_8:7490654-7491133	479	57	0.40313000000000004	10.45356464385986	1	0.0584528	noncoding
transcript::ntLink_8:7491838-7492799	961	41	0.39287	10.294972419738766	1	0.0252965	noncoding
transcript::ntLink_8:7494518-7495333	815	38	0.42837	6.88924961090088	1	0.0154366	noncoding
transcript::ntLink_8:7516967-7517401	434	12	0.3299	5.999321556091308	1	1.75607e-05	noncoding
transcript::ntLink_8:7527754-7528779	1025	49	0.36953	5.41024227142334	1	0.026348	noncoding
transcript::ntLink_8:7533553-7533779	226	58	0.34563999999999995	9.96618366241455	1	0.0339392	noncoding
transcript::ntLink_8:7533982-7534239	257	19	0.49006	9.387450981140137	1	0.0207142	noncoding
transcript::ntLink_8:7539555-7541939	2384	88	0.31601	9.245169258117674	1	0.0736056	noncoding
transcript::ntLink_8:7547490-7547715	225	10	0.32341	5.75320873260498	1	1.66256e-05	noncoding
transcript::ntLink_8:7569050-7569940	890	34	0.31903000000000004	6.796658897399902	1	0.00706399	noncoding
transcript::ntLink_8:7575025-7576342	1317	28	0.28329000000000004	9.302739524841307	1	0.0102111	noncoding
transcript::ntLink_8:7612247-7613117	870	123	0.46338999999999997	10.629434394836426	1	0.855266	coding
transcript::ntLink_8:7619580-7622417	2837	37	0.34665	9.890755653381348	1	0.0148752	noncoding
transcript::ntLink_8:7625701-7626442	741	38	0.41755	4.830996131896971	1	0.0279432	noncoding
transcript::ntLink_8:7673711-7674082	371	28	0.39694999999999997	9.185149192810059	1	0.01027	noncoding
transcript::ntLink_8:7675963-7677235	1272	25	0.32921	8.36614284515381	1	0.00552908	noncoding
transcript::ntLink_8:7685837-7686616	779	41	0.38364	11.047834205627442	1	0.0259018	noncoding
transcript::ntLink_8:7690477-7691405	928	46	0.42769999999999997	6.528947257995605	-1	0.0219246	noncoding
transcript::ntLink_8:7692500-7693073	573	81	0.32615000000000005	10.554651069641114	-1	0.17435	noncoding
transcript::ntLink_8:7703022-7705436	2414	57	0.29519	8.710339546203613	-1	0.154265	noncoding
transcript::ntLink_8:7707141-7707667	526	62	0.34445000000000003	8.977754402160645	1	0.0329625	noncoding
transcript::ntLink_8:7710817-7712117	1300	51	0.33289	9.236337089538573	1	0.020686	noncoding
transcript::ntLink_8:7715124-7715402	278	29	0.37207	5.22210521697998	1	0.0086698	noncoding
transcript::ntLink_8:7754213-7755262	1049	86	0.34774	9.434448432922363	1	0.0946244	noncoding
transcript::ntLink_8:7760091-7762477	2386	51	0.33565	11.641974830627444	1	0.0283884	noncoding
transcript::ntLink_8:7764041-7765268	1227	50	0.36251	10.929986000061035	1	0.0316344	noncoding
transcript::ntLink_8:7785430-7786446	1016	29	0.34491000000000005	11.999967765808105	1	0.0143087	noncoding
transcript::ntLink_8:7795568-7795987	419	44	0.41517	9.445536994934084	1	0.0296213	noncoding
transcript::ntLink_8:7796277-7797101	824	65	0.36208	9.96334705352783	1	0.0506601	noncoding
transcript::ntLink_8:7802429-7803226	797	94	0.32582	8.596939659118654	1	0.0986324	noncoding
transcript::ntLink_8:7853976-7855084	1108	74	0.35700999999999994	10.007121086120605	1	0.0690621	noncoding
transcript::ntLink_8:7871459-7872440	981	54	0.36246999999999996	6.145852470397949	1	0.0257963	noncoding
transcript::ntLink_8:7872710-7873450	740	24	0.33808	9.303964424133298	1	0.00718947	noncoding
transcript::ntLink_8:7902449-7902727	278	0	0.37942	0.0	-1	9.3981e-06	noncoding
transcript::ntLink_8:7903911-7904259	348	20	0.3423	11.21964244842529	1	0.0110651	noncoding
transcript::ntLink_8:7904921-7905806	885	26	0.34738	8.344481468200684	1	0.00578277	noncoding
transcript::ntLink_8:7918013-7918364	351	20	0.37341	9.301901435852049	1	0.00639428	noncoding
transcript::ntLink_8:7919198-7919584	386	41	0.38217	10.294972419738766	1	0.0232403	noncoding
transcript::ntLink_8:7921834-7922239	405	71	0.39779000000000003	7.929305076599122	1	0.0759358	noncoding
transcript::ntLink_8:7928399-7928673	274	15	0.31816	8.253581047058105	-1	0.096761	noncoding
transcript::ntLink_8:7931432-7931804	372	12	0.41057000000000005	5.999321556091308	1	0.00302373	noncoding
transcript::ntLink_8:7941648-7941907	259	19	0.47422000000000003	9.387450981140137	1	0.0161793	noncoding
transcript::ntLink_8:7973004-7973337	333	24	0.39337999999999995	10.06050090789795	1	0.0110321	noncoding
transcript::ntLink_8:7979173-7980228	1055	28	0.36117	9.302932929992675	1	0.00886507	noncoding
transcript::ntLink_8:8017435-8018354	919	39	0.36714	4.298016929626464	1	0.0248785	noncoding
transcript::ntLink_8:8021485-8021690	205	19	0.41481	5.711318397521972	1	0.00527233	noncoding
transcript::ntLink_8:8022191-8023830	1639	45	0.41613	4.480924797058106	1	0.0540462	noncoding
transcript::ntLink_8:8027495-8027823	328	5	0.42311	8.500108146667483	1	0.00278332	noncoding
transcript::ntLink_8:8048582-8049374	792	38	0.37072	9.1848913192749	1	0.0141038	noncoding
transcript::ntLink_8:8056653-8057404	751	53	0.35111	4.556463813781738	1	0.0436947	noncoding
transcript::ntLink_8:8071485-8072060	575	41	0.41475000000000006	8.476448249816897	1	0.0194513	noncoding
transcript::ntLink_8:8189075-8189475	400	47	0.34031	4.749261665344237	1	0.0262151	noncoding
transcript::ntLink_8:8192358-8193367	1009	38	0.3536	7.846463203430177	1	0.00947586	noncoding
transcript::ntLink_8:8198101-8199576	1475	56	0.29178000000000004	5.935377693176269	1	0.0280724	noncoding
transcript::ntLink_8:8206938-8207324	386	125	0.37548000000000004	9.399055290222169	-1	0.142905	noncoding
transcript::ntLink_8:8249847-8250154	307	13	0.36829	7.9752710342407225	-1	0.0406205	noncoding
transcript::ntLink_8:8278257-8279473	1216	88	0.40511	6.71435604095459	1	0.218692	noncoding
transcript::ntLink_8:8301836-8302120	284	19	0.37814	7.858583259582519	-1	0.0356513	noncoding
transcript::ntLink_8:8317538-8317818	280	20	0.41096	4.0500284194946286	1	0.0134236	noncoding
transcript::ntLink_8:8390674-8391381	707	33	0.38285	5.936514472961425	1	0.00935167	noncoding
transcript::ntLink_8:8395840-8396167	327	77	0.28591	6.492399787902832	-1	0.119598	noncoding
transcript::ntLink_8:8403790-8404164	374	40	0.30832	11.700254249572755	1	0.0219459	noncoding
transcript::ntLink_8:8410705-8411102	397	72	0.41313	8.491275978088382	-1	0.0603987	noncoding
transcript::ntLink_8:8412353-8412669	316	30	0.39266	9.49814319610596	-1	0.0759304	noncoding
transcript::ntLink_8:8427227-8427848	621	60	0.37035999999999997	7.682437705993654	1	0.0320624	noncoding
transcript::ntLink_8:8430266-8430556	290	17	0.36824999999999997	8.93900890350342	-1	0.0680142	noncoding
transcript::ntLink_8:8476868-8477193	325	36	0.37348000000000003	10.931339836120607	1	0.019843	noncoding
transcript::ntLink_8:8478614-8480782	2168	58	0.29507999999999995	6.512634468078613	1	0.0247794	noncoding
transcript::ntLink_8:8490217-8490595	378	48	0.45297000000000004	9.778645133972166	1	0.0668206	noncoding
transcript::ntLink_8:8515946-8516706	760	52	0.4012	9.723266792297363	1	0.0403098	noncoding
transcript::ntLink_8:8529262-8530568	1306	89	0.37952	9.641198539733885	1	0.156607	noncoding
transcript::ntLink_8:8568765-8569991	1226	81	0.34096	10.73645191192627	1	0.0776813	noncoding
transcript::ntLink_8:8572349-8573325	976	51	0.37649	6.697361183166504	1	0.0218472	noncoding
transcript::ntLink_8:8579849-8581226	1377	88	0.37097	5.993637657165528	1	0.183888	noncoding
transcript::ntLink_8:8596175-8597772	1597	92	0.32308	5.356415748596191	1	0.187999	noncoding
transcript::ntLink_8:8621100-8621564	464	42	0.41864999999999997	10.063015174865722	1	0.0328307	noncoding
transcript::ntLink_8:8629238-8630570	1332	65	0.41164	10.101309394836424	-1	0.112722	noncoding
transcript::ntLink_8:8666603-8667644	1041	71	0.43835999999999997	11.451599693298341	1	0.171534	noncoding
transcript::ntLink_8:8670753-8671170	417	35	0.48296000000000006	8.508940315246583	1	0.0289828	noncoding
transcript::ntLink_8:8671756-8673255	1499	38	0.2671	10.10569324493408	1	0.0204218	noncoding
transcript::ntLink_8:8676703-8677953	1250	102	0.38231	9.124484443664553	1	0.261902	noncoding
transcript::ntLink_8:8708073-8708470	397	101	0.30709	8.882276725769042	1	0.105252	noncoding
transcript::ntLink_8:8711524-8711801	277	12	0.3922399999999999	4.0500284194946286	1	0.00653497	noncoding
transcript::ntLink_8:8729426-8731186	1760	58	0.32626	5.446391868591308	1	0.0335835	noncoding
transcript::ntLink_8:8740358-8741057	699	30	0.38629	10.09744129180908	1	0.0140368	noncoding
transcript::ntLink_8:8759572-8760536	964	92	0.2909	5.356415748596191	1	0.184001	noncoding
transcript::ntLink_8:8761546-8762074	528	69	0.30957999999999997	9.648418998718263	1	0.0387843	noncoding
transcript::ntLink_8:8762502-8762777	275	15	0.40334000000000003	4.207074546813964	1	0.00800829	noncoding
transcript::ntLink_8:8772640-8774370	1730	105	0.36155	11.61599407196045	1	0.169689	noncoding
transcript::ntLink_8:8775285-8776353	1068	72	0.39021	9.834023475646973	1	0.0897468	noncoding
transcript::ntLink_8:8778328-8779187	859	42	0.33699	10.063015174865722	1	0.0183158	noncoding
transcript::ntLink_8:8840308-8840554	246	46	0.39705	10.106337928771971	1	0.0316956	noncoding
transcript::ntLink_8:8843506-8843726	220	33	0.29453	9.09850368499756	1	0.0103725	noncoding
transcript::ntLink_8:8853957-8854491	534	20	0.39472999999999997	10.294907951354979	-1	0.102295	noncoding
transcript::ntLink_8:8854768-8857205	2437	419	0.36271	7.474577522277833	-1	0.626001	coding
transcript::ntLink_8:8859332-8861202	1870	55	0.3065	9.991906547546389	1	0.0262052	noncoding
transcript::ntLink_8:8861538-8864382	2844	64	0.34294	9.298613548278809	1	0.0373915	noncoding
transcript::ntLink_8:8866256-8867313	1057	68	0.35867000000000004	5.7918592453002935	1	0.0610647	noncoding
transcript::ntLink_8:8869761-8870653	892	67	0.38159	8.517450141906739	1	0.0542928	noncoding
transcript::ntLink_8:8899550-8900196	646	101	0.43602	9.761174201965332	1	0.481432	noncoding
transcript::ntLink_8:8903894-8905079	1185	34	0.28384	9.901135063171385	1	0.0147949	noncoding
transcript::ntLink_8:8908839-8909467	628	61	0.32691	6.519682502746583	1	0.0278296	noncoding
transcript::ntLink_8:8962755-8964819	2064	175	0.29793	7.0040075302124025	1	0.795112	coding
transcript::ntLink_8:9015442-9016906	1464	92	0.3541	5.356415748596191	1	0.238361	noncoding
transcript::ntLink_8:9017501-9018085	584	68	0.44521000000000005	9.416590690612793	1	0.146173	noncoding
transcript::ntLink_8:9036395-9036890	495	94	0.44914000000000004	10.15456027984619	1	0.466982	noncoding
transcript::ntLink_8:9039213-9039735	522	133	0.30298	10.471164512634278	1	0.216138	noncoding
transcript::ntLink_8:9046504-9046734	230	43	0.36021	11.568867683410648	1	0.0240308	noncoding
transcript::ntLink_8:9052796-9053963	1167	54	0.28692	5.57285861968994	1	0.0315873	noncoding
transcript::ntLink_8:9056016-9056786	770	49	0.28461000000000003	9.495564460754395	1	0.0200263	noncoding
transcript::ntLink_8:9063311-9063705	394	48	0.27690000000000003	9.381648826599118	-1	0.179724	noncoding
transcript::ntLink_8:9064417-9064853	436	24	0.41555000000000003	9.782061958312983	1	0.0119614	noncoding
transcript::ntLink_8:9065814-9066298	484	34	0.38368	10.545754432678223	1	0.0183087	noncoding
transcript::ntLink_8:9110432-9110665	233	32	0.42813	9.185471534729004	1	0.0168121	noncoding
transcript::ntLink_8:9120598-9122204	1606	79	0.29927000000000004	10.349706077575682	1	0.0541499	noncoding
transcript::ntLink_8:9139197-9139692	495	94	0.44914000000000004	10.15456027984619	1	0.466982	noncoding
transcript::ntLink_8:9141859-9142517	658	103	0.34192999999999996	10.476064109802245	1	0.159037	noncoding
transcript::ntLink_8:9151929-9152136	207	13	0.41376999999999997	5.818516731262207	1	0.00344325	noncoding
transcript::ntLink_8:9156813-9157138	325	5	0.41286	4.0500284194946286	1	0.00495721	noncoding
transcript::ntLink_8:9158678-9159175	497	33	0.39458	7.823512458801271	1	0.00924938	noncoding
transcript::ntLink_8:9171824-9172040	216	9	0.41481999999999997	8.344739341735842	1	0.00312938	noncoding
transcript::ntLink_8:9175989-9176221	232	35	0.43086	9.522834587097169	1	0.0228155	noncoding
transcript::ntLink_8:9177351-9177609	258	24	0.32072	9.782061958312983	1	0.00874848	noncoding
transcript::ntLink_8:9178099-9179063	964	47	0.33085	11.306159019470215	1	0.0256407	noncoding
transcript::ntLink_8:9195930-9196636	706	29	0.35123000000000004	9.93027477264404	1	0.0110857	noncoding
transcript::ntLink_8:9200431-9201040	609	61	0.32691	6.519682502746583	1	0.0278296	noncoding
transcript::ntLink_8:9207030-9207679	649	41	0.29954	9.622825050354006	1	0.0154505	noncoding
transcript::ntLink_8:9218213-9219344	1131	58	0.29351	5.446391868591308	1	0.0377025	noncoding
transcript::ntLink_8:9232870-9234057	1187	145	0.33112	6.379062843322754	1	0.70908	coding
transcript::ntLink_8:9234557-9234785	228	0	0.41105	0.0	-1	0.00765838	noncoding
transcript::ntLink_8:9293495-9294302	807	99	0.37102999999999997	10.199172401428221	1	0.204044	noncoding
transcript::ntLink_8:9297561-9298018	457	63	0.42924	9.302675056457517	1	0.089214	noncoding
transcript::ntLink_8:9307620-9307958	338	11	0.28312	8.887176322937016	1	0.00516851	noncoding
transcript::ntLink_8:9333499-9333906	407	55	0.35311	9.178122138977052	1	0.0269974	noncoding
transcript::ntLink_8:9336789-9337315	526	90	0.38836	5.522612953186035	-1	0.038648	noncoding
transcript::ntLink_8:9338157-9338358	201	51	0.39744	6.697759056091309	-1	0.0271994	noncoding
transcript::ntLink_8:9339552-9340362	810	43	0.37578999999999996	7.731035041809082	1	0.0137554	noncoding
transcript::ntLink_8:9348496-9348750	254	38	0.2806	5.708987998962402	-1	0.083996	noncoding
transcript::ntLink_8:9352779-9353032	253	76	0.38521000000000005	8.863838768005369	-1	0.0845366	noncoding
transcript::ntLink_8:9368107-9369345	1238	78	0.34082999999999997	6.104360008239746	1	0.0795913	noncoding
transcript::ntLink_8:9373473-9374677	1204	61	0.27740000000000004	6.000401496887206	1	0.0398805	noncoding
transcript::ntLink_8:9379076-9379332	256	30	0.39515	10.332235145568848	1	0.0158584	noncoding
transcript::ntLink_8:9457126-9457431	305	55	0.41446000000000005	5.053804969787596	1	0.0705855	noncoding
transcript::ntLink_8:9467314-9467975	661	38	0.33199	10.59197826385498	1	0.0178722	noncoding
transcript::ntLink_8:9511057-9511526	469	58	0.39249000000000006	9.899716758728026	1	0.0501284	noncoding
transcript::ntLink_8:9517106-9519147	2041	56	0.28101	9.392930793762208	1	0.0243397	noncoding
transcript::ntLink_8:9538483-9538967	484	16	0.29705	5.752981376647949	1	0.00419534	noncoding
transcript::ntLink_8:9543676-9544108	432	27	0.30291	11.000127601623536	1	0.0151968	noncoding
transcript::ntLink_8:9551742-9552157	415	52	0.36912	6.508144187927246	1	0.0224111	noncoding
transcript::ntLink_8:9567213-9567669	456	51	0.46038	10.129159736633298	1	0.0977116	noncoding
transcript::ntLink_8:9589480-9589728	248	25	0.32776000000000005	11.165940284729004	-1	0.194551	noncoding
transcript::ntLink_8:9600986-9601567	581	26	0.37615	4.0500284194946286	1	0.0138842	noncoding
transcript::ntLink_8:9615874-9616985	1111	60	0.38775	7.8659971237182615	1	0.0381522	noncoding
transcript::ntLink_8:9619008-9619977	969	62	0.35207	5.114565849304199	1	0.0552165	noncoding
transcript::ntLink_8:9625907-9627278	1371	86	0.32716	9.885984992980958	1	0.0789834	noncoding
transcript::ntLink_8:9633780-9634061	281	23	0.41087	5.587466239929199	-1	0.0134389	noncoding
transcript::ntLink_8:9636120-9636384	264	10	0.37007	8.497787284851075	1	0.00290152	noncoding
transcript::ntLink_8:9637822-9642726	4904	164	0.31596	5.101663398742674	1	0.928672	coding
transcript::ntLink_8:9664646-9664892	246	69	0.44684	6.808367729187012	-1	0.0325522	noncoding
transcript::ntLink_8:9665838-9666608	770	37	0.41348	5.876663017272949	1	0.0156521	noncoding
transcript::ntLink_8:9675778-9676407	629	45	0.33525	6.504335975646971	1	0.0126729	noncoding
transcript::ntLink_8:9710656-9713309	2653	111	0.32729	11.999967765808105	1	0.111849	noncoding
transcript::ntLink_8:9719575-9722875	3300	72	0.29367000000000004	7.836986351013184	1	0.0359393	noncoding
transcript::ntLink_8:9741482-9741830	348	18	0.31413	6.511270332336425	1	0.00338522	noncoding
transcript::ntLink_8:9759773-9760139	366	37	0.29369	5.87689037322998	1	0.0115878	noncoding
transcript::ntLink_8:9787027-9787803	776	137	0.42084	8.841790580749514	1	0.826337	coding
transcript::ntLink_8:9800399-9800630	231	5	0.40327	5.275022315979004	1	1.62335e-05	noncoding
transcript::ntLink_8:9805171-9805509	338	29	0.40240000000000004	7.846398735046388	1	0.00785046	noncoding
transcript::ntLink_8:9813645-9814470	825	54	0.36573	10.843082618713382	1	0.0373084	noncoding
transcript::ntLink_8:9815402-9815758	356	62	0.34246999999999994	6.885896110534668	1	0.0296661	noncoding
transcript::ntLink_8:9870795-9872089	1294	27	0.32533999999999996	8.275629234313968	1	0.00591278	noncoding
transcript::ntLink_8:9875158-9875518	360	78	0.31894	9.974435615539551	1	0.0571169	noncoding
transcript::ntLink_8:9878458-9878736	278	22	0.40696	7.975980186462403	1	0.00559471	noncoding
transcript::ntLink_8:9886525-9887153	628	58	0.40678000000000003	9.351671028137208	1	0.0529722	noncoding
transcript::ntLink_8:9897945-9898271	326	30	0.38293	11.999967765808105	1	0.0154431	noncoding
transcript::ntLink_8:9899378-9900986	1608	42	0.31645	4.7486364364624025	1	0.0199492	noncoding
transcript::ntLink_8:9910647-9911241	594	46	0.35182	10.303804588317867	1	0.0237557	noncoding
transcript::ntLink_8:9919843-9920062	219	29	0.44249999999999995	11.999967765808105	1	0.027604	noncoding
transcript::ntLink_8:9943045-9943260	215	0	0.41539000000000004	0.0	-1	0.00951202	noncoding
transcript::ntLink_8:9947270-9947517	247	13	0.36736	7.976431465148926	-1	0.0411655	noncoding
transcript::ntLink_8:9964163-9964740	577	27	0.32618	10.461171913146973	1	0.0120487	noncoding
transcript::ntLink_8:9966541-9967857	1316	117	0.35458	11.587305641174318	1	0.216951	noncoding
transcript::ntLink_8:9976031-9976479	448	40	0.41266	5.304237556457519	1	0.0237027	noncoding
transcript::ntLink_8:9978155-9979066	911	23	0.37489	10.036712074279784	1	0.00954875	noncoding
transcript::ntLink_8:9979485-9979792	307	64	0.37378	5.966809654235839	1	0.0531656	noncoding
transcript::ntLink_8:10024574-10025032	458	68	0.37572000000000005	9.445343589782716	1	0.0609103	noncoding
transcript::ntLink_8:10040388-10040616	228	30	0.47973	11.999967765808105	1	0.0664205	noncoding
transcript::ntLink_8:10070792-10071306	514	29	0.43007	8.517256736755371	1	0.011648	noncoding
transcript::ntLink_8:10086434-10087698	1264	90	0.40056	8.436606788635256	1	0.199698	noncoding
transcript::ntLink_8:10101846-10102874	1028	103	0.32296	10.15539836883545	1	0.129793	noncoding
transcript::ntLink_8:10105496-10105739	243	8	0.3713	5.27274875640869	1	1.63152e-05	noncoding
transcript::ntLink_8:10122881-10123501	620	60	0.28299	9.917961311340331	1	0.0300991	noncoding
transcript::ntLink_8:10169197-10169576	379	118	0.37496999999999997	9.475192451477053	-1	0.140584	noncoding
transcript::ntLink_8:10218600-10218849	249	18	0.42806	4.136935234069824	1	0.012587	noncoding
transcript::ntLink_8:10295932-10296167	235	6	0.41355	5.275022315979004	-1	0.00975847	noncoding
transcript::ntLink_8:10301263-10301464	201	12	0.36768999999999996	11.999967765808105	-1	0.182973	noncoding
transcript::ntLink_8:10367341-10367546	205	4	0.42559	5.275022315979004	1	1.84793e-05	noncoding
transcript::ntLink_8:10377680-10377957	277	4	0.36035	5.275022315979004	1	9.25766e-06	noncoding
transcript::ntLink_8:10378387-10378602	215	4	0.41813	5.275022315979004	1	1.70878e-05	noncoding
transcript::ntLink_8:10454955-10455189	234	9	0.3861	11.698964881896973	1	0.00757158	noncoding
transcript::ntLink_8:10531302-10531613	311	8	0.4138	11.999967765808105	-1	0.152743	noncoding
transcript::ntLink_8:10552778-10553007	229	9	0.35441	11.999967765808105	1	0.00767112	noncoding
transcript::ntLink_8:10604492-10604719	227	4	0.38242	5.275022315979004	1	1.10524e-05	noncoding
transcript::ntLink_8:10650251-10650705	454	33	0.41458	5.348003578186035	1	0.0150301	noncoding
transcript::ntLink_8:10680423-10680732	309	4	0.41908	5.275022315979004	1	1.72705e-05	noncoding
transcript::ntLink_8:10766665-10767180	515	75	0.43289	4.0500284194946286	-1	0.0416223	noncoding
transcript::ntLink_8:10814250-10814544	294	4	0.40277	5.275022315979004	1	1.41594e-05	noncoding
transcript::ntLink_8:10824936-10825179	243	9	0.44421	11.999967765808105	1	0.0117192	noncoding
transcript::ntLink_8:10888382-10888775	393	9	0.38854999999999995	11.999967765808105	1	0.00734641	noncoding
transcript::ntLink_8:10898093-10898630	537	19	0.32245	6.49791316986084	1	0.00339158	noncoding
transcript::ntLink_8:10994426-10994699	273	4	0.43335	5.275022315979004	1	0.00255459	noncoding
transcript::ntLink_8:10996322-10996610	288	4	0.39604	5.275022315979004	1	1.29976e-05	noncoding
transcript::ntLink_8:10998894-10999234	340	19	0.38408	6.49791316986084	1	0.00366925	noncoding
transcript::ntLink_8:11002959-11003266	307	9	0.43701	11.698964881896973	1	0.0109783	noncoding
transcript::ntLink_8:11006840-11007120	280	4	0.39352	5.275022315979004	1	1.25939e-05	noncoding
transcript::ntLink_8:11012834-11013089	255	4	0.36219	5.275022315979004	1	9.33951e-06	noncoding
transcript::ntLink_8:11025980-11026233	253	4	0.36219	5.275022315979004	1	9.33951e-06	noncoding
transcript::ntLink_8:11106588-11106818	230	3	0.39980000000000004	5.275022315979004	1	1.19857e-05	noncoding
transcript::ntLink_8:11140143-11140352	209	3	0.33222	5.275022315979004	1	8.7976e-06	noncoding
transcript::ntLink_8:11164507-11164713	206	4	0.40382	5.275022315979004	1	1.43503e-05	noncoding
transcript::ntLink_8:11338329-11338581	252	4	0.29943000000000003	5.275022315979004	1	0.00256708	noncoding
transcript::ntLink_8:11345573-11345797	224	4	0.4068	5.275022315979004	1	1.49033e-05	noncoding
transcript::ntLink_8:11358614-11358876	262	10	0.29197	9.500077247619632	1	0.00583779	noncoding
transcript::ntLink_8:11436366-11436690	324	35	0.36543000000000003	8.50571689605713	1	0.0098635	noncoding
