"","V1","V2","V3","V4.x","V5","V6","V7","V8","V9","V10","V11","V4.y","PCC.cor","p_value","adjusted_p_value"
"1009","Cluster_15340","ntLink_4:115742-116357",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000097",0.0799658774998039,0.898292897663972,0.998649612991003
"1010","Cluster_15340","ntLink_4:11925-12540",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000052",0.0799658774998039,0.898292897663972,0.998649612991003
"1011","Cluster_15340","ntLink_4:119808-120423",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000099",NA,NA,NA
"1012","Cluster_15340","ntLink_4:123874-124489",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000101",0.0799658774998039,0.898292897663972,0.998649612991003
"1013","Cluster_15340","ntLink_4:127940-128555",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000103",0.0799658774998039,0.898292897663972,0.998649612991003
"1014","Cluster_15340","ntLink_4:131654-132621",154,-20.65,2,20,710,733,20,"65.00%","80.00%","FUN_000105",0.0799658774998039,0.898292897663972,0.998649612991003
"1015","Cluster_15340","ntLink_4:146410-147025",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000111",0.0799658774998039,0.898292897663972,0.998649612991003
"1016","Cluster_15340","ntLink_4:150118-151074",154,-20.65,2,20,702,725,20,"65.00%","80.00%","FUN_000113",-0.00100818801497499,0.998716335368268,0.999832236992281
"1017","Cluster_15340","ntLink_4:158580-159195",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000116",-0.108645931553784,0.861940331789068,0.998649612991003
"1018","Cluster_15340","ntLink_4:15991-16606",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000054",0.0799658774998039,0.898292897663972,0.998649612991003
"1019","Cluster_15340","ntLink_4:162646-163261",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000118",NA,NA,NA
"1020","Cluster_15340","ntLink_4:166712-167327",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000120",0.0799658774998039,0.898292897663972,0.998649612991003
"1021","Cluster_15340","ntLink_4:178910-179525",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000124",0.0799658774998039,0.898292897663972,0.998649612991003
"1022","Cluster_15340","ntLink_4:182976-183591",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000126",-0.48879271357632,0.4034057290942,0.998649612991003
"1023","Cluster_15340","ntLink_4:187042-187657",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000128",0.0799658774998039,0.898292897663972,0.998649612991003
"1024","Cluster_15340","ntLink_4:191108-191723",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000130",-0.48879271357632,0.4034057290942,0.998649612991003
"1025","Cluster_15340","ntLink_4:194822-195789",154,-20.65,2,20,710,733,20,"65.00%","80.00%","FUN_000132",-0.0710752050527789,0.909580488793195,0.998649612991003
"1026","Cluster_15340","ntLink_4:20057-20672",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000056",0.0799658774998039,0.898292897663972,0.998649612991003
"1027","Cluster_15340","ntLink_4:207002-207958",154,-20.65,2,20,702,725,20,"65.00%","80.00%","FUN_000139",0.0799658774998039,0.898292897663972,0.998649612991003
"1028","Cluster_15340","ntLink_4:221140-221755",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000144",0.0799658774998039,0.898292897663972,0.998649612991003
"1029","Cluster_15340","ntLink_4:228918-229885",154,-20.65,2,20,710,733,20,"65.00%","80.00%","FUN_000147",0.0799658774998039,0.898292897663972,0.998649612991003
"1030","Cluster_15340","ntLink_4:232070-233070",154,-20.65,2,20,743,766,20,"65.00%","80.00%","FUN_000148",0.0799658774998039,0.898292897663972,0.998649612991003
"1031","Cluster_15340","ntLink_4:24123-24738",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000058",0.0799658774998039,0.898292897663972,0.998649612991003
"1032","Cluster_15340","ntLink_4:244657-245272",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000152",NA,NA,NA
"1033","Cluster_15340","ntLink_4:248723-249338",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000154",NA,NA,NA
"1034","Cluster_15340","ntLink_4:252789-253404",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000156",NA,NA,NA
"1035","Cluster_15340","ntLink_4:256855-257470",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000158",NA,NA,NA
"1036","Cluster_15340","ntLink_4:260921-261536",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000160",0.0799658774998039,0.898292897663972,0.998649612991003
"1037","Cluster_15340","ntLink_4:264987-265602",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000162",NA,NA,NA
"1038","Cluster_15340","ntLink_4:269053-269668",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000164",NA,NA,NA
"1039","Cluster_15340","ntLink_4:273119-273734",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000166",0.0799658774998039,0.898292897663972,0.998649612991003
"1040","Cluster_15340","ntLink_4:277185-277800",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000168",0.0799658774998039,0.898292897663972,0.998649612991003
"1041","Cluster_15340","ntLink_4:281251-281866",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000170",0.0799658774998039,0.898292897663972,0.998649612991003
"1042","Cluster_15340","ntLink_4:28189-28804",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000060",0.0799658774998039,0.898292897663972,0.998649612991003
"1043","Cluster_15340","ntLink_4:285315-285930",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000172",NA,NA,NA
"1044","Cluster_15340","ntLink_4:289381-289996",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000174",NA,NA,NA
"1045","Cluster_15340","ntLink_4:293447-294062",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000176",NA,NA,NA
"1046","Cluster_15340","ntLink_4:297513-298128",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000178",NA,NA,NA
"1047","Cluster_15340","ntLink_4:301579-302194",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000180",NA,NA,NA
"1048","Cluster_15340","ntLink_4:32255-32870",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000062",NA,NA,NA
"1049","Cluster_15340","ntLink_4:36321-36936",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000064",NA,NA,NA
"1050","Cluster_15340","ntLink_4:48519-49134",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000068",-0.0845592271640796,0.892464290565195,0.998649612991003
"1051","Cluster_15340","ntLink_4:60354-61321",154,-20.65,2,20,710,733,20,"65.00%","80.00%","FUN_000072",NA,NA,NA
"1052","Cluster_15340","ntLink_4:75110-75725",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000078",0.0799658774998039,0.898292897663972,0.998649612991003
"1053","Cluster_15340","ntLink_4:7859-8474",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000050",NA,NA,NA
"1054","Cluster_15340","ntLink_4:78818-79774",154,-20.65,2,20,702,725,20,"65.00%","80.00%","FUN_000080",0.0799658774998039,0.898292897663972,0.998649612991003
"1055","Cluster_15340","ntLink_4:87280-87895",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000083",NA,NA,NA
"1056","Cluster_15340","ntLink_4:91346-91961",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000085",0.0799658774998039,0.898292897663972,0.998649612991003
"1057","Cluster_15340","ntLink_4:95412-96027",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000087",0.0799658774998039,0.898292897663972,0.998649612991003
"1058","Cluster_15340","ntLink_4:99478-100093",154,-20.65,2,20,358,381,20,"65.00%","80.00%","FUN_000089",0.0799658774998039,0.898292897663972,0.998649612991003
"1059","Cluster_15340","ntLink_6:12708608-12709608",149,-20.99,2,21,777,798,20,"65.00%","80.00%","FUN_001472",0.630602050977652,0.254045269497725,0.998649612991003
"1060","Cluster_15340","ntLink_6:16901771-16902771",150,-24.44,2,21,40,66,24,"62.50%","75.00%","FUN_001845",0.581187434611737,0.304085558579862,0.998649612991003
"1061","Cluster_15340","ntLink_6:18421432-18422432",156,-21.87,2,20,227,246,18,"77.78%","77.78%","FUN_001969",0.274014053601137,0.655530947760287,0.998649612991003
"1062","Cluster_15340","ntLink_6:22675596-22676503",152,-24.73,2,20,499,520,19,"73.68%","78.95%","FUN_002230",NA,NA,NA
"1063","Cluster_15340","ntLink_6:22891677-22892590",152,-24.73,2,20,504,525,19,"73.68%","78.95%","FUN_002252",0.0799658774998039,0.898292897663972,0.998649612991003
"1064","Cluster_15340","ntLink_6:23030573-23031481",152,-24.73,2,20,499,520,19,"73.68%","78.95%","FUN_002268",0.0799658774998039,0.898292897663972,0.998649612991003
"1065","Cluster_15340","ntLink_6:23133366-23134280",152,-24.73,2,20,504,525,19,"73.68%","78.95%","FUN_002279",0.0799658774998039,0.898292897663972,0.998649612991003
"1066","Cluster_15340","ntLink_6:23231413-23232327",152,-24.73,2,20,504,525,19,"73.68%","78.95%","FUN_002293",0.0799658774998039,0.898292897663972,0.998649612991003
"1067","Cluster_15340","ntLink_6:3345740-3346740",157,-20.08,2,21,181,200,19,"73.68%","78.95%","FUN_000465",0.0193034569338011,0.975423601752301,0.998649612991003
"1068","Cluster_15340","ntLink_6:5198177-5198685",167,-30.11,2,21,151,177,24,"75.00%","75.00%","FUN_000629",-0.668881911222533,0.217002533137357,0.998649612991003
"1069","Cluster_15340","ntLink_6:5559536-5560536",154,-22.46,2,21,22,45,21,"66.67%","80.95%","FUN_000876",-0.255903970042838,0.677764953477278,0.998649612991003
"1070","Cluster_15340","ntLink_6:6092460-6093460",151,-20.03,2,21,470,492,20,"65.00%","75.00%","FUN_000924",0.67411066938701,0.212069319980155,0.998649612991003
"1071","Cluster_15340","ntLink_6:8398445-8399445",160,-20.24,2,17,296,317,15,"80.00%","86.67%","FUN_001086",0.301455319385488,0.622070468660497,0.998649612991003
"1072","Cluster_15340","ntLink_6:9211469-9212469",157,-21.51,2,20,354,378,21,"71.43%","80.95%","FUN_001158",0.508827626218735,0.381297236147571,0.998649612991003
"1073","Cluster_15340","ntLink_8:12596706-12597706",155,-20.17,2,20,438,457,18,"77.78%","83.33%","FUN_003541",0.0799658774998039,0.898292897663972,0.998649612991003
"1074","Cluster_15340","ntLink_8:13336549-13337549",160,-21.9,2,17,470,491,15,"80.00%","86.67%","FUN_003598",-0.566424687536755,0.319479427101301,0.998649612991003
"1075","Cluster_15340","ntLink_8:13658192-13659192",158,-20.07,2,21,128,148,19,"73.68%","78.95%","FUN_003624",0.249350994701368,0.685837811146829,0.998649612991003
"1076","Cluster_15340","ntLink_8:13718564-13719564",157,-22.84,2,20,851,871,18,"72.22%","83.33%","FUN_003628",0.0741395154312931,0.905689187057258,0.998649612991003
"1077","Cluster_15340","ntLink_8:14977867-14978867",165,-24.42,2,20,854,874,18,"83.33%","83.33%","FUN_003741",0.0799658774998039,0.898292897663972,0.998649612991003
"1078","Cluster_15340","ntLink_8:15284357-15285357",174,-28.02,2,21,846,866,19,"84.21%","89.47%","FUN_003777",0.0799658774998039,0.898292897663972,0.998649612991003
"1079","Cluster_15340","ntLink_8:15381828-15382828",165,-26.52,2,19,736,758,18,"77.78%","88.89%","FUN_003787",-0.162169060530235,0.794428573129891,0.998649612991003
"1080","Cluster_15340","ntLink_8:19423938-19424938",162,-21.38,2,21,216,242,24,"75.00%","75.00%","FUN_004114",0.839109893582781,0.0755716523583437,0.998517837538989
"1081","Cluster_15340","ntLink_8:19684104-19685104",169,-24.9,2,21,660,681,20,"80.00%","90.00%","FUN_004135",NA,NA,NA
"1082","Cluster_15340","ntLink_8:2037499-2038499",159,-20.1,2,19,939,958,17,"82.35%","82.35%","FUN_002475",0.554673229945637,0.331869974421867,0.998649612991003
"1083","Cluster_15340","ntLink_8:22089342-22090342",152,-23,2,14,290,312,13,"84.62%","92.31%","FUN_004339",0.074561256923279,0.905153695374518,0.998649612991003
"1084","Cluster_15340","ntLink_8:2305569-2306569",159,-20.1,2,19,430,449,17,"82.35%","82.35%","FUN_002484",0.110612353513143,0.859451697057649,0.998649612991003
"1085","Cluster_15340","ntLink_8:23798186-23799186",163,-22.07,2,21,127,150,21,"71.43%","80.95%","FUN_004499",-0.047339701867894,0.939747740226227,0.998649612991003
"1086","Cluster_15340","ntLink_8:24020658-24021305",161,-23.79,2,19,103,125,18,"72.22%","88.89%","FUN_004520",0.469867907719163,0.424552514243632,0.998649612991003
"1087","Cluster_15340","ntLink_8:24020658-24021305",161,-23.79,2,19,103,125,18,"72.22%","88.89%","FUN_004521",0.648474887177063,0.236551745345066,0.998649612991003
"1088","Cluster_15340","ntLink_8:24685526-24686526",151,-20.42,2,21,753,777,22,"63.64%","72.73%","FUN_004592",-0.135970251284644,0.827412234488878,0.998649612991003
"1089","Cluster_15340","ntLink_8:2476645-2477645",159,-20.1,2,19,599,618,17,"82.35%","82.35%","FUN_002499",0.868787075110089,0.0559191968501432,0.96546924320845
"1090","Cluster_15340","ntLink_8:25282427-25283427",161,-20.54,2,21,618,641,22,"77.27%","77.27%","FUN_004639",0.482852326313904,0.410016677636212,0.998649612991003
"1091","Cluster_15340","ntLink_8:2609277-2610277",159,-20.1,2,19,939,958,17,"82.35%","82.35%","FUN_002507",0.827122340243793,0.0840130637178239,0.998649612991003
"1092","Cluster_15340","ntLink_8:26979424-26980424",159,-20.92,2,21,589,613,22,"68.18%","77.27%","FUN_004783",-0.420272728462013,0.481090953122059,0.998649612991003
"1093","Cluster_15340","ntLink_8:2780102-2781102",163,-20.7,2,19,939,958,17,"82.35%","88.24%","FUN_002515",0.857131346737252,0.0634170754428812,0.975345671170442
"1094","Cluster_15340","ntLink_8:27869508-27870508",164,-22.03,2,20,374,396,20,"80.00%","85.00%","FUN_004852",0.146275757574113,0.81442223403645,0.998649612991003
"1095","Cluster_15340","ntLink_8:28641688-28642688",168,-21.16,2,21,167,188,19,"68.42%","89.47%","FUN_004911",NA,NA,NA
"1096","Cluster_15340","ntLink_8:28925077-28926077",164,-22.18,2,20,389,410,19,"84.21%","84.21%","FUN_004930",NA,NA,NA
"1097","Cluster_15340","ntLink_8:2997182-2998182",159,-20.1,2,19,939,958,17,"82.35%","82.35%","FUN_002523",0.838029995775517,0.0763207265156811,0.998649612991003
"1098","Cluster_15340","ntLink_8:30941185-30942185",162,-25.65,2,21,563,583,19,"73.68%","84.21%","FUN_005086",0.178987580540018,0.773328673252308,0.998649612991003
"1099","Cluster_15340","ntLink_8:31208858-31209858",162,-23.07,2,21,499,519,19,"68.42%","89.47%","FUN_005114",0.440546393923434,0.457791660441982,0.998649612991003
"1100","Cluster_15340","ntLink_8:3165752-3166752",159,-20.1,2,19,939,958,17,"82.35%","82.35%","FUN_002531",0.628844644252713,0.255783479950057,0.998649612991003
"1101","Cluster_15340","ntLink_8:32882993-32883993",162,-25.65,2,21,359,379,19,"73.68%","84.21%","FUN_005217",0.113208148767354,0.856167390228811,0.998649612991003
"1102","Cluster_15340","ntLink_8:33174388-33175388",155,-21.07,2,21,178,200,20,"70.00%","75.00%","FUN_005251",0.540996551902951,0.346437797935145,0.998649612991003
"1103","Cluster_15340","ntLink_8:35100707-35101707",159,-21.43,2,21,689,712,21,"66.67%","80.95%","FUN_005412",0.393292138049482,0.512471688845325,0.998649612991003
"1104","Cluster_15340","ntLink_8:3624153-3625153",159,-20.1,2,19,939,958,17,"82.35%","82.35%","FUN_002558",-0.167521526773934,0.787706842583435,0.998649612991003
"1105","Cluster_15340","ntLink_8:3722457-3723457",159,-20.1,2,19,939,958,17,"82.35%","82.35%","FUN_002565",0.0986492364981249,0.874599912451455,0.998649612991003
"1106","Cluster_15340","ntLink_8:6054841-6055841",149,-24.08,2,21,635,662,25,"68.00%","72.00%","FUN_002764",NA,NA,NA
"1107","Cluster_15340","ntLink_8:662533-663533",149,-22.8,2,21,631,658,25,"68.00%","72.00%","FUN_002367",-0.566424687536755,0.319479427101301,0.998649612991003
"1108","Cluster_15340","ntLink_8:8498473-8499473",162,-25.65,2,21,22,42,19,"73.68%","84.21%","FUN_003186",0.0410673172074608,0.947726169104538,0.998649612991003
"1109","Cluster_15340","ptg000001l:18559292-18560040",162,-21.84,2,20,475,497,19,"73.68%","84.21%","FUN_006940",0.876450379239037,0.0511539547121993,0.96546924320845
"1110","Cluster_15340","ptg000001l:18559292-18560040",162,-21.84,2,20,475,497,19,"73.68%","84.21%","FUN_006941",0.563713849529549,0.322327100820278,0.998649612991003
"1111","Cluster_15340","ptg000001l:21449968-21450968",165,-21.28,2,18,649,670,16,"75.00%","93.75%","FUN_007186",-0.176246497066718,0.776763234987327,0.998649612991003
"1112","Cluster_15340","ptg000001l:21449968-21450968",170,-23.41,2,21,618,638,19,"78.95%","89.47%","FUN_007186",-0.176246497066718,0.776763234987327,0.998649612991003
"1113","Cluster_15340","ptg000001l:21481769-21482769",165,-21.28,2,18,649,670,16,"75.00%","93.75%","FUN_007188",-0.0686195229526867,0.912699523261058,0.998649612991003
"1114","Cluster_15340","ptg000001l:21481769-21482769",170,-23.41,2,21,618,638,19,"78.95%","89.47%","FUN_007188",-0.0686195229526867,0.912699523261058,0.998649612991003
"1115","Cluster_15340","ptg000001l:21518037-21519037",165,-21.28,2,18,649,670,16,"75.00%","93.75%","FUN_007190",-0.131124682180334,0.833526534056872,0.998649612991003
"1116","Cluster_15340","ptg000001l:21518037-21519037",170,-23.41,2,21,618,638,19,"78.95%","89.47%","FUN_007190",-0.131124682180334,0.833526534056872,0.998649612991003
"1117","Cluster_15340","ptg000001l:21563409-21564409",165,-21.28,2,18,649,670,16,"75.00%","93.75%","FUN_007193",-0.115034972250606,0.8538566027921,0.998649612991003
"1118","Cluster_15340","ptg000001l:21563409-21564409",170,-23.41,2,21,618,638,19,"78.95%","89.47%","FUN_007193",-0.115034972250606,0.8538566027921,0.998649612991003
"1119","Cluster_15340","ptg000001l:21597554-21598554",165,-21.28,2,18,649,670,16,"75.00%","93.75%","FUN_007198",-0.122383493709121,0.844566354923769,0.998649612991003
"1120","Cluster_15340","ptg000001l:21597554-21598554",170,-23.41,2,21,618,638,19,"78.95%","89.47%","FUN_007198",-0.122383493709121,0.844566354923769,0.998649612991003
"1121","Cluster_15340","ptg000001l:21627716-21628716",165,-21.28,2,18,649,670,16,"75.00%","93.75%","FUN_007203",-0.135051149478198,0.82857167681114,0.998649612991003
"1122","Cluster_15340","ptg000001l:21627716-21628716",170,-23.41,2,21,618,638,19,"78.95%","89.47%","FUN_007203",-0.135051149478198,0.82857167681114,0.998649612991003
"1123","Cluster_15340","ptg000001l:3723774-3724774",157,-20.37,2,21,645,666,20,"70.00%","85.00%","FUN_005754",-0.568690067738537,0.31710462739496,0.998649612991003
"1124","Cluster_15340","ptg000001l:638173-639173",160,-23.24,2,18,610,633,18,"77.78%","83.33%","FUN_005643",0.421441942675978,0.479740522786312,0.998649612991003
"1125","Cluster_15340","ptg000001l:6488395-6489395",156,-21.77,2,21,667,688,19,"63.16%","78.95%","FUN_005988",-0.218254374034024,0.724332153192865,0.998649612991003
"1126","Cluster_15340","ptg000001l:7513690-7514333",162,-21.83,2,21,573,593,19,"73.68%","84.21%","FUN_006073",NA,NA,NA
"1127","Cluster_15340","ptg000001l:7646338-7647061",162,-21.83,2,21,653,673,19,"73.68%","84.21%","FUN_006088",-0.0181922020256373,0.97683824669676,0.998649612991003
"1128","Cluster_15340","ptg000001l:8475397-8476397",162,-25.65,2,21,619,639,19,"73.68%","84.21%","FUN_006150",0.0638522141732866,0.918756113938631,0.998649612991003
"1129","Cluster_15340","ptg000001l:8496318-8497318",154,-21.27,2,21,413,433,19,"68.42%","78.95%","FUN_006152",0.0914588860512764,0.883713477997957,0.998649612991003
"1130","Cluster_15340","ptg000001l:9725060-9726060",158,-21.52,2,17,355,375,15,"86.67%","86.67%","FUN_006249",-0.0974751197152441,0.876087639143834,0.998649612991003
"1131","Cluster_15340","ptg000002l:10156759-10157759",146,-23.99,2,20,723,746,20,"65.00%","70.00%","FUN_008309",0.105052787477445,0.866489071930412,0.998649612991003
"1132","Cluster_15340","ptg000002l:10747362-10748362",162,-25.65,2,21,43,63,19,"73.68%","84.21%","FUN_008360",0.72591228571962,0.16498842389172,0.998649612991003
"1133","Cluster_15340","ptg000002l:15438479-15439479",162,-20.27,2,20,21,43,19,"73.68%","84.21%","FUN_008774",0.129300359639711,0.835829557259059,0.998649612991003
"1134","Cluster_15340","ptg000002l:5353271-5354271",160,-23.95,2,18,124,147,18,"77.78%","83.33%","FUN_007845",0.465740821637199,0.429196842231755,0.998649612991003
"1135","Cluster_15340","ptg000002l:5546249-5547249",170,-23.02,2,20,365,387,19,"78.95%","89.47%","FUN_007861",-0.615923297985444,0.268660396085507,0.998649612991003
"1136","Cluster_15340","ptg000002l:6042531-6043312",162,-21.54,2,19,603,624,17,"70.59%","88.24%","FUN_007898",0.554350320551123,0.33221211604993,0.998649612991003
"1137","Cluster_15340","ptg000002l:8511159-8512159",155,-21.2,2,21,267,289,20,"65.00%","80.00%","FUN_008139",-0.790822516070441,0.111169865316148,0.998649612991003
"1138","Cluster_15340","ptg000002l:8722797-8723797",162,-25.65,2,21,593,613,19,"73.68%","84.21%","FUN_008154",-0.804781384372129,0.100454843881509,0.998649612991003
"1139","Cluster_15340","ptg000002l:9232738-9233738",164,-21.36,2,21,355,376,19,"68.42%","84.21%","FUN_008199",0.712575218097725,0.17678592691833,0.998649612991003
"1140","Cluster_15340","ptg000002l:9816876-9817876",157,-28.97,2,21,806,827,20,"65.00%","90.00%","FUN_008266",0.521104655933892,0.367897820294179,0.998649612991003
"1141","Cluster_15340","ptg000004l:10602918-10603918",147,-21.78,2,21,346,371,23,"60.87%","69.57%","FUN_009708",-0.558160893752344,0.328180243639591,0.998649612991003
"1142","Cluster_15340","ptg000004l:10876-11876",162,-25.65,2,21,588,608,19,"73.68%","84.21%","FUN_008862",0.0279199381579127,0.964455849704544,0.998649612991003
"1143","Cluster_15340","ptg000004l:2302778-2303778",157,-21.22,2,18,769,790,16,"75.00%","81.25%","FUN_009062",-0.322204313569781,0.596969858258232,0.998649612991003
"1144","Cluster_15340","ptg000004l:2727710-2728710",159,-20.02,2,21,184,206,20,"70.00%","80.00%","FUN_009099",-0.829534299485746,0.08229256070816,0.998649612991003
"1145","Cluster_15340","ptg000004l:3282311-3283311",159,-20.02,2,21,233,255,20,"70.00%","80.00%","FUN_009152",0.521303947676025,0.367681265245466,0.998649612991003
"1146","Cluster_15340","ptg000004l:4811421-4812421",161,-22.25,2,21,224,245,20,"80.00%","80.00%","FUN_009276",-0.283967153624962,0.643361509874002,0.998649612991003
"1147","Cluster_15340","ptg000004l:6923188-6924188",155,-27.06,2,21,30,52,20,"60.00%","85.00%","FUN_009442",0.86270771496257,0.0597930674775292,0.965603825811459
"1148","Cluster_15340","ptg000004l:6952212-6953212",162,-25.65,2,21,813,833,19,"73.68%","84.21%","FUN_009444",0.453120730604719,0.443468860207275,0.998649612991003
"1149","Cluster_15340","ptg000004l:7229334-7230334",170,-20.47,2,19,645,666,17,"82.35%","88.24%","FUN_009464",0.107609092802256,0.863252735868032,0.998649612991003
"1150","Cluster_15340","ptg000005l:1302731-1303731",162,-24.61,2,21,96,116,19,"73.68%","84.21%","FUN_010471",0.488893960201216,0.403293270619953,0.998649612991003
"1151","Cluster_15340","ptg000005l:648552-649552",171,-23.24,2,21,272,294,20,"80.00%","85.00%","FUN_010215",NA,NA,NA
"1152","Cluster_15340","ptg000005l:740649-741503",157,-22.03,2,15,539,561,14,"85.71%","92.86%","FUN_010225",NA,NA,NA
"1153","Cluster_15340","ptg000005l:954389-955389",158,-20.43,2,21,208,231,21,"71.43%","80.95%","FUN_010240",NA,NA,NA
"1154","Cluster_15340","ptg000006l:1611199-1612199",155,-27.72,2,21,165,191,24,"62.50%","75.00%","FUN_010512",-0.730365598204059,0.16110196129259,0.998649612991003
"1155","Cluster_15340","ptg000007l:3367397-3368397",151,-23.01,2,14,835,855,12,"91.67%","91.67%","FUN_010833",0.585874069008683,0.299239652410162,0.998649612991003
"1156","Cluster_15340","ptg000007l:3685128-3686128",142,-23.11,2,20,643,665,19,"63.16%","68.42%","FUN_010863",NA,NA,NA
"1157","Cluster_15340","ptg000007l:4075238-4076238",157,-20.37,2,21,725,746,20,"70.00%","85.00%","FUN_010900",-0.393130489041604,0.512660927736672,0.998649612991003
"1158","Cluster_15340","ptg000007l:7246172-7247158",157,-21.99,2,20,953,973,18,"72.22%","83.33%","FUN_011182",-0.0714205330732127,0.909141920901904,0.998649612991003
"1159","Cluster_15340","ptg000007l:7246172-7247158",157,-21.99,2,20,953,973,18,"72.22%","83.33%","FUN_011183",-0.298336138976779,0.625859132059412,0.998649612991003
"1160","Cluster_15340","ptg000007l:8200021-8201021",157,-22.84,2,20,804,824,18,"72.22%","83.33%","FUN_011252",-0.195515558678975,0.752657078369834,0.998649612991003
"1161","Cluster_15340","ptg000007l:9758328-9759328",163,-21.14,2,21,577,599,20,"70.00%","85.00%","FUN_011421",NA,NA,NA
"1162","Cluster_15340","ptg000008l:12701655-12702655",158,-20.95,2,21,653,673,19,"68.42%","84.21%","FUN_012777",-0.134999476929578,0.828636865834381,0.998649612991003
"1163","Cluster_15340","ptg000008l:13596601-13597601",159,-21.47,2,21,740,763,21,"66.67%","80.95%","FUN_012842",NA,NA,NA
"1164","Cluster_15340","ptg000008l:18585054-18586054",154,-25.74,2,21,277,297,19,"68.42%","78.95%","FUN_013017",0.197279087971384,0.750455413873209,0.998649612991003
"1165","Cluster_15340","ptg000008l:18821269-18822269",169,-21.97,2,18,507,528,16,"81.25%","93.75%","FUN_013036",NA,NA,NA
"1166","Cluster_15340","ptg000008l:19517427-19518427",146,-20.85,2,21,571,597,24,"62.50%","70.83%","FUN_013093",NA,NA,NA
"1167","Cluster_15340","ptg000008l:2231321-2231910",151,-21.37,2,21,135,153,19,"73.68%","78.95%","FUN_011865",0.921275501945091,0.0262000846844241,0.914225011702335
"1168","Cluster_15340","ptg000008l:2231321-2231910",151,-21.37,2,21,135,153,19,"73.68%","78.95%","FUN_011866",-0.183750086143602,0.767365436232127,0.998649612991003
"1169","Cluster_15340","ptg000008l:25021264-25022264",162,-25.65,2,21,339,359,19,"73.68%","84.21%","FUN_013648",-0.830840147413447,0.0813656554528881,0.998649612991003
"1170","Cluster_15340","ptg000008l:25728409-25728739",167,-24.98,2,21,250,272,20,"75.00%","85.00%","FUN_013724",-0.48879271357632,0.4034057290942,0.998649612991003
"1171","Cluster_15340","ptg000008l:25797168-25798168",165,-23.62,2,19,757,779,18,"77.78%","88.89%","FUN_013729",-0.566424687536755,0.319479427101301,0.998649612991003
"1172","Cluster_15340","ptg000008l:2659787-2660787",164,-20.28,2,21,299,320,19,"68.42%","84.21%","FUN_011900",0.0461129707061482,0.941307956709855,0.998649612991003
"1173","Cluster_15340","ptg000008l:27773884-27774884",156,-20.01,2,18,163,186,18,"77.78%","77.78%","FUN_013852",NA,NA,NA
"1174","Cluster_15340","ptg000008l:28490353-28491353",155,-26.2,2,21,415,437,20,"65.00%","80.00%","FUN_013904",NA,NA,NA
"1175","Cluster_15340","ptg000008l:34413543-34414543",170,-22.13,2,19,8,29,17,"76.47%","94.12%","FUN_014274",NA,NA,NA
"1176","Cluster_15340","ptg000008l:34684058-34685058",147,-25.92,2,21,419,448,27,"62.96%","62.96%","FUN_014291",0.337019510257347,0.579160915658064,0.998649612991003
