"","GO.ID","Term","Annotated","Significant","Expected","Fisher","type","miRNA"
"720","GO:0000388","spliceosome conformational change to release U4 (or...",1,1,0.04,0.036,"Biological.Process","Cluster_18723"
"819","GO:0003676","nucleic acid binding",510,35,19.55,0.00015,"Molecular.Function","Cluster_18723"
"919","GO:0003964","RNA-directed DNA polymerase activity",135,13,5.18,0.00161,"Molecular.Function","Cluster_18723"
"1018","GO:0004559","alpha-mannosidase activity",6,3,0.23,0.00817,"Molecular.Function","Cluster_18723"
"1116","GO:0000987","cis-regulatory region sequence-specific DNA binding",113,6,4.33,0.00958,"Molecular.Function","Cluster_18723"
"1215","GO:0003746","translation elongation factor activity",7,2,0.27,0.02696,"Molecular.Function","Cluster_18723"
"1311","GO:0004802","transketolase activity",1,1,0.04,0.03834,"Molecular.Function","Cluster_18723"
"146","GO:0008424","glycoprotein 6-alpha-L-fucosyltransferase activity",1,1,0.04,0.03834,"Molecular.Function","Cluster_18723"
"154","GO:0042802","identical protein binding",1,1,0.04,0.03834,"Molecular.Function","Cluster_18723"
"164","GO:0004458","D-lactate dehydrogenase (cytochrome) activity",1,1,0.04,0.03834,"Molecular.Function","Cluster_18723"
"172","GO:0036381","pyridoxal 5'-phosphate synthase (glutamine hydrolys...",1,1,0.04,0.03834,"Molecular.Function","Cluster_18723"
"182","GO:0004095","carnitine O-palmitoyltransferase activity",1,1,0.04,0.03834,"Molecular.Function","Cluster_18723"
"192","GO:0003989","acetyl-CoA carboxylase activity",1,1,0.04,0.03834,"Molecular.Function","Cluster_18723"
"147","GO:0001649","osteoblast differentiation",27,6,1.85,0.0082,"Biological.Process","Cluster_18728"
"222","GO:0001503","ossification",43,10,2.95,0.0173,"Biological.Process","Cluster_18728"
"321","GO:0003676","nucleic acid binding",510,53,36.42,2e-07,"Molecular.Function","Cluster_18728"
"421","GO:0003964","RNA-directed DNA polymerase activity",135,26,9.64,1.6e-06,"Molecular.Function","Cluster_18728"
"521","GO:0005201","extracellular matrix structural constituent",17,4,1.21,0.029,"Molecular.Function","Cluster_18728"
"621","GO:0001640","adenylate cyclase inhibiting G protein-coupled glut...",10,3,0.71,0.03,"Molecular.Function","Cluster_18728"
"148","GO:0001756","somitogenesis",2,1,0.01,0.011,"Biological.Process","Cluster_18772"
"223","GO:0001708","cell fate specification",4,1,0.02,0.022,"Biological.Process","Cluster_18772"
"322","GO:0001541","ovarian follicle development",5,1,0.03,0.028,"Biological.Process","Cluster_18772"
"422","GO:0000462","maturation of SSU-rRNA from tricistronic rRNA trans...",5,1,0.03,0.028,"Biological.Process","Cluster_18772"
"522","GO:0001704","formation of primary germ layer",6,1,0.03,0.033,"Biological.Process","Cluster_18772"
"622","GO:0005261","cation channel activity",82,4,0.72,0.0014,"Molecular.Function","Cluster_18772"
"721","GO:0005220","inositol 1,4,5-trisphosphate-sensitive calcium-rele...",1,1,0.01,0.0088,"Molecular.Function","Cluster_18772"
"820","GO:0004335","galactokinase activity",1,1,0.01,0.0088,"Molecular.Function","Cluster_18772"
"920","GO:0001054","RNA polymerase I activity",1,1,0.01,0.0088,"Molecular.Function","Cluster_18772"
"1019","GO:0004698","calcium-dependent protein kinase C activity",2,1,0.02,0.0175,"Molecular.Function","Cluster_18772"
"1117","GO:0004725","protein tyrosine phosphatase activity",3,1,0.03,0.0262,"Molecular.Function","Cluster_18772"
"1216","GO:0002020","protease binding",4,1,0.04,0.0347,"Molecular.Function","Cluster_18772"
"149","GO:0001707","mesoderm formation",4,3,0.25,9e-04,"Biological.Process","Cluster_19193"
"224","GO:0003676","nucleic acid binding",510,57,44.67,8.9e-07,"Molecular.Function","Cluster_19193"
"323","GO:0003964","RNA-directed DNA polymerase activity",135,24,11.82,0.00047,"Molecular.Function","Cluster_19193"
"423","GO:0003824","catalytic activity",1062,100,93.01,0.00122,"Molecular.Function","Cluster_19193"
"523","GO:0001409","guanine nucleotide transmembrane transporter activi...",35,7,3.07,0.02901,"Molecular.Function","Cluster_19193"
"150","GO:0002221","pattern recognition receptor signaling pathway",11,3,0.24,0.0014,"Biological.Process","Cluster_1951"
"225","GO:0006468","protein phosphorylation",13,2,0.28,0.0212,"Biological.Process","Cluster_1951"
"324","GO:0000472","endonucleolytic cleavage to generate mature 5'-end ...",1,1,0.02,0.0217,"Biological.Process","Cluster_1951"
"424","GO:0006623","protein targeting to vacuole",1,1,0.02,0.0217,"Biological.Process","Cluster_1951"
"524","GO:0000390","spliceosomal complex disassembly",1,1,0.02,0.0217,"Biological.Process","Cluster_1951"
"623","GO:0002684","positive regulation of immune system process",34,2,0.74,0.0426,"Biological.Process","Cluster_1951"
"722","GO:0001755","neural crest cell migration",2,1,0.04,0.043,"Biological.Process","Cluster_1951"
"821","GO:0005509","calcium ion binding",69,6,1.5,0.0035,"Molecular.Function","Cluster_1951"
"921","GO:0004402","histone acetyltransferase activity",1,1,0.02,0.0218,"Molecular.Function","Cluster_1951"
"1020","GO:0000400","four-way junction DNA binding",1,1,0.02,0.0218,"Molecular.Function","Cluster_1951"
"1118","GO:0005362","low-affinity glucose:sodium symporter activity",1,1,0.02,0.0218,"Molecular.Function","Cluster_1951"
"1217","GO:0003989","acetyl-CoA carboxylase activity",1,1,0.02,0.0218,"Molecular.Function","Cluster_1951"
"1312","GO:0003878","ATP citrate synthase activity",1,1,0.02,0.0218,"Molecular.Function","Cluster_1951"
"1410","GO:0005044","scavenger receptor activity",13,2,0.28,0.0313,"Molecular.Function","Cluster_1951"
"155","GO:0004081","bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) a...",2,1,0.04,0.0431,"Molecular.Function","Cluster_1951"
"165","GO:0004573","Glc3Man9GlcNAc2 oligosaccharide glucosidase activit...",2,1,0.04,0.0431,"Molecular.Function","Cluster_1951"
"173","GO:0005112","Notch binding",2,1,0.04,0.0431,"Molecular.Function","Cluster_1951"
"156","GO:0000335","negative regulation of transposition, DNA-mediated",1,1,0.02,0.018,"Biological.Process","Cluster_2463"
"226","GO:0001895","retina homeostasis",2,1,0.04,0.035,"Biological.Process","Cluster_2463"
"325","GO:0001503","ossification",43,3,0.75,0.037,"Biological.Process","Cluster_2463"
"425","GO:0003824","catalytic activity",1062,29,26.15,0.0037,"Molecular.Function","Cluster_2463"
"525","GO:0003964","RNA-directed DNA polymerase activity",135,9,3.32,0.0052,"Molecular.Function","Cluster_2463"
"624","GO:0004802","transketolase activity",1,1,0.02,0.0246,"Molecular.Function","Cluster_2463"
"723","GO:0005436","sodium:phosphate symporter activity",1,1,0.02,0.0246,"Molecular.Function","Cluster_2463"
"822","GO:0008641","ubiquitin-like modifier activating enzyme activity",1,1,0.02,0.0246,"Molecular.Function","Cluster_2463"
"922","GO:0004637","phosphoribosylamine-glycine ligase activity",1,1,0.02,0.0246,"Molecular.Function","Cluster_2463"
"1021","GO:0005298","proline:sodium symporter activity",1,1,0.02,0.0246,"Molecular.Function","Cluster_2463"
"1119","GO:0004540","ribonuclease activity",15,2,0.37,0.0482,"Molecular.Function","Cluster_2463"
"1218","GO:0004315","3-oxoacyl-[acyl-carrier-protein] synthase activity",2,1,0.05,0.0486,"Molecular.Function","Cluster_2463"
"1313","GO:0004016","adenylate cyclase activity",2,1,0.05,0.0486,"Molecular.Function","Cluster_2463"
"157","GO:0000165","MAPK cascade",36,7,1.69,0.001,"Biological.Process","Cluster_2859"
"227","GO:0001895","retina homeostasis",2,2,0.09,0.0022,"Biological.Process","Cluster_2859"
"326","GO:0001934","positive regulation of protein phosphorylation",4,2,0.19,0.0123,"Biological.Process","Cluster_2859"
"426","GO:0001843","neural tube closure",7,2,0.33,0.0391,"Biological.Process","Cluster_2859"
"526","GO:0001782","B cell homeostasis",7,2,0.33,0.0391,"Biological.Process","Cluster_2859"
"625","GO:0000077","DNA damage checkpoint signaling",7,2,0.33,0.0391,"Biological.Process","Cluster_2859"
"724","GO:0006813","potassium ion transport",1,1,0.05,0.047,"Biological.Process","Cluster_2859"
"823","GO:0001771","immunological synapse formation",1,1,0.05,0.047,"Biological.Process","Cluster_2859"
"923","GO:0002224","toll-like receptor signaling pathway",1,1,0.05,0.047,"Biological.Process","Cluster_2859"
"1022","GO:0001960","negative regulation of cytokine-mediated signaling ...",1,1,0.05,0.047,"Biological.Process","Cluster_2859"
"1120","GO:0002230","positive regulation of defense response to virus by...",1,1,0.05,0.047,"Biological.Process","Cluster_2859"
"1219","GO:0002092","positive regulation of receptor internalization",1,1,0.05,0.047,"Biological.Process","Cluster_2859"
"1314","GO:0006513","protein monoubiquitination",1,1,0.05,0.047,"Biological.Process","Cluster_2859"
"1411","GO:0000722","telomere maintenance via recombination",1,1,0.05,0.047,"Biological.Process","Cluster_2859"
"158","GO:0001818","negative regulation of cytokine production",18,3,0.85,0.0487,"Biological.Process","Cluster_2859"
"166","GO:0004365","glyceraldehyde-3-phosphate dehydrogenase (NAD+) (ph...",2,2,0.08,0.0015,"Molecular.Function","Cluster_2859"
"174","GO:0003676","nucleic acid binding",510,21,19.91,0.0052,"Molecular.Function","Cluster_2859"
"183","GO:0003964","RNA-directed DNA polymerase activity",135,12,5.27,0.0056,"Molecular.Function","Cluster_2859"
"193","GO:0003824","catalytic activity",1062,46,41.46,0.0067,"Molecular.Function","Cluster_2859"
"202","GO:0005044","scavenger receptor activity",13,3,0.51,0.0124,"Molecular.Function","Cluster_2859"
"2110","GO:0015175","neutral amino acid transmembrane transporter activi...",1,1,0.04,0.039,"Molecular.Function","Cluster_2859"
"228","GO:0005080","protein kinase C binding",1,1,0.04,0.039,"Molecular.Function","Cluster_2859"
"231","GO:0003923","GPI-anchor transamidase activity",1,1,0.04,0.039,"Molecular.Function","Cluster_2859"
"241","GO:0002134","UTP binding",1,1,0.04,0.039,"Molecular.Function","Cluster_2859"
"251","GO:0002161","aminoacyl-tRNA editing activity",1,1,0.04,0.039,"Molecular.Function","Cluster_2859"
"261","GO:0004777","succinate-semialdehyde dehydrogenase (NAD+) activit...",1,1,0.04,0.039,"Molecular.Function","Cluster_2859"
"271","GO:0005298","proline:sodium symporter activity",1,1,0.04,0.039,"Molecular.Function","Cluster_2859"
"281","GO:0004013","adenosylhomocysteinase activity",1,1,0.04,0.039,"Molecular.Function","Cluster_2859"
"291","GO:0003878","ATP citrate synthase activity",1,1,0.04,0.039,"Molecular.Function","Cluster_2859"
"159","GO:0003417","growth plate cartilage development",2,2,0.07,0.0013,"Biological.Process","Cluster_3250"
"229","GO:0003341","cilium movement",22,5,0.79,0.0052,"Biological.Process","Cluster_3250"
"327","GO:0001933","negative regulation of protein phosphorylation",5,2,0.18,0.0117,"Biological.Process","Cluster_3250"
"427","GO:0003351","epithelial cilium movement involved in extracellula...",1,1,0.04,0.0357,"Biological.Process","Cluster_3250"
"527","GO:0007268","chemical synaptic transmission",1,1,0.04,0.0357,"Biological.Process","Cluster_3250"
"626","GO:0000492","box C/D snoRNP assembly",1,1,0.04,0.0357,"Biological.Process","Cluster_3250"
"725","GO:0000390","spliceosomal complex disassembly",1,1,0.04,0.0357,"Biological.Process","Cluster_3250"
"824","GO:0016311","dephosphorylation",1,1,0.04,0.0357,"Biological.Process","Cluster_3250"
"924","GO:0006527","arginine catabolic process",1,1,0.04,0.0357,"Biological.Process","Cluster_3250"
"1023","GO:0005198","structural molecule activity",54,7,2.39,0.005,"Molecular.Function","Cluster_3250"
"1121","GO:0003677","DNA binding",268,16,11.88,0.0079,"Molecular.Function","Cluster_3250"
"1220","GO:0003676","nucleic acid binding",510,30,22.6,0.008,"Molecular.Function","Cluster_3250"
"1315","GO:0004715","non-membrane spanning protein tyrosine kinase activ...",6,2,0.27,0.026,"Molecular.Function","Cluster_3250"
"1412","GO:0003964","RNA-directed DNA polymerase activity",135,11,5.98,0.0345,"Molecular.Function","Cluster_3250"
"1510","GO:0004013","adenosylhomocysteinase activity",1,1,0.04,0.0443,"Molecular.Function","Cluster_3250"
"167","GO:0004017","adenylate kinase activity",1,1,0.04,0.0443,"Molecular.Function","Cluster_3250"
"175","GO:0016980","creatinase activity",1,1,0.04,0.0443,"Molecular.Function","Cluster_3250"
"184","GO:0008137","NADH dehydrogenase (ubiquinone) activity",1,1,0.04,0.0443,"Molecular.Function","Cluster_3250"
"194","GO:0015175","neutral amino acid transmembrane transporter activi...",1,1,0.04,0.0443,"Molecular.Function","Cluster_3250"
"203","GO:0004829","threonine-tRNA ligase activity",1,1,0.04,0.0443,"Molecular.Function","Cluster_3250"
"2111","GO:0004435","phosphatidylinositol phospholipase C activity",1,1,0.04,0.0443,"Molecular.Function","Cluster_3250"
"2210","GO:0004568","chitinase activity",1,1,0.04,0.0443,"Molecular.Function","Cluster_3250"
"232","GO:0004377","GDP-Man:Man3GlcNAc2-PP-Dol alpha-1,2-mannosyltransf...",1,1,0.04,0.0443,"Molecular.Function","Cluster_3250"
"242","GO:0004064","arylesterase activity",1,1,0.04,0.0443,"Molecular.Function","Cluster_3250"
"160","GO:0001818","negative regulation of cytokine production",18,5,1.55,0.015,"Biological.Process","Cluster_3366"
"230","GO:0002042","cell migration involved in sprouting angiogenesis",7,3,0.6,0.017,"Biological.Process","Cluster_3366"
"328","GO:0001843","neural tube closure",7,3,0.6,0.017,"Biological.Process","Cluster_3366"
"428","GO:0001708","cell fate specification",4,2,0.34,0.039,"Biological.Process","Cluster_3366"
"528","GO:0002064","epithelial cell development",4,2,0.34,0.039,"Biological.Process","Cluster_3366"
"627","GO:0003676","nucleic acid binding",510,51,48.43,0.00019,"Molecular.Function","Cluster_3366"
"726","GO:0003964","RNA-directed DNA polymerase activity",135,26,12.82,0.00027,"Molecular.Function","Cluster_3366"
"825","GO:0003824","catalytic activity",1062,113,100.86,0.01198,"Molecular.Function","Cluster_3366"
"925","GO:0005201","extracellular matrix structural constituent",17,5,1.61,0.01771,"Molecular.Function","Cluster_3366"
"1024","GO:0004252","serine-type endopeptidase activity",53,10,5.03,0.0248,"Molecular.Function","Cluster_3366"
"1122","GO:0004842","ubiquitin-protein transferase activity",35,7,3.32,0.04265,"Molecular.Function","Cluster_3366"
"1221","GO:0000016","lactase activity",4,2,0.38,0.04739,"Molecular.Function","Cluster_3366"
"1316","GO:0005178","integrin binding",4,2,0.38,0.04739,"Molecular.Function","Cluster_3366"
"168","GO:0001818","negative regulation of cytokine production",18,5,1.58,0.016,"Biological.Process","Cluster_3367"
"233","GO:0002042","cell migration involved in sprouting angiogenesis",7,3,0.61,0.018,"Biological.Process","Cluster_3367"
"329","GO:0001843","neural tube closure",7,3,0.61,0.018,"Biological.Process","Cluster_3367"
"429","GO:0001708","cell fate specification",4,2,0.35,0.041,"Biological.Process","Cluster_3367"
"529","GO:0002064","epithelial cell development",4,2,0.35,0.041,"Biological.Process","Cluster_3367"
"628","GO:0003676","nucleic acid binding",510,51,46.82,0.00011,"Molecular.Function","Cluster_3367"
"727","GO:0003964","RNA-directed DNA polymerase activity",135,25,12.39,0.00039,"Molecular.Function","Cluster_3367"
"826","GO:0004252","serine-type endopeptidase activity",53,10,4.87,0.02,"Molecular.Function","Cluster_3367"
"926","GO:0000016","lactase activity",4,2,0.37,0.04448,"Molecular.Function","Cluster_3367"
"1025","GO:0005178","integrin binding",4,2,0.37,0.04448,"Molecular.Function","Cluster_3367"
"169","GO:0001822","kidney development",65,5,0.96,0.0019,"Biological.Process","Cluster_3437"
"234","GO:0001960","negative regulation of cytokine-mediated signaling ...",1,1,0.01,0.0147,"Biological.Process","Cluster_3437"
"330","GO:0000050","urea cycle",2,1,0.03,0.0292,"Biological.Process","Cluster_3437"
"430","GO:0000122","negative regulation of transcription by RNA polymer...",140,5,2.06,0.0474,"Biological.Process","Cluster_3437"
"530","GO:0003676","nucleic acid binding",510,19,7,2.8e-06,"Molecular.Function","Cluster_3437"
"629","GO:0000150","DNA strand exchange activity",1,1,0.01,0.014,"Molecular.Function","Cluster_3437"
"728","GO:0005049","nuclear export signal receptor activity",2,1,0.03,0.027,"Molecular.Function","Cluster_3437"
"827","GO:0003677","DNA binding",268,8,3.68,0.028,"Molecular.Function","Cluster_3437"
"170","GO:0002790","peptide secretion",2,2,0.16,0.0067,"Biological.Process","Cluster_4220"
"235","GO:0000122","negative regulation of transcription by RNA polymer...",140,18,11.48,0.0306,"Biological.Process","Cluster_4220"
"331","GO:0001822","kidney development",65,10,5.33,0.0347,"Biological.Process","Cluster_4220"
"431","GO:0000184","nuclear-transcribed mRNA catabolic process, nonsens...",10,3,0.82,0.0421,"Biological.Process","Cluster_4220"
"531","GO:0001581","detection of chemical stimulus involved in sensory ...",10,3,0.82,0.0421,"Biological.Process","Cluster_4220"
"630","GO:0003676","nucleic acid binding",510,67,47.18,9.8e-08,"Molecular.Function","Cluster_4220"
"729","GO:0003964","RNA-directed DNA polymerase activity",135,26,12.49,0.00017,"Molecular.Function","Cluster_4220"
"828","GO:0003824","catalytic activity",1062,106,98.24,0.00021,"Molecular.Function","Cluster_4220"
"927","GO:0004609","phosphatidylserine decarboxylase activity",13,5,1.2,0.00451,"Molecular.Function","Cluster_4220"
"1026","GO:0004176","ATP-dependent peptidase activity",2,2,0.19,0.00853,"Molecular.Function","Cluster_4220"
"1123","GO:0004972","NMDA glutamate receptor activity",3,2,0.28,0.02402,"Molecular.Function","Cluster_4220"
"1222","GO:0004725","protein tyrosine phosphatase activity",3,2,0.28,0.02402,"Molecular.Function","Cluster_4220"
"1317","GO:0003697","single-stranded DNA binding",9,3,0.83,0.04317,"Molecular.Function","Cluster_4220"
"176","GO:0001818","negative regulation of cytokine production",18,6,0.63,1.8e-05,"Biological.Process","Cluster_4254"
"236","GO:0003341","cilium movement",22,5,0.77,0.00072,"Biological.Process","Cluster_4254"
"332","GO:0000472","endonucleolytic cleavage to generate mature 5'-end ...",1,1,0.04,0.03504,"Biological.Process","Cluster_4254"
"432","GO:0006397","mRNA processing",64,3,2.24,0.03519,"Biological.Process","Cluster_4254"
"532","GO:0004672","protein kinase activity",86,14,4.6,0.00027,"Molecular.Function","Cluster_4254"
"631","GO:0005524","ATP binding",269,26,14.38,0.00167,"Molecular.Function","Cluster_4254"
"730","GO:0005502","11-cis retinal binding",2,2,0.11,0.00284,"Molecular.Function","Cluster_4254"
"829","GO:0005388","P-type calcium transporter activity",4,2,0.21,0.01587,"Molecular.Function","Cluster_4254"
"928","GO:0004252","serine-type endopeptidase activity",53,7,2.83,0.02108,"Molecular.Function","Cluster_4254"
"1027","GO:0003964","RNA-directed DNA polymerase activity",135,13,7.22,0.02604,"Molecular.Function","Cluster_4254"
"1124","GO:0008376","acetylgalactosaminyltransferase activity",14,3,0.75,0.03531,"Molecular.Function","Cluster_4254"
"177","GO:0015969","guanosine tetraphosphate metabolic process",9,3,0.25,0.0015,"Biological.Process","Cluster_5012"
"237","GO:0001706","endoderm formation",1,1,0.03,0.028,"Biological.Process","Cluster_5012"
"333","GO:0006527","arginine catabolic process",1,1,0.03,0.028,"Biological.Process","Cluster_5012"
"433","GO:0006623","protein targeting to vacuole",1,1,0.03,0.028,"Biological.Process","Cluster_5012"
"533","GO:0004674","protein serine/threonine kinase activity",55,6,1.82,0.0087,"Molecular.Function","Cluster_5012"
"632","GO:0005524","ATP binding",269,16,8.89,0.0135,"Molecular.Function","Cluster_5012"
"731","GO:0004197","cysteine-type endopeptidase activity",18,3,0.6,0.0199,"Molecular.Function","Cluster_5012"
"830","GO:0004321","fatty-acyl-CoA synthase activity",1,1,0.03,0.0331,"Molecular.Function","Cluster_5012"
"929","GO:0004325","ferrochelatase activity",1,1,0.03,0.0331,"Molecular.Function","Cluster_5012"
"1028","GO:0004494","methylmalonyl-CoA mutase activity",1,1,0.03,0.0331,"Molecular.Function","Cluster_5012"
"1125","GO:0000254","C-4 methylsterol oxidase activity",1,1,0.03,0.0331,"Molecular.Function","Cluster_5012"
"1223","GO:0004818","glutamate-tRNA ligase activity",1,1,0.03,0.0331,"Molecular.Function","Cluster_5012"
"1318","GO:0004458","D-lactate dehydrogenase (cytochrome) activity",1,1,0.03,0.0331,"Molecular.Function","Cluster_5012"
"1413","GO:0000033","alpha-1,3-mannosyltransferase activity",1,1,0.03,0.0331,"Molecular.Function","Cluster_5012"
"178","GO:0001755","neural crest cell migration",2,1,0.03,0.028,"Biological.Process","Cluster_5899"
"238","GO:0000050","urea cycle",2,1,0.03,0.028,"Biological.Process","Cluster_5899"
"334","GO:0002121","inter-male aggressive behavior",2,1,0.03,0.028,"Biological.Process","Cluster_5899"
"434","GO:0000423","mitophagy",2,1,0.03,0.028,"Biological.Process","Cluster_5899"
"534","GO:0003756","protein disulfide isomerase activity",5,2,0.1,0.0038,"Molecular.Function","Cluster_5899"
"633","GO:0005242","inward rectifier potassium channel activity",9,2,0.18,0.013,"Molecular.Function","Cluster_5899"
"732","GO:0050218","propionate-CoA ligase activity",1,1,0.02,0.02,"Molecular.Function","Cluster_5899"
"831","GO:0008768","UDP-sugar diphosphatase activity",1,1,0.02,0.02,"Molecular.Function","Cluster_5899"
"930","GO:0003980","UDP-glucose:glycoprotein glucosyltransferase activi...",1,1,0.02,0.02,"Molecular.Function","Cluster_5899"
"1029","GO:0015101","organic cation transmembrane transporter activity",1,1,0.02,0.02,"Molecular.Function","Cluster_5899"
"1126","GO:0001054","RNA polymerase I activity",1,1,0.02,0.02,"Molecular.Function","Cluster_5899"
"1224","GO:0005085","guanyl-nucleotide exchange factor activity",12,2,0.24,0.0229,"Molecular.Function","Cluster_5899"
"1319","GO:0003676","nucleic acid binding",510,11,10.23,0.0284,"Molecular.Function","Cluster_5899"
"1414","GO:0004660","protein farnesyltransferase activity",2,1,0.04,0.0397,"Molecular.Function","Cluster_5899"
"1511","GO:0004176","ATP-dependent peptidase activity",2,1,0.04,0.0397,"Molecular.Function","Cluster_5899"
"179","GO:0001818","negative regulation of cytokine production",18,8,0.71,1.1e-07,"Biological.Process","Cluster_5900"
"239","GO:0002221","pattern recognition receptor signaling pathway",11,4,0.43,0.00057,"Biological.Process","Cluster_5900"
"335","GO:0001666","response to hypoxia",14,4,0.55,0.00159,"Biological.Process","Cluster_5900"
"435","GO:0000165","MAPK cascade",36,6,1.41,0.00218,"Biological.Process","Cluster_5900"
"535","GO:0003179","heart valve morphogenesis",4,2,0.16,0.00863,"Biological.Process","Cluster_5900"
"634","GO:0006813","potassium ion transport",1,1,0.04,0.03924,"Biological.Process","Cluster_5900"
"733","GO:0005524","ATP binding",269,30,15.14,0.00014,"Molecular.Function","Cluster_5900"
"832","GO:0003676","nucleic acid binding",510,36,28.7,0.00119,"Molecular.Function","Cluster_5900"
"931","GO:0003964","RNA-directed DNA polymerase activity",135,16,7.6,0.00312,"Molecular.Function","Cluster_5900"
"1030","GO:0004315","3-oxoacyl-[acyl-carrier-protein] synthase activity",2,2,0.11,0.00315,"Molecular.Function","Cluster_5900"
"180","GO:0019700","organic phosphonate catabolic process",12,10,1.35,1.4e-08,"Biological.Process","Cluster_5981"
"240","GO:0003341","cilium movement",22,7,2.48,0.008,"Biological.Process","Cluster_5981"
"336","GO:0003417","growth plate cartilage development",2,2,0.23,0.013,"Biological.Process","Cluster_5981"
"436","GO:0002121","inter-male aggressive behavior",2,2,0.23,0.013,"Biological.Process","Cluster_5981"
"536","GO:0006886","intracellular protein transport",5,3,0.56,0.035,"Biological.Process","Cluster_5981"
"635","GO:0001745","compound eye morphogenesis",3,2,0.34,0.035,"Biological.Process","Cluster_5981"
"734","GO:0003676","nucleic acid binding",510,76,58.66,7.2e-05,"Molecular.Function","Cluster_5981"
"833","GO:0003964","RNA-directed DNA polymerase activity",135,30,15.53,2e-04,"Molecular.Function","Cluster_5981"
"932","GO:0005509","calcium ion binding",69,15,7.94,0.0099,"Molecular.Function","Cluster_5981"
"1031","GO:0003677","DNA binding",268,34,30.83,0.0113,"Molecular.Function","Cluster_5981"
"1127","GO:0004252","serine-type endopeptidase activity",53,12,6.1,0.0147,"Molecular.Function","Cluster_5981"
"1225","GO:0003746","translation elongation factor activity",7,3,0.81,0.0371,"Molecular.Function","Cluster_5981"
