"miRNA","lncRNA","mRNA","PCC_lncRNA_mRNA","p_value_lncRNA_mRNA","FDR_lncRNA_mRNA","PCC_miRNA_mRNA","p_value_miRNA_mRNA","FDR_miRNA_mRNA","PCC_miRNA_lncRNA","p_value_miRNA_lncRNA","FDR_miRNA_lncRNA"
"apul-mir-100","lncRNA_17315","FUN_015202",0.98833750716276,0.00150924497788444,0.00977129861247723,-0.958719638413883,0.0100055624471572,0.717681557663573,-0.910952784353672,0.0314685549577883,0.925329019723642
"apul-mir-100","lncRNA_17315","FUN_016690",0.895528211854253,0.0398939406900503,0.0452735067567732,-0.908316983590683,0.032862655355375,0.93974124422854,-0.910952784353672,0.0314685549577883,0.925329019723642
"apul-mir-100","lncRNA_17315","FUN_016784",0.93619216718942,0.0191621355486829,0.0324669591526077,-0.8849356649053,0.0460366346499094,0.96546924320845,-0.910952784353672,0.0314685549577883,0.925329019723642
"apul-mir-100","lncRNA_17315","FUN_019017",0.943004942289234,0.0161935297631895,0.0300342222847663,-0.94084614974087,0.0171165755681615,0.844573107384008,-0.910952784353672,0.0314685549577883,0.925329019723642
"apul-mir-100","lncRNA_17315","FUN_018362",0.992921740745159,0.000714104732408599,0.00662369311342424,-0.919587313915454,0.0270403161924107,0.914225011702335,-0.910952784353672,0.0314685549577883,0.925329019723642
"apul-mir-100","lncRNA_17315","FUN_024599",0.99821846515873,9.02421112273875e-05,0.00191512192109075,-0.891613622943961,0.0421314270622331,0.96546924320845,-0.910952784353672,0.0314685549577883,0.925329019723642
"apul-mir-100","lncRNA_17315","FUN_028951",0.904841934136675,0.0347299500516792,0.0425729077727972,-0.905928142761452,0.0341427393084527,0.949535235644408,-0.910952784353672,0.0314685549577883,0.925329019723642
"apul-mir-100","lncRNA_17315","FUN_029385",0.907546299132268,0.033273921516216,0.0417445611446507,-0.974824148500132,0.00477708783213058,0.582049295805769,-0.910952784353672,0.0314685549577883,0.925329019723642
"apul-mir-100","lncRNA_17315","FUN_031424",0.91691341307034,0.0283884894723995,0.0388233145877825,-0.894880616202545,0.0402614034859036,0.96546924320845,-0.910952784353672,0.0314685549577883,0.925329019723642
"apul-mir-100","lncRNA_17315","FUN_031881",0.98833750716276,0.00150924497788441,0.00977129861247723,-0.958719638413883,0.0100055624471572,0.717681557663573,-0.910952784353672,0.0314685549577883,0.925329019723642
"apul-mir-100","lncRNA_17315","FUN_032371",0.956986128329641,0.0106395817296547,0.0247819166124415,-0.879494304831249,0.0492986523738565,0.96546924320845,-0.910952784353672,0.0314685549577883,0.925329019723642
"apul-mir-100","lncRNA_17315","FUN_032622",0.98833750716276,0.00150924497788441,0.00977129861247723,-0.958719638413883,0.0100055624471572,0.717681557663573,-0.910952784353672,0.0314685549577883,0.925329019723642
"apul-mir-100","lncRNA_17315","FUN_032651",0.93804134846847,0.0183404024164751,0.0318114696127922,-0.944443686122147,0.0155876754630189,0.818722478918229,-0.910952784353672,0.0314685549577883,0.925329019723642
"apul-mir-100","lncRNA_17315","FUN_035861",0.961398302380929,0.00905133619368118,0.022989790618148,-0.921861610370907,0.0259103764386061,0.914225011702335,-0.910952784353672,0.0314685549577883,0.925329019723642
"apul-mir-100","lncRNA_17315","FUN_036045",0.883263216809453,0.0470317109472197,0.0486673636024774,-0.958796402789919,0.00997778259239318,0.717681557663573,-0.910952784353672,0.0314685549577883,0.925329019723642
"apul-mir-100","lncRNA_17315","FUN_037125",0.969389228166946,0.00639942662759884,0.0195935029925891,-0.974955098115892,0.00473995891794277,0.580339516374045,-0.910952784353672,0.0314685549577883,0.925329019723642
"apul-mir-100","lncRNA_17315","FUN_037144",0.901954316756732,0.0363064824430312,0.0434282049483127,-0.975719646898017,0.00452510109328558,0.56958417808262,-0.910952784353672,0.0314685549577883,0.925329019723642
"apul-mir-100","lncRNA_17315","FUN_039956",0.98833750716276,0.00150924497788446,0.00977129861247723,-0.958719638413883,0.0100055624471573,0.717681557663573,-0.910952784353672,0.0314685549577883,0.925329019723642
"apul-mir-100","lncRNA_17315","FUN_041289",0.98833750716276,0.00150924497788441,0.00977129861247723,-0.958719638413883,0.0100055624471572,0.717681557663573,-0.910952784353672,0.0314685549577883,0.925329019723642
"apul-mir-100","lncRNA_17315","FUN_042585",0.881567284455309,0.0480476105652847,0.0491356353998257,-0.914458943502317,0.0296444476038877,0.922979388371587,-0.910952784353672,0.0314685549577883,0.925329019723642
"apul-mir-100","lncRNA_17315","FUN_043354",0.977612505044473,0.00400754402470142,0.0156968113074924,-0.891679163456791,0.0420936470915503,0.96546924320845,-0.910952784353672,0.0314685549577883,0.925329019723642
"apul-mir-100","lncRNA_17315","FUN_043359",0.917807541382258,0.0279353257089476,0.0385435856895133,-0.887330643869952,0.0446234647090857,0.96546924320845,-0.910952784353672,0.0314685549577883,0.925329019723642
"apul-mir-100","lncRNA_17315","FUN_043367",0.932292077088218,0.0209330478511484,0.0337913923657861,-0.982685214461616,0.00272789942069927,0.545343267336266,-0.910952784353672,0.0314685549577883,0.925329019723642
"apul-mir-100","lncRNA_17315","FUN_043474",0.958034761860926,0.010254525532201,0.0243636388985557,-0.97326801859453,0.00522554334358487,0.606127732941615,-0.910952784353672,0.0314685549577883,0.925329019723642
"apul-mir-100","lncRNA_17315","FUN_007701",0.990837710150065,0.00105133743150465,0.00810694887569256,-0.897784854730202,0.0386218841529867,0.96546924320845,-0.910952784353672,0.0314685549577883,0.925329019723642
"apul-mir-100","lncRNA_17315","FUN_017021",0.98833750716276,0.00150924497788441,0.00977129861247723,-0.958719638413883,0.0100055624471572,0.717681557663573,-0.910952784353672,0.0314685549577883,0.925329019723642
"apul-mir-100","lncRNA_17315","FUN_033011",0.952770295823652,0.012233643386522,0.0264216635632532,-0.911518208949021,0.0311720299140362,0.926756751493261,-0.910952784353672,0.0314685549577883,0.925329019723642
"apul-mir-100","lncRNA_17315","FUN_040391",0.98833750716276,0.00150924497788441,0.00977129861247723,-0.958719638413883,0.0100055624471572,0.717681557663573,-0.910952784353672,0.0314685549577883,0.925329019723642
"apul-mir-100","lncRNA_17525","FUN_018057",0.952694650319246,0.01226290485006,0.0264537718480749,-0.910263152536072,0.0318314343537556,0.931214853312136,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_028681",0.925541736819807,0.0241152797333643,0.03604867340954,-0.921599313631769,0.026039899045672,0.914225011702335,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_013292",0.96348066146753,0.0083315305955117,0.0221152324568841,-0.958719638413883,0.0100055624471572,0.717681557663573,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_001066",0.926784025633903,0.0235187732227346,0.0356464223086554,-0.928799836792751,0.0225611843017344,0.902348283694733,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_040469",0.96348066146753,0.00833153059551165,0.0221152324568841,-0.958719638413883,0.0100055624471572,0.717681557663573,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_024795",0.96348066146753,0.0083315305955117,0.0221152324568841,-0.958719638413883,0.0100055624471572,0.717681557663573,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_016754",0.96348066146753,0.0083315305955117,0.0221152324568841,-0.958719638413883,0.0100055624471572,0.717681557663573,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_038206",0.96348066146753,0.00833153059551161,0.0221152324568841,-0.958719638413883,0.0100055624471572,0.717681557663573,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_024038",0.902763214795764,0.0358626016020179,0.0431967521308978,-0.911178110011102,0.0313502797344718,0.927986962503855,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_013759",0.96348066146753,0.00833153059551173,0.0221152324568841,-0.958719638413883,0.0100055624471573,0.717681557663573,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_028974",0.954358053879191,0.0116247667294841,0.025811074167124,-0.976242455648011,0.00438008401342708,0.562617375579486,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_000484",0.96348066146753,0.0083315305955117,0.0221152324568841,-0.958719638413883,0.0100055624471572,0.717681557663573,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_018376",0.972315684257802,0.00550646420610226,0.0182667185088961,-0.972117222602966,0.00556561459709215,0.617565644211579,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_031987",0.933185150997315,0.020523064582046,0.0334724165711415,-0.917789916417764,0.0279442357385929,0.916241285095535,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_018740",0.96348066146753,0.0083315305955117,0.0221152324568841,-0.958719638413883,0.0100055624471572,0.717681557663573,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_000313",0.91925413681288,0.0272071491882334,0.0380868072387416,-0.92386854684692,0.0249262738856707,0.913078042181839,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_003444",0.959301036052618,0.00979579505933914,0.0238534178544177,-0.952852711813095,0.0122017889584391,0.766084851142397,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_002508",0.966318937366892,0.00738254619274533,0.0209293199568651,-0.959614607957845,0.00968326501779142,0.717681557663573,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_004759",0.87846165801528,0.0499256336874642,0.0499644612707825,-0.887528192405241,0.0445075251265319,0.96546924320845,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_004760",0.981190558372142,0.00308793808518206,0.0138813647869014,-0.990823666023822,0.00105375339500693,0.545343267336266,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_006453",0.890671250247341,0.0426758342604907,0.0466390073739731,-0.886161872691214,0.0453113596242247,0.96546924320845,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_010924",0.9466788582014,0.0146615081215443,0.0287083424403029,-0.928413317434442,0.0227437974945603,0.904172175158257,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_014090",0.951988652349417,0.0125371001044018,0.0267139552706018,-0.974685493901093,0.00481650542275761,0.584545386812482,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_014112",0.962901623791226,0.00852971671799204,0.0223559737583822,-0.926139015651018,0.0238278836616737,0.911947326397717,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_015490",0.938021806603096,0.0183490250867626,0.0318191690924567,-0.915646852474276,0.0290344094653453,0.922979388371587,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_014449",0.93291677248019,0.0206459928076581,0.0335678580100997,-0.937787808748089,0.0184523766702319,0.850309794188961,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_014968",0.966880504900907,0.00719929626126415,0.0206950054331223,-0.948804232035185,0.0137981688351641,0.780891438765212,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_015202",0.96348066146753,0.0083315305955117,0.0221152324568841,-0.958719638413883,0.0100055624471572,0.717681557663573,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_015229",0.973812617614002,0.00506709039820768,0.0175536222778382,-0.931974643718081,0.0210794034412061,0.885605186817883,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_016109",0.962286937698218,0.00874177073650309,0.0226259974390927,-0.922119317448745,0.0257833231608642,0.914225011702335,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_016425",0.961318188464794,0.009079417993658,0.0230227061514846,-0.967850986195505,0.00688620384128789,0.671934042973242,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_019017",0.962689420424177,0.00860272924381094,0.0224458325632418,-0.94084614974087,0.0171165755681615,0.844573107384008,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_018362",0.924621865066116,0.0245600696409428,0.0363506601621087,-0.919587313915454,0.0270403161924107,0.914225011702335,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_023552",0.892234669928407,0.0417738656810395,0.0462021048251305,-0.90606763539217,0.0340675612019095,0.949042747689093,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_023553",0.906935184001967,0.0336011976459774,0.0419322161406064,-0.880893702589395,0.0484530013028233,0.96546924320845,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_024922",0.918955668651932,0.0273568825307869,0.0381788127003756,-0.945004128531465,0.0153537172675749,0.814388485606026,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_024153",0.884277799102335,0.0464272487087209,0.0483992743601033,-0.903891593618089,0.0352463290785659,0.956360952989696,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_024599",0.895905721440244,0.0396802273593338,0.0451588356909242,-0.891613622943961,0.0421314270622331,0.96546924320845,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_027215",0.880927475459234,0.0484326496945964,0.0493082981976832,-0.931650448780537,0.021229216946524,0.886515472021295,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_029385",0.937901905393214,0.0184019592042218,0.0318658938130476,-0.974824148500132,0.00477708783213058,0.582049295805769,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_031308",0.952174992808868,0.0124645369150179,0.0266504711685816,-0.931543966002283,0.0212784985331374,0.887209465972333,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_031881",0.96348066146753,0.0083315305955117,0.0221152324568841,-0.958719638413883,0.0100055624471572,0.717681557663573,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_031887",0.950084660503401,0.013286366511788,0.0274210777050684,-0.94454906845918,0.0155435954046108,0.817768546564704,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_032622",0.96348066146753,0.0083315305955117,0.0221152324568841,-0.958719638413883,0.0100055624471572,0.717681557663573,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_032651",0.968364859338173,0.0067222843173084,0.0200498290069974,-0.944443686122147,0.0155876754630189,0.818722478918229,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_030045",0.945816592611036,0.0150166054681241,0.0290263209788163,-0.89735295925853,0.03886432364263,0.96546924320845,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_035861",0.888688975761967,0.0438282079230821,0.0471903048376394,-0.921861610370907,0.0259103764386061,0.914225011702335,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_035913",0.96376928680586,0.00823331618664491,0.0219900046000826,-0.97456160256727,0.00485181630277565,0.586301367492797,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_036045",0.916512402727111,0.0285924907852716,0.0389556848750163,-0.958796402789919,0.00997778259239318,0.717681557663573,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_037707",0.897579875055009,0.0387368868185767,0.044680204170383,-0.89617016344455,0.0395307410322375,0.96546924320845,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_037125",0.963831223142349,0.0082122901687283,0.0219635320249778,-0.974955098115892,0.00473995891794277,0.580339516374045,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_037144",0.936808089692994,0.0188871366686887,0.0322559135557539,-0.975719646898017,0.00452510109328558,0.56958417808262,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_038060",0.9509564116422,0.0129415493109426,0.0270874720212495,-0.895464634291254,0.0399299687648798,0.96546924320845,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_038163",0.90215836365079,0.0361943477656705,0.0433723643468521,-0.936507689970989,0.0190210988636866,0.859368463245633,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_039956",0.96348066146753,0.0083315305955117,0.0221152324568841,-0.958719638413883,0.0100055624471573,0.717681557663573,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_041289",0.96348066146753,0.0083315305955117,0.0221152324568841,-0.958719638413883,0.0100055624471572,0.717681557663573,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_042585",0.889561183672464,0.0433199585598689,0.0469514679326254,-0.914458943502317,0.0296444476038877,0.922979388371587,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_043354",0.926536410075616,0.0236372846872142,0.0357325018774702,-0.891679163456791,0.0420936470915503,0.96546924320845,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_043359",0.925871000596688,0.0239567083537325,0.0359365410322866,-0.887330643869952,0.0446234647090857,0.96546924320845,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_043367",0.962070747838364,0.00881675704701112,0.0227209592649834,-0.982685214461616,0.00272789942069927,0.545343267336266,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_043474",0.977602553339068,0.00401021044551603,0.0157011497052508,-0.97326801859453,0.00522554334358487,0.606127732941615,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_007701",0.921459024987182,0.0261092592299063,0.0373661678914125,-0.897784854730202,0.0386218841529867,0.96546924320845,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_017021",0.96348066146753,0.0083315305955117,0.0221152324568841,-0.958719638413883,0.0100055624471572,0.717681557663573,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_017885",0.970864072153672,0.00594387891434677,0.0189307761763834,-0.934884936175764,0.0197500463204307,0.868390424516277,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_033011",0.883393007189167,0.0469542471605685,0.0486319104846803,-0.911518208949021,0.0311720299140362,0.926756751493261,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_17525","FUN_040391",0.96348066146753,0.0083315305955117,0.0221152324568841,-0.958719638413883,0.0100055624471572,0.717681557663573,-0.988671207632721,0.0014450068344805,0.572743866580232
"apul-mir-100","lncRNA_19987","FUN_028681",0.965975092540179,0.0074954942093826,0.0210676857565872,-0.921599313631769,0.026039899045672,0.914225011702335,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_029594",0.97830207397366,0.00382421795419924,0.0153525948756173,-0.894881290301398,0.0402610204271611,0.96546924320845,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_029602",0.902328582941697,0.036100887973021,0.0433209368086968,-0.892392843466376,0.0416829538043013,0.96546924320845,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_013292",0.954352449495741,0.0116268979830544,0.0258128988435413,-0.958719638413883,0.0100055624471572,0.717681557663573,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_040469",0.954352449495741,0.0116268979830544,0.0258128988435413,-0.958719638413883,0.0100055624471572,0.717681557663573,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_024795",0.954352449495741,0.0116268979830544,0.0258128988435413,-0.958719638413883,0.0100055624471572,0.717681557663573,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_034127",0.89645041246961,0.0393725154410211,0.0450004092443398,-0.88257316744877,0.047444236195946,0.96546924320845,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_016754",0.954352449495741,0.0116268979830544,0.0258128988435413,-0.958719638413883,0.0100055624471572,0.717681557663573,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_038206",0.954352449495741,0.0116268979830544,0.0258128988435413,-0.958719638413883,0.0100055624471572,0.717681557663573,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_013759",0.954352449495741,0.0116268979830543,0.0258128988435413,-0.958719638413883,0.0100055624471573,0.717681557663573,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_000484",0.954352449495741,0.0116268979830544,0.0258128988435413,-0.958719638413883,0.0100055624471572,0.717681557663573,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_018740",0.954352449495741,0.0116268979830544,0.0258128988435413,-0.958719638413883,0.0100055624471572,0.717681557663573,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_003444",0.911808252875176,0.0310202723700211,0.0404519802298407,-0.952852711813095,0.0122017889584391,0.766084851142397,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_002508",0.950028505811407,0.013308679559504,0.027439927317187,-0.959614607957845,0.00968326501779142,0.717681557663573,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_004760",0.900039022632449,0.03736441821165,0.0439801188945049,-0.990823666023822,0.00105375339500693,0.545343267336266,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_007047",0.941037831228042,0.017033945917088,0.0307529252484152,-0.905801351593038,0.0342111180807088,0.949976523036301,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_010924",0.907426282436415,0.0333381142004159,0.0417842241245555,-0.928413317434442,0.0227437974945603,0.904172175158257,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_011260",0.910830432615401,0.031532838171736,0.0407467395623061,-0.916389168732905,0.028655276472656,0.922960338625226,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_014090",0.975998628141841,0.00444752303832933,0.0165016676738491,-0.974685493901093,0.00481650542275761,0.584545386812482,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_015202",0.954352449495741,0.0116268979830544,0.0258128988435413,-0.958719638413883,0.0100055624471572,0.717681557663573,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_016690",0.970309801613339,0.0061137807954618,0.0191861729851533,-0.908316983590683,0.032862655355375,0.93974124422854,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_016784",0.997337868226041,0.000164818016237976,0.0028184898414434,-0.8849356649053,0.0460366346499094,0.96546924320845,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_018285",0.887205652019744,0.0446968707726297,0.0476016912517999,-0.882470126301053,0.0475059340013428,0.96546924320845,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_018362",0.965147350458542,0.00776969556965388,0.0214024446787163,-0.919587313915454,0.0270403161924107,0.914225011702335,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_024922",0.884542275255628,0.0462700878554675,0.0483268913594043,-0.945004128531465,0.0153537172675749,0.814388485606026,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_024599",0.953882000560573,0.0118062566034691,0.0259902261012685,-0.891613622943961,0.0421314270622331,0.96546924320845,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_027215",0.922606555355644,0.0255436589213474,0.0369983902193221,-0.931650448780537,0.021229216946524,0.886515472021295,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_028951",0.976198560830416,0.00439219954117362,0.0163994640134435,-0.905928142761452,0.0341427393084527,0.949535235644408,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_029385",0.957021198624533,0.01062662900662,0.0247677730660172,-0.974824148500132,0.00477708783213058,0.582049295805769,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_031424",0.983742269155663,0.00248234314332817,0.012489722873341,-0.894880616202545,0.0402614034859036,0.96546924320845,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_031881",0.954352449495741,0.0116268979830544,0.0258128988435413,-0.958719638413883,0.0100055624471572,0.717681557663573,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_032371",0.978199778464377,0.00385123436536992,0.0153937111003473,-0.879494304831249,0.0492986523738565,0.96546924320845,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_032622",0.954352449495741,0.0116268979830543,0.0258128988435413,-0.958719638413883,0.0100055624471572,0.717681557663573,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_035861",0.999036715456927,3.58841763685148e-05,0.00100808723759089,-0.921861610370907,0.0259103764386061,0.914225011702335,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_036045",0.950753473086873,0.0130215561321258,0.0271581106311104,-0.958796402789919,0.00997778259239318,0.717681557663573,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_037125",0.969266656956143,0.00643778224662912,0.0196440582931141,-0.974955098115892,0.00473995891794277,0.580339516374045,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_037144",0.952617952685077,0.0122925966187574,0.0264824899507232,-0.975719646898017,0.00452510109328558,0.56958417808262,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_039956",0.954352449495741,0.0116268979830544,0.0258128988435413,-0.958719638413883,0.0100055624471573,0.717681557663573,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_041289",0.954352449495741,0.0116268979830544,0.0258128988435413,-0.958719638413883,0.0100055624471572,0.717681557663573,-0.904671009460023,0.0348226442037412,0.94965997319869
"apul-mir-100","lncRNA_19987","FUN_042585",0.939657511455583,0.0176318626838445,0.0312389624082846,-0.914458943502317,0.0296444476038877,0.922979388371587,-0.904671009460023,0.0348226442037412,0.94965997319869
